nu,[0]HFC-143a-PNNL(x-sec)-X=0.01-T=278.16K-P=1.0atm-L=15cm
512.720254,0.9969796704005087
512.840257,0.9944922237247281
512.960259,0.9929242518216698
513.080262,0.9938182859032987
513.200264,0.988888197258388
513.320266,0.9865167247887259
513.440269,0.9952935103965447
513.560271,0.9967774037460305
513.680274,0.994206646568917
513.800276,0.992315478077578
513.920278,0.9987664614349331
514.040281,0.9916608651068995
514.160283,0.989665768927067
514.280286,0.9925690470742867
514.400288,0.9863667856422218
514.52029,0.9914004891525815
514.640293,0.9899023273134417
514.760295,0.9898993576109144
514.880298,0.9883167850344136
515.0003,0.9875313854280208
515.120302,0.9871295419348496
515.240305,0.9902472693696949
515.360307,0.9891028092817554
515.48031,0.9886261766053843
515.600312,0.9893372544282076
515.720314,0.9872973682218087
515.840317,0.9913909717535693
515.960319,0.9978964156413146
516.080322,0.9969637188533951
516.200324,0.9838045792266964
516.320326,0.9876982923353945
516.440329,0.9933002441142592
516.560331,0.9881379158844688
516.680334,0.9836353793906724
516.800336,0.9796224859025489
516.920338,0.9944424009123914
517.040341,0.9910990500999611
517.160343,0.9889317092963251
517.280346,0.9848213744413483
517.400348,0.9837494877128364
517.52035,0.9871788996458788
517.640353,0.9898300670810785
517.760355,0.984362554594186
517.880358,0.9890899510288136
518.00036,0.9847110806239799
518.120362,0.9882564995492525
518.240365,0.9845919377915112
518.360367,0.9906224460893166
518.48037,0.9849434998633987
518.600372,0.9842700288628317
518.720374,0.9852587322178418
518.840377,0.9826581315961749
518.960379,0.9903295623370049
519.080382,0.9912347408477397
519.200384,0.9969827610422775
519.320386,0.989613318031275
519.440389,0.9918252961092876
519.560391,0.9871048640047766
519.680394,0.9898270975953315
519.800396,0.985822461423853
519.920398,0.9878148476105161
520.040401,0.9900260728382901
520.160403,0.9903506565813356
520.280406,0.9856174316757098
520.400408,0.9888308434062247
520.52041,0.9930506591245808
520.640413,0.9843015260077069
520.760415,0.9885589523110271
520.880418,0.9817201410422793
521.00042,0.9904185969667056
521.120422,0.9935881442397168
