nu,[0]Ethylacrylate-PNNL(x-sec)-X=0.01-T=278.27K-P=1.0atm-L=15cm
593.75423,0.9981023029084028
593.873832,0.9995339086543344
593.993434,0.9989681327415301
594.113036,0.9980013998663135
594.232638,0.9992809786198488
594.35224,0.9993009644392787
594.471842,0.9989682326383483
594.591444,0.9993073699789905
594.711046,0.9986287410359409
594.830648,0.999234433195916
594.95025,0.9987467859294472
595.069852,0.9986673887160469
595.189454,0.9960318938225883
595.309056,0.9967364370366082
595.428658,0.9968202660959256
595.54826,0.9980145735717381
595.667862,0.9984724678666633
595.787464,0.9990316191836262
595.907066,0.997205811033134
596.026668,0.9988354785819332
596.14627,0.9996493314985765
596.265872,0.9940028550957101
596.385474,0.9961684591565712
596.505076,0.997668422359565
596.624678,0.9963270617997043
596.74428,0.999637925564775
596.863882,0.9960690465051212
596.983484,0.9953084399111717
597.103086,0.9969434806953203
597.222688,0.9960028101159129
597.34229,0.9955627737073278
597.461892,0.9956311712193092
597.581494,0.9974801800894826
597.701096,0.9981618913945851
597.820698,0.9948573688383424
597.9403,0.9975773393906044
598.059902,0.996333039780009
598.179504,0.9971067934124046
598.299106,0.9964039812179265
598.418708,0.9948632385141342
598.53831,0.9955182730459403
598.657912,0.9939594181200472
598.777514,0.9943709030741439
598.897116,0.9943334159977338
599.016718,0.9934765705560983
599.13632,0.9934288848251783
599.255922,0.9919610862869506
599.375524,0.9939414276173937
599.495126,0.9950001411144366
599.614728,0.991936089182541
599.73433,0.9922638790143052
599.853932,0.9924676117011115
599.973534,0.9913066079716029
600.093136,0.9907933432007191
600.212738,0.99036382833266
600.33234,0.9914387579500459
600.451942,0.989788495091279
600.571544,0.9936993329739509
600.691146,0.9917644990820841
600.810748,0.9899637031603669
600.93035,0.9912306767936334
601.049952,0.9909099664403569
601.169554,0.9903507556164062
601.289156,0.9906309654789863
601.408758,0.9909558466339213
601.52836,0.9900191426800359
601.647962,0.9867535172166298
601.767564,0.9890029149427669
601.887166,0.9878919001736406
602.006768,0.9903367917691973
602.12637,0.9876528592589159
602.245972,0.9850055532585515
602.365574,0.9876321187666474
602.485176,0.9867446364749383
602.604778,0.9856568571614813
602.72438,0.9846756316631626
602.843982,0.9873862289836229
602.963584,0.9855632242076867
603.083186,0.9887121908243133
603.202788,0.9848400862252241
