nu,[0]1-2-Dichloropropane-PNNL(x-sec)-X=0.01-T=278.21K-P=1.0atm-L=15cm
699.308234,0.9060307800057176
699.427436,0.905518111683056
699.546638,0.9063416018661613
699.66584,0.908867463650576
699.785042,0.9089683535383264
699.904244,0.9101917385158049
700.023446,0.9120859955380677
700.142648,0.9118789755147422
700.26185,0.9137959334646886
700.381052,0.9141724949556166
700.500254,0.9152472789491295
700.619456,0.9168292766617033
700.738658,0.9179677680818527
700.85786,0.9189413298125788
700.977062,0.9202379509907275
701.096264,0.919332882213819
701.215466,0.9195811356047163
701.334668,0.9206595165034145
701.45387,0.9219410449872976
701.573072,0.9236149638282775
701.692274,0.9231172695034437
701.811476,0.9240399244450868
701.930678,0.9239549166824549
702.04988,0.9256547074485056
702.169082,0.9245427389171212
702.288284,0.925418695590897
702.407486,0.9263825580563771
702.526688,0.9266660744949452
702.64589,0.9253640974985167
702.765092,0.9247859256351081
702.884294,0.9242654176957092
703.003496,0.9245159275664592
703.122698,0.9267031418792677
703.2419,0.9265465422813288
703.361102,0.9291435789104181
703.480304,0.9294530352438152
703.599506,0.9305997576453522
703.718708,0.9314525775552438
703.83791,0.9308212667462092
703.957112,0.931029794064148
704.076314,0.9310121046661106
704.195516,0.9311359375107329
704.314718,0.9292996881444835
704.43392,0.9315000828480737
704.553122,0.9333640138920763
704.672324,0.9343342830700627
704.791526,0.9367498513455996
704.910728,0.9384572269185485
705.02993,0.938433765781141
705.149132,0.9381747938015625
705.268334,0.9395323758486704
705.387536,0.9410961180809866
705.506738,0.9429151303761502
705.62594,0.9423024346890759
705.745142,0.9419246471642267
705.864344,0.9423420122224553
705.983546,0.9429933955799323
706.102748,0.9418370522452674
706.22195,0.9430320591017479
706.341152,0.9424164601820765
706.460354,0.9423919576726458
706.579556,0.9430065975798843
706.698758,0.9428896720113195
706.81796,0.9425210742151281
706.937162,0.9422091513656424
707.056364,0.9421507362091464
707.175566,0.9437018496112043
707.294768,0.9433612347281801
707.41397,0.9437981121091685
707.533172,0.9436754263293428
