nu,[0]Isopropylamine-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1978.587826,0.9968507692627641
1978.82888,0.9968867562250953
1979.069934,0.9969006130473115
1979.310988,0.9969149685194985
1979.552042,0.9969690027751074
1979.793096,0.9968970242115645
1980.03415,0.9970158614194073
1980.275204,0.9969778758387171
1980.516258,0.9969924318219628
1980.757312,0.9970279253843173
1980.998366,0.9970588337290811
1981.23942,0.9971084884953942
1981.480474,0.9971273340239165
1981.721528,0.9971254394837816
1981.962582,0.997140097335477
1982.203636,0.9972126917769687
1982.44469,0.9972305420439108
1982.685744,0.997275318700477
1982.926798,0.9973325639466933
1983.167852,0.9973262807713325
1983.408906,0.9973528100032382
1983.64996,0.997333661013117
1983.891014,0.9974156452095566
1984.132068,0.9974321027034765
1984.373122,0.9974767886626357
1984.614176,0.9974711030611443
1984.85523,0.9975091074341496
1985.096284,0.9975284592985463
1985.337338,0.9975538965985826
1985.578392,0.9975852202827151
1985.819446,0.9976256233022921
1986.0605,0.9976939629980962
1986.301554,0.9976882761587146
1986.542608,0.9976563506446885
1986.783662,0.9977567199220534
1987.024716,0.9977450462367214
1987.26577,0.9977096269162767
1987.506824,0.9977568196977303
1987.747878,0.9977907440063101
1987.988932,0.9977906442272406
1988.229986,0.9977994248235444
1988.47104,0.9978581969404884
1988.712094,0.9978318538318197
1988.953148,0.9978455242218591
1989.194202,0.9978639845348146
1989.435256,0.9978492162571291
1989.67631,0.9978418322002498
1989.917364,0.9979178706448913
1990.158418,0.9978759589744756
1990.399472,0.9978684749328484
1990.640526,0.9978852392640473
1990.88158,0.997931941386066
1991.122634,0.9978979124870607
1991.363688,0.997954694493714
1991.604742,0.9979483076041074
1991.845796,0.9979490061681672
1992.08685,0.9979484073989431
1992.327904,0.9979576883622883
1992.568958,0.99796766798907
1992.810012,0.9979473096562986
1993.051066,0.9979945136804118
1993.29212,0.9980149727776473
1993.533174,0.9979754521672385
1993.774228,0.9980409215042715
1994.015282,0.9979918190988626
1994.256336,0.9980118789360272
1994.49739,0.998032338389254
1994.738444,0.9980671703256775
1994.979498,0.9980270488318779
1995.220552,0.9980514009889645
1995.461606,0.9980073878926767
1995.70266,0.9980204618750925
1995.943714,0.9980532972884278
1996.184768,0.9980325379957417
1996.425822,0.9980151723806618
1996.666876,0.997975252572168
1996.90793,0.9979334382851007
1997.148984,0.9978039149310588
1997.390038,0.997828361426443
1997.631092,0.9978676766383878
1997.872146,0.9978836426489417
1998.1132,0.9979839349946339
1998.354254,0.9979850327775662
1998.595308,0.9979159746027384
1998.836362,0.9979173716860807
1999.077416,0.9979246565094837
1999.31847,0.9979003074449246
1999.559524,0.997964274904767
1999.800578,0.9979224610776544
2000.041632,0.9979316420065285
2000.282686,0.9979336378718083
2000.52374,0.9979900227152049
2000.764794,0.9979798432688884
2001.005848,0.9979424197264617
2001.246902,0.9979688655509901
2001.487956,0.9980193640531883
2001.72901,0.9980149727776473
2001.970064,0.9980507023532283
2002.211118,0.9980171684130026
2002.452172,0.998048307034417
2002.693226,0.9980332366187628
2002.93428,0.9980290448879716
2003.175334,0.9981044987358846
2003.416388,0.9981441242710462
2003.657442,0.9980852355049498
2003.898496,0.9980963143125512
2004.13955,0.9981316475474724
2004.380604,0.9981771633883538
2004.621658,0.998152109455981
2004.862712,0.9981209675959815
2005.103766,0.9981670818499155
2005.34482,0.9981605937849697
2005.585874,0.9981144798307774
2005.826928,0.9981298509121238
2006.067982,0.9981765644822355
2006.309036,0.9981597952568141
2006.55009,0.9981604939689153
2006.791144,0.9981849492005929
2007.032198,0.9981815553775352
2007.273252,0.9981588969134026
2007.514306,0.998201818668781
2007.75536,0.9981982251487022
2007.996414,0.9981570004133001
2008.237468,0.9982151946627701
2008.478522,0.9981624902918996
2008.719576,0.9982630103157702
2008.96063,0.9982122000216781
2009.201684,0.9981876443035942
2009.442738,0.9981846497451531
2009.683792,0.9981794591984698
2009.924846,0.9982435443768626
2010.1659,0.99820920538957
2010.406954,0.9982437440255915
2010.648008,0.998273492132408
2010.889062,0.9982304674720852
2011.130116,0.9982671032025029
2011.37117,0.9982665042424207
2011.612224,0.9983075338388975
2011.853278,0.9982899637809189
2012.094332,0.9983147216790174
2012.335386,0.9982483359573754
2012.57644,0.9983215102422058
2012.817494,0.9982973511539841
2013.058548,0.9983196134331384
2013.299602,0.9983537565477617
2013.540656,0.9983267015275564
2013.78171,0.9983078333312025
2014.022764,0.998275289026311
2014.263818,0.9983716272399461
2014.504872,0.998411063698087
2014.745926,0.9983884998630197
2014.98698,0.9983186151140241
2015.228034,0.9984225454913397
2015.469088,0.9983997817168105
2015.710142,0.9983941906936878
2015.951196,0.9984527981527936
2016.19225,0.998472068477756
2016.433304,0.9984684739847796
2016.674358,0.9985507511768097
2016.915412,0.9985430623656276
2017.156466,0.9985797095684884
2017.39752,0.9985969851468973
2017.638574,0.998577213122335
2017.879628,0.9986333347387152
2018.120682,0.9985778122688427
2018.361736,0.9986065717239703
2018.60279,0.9987095333690965
2018.843844,0.9986773754398676
2019.084898,0.9987014438546389
2019.325952,0.9987119302748529
2019.567006,0.9987213182111208
2019.80806,0.9987049393158094
2020.049114,0.9987538770568007
2020.290168,0.9987539769321935
2020.531222,0.998738696113245
2020.772276,0.9987455874340232
2021.01333,0.9988153023090469
2021.254384,0.9987827414609363
2021.495438,0.9988152024275216
2021.736492,0.9987912311503199
2021.977546,0.9988053142059644
2022.2186,0.9987673603251529
2022.459654,0.9987917305460603
2022.700708,0.9988282869923771
2022.941762,0.9988445680261452
2023.182816,0.998866243188446
2023.42387,0.9987881349023024
2023.664924,0.9988170002965041
2023.905978,0.9988523590441607
2024.147032,0.998834279980078
2024.388086,0.998855055949171
2024.62914,0.9988686404703064
2024.870194,0.9988825248409051
2025.111248,0.9988405726558638
2025.352302,0.9988523590441607
2025.593356,0.9988800276377146
2025.83441,0.9988499618013758
2026.075464,0.9988525588146525
2026.316518,0.9988540570946144
2026.557572,0.9987979230739865
2026.798626,0.9988381754413661
2027.03968,0.9988451673330658
2027.280734,0.9988174997051291
2027.521788,0.9988713374192766
2027.762842,0.9988691399047515
2028.003896,0.9988525588146525
2028.24495,0.9988769311144284
2028.486004,0.998865943528618
2028.727058,0.998900904448454
2028.968112,0.9988974083014067
2029.209166,0.9989077968884736
2029.45022,0.9988865203789955
2029.691274,0.9989766240067462
2029.932328,0.9989289739582438
2030.173382,0.9989267763169185
2030.414436,0.9989597414444585
2030.65549,0.9989244787879752
2030.896544,0.9989349675500683
2031.137598,0.9989261769610325
2031.378652,0.9988909154893544
2031.619706,0.998864545117276
2031.86076,0.9988898167099517
2032.101814,0.9990042460922736
2032.342868,0.9989386636162859
2032.583922,0.9989637372914161
2032.824976,0.9988999055480491
2033.06603,0.9989708299591298
2033.307084,0.9989822182915047
2033.548138,0.9989288740653514
2033.789192,0.998895810066832
2034.030246,0.998933069575433
2034.2713,0.998941660436772
2034.512354,0.9989208826663245
2034.753408,0.9989318708564688
2034.994462,0.998921482019034
2035.235516,0.9989250781428423
2035.47657,0.9989561451958626
2035.717624,0.998884322831068
2035.958678,0.9989236796487118
2036.199732,0.9988928133838969
2036.440786,0.9989404617074987
2036.68184,0.9989257773906417
2036.922894,0.9989039011556624
2037.163948,0.9989286742795965
2037.405002,0.9988815259588797
2037.646056,0.9988597505789663
2037.88711,0.9988638459123391
2038.128164,0.9988734350512877
2038.369218,0.9988200966340043
2038.610272,0.9988048148034321
2038.851326,0.998825390394545
2039.09238,0.9987960253597354
2039.333434,0.9988475645643441
2039.574488,0.9988591512632957
2039.815542,0.9987944272873733
2040.056596,0.9987680594625498
2040.29765,0.9987633652637017
2040.538704,0.998739594978476
2040.779758,0.9987110314345201
2041.020812,0.998724913614338
2041.261866,0.9987157253873987
2041.50292,0.9987185217953447
2041.743974,0.9987372978800492
2041.985028,0.9986963504902633
2042.226082,0.9987038407409804
2042.467136,0.9986693860528216
2042.70819,0.9986910574136324
2042.949244,0.9986913570209945
2043.190298,0.9986402253324974
2043.431352,0.9986805712125821
2043.672406,0.998672481932717
2043.91346,0.9986619959267083
2044.154514,0.9986416234297916
2044.395568,0.9986070710273809
2044.636622,0.9986250461164348
2044.877676,0.9986627948566246
2045.11873,0.9985923916113307
2045.359784,0.9986513103005201
2045.600838,0.9986573022263576
2045.841892,0.9986292403504363
2046.082946,0.9986299393911492
2046.324,0.9986258450167912
2046.565054,0.9986129628264807
2046.806108,0.9986385276455574
2047.047162,0.9986506112448476
2047.288216,0.9987055385389527
2047.52927,0.9986642928519404
2047.770324,0.9986357314615947
2048.011378,0.9986346329628942
2048.252432,0.9986355317344683
2048.493486,0.9986660904492853
2048.73454,0.9986789733249465
2048.975594,0.9986508109749898
2049.216648,0.9986315372003305
2049.457702,0.998658101152519
2049.698756,0.9985952875334655
2049.93981,0.9985792102787585
2050.180864,0.9986501119196668
2050.421918,0.9985710219628063
2050.662972,0.9986372294163153
2050.904026,0.998619254107964
2051.14508,0.9986225495569401
2051.386134,0.9986108657414607
2051.627188,0.9985763144032477
2051.868242,0.9986334346020537
2052.109296,0.9986205523138383
2052.35035,0.9986298395281602
2052.591404,0.9986061722814215
2052.832458,0.9986073706095472
2053.073512,0.9986377287350549
2053.314566,0.9986111653247655
2053.55562,0.9986555046448314
2053.796674,0.9985465572724619
2054.037728,0.9985787109892782
2054.278782,0.998615958669863
2054.519836,0.9985812074391762
2054.76089,0.9986167575629495
2055.001944,0.99862274928147
2055.242998,0.9985900948514713
2055.484052,0.9985778122688427
2055.725106,0.9986620957929129
2055.96616,0.9985972847260378
2056.207214,0.9985893958386496
2056.448268,0.9985714213912951
2056.689322,0.9985767138338534
2056.930376,0.9985697238213216
2057.17143,0.9986056729784601
2057.412484,0.9986300392541482
2057.653538,0.9986119642140172
2057.894592,0.9986238477670983
2058.135646,0.9986033761880536
2058.3767,0.998665591116365
2058.617754,0.9986729812690828
2058.858808,0.9987020430756849
2059.099862,0.9986443197658149
2059.340916,0.9986537070665409
2059.58197,0.9986917564976172
2059.823024,0.9986621956591275
2060.064078,0.9987379969964023
2060.305132,0.9987283092848169
2060.546186,0.9986837669955233
2060.78724,0.9986694859197652
2061.028294,0.9987256127220222
2061.269348,0.9987141274435164
2061.510402,0.9986947525773808
2061.751456,0.9987390956088033
2061.99251,0.9986971494476633
2062.233564,0.9986950521858515
2062.474618,0.9986928550591536
2062.715672,0.9986908576754409
2062.956726,0.9986921559743998
2063.19778,0.998652009356682
2063.438834,0.9986210516242392
2063.679888,0.9985992819226045
2063.920942,0.9986294400763044
2064.161996,0.9985972847260378
2064.40305,0.9985427628027538
2064.644104,0.9985568423549699
2064.885158,0.9984885434028037
2065.126212,0.9985466571271226
2065.367266,0.9985070156117241
2065.60832,0.9984927370634926
2065.849374,0.9984926372142239
2066.090428,0.9984367231921472
2066.331482,0.998493236309986
2066.572536,0.9984165549740384
2066.81359,0.9984218465958025
2067.054644,0.99840008123679
2067.295698,0.9984292349448042
2067.536752,0.9984235439143845
2067.777806,0.9983651378454597
2068.01886,0.9983612442290146
2068.259914,0.9983145220160929
2068.500968,0.9983095304559618
2068.742022,0.9982912615587154
2068.983076,0.9982806797274266
2069.22413,0.9982688002580209
2069.465184,0.9982853716576474
2069.706238,0.9982817778367783
2069.947292,0.9983204120891486
2070.188346,0.9983719267514792
2070.4294,0.9983751215467564
2070.670454,0.9984420149208031
2070.911508,0.9985434617829324
2071.152562,0.9985664285466702
2071.393616,0.9986133622717458
2071.63467,0.9986705844568039
2071.875724,0.9987408933407933
2072.116778,0.9987845392714889
2072.357832,0.9988143034942439
2072.598886,0.9988141037314032
2072.83994,0.9988977079706741
2073.080994,0.9989025026911798
2073.322048,0.9989802203290661
2073.563102,0.998980919615465
2073.804156,0.9989629381207459
2074.04521,0.998933269362067
2074.286264,0.9989781224728062
2074.527318,0.9989906097773825
2074.768372,0.9989869135189644
2075.009426,0.9990216189271695
2075.25048,0.9990164340184221
2075.491534,0.9990244062013746
2075.732588,0.9990307899877263
2075.973642,0.9990340468334103
2076.214696,0.9990178626129442
2076.45575,0.9990761969689972
2076.696804,0.9990419492239747
2076.937858,0.9989982021348677
2077.178912,0.9990523193332285
2077.419966,0.999047963474612
2077.66102,0.9990173331336173
2077.902074,0.9990050053357892
2078.143128,0.9990437375106643
2078.384182,0.9990135868256425
2078.625236,0.9990009493837011
2078.86629,0.9989737269787373
2079.107344,0.9990882059370585
2079.348398,0.9989844160548025
2079.589452,0.999045196115586
2079.830506,0.9989968035383637
2080.07156,0.9990051352064483
2080.312614,0.9989714293418075
2080.553668,0.999021888663043
2080.794722,0.9989783222684506
2081.035776,0.9989923080628627
2081.27683,0.9990230675095672
2081.517884,0.9990175629076303
2081.758938,0.9990060942518384
2081.999992,0.9990031172181133
2082.241046,0.9990217487999884
2082.4821,0.9990841696288598
2082.723154,0.9990234970895786
2082.964208,0.9990006996334949
2083.205262,0.9990495020096604
2083.446316,0.9989847157501722
2083.68737,0.9990202602586916
2083.928424,0.9990012990340945
2084.169478,0.9989337688288265
2084.410532,0.9989603408204832
2084.651586,0.9990097406307371
2084.89264,0.9989967036386884
2085.133694,0.9989907096764484
2085.374748,0.9990336971715552
2085.615802,0.9990017286047455
2085.856856,0.998966434497148
2086.09791,0.9990106297498019
2086.338964,0.9989927076598658
2086.580018,0.9990353455785155
2086.821072,0.9989732274919987
2087.062126,0.9990068135364852
2087.30318,0.9989796209411137
2087.544234,0.9989897106862383
2087.785288,0.9989947056472791
2088.026342,0.9989915088693359
2088.267396,0.9989550463447073
2088.50845,0.9989941062506356
2088.749504,0.9990204900333779
2088.990558,0.9990303903754902
2089.231612,0.999002807527195
2089.472666,0.9990092111557148
2089.71372,0.9989755251330642
2089.954774,0.9989650359451187
2090.195828,0.9990265241353607
2090.436882,0.9989927076598658
2090.677936,0.9989903100802445
2090.91899,0.999024665947754
2091.160044,0.9990147157116334
2091.401098,0.9990608312952501
2091.642152,0.9989612398851946
2091.883206,0.9989882122027961
2092.12426,0.9990630691940187
2092.365314,0.9990642480891359
2092.606368,0.9990164340184221
2092.847422,0.9990259047391078
2093.088476,0.9990318989125186
2093.32953,0.9990546071656593
2093.570584,0.9990385125255805
2093.811638,0.999045945399764
2094.052692,0.9990492422568236
2094.293746,0.9990311995904342
2094.5348,0.9989857147353874
2094.775854,0.9990484030558126
2095.016908,0.999015604835126
2095.257962,0.9990219286239194
2095.499016,0.9990170534088032
2095.74007,0.9989704303708777
2095.981124,0.9990270136584775
2096.222178,0.999000100233255
2096.463232,0.9989458560005565
2096.704286,0.999012957447281
2096.94534,0.9989767239044136
2097.186394,0.9989949054462403
2097.427448,0.9989420600135162
2097.668502,0.9988943117242407
2097.909556,0.9989403618134576
2098.15061,0.9989054994031829
2098.391664,0.9989179857999653
2098.632718,0.998891215156674
2098.873772,0.9988774305530188
2099.114826,0.9989136904618613
2099.35588,0.998844667910607
2099.596934,0.9988419710336444
2099.837988,0.9988737347133632
2100.079042,0.998882924393995
2100.320096,0.9988711376450291
2100.56115,0.9987888340542416
2100.802204,0.9988268886337542
2101.043258,0.9988300848849119
2101.284312,0.9988108076502995
2101.525366,0.9987677598321769
2101.76642,0.9987398946003994
2102.007474,0.9988425703390068
2102.248528,0.9987815429223657
2102.489582,0.9987888340542416
2102.730636,0.9988123058676346
2102.97169,0.9987769485378353
2103.212744,0.9987608683584097
2103.453798,0.9987724540516795
2103.694852,0.9988369768362747
2103.935906,0.998798122833591
2104.17696,0.9987838401225562
2104.418014,0.9987815429223657
2104.659068,0.9988041156403065
2104.900122,0.9987876355083599
2105.141176,0.9988441684883979
2105.38223,0.9987745514760353
2105.623284,0.9987662616816607
2105.864338,0.9987251133593408
2106.105392,0.9987385962393803
2106.346446,0.9987333029388475
2106.5875,0.9987028420376389
2106.828554,0.9987522790518758
2107.069608,0.9987317049668412
2107.310662,0.9987131287298884
2107.551716,0.9987139277007109
2107.79277,0.9987615674912622
2108.033824,0.9986814700255007
2108.274878,0.9987143271863619
2108.515932,0.9987009445040418
2108.756986,0.9986518096263001
2108.99804,0.9986183553510398
2109.239094,0.9986126632426369
2109.480148,0.9986514101656561
2109.721202,0.9986507111099137
2109.962256,0.9986237479047186
2110.20331,0.9985908937238668
2110.444364,0.9986279421332677
2110.685418,0.9985923916113307
2110.926472,0.9985838037536907
2111.167526,0.9986005801025147
2111.40858,0.9985760148303984
2111.649634,0.9985454588718531
2111.890688,0.9985601375979869
2112.131742,0.9984819534001642
2112.372796,0.9985055178523239
2112.61385,0.9984934360086531
2112.854904,0.9985161020669093
2113.095958,0.9984711698532988
2113.337012,0.9984409166351907
2113.578066,0.9984535969153516
2113.81912,0.9984791576546087
2114.060174,0.9984744648135959
2114.301228,0.9984544955239932
2114.542282,0.998411063698087
2114.783336,0.9984509010942794
2115.02439,0.9984298340025248
2115.265444,0.9984102649695555
2115.506498,0.9983775176499236
2115.747552,0.9984135597288663
2115.988606,0.9984100652875225
2116.22966,0.9983981842784377
2116.470714,0.9983915948721666
2116.711768,0.9984086675144096
2116.952822,0.9983455700805226
2117.193876,0.9983977849192439
2117.43493,0.998328798015831
2117.675984,0.9983750217092493
2117.917038,0.9983578498065547
2118.158092,0.9983759202471733
2118.399146,0.9983025423137071
2118.6402,0.9984422146092261
2118.881254,0.9983525585239726
2119.122308,0.9983382821844619
2119.363362,0.9983255035362334
2119.604416,0.9983674340879173
2119.84547,0.998298748771254
2120.086524,0.9982965525164227
2120.327578,0.9982678019897198
2120.568632,0.9982900636099202
2120.809686,0.9982720945504973
2121.05074,0.9983110279213806
2121.291794,0.9983395800250723
2121.532848,0.9983042394294716
2121.773902,0.9983833082563186
2122.014956,0.9983294968462342
2122.25601,0.9983167183104573
2122.497064,0.9983098299488659
2122.738118,0.9983706288688181
2122.979172,0.9983985836377913
2123.220226,0.9983103291039056
2123.46128,0.9983988831574113
2123.702334,0.9983561525996527
2123.943388,0.9983321923395145
2124.184442,0.9983461690880443
2124.425496,0.9983455700805226
2124.66655,0.9983485651217253
2124.907604,0.9983606452124477
2125.148658,0.9983226083964711
2125.389712,0.9983662360477152
2125.630766,0.9983463687572981
2125.87182,0.9983713277285029
2126.112874,0.9983659365378894
2126.353928,0.9983431740540296
2126.594982,0.9983040397686437
2126.836036,0.9983670347410236
2127.07709,0.9983296965121535
2127.318144,0.9982884663470963
2127.559198,0.9983587483290238
2127.800252,0.9983681329453657
2128.041306,0.9983314935072245
2128.28236,0.998335187340584
2128.523414,0.9983875014750191
2128.764468,0.9983349876735665
2129.005522,0.9982926591674599
2129.246576,0.9983787157036635
2129.48763,0.9983201125930699
2129.728684,0.9983902969639369
2129.969738,0.9983728252866176
2130.210792,0.9983159196574022
2130.451846,0.9983372838466789
2130.6929,0.9983328911722937
2130.933954,0.998341277203801
2131.175008,0.9984111635391983
2131.416062,0.9983770184612895
2131.657116,0.9983738236599421
2131.89817,0.9983237065519444
2132.139224,0.9983374835141555
2132.380278,0.9983159196574022
2132.621332,0.9983664357209824
2132.862386,0.9983540560539336
2133.10344,0.9983255035362334
2133.344494,0.998290263267953
2133.585548,0.9982892649781888
2133.826602,0.9983087318086569
2134.067656,0.9983317930067175
2134.30871,0.9983007453707482
2134.549764,0.9983722262631022
2134.790818,0.9983478662779743
2135.031872,0.9983246050436845
2135.272926,0.9983322921727388
2135.51398,0.99834646859194
2135.755034,0.9983369843455385
2135.996088,0.9983972857204763
2136.237142,0.998402577240113
2136.478196,0.9983424752140524
2136.71925,0.998369131313998
2136.960304,0.9983504619858011
2137.201358,0.9983976850794704
2137.442412,0.9983482656172008
2137.683466,0.9983217099065278
2137.92452,0.998397086041039
2138.165574,0.9982899637809189
2138.406628,0.9983615437374328
2138.647682,0.9983318928399018
2138.888736,0.9983209112494794
2139.12979,0.9982979501325745
2139.370844,0.9983726256120725
2139.611898,0.9982688002580209
2139.852952,0.9983333903388641
2140.094006,0.9982960533682712
2140.33506,0.9983244053787835
2140.576114,0.9982806797274266
2140.817168,0.9983446715699138
2141.058222,0.998319813097081
2141.299276,0.9983346881731152
2141.54033,0.9983421757113548
2141.781384,0.9983226083964711
2142.022438,0.9983201125930699
2142.263492,0.9983346881731152
2142.504546,0.9983043392599006
2142.7456,0.9983930924606821
2142.986654,0.9983336898389262
2143.227708,0.9983434735570268
2143.468762,0.9983113274147338
2143.709816,0.9982971514945339
2143.95087,0.9983035406167486
2144.191924,0.9982958537090805
2144.432978,0.9983040397686437
2144.674032,0.9983106285970492
2144.915086,0.9982815781804427
2145.15614,0.9983425750483048
2145.397194,0.9983312938409458
2145.638248,0.9982985491115243
2145.879302,0.9982923596797071
2146.120356,0.9982817778367783
2146.36141,0.9982736917871263
2146.602464,0.9982969518351236
2146.843518,0.9982652064968087
2147.084572,0.998349663305751
2147.325626,0.9982503324560438
2147.56668,0.9982774852343627
2147.807734,0.9982546249417021
2148.048788,0.998264807190806
2148.289842,0.998262012053259
2148.530896,0.9982554235457216
2148.77195,0.9982079077184465
2149.013004,0.998179059926766
2149.254058,0.9982483359573754
2149.495112,0.9981371372866307
2149.736166,0.9981960291150225
2149.97722,0.9981804573784281
2150.218274,0.9982150948412557
2150.459328,0.9981803575603874
2150.700382,0.9981395328186348
2150.941436,0.9981059958937556
2151.18249,0.998043716022764
2151.423544,0.9980871318686988
2151.664598,0.9981109864362114
2151.905652,0.9980137751603985
2152.146706,0.9980044936754485
2152.38776,0.9979935156863972
2152.628814,0.9979972082692364
2152.869868,0.9980202622710201
2153.110922,0.9979456131473143
2153.351976,0.9979321409724742
2153.59303,0.9978625875262142
2153.834084,0.9978352464658902
2154.075138,0.9979227604544375
2154.316192,0.9978642838940549
2154.557246,0.9977943360594541
2154.7983,0.9977827617122872
2155.039354,0.9977609105090772
2155.280408,0.9977840588307205
2155.521462,0.9976598424480264
2155.762516,0.9976740093183737
2156.00357,0.9976871787022145
2156.244624,0.9975770401174475
2156.485678,0.9976088633326048
2156.726732,0.9975637724310442
2156.967786,0.9975702566166386
2157.20884,0.9975272622651133
2157.449894,0.9974998306425876
2157.690948,0.9974231258549481
2157.932002,0.9974613278922326
2158.173056,0.997404075255178
2158.41411,0.997359592025405
2158.655164,0.9973296716864516
2158.896218,0.9972938681939146
2159.137272,0.9973161080951494
2159.378326,0.9972712298800525
2159.61938,0.9972134895474412
2159.860434,0.9972095007014606
2160.101488,0.9971511656519865
2160.342542,0.9971793854292824
2160.583596,0.9971657241652819
2160.82465,0.9970976200721027
2161.065704,0.9970282244927398
2161.306758,0.9970527516887456
2161.547812,0.9970307170664168
2161.788866,0.9969849544067645
2162.02992,0.9969525529222732
2162.270974,0.9969486648148986
2162.512028,0.9969328134571467
2162.753082,0.9968556538435007
2162.994136,0.9968540588757305
2163.23519,0.9968027222136289
2163.476244,0.9968084040053385
2163.717298,0.9967300579438243
2163.958352,0.9966967677158388
2164.199406,0.9966652725956046
2164.44046,0.9966502230636126
2164.681514,0.9966349744318521
2164.922568,0.996587535736119
2165.163622,0.9965916217533919
2165.404676,0.9965063171616584
2165.64573,0.9965542502682958
2165.886784,0.996491768275635
2166.127838,0.9964931633650871
2166.368892,0.9965542502682958
2166.609946,0.9965340204223491
2166.851,0.9965158836682223
2167.092054,0.9964973486451624
2167.333108,0.9964799100941488
2167.574162,0.9964701446388807
2167.815216,0.9964149417220026
2168.05627,0.9964504147253437
2168.297324,0.9965285395003093
2168.538378,0.9964201230931711
2168.779432,0.9964581870688906
2169.020486,0.9964482225368426
2169.26154,0.996408166123436
2169.502594,0.996384651168193
2169.743648,0.9964184291804017
2169.984702,0.9963698051474937
2170.225756,0.996360240043277
2170.46681,0.9963728938986772
2170.707864,0.9963524684637137
2170.948918,0.9963628305832687
2171.189972,0.9962932868847973
2171.431026,0.9963057406287191
2171.67208,0.9963400141356977
2171.913134,0.996287508400491
2172.154188,0.9963053421065026
2172.395242,0.9963541622643499
2172.636296,0.9963215820159338
2172.87735,0.9962199623972569
2173.118404,0.9962630000292385
2173.359458,0.996259114611115
2173.600512,0.996270671283873
2173.841566,0.9962673835960825
2174.08262,0.996153217895742
2174.323674,0.996194359873217
2174.564728,0.9961837006505934
2174.805782,0.996140168374062
2175.046836,0.9961048060257702
2175.28789,0.9960963391709032
2175.528944,0.9960402605256365
2175.769998,0.9960544043977573
2176.011052,0.9960414557746663
2176.252106,0.996109686951278
2176.49316,0.9961895781517658
2176.734214,0.9962231503062372
2176.975268,0.996211793427058
2177.216322,0.9962995635522761
2177.457376,0.9962827262319279
2177.69843,0.9962897998643955
2177.939484,0.9963606385874526
2178.180538,0.996349280140916
2178.421592,0.9963372243875638
2178.662646,0.9963237739258254
2178.9037,0.9963547600770266
2179.144754,0.9963418075493372
2179.385808,0.9963121170058635
2179.626862,0.9963750859214551
2179.867916,0.9964005934501496
2180.10897,0.9963477856181167
2180.350024,0.9963670153159451
2180.591078,0.9964128492528221
2180.832132,0.996390330576891
2181.073186,0.9963404126717831
2181.31424,0.996388138520575
2181.555294,0.9963953125409988
2181.796348,0.9963736909973112
2182.037402,0.9963965082160912
2182.278456,0.9963525680989656
2182.51951,0.9963586458681681
2182.760564,0.9963570516956101
2183.001618,0.996389732742872
2183.242672,0.9963842526144122
2183.483726,0.9963787725160932
2183.72478,0.9964172334790041
2183.965834,0.9963750859214551
2184.206888,0.9963455936553994
2184.447942,0.9964067711529798
2184.688996,0.9964119524816613
2184.93005,0.99638365478404
2185.171104,0.9964098600187582
2185.412158,0.9964022873325983
2185.653212,0.9963832562306578
2185.894266,0.9963521695580181
2186.13532,0.996383455507329
2186.376374,0.996363627673852
2186.617428,0.9963663178592784
2186.858482,0.9963807652756309
2187.099536,0.9963565535172089
2187.34059,0.9963371247538463
2187.581644,0.9963902309378629
2187.822698,0.9963761819346524
2188.063752,0.9963967074954128
2188.304806,0.9964459307085665
2188.54586,0.996409561095845
2188.786914,0.9964044794200417
2189.027968,0.9964333755689371
2189.269022,0.9964667566461485
2189.510076,0.9964206213033572
2189.75113,0.9964611764479359
2189.992184,0.9964460303531645
2190.233238,0.9965028293956519
2190.474292,0.9964752266495774
2190.715346,0.9965116983103002
2190.9564,0.996520069043723
2191.197454,0.9965870374424758
2191.438508,0.9966233138708657
2191.679562,0.9965780681995005
2191.920616,0.9966924819289521
2192.16167,0.9966899902008619
2192.402724,0.9967081301237564
2192.643778,0.996790262257476
2192.884832,0.996793551670769
2193.125886,0.9968030212544904
2193.36694,0.9968706067904551
2193.607994,0.9968855599617056
2193.849048,0.996911977779079
2194.090102,0.9970150638070372
2194.331156,0.9969759815825526
2194.57221,0.9970761827037237
2194.813264,0.9970910392495269
2195.054318,0.9970963238460391
2195.295372,0.9970990160097479
2195.536426,0.9971967365015427
2195.77748,0.9972089023759397
2196.018534,0.9972688364319728
2196.259588,0.9973245853180963
2196.500642,0.9973025446883106
2196.741696,0.9973506158294698
2196.98275,0.9973738543695465
2197.223804,0.9974423763070434
2197.464858,0.9974597319553848
2197.705912,0.9974876612188874
2197.946966,0.9975181848083292
2198.18802,0.9975552931750155
2198.429074,0.9975567895090774
2198.670128,0.9975968920980723
2198.911182,0.9976349012637313
2199.152236,0.9976022791358347
2199.39329,0.9976511628451534
2199.634344,0.9976480701313424
2199.875398,0.9976980535517301
2200.116452,0.9976777007190373
2200.357506,0.9977630058091894
2200.59856,0.9977957329725025
2200.839614,0.9977762761454142
2201.080668,0.9978211770881044
2201.321722,0.9978668783445658
2201.562776,0.9978673772781297
2201.80383,0.9978359449508072
2202.044884,0.9979086898427132
2202.285938,0.9979087896335872
2202.526992,0.9978742625867872
2202.768046,0.9979109850353393
2203.0091,0.9979271513242435
2203.250154,0.9979164735608504
2203.491208,0.9980027970692513
2203.732262,0.997959684279661
2203.973316,0.997970761693636
