nu,[0]Dimethylsulfide-PNNL(x-sec)-X=0.01-T=278.12K-P=1.0atm-L=15cm
919.93535,0.9896152972598903
920.054952,0.9901129019322782
920.174554,0.9899835026324241
920.294156,0.9904015619133397
920.413758,0.9901450811245001
920.53336,0.9901204268189274
920.652962,0.9901199317588377
920.772564,0.9901634979942853
920.892166,0.9901652802901858
921.011768,0.9903802685086635
921.13137,0.9901366649270793
921.250972,0.9902422191214992
921.370574,0.9901415166086242
921.490176,0.9902714316978467
921.609778,0.9905734114918515
921.72938,0.9903057947127214
921.848982,0.9904279069452739
921.968584,0.9904549459962149
922.088186,0.9904282040736906
922.207788,0.9904979326736753
922.32739,0.9902593504600756
922.446992,0.9902629154001542
922.566594,0.9903068840496948
922.686196,0.9902980703576477
922.805798,0.990626210461764
922.9254,0.9905049652339628
923.045002,0.9901485466383486
923.164604,0.9902409318074511
923.284206,0.9903981945537537
923.403808,0.9903025267089911
923.52341,0.9903881915825038
923.643012,0.9904574221366751
923.762614,0.9903412482947875
923.882216,0.9902710355893531
924.001818,0.9901439919655098
924.12142,0.9900636945438659
924.241022,0.9901687458747316
924.360624,0.9904646525022475
924.480226,0.9903113404406998
924.599828,0.9904314724921569
924.71943,0.9902115220885129
924.839032,0.990437910317651
924.958634,0.9904986260224709
925.078236,0.9907377612532537
925.197838,0.9907346899709544
925.31744,0.9906893153612402
925.437042,0.9904596011454007
925.556644,0.990493475443007
925.676246,0.9903667994286017
925.795848,0.9899241054042008
925.91545,0.9904315715353091
926.035052,0.9903600649572628
926.154654,0.9904172103816404
926.274256,0.9903565987031014
926.393858,0.9903976003150152
926.51346,0.990296782970993
926.633062,0.99059312409888
926.752664,0.9908774651264821
926.872266,0.9917820534690737
926.991868,0.9919809257070699
927.11147,0.992115745075642
927.231072,0.9921630701253756
927.350674,0.9921663442689094
927.470276,0.9921904542040096
927.589878,0.9921873784183691
927.70948,0.9926857800579876
927.829082,0.9925326204586915
927.948684,0.9924962944295531
928.068286,0.9923034711329354
928.187888,0.992375911930385
928.30749,0.9924635425922452
928.427092,0.9926225479877607
928.546694,0.9925867149605684
928.666296,0.9925171370705832
928.785898,0.9925170378188743
928.9055,0.9924820025858149
929.025102,0.9923762096432033
929.144704,0.9925896927251798
929.264306,0.9923974467213256
929.383908,0.9926312831046175
929.50351,0.9925366898507777
929.623112,0.9925311316608775
929.742714,0.9924216615144449
929.862316,0.9925402629892928
929.981918,0.9926005120117956
930.10152,0.9927342243060844
930.221122,0.9927345221263963
930.340724,0.992576689885374
930.460326,0.992555250460419
930.579928,0.992511678241341
930.69953,0.9923037688240214
930.819132,0.9923801791559809
930.938734,0.9922910674170696
931.058336,0.9924256312090303
931.177938,0.9925175340775174
931.29754,0.9922464153237155
931.417142,0.9924626493754589
931.536744,0.9922626882983648
931.656346,0.9922698326154401
931.775948,0.992455305179027
931.89555,0.9924337691325716
932.015152,0.9923578508531442
932.134754,0.9921349923077941
932.254356,0.9921084034462926
932.373958,0.9919616814637809
932.49356,0.9920479858842561
932.613162,0.9922264713712049
932.732764,0.9922621921671447
932.852366,0.9918120057393655
932.971968,0.9918811374453774
933.09157,0.9918085344034202
933.211172,0.9918535635330357
933.330774,0.9918549521289965
933.450376,0.9918600106021516
933.569978,0.9921028476547895
933.68958,0.9919065299275185
933.809182,0.9918347184943569
933.928784,0.9915531765845415
934.048386,0.9913999934524609
934.167988,0.9913766958263629
934.28759,0.9916083084738119
934.407192,0.9914408399736236
934.526794,0.991816667266747
934.646396,0.9912929280348046
934.765998,0.9913573641692786
934.8856,0.9909891433097492
935.005202,0.9910734800743234
935.124804,0.99097705331595
935.244406,0.9910260087915741
935.364008,0.9909734858049796
935.48361,0.9907906680623039
935.603212,0.9907093274875323
935.722814,0.9906508773615061
935.842416,0.9905440909528175
935.962018,0.9905713312898715
936.08162,0.9908211848848368
936.201222,0.99078819108873
936.320824,0.9906931790571043
936.440426,0.9905456758246308
936.560028,0.9904957535806205
936.67963,0.9905641992019618
936.799232,0.9905493408504117
936.918834,0.9906594960616305
937.038436,0.9904396931074941
937.158038,0.9902405357111576
937.27764,0.9901242882961219
937.397242,0.9900438934679864
937.516844,0.9900339930785538
937.636446,0.9901740928003959
937.756048,0.9899587533542256
937.87565,0.9898280874229239
937.995252,0.9896291519710346
938.114854,0.9896806140249389
938.234456,0.9896410275921119
938.354058,0.9895163406780758
938.47366,0.9893461585035658
938.593262,0.9894084892749502
938.712864,0.989224476409672
938.832466,0.9892521750827911
938.952068,0.9890335745083509
939.07167,0.9888268880907617
939.191272,0.988837765246355
939.310874,0.9889178643493098
939.430476,0.9888832528297627
939.550078,0.9886676997767823
939.66968,0.988625187979702
939.789282,0.9883543417858187
939.908884,0.9885006290533938
940.028486,0.9883474233296408
940.148088,0.988175465838717
940.26769,0.9879946462739633
940.387292,0.9880539277311657
940.506894,0.9878217623386509
940.626496,0.9877585437688771
940.746098,0.9876765632119844
940.8657,0.9875995274444879
940.985302,0.9877061939533397
941.104904,0.9875965646503497
941.224506,0.9876242177413014
941.344108,0.9872480045874987
941.46371,0.9870732771545208
941.583312,0.9870209636571514
941.702914,0.9871779124674728
941.822516,0.9868946330591342
941.942118,0.9869893794916638
942.06172,0.9869933274570777
942.181322,0.9868472632536317
942.300924,0.9863983498843875
942.420526,0.9864151187988709
942.540128,0.9862109520012721
942.65973,0.9861044469698312
942.779332,0.9860719060600092
942.898934,0.9859585143109628
943.018536,0.9856785418508696
943.138138,0.985339526746414
943.25774,0.9855316866891151
943.377342,0.9851139098289121
943.496944,0.9852055296827833
943.616546,0.9850626852374519
943.736148,0.985299128653984
943.85575,0.9849149369160675
943.975352,0.984526956868011
944.094954,0.9846037529656556
944.214556,0.9847425918827374
944.334158,0.9845732307224109
944.45376,0.9845850456720691
944.573362,0.9844816696696086
944.692964,0.9841597967927102
944.812566,0.9837622765393039
944.932168,0.983876399582391
945.05177,0.9839029646038059
945.171372,0.9837357153164155
945.290974,0.9835852152655196
945.410576,0.9837416177484146
945.530178,0.9836088215939607
945.64978,0.9831269713343342
945.769382,0.9832685518117562
945.888984,0.9832282386275578
946.008586,0.9832282386275578
946.128188,0.9830453751820007
946.24779,0.982780971539961
946.367392,0.9827229891731367
946.486994,0.9825186040481786
946.606596,0.9822916684627128
946.726198,0.9826689408950735
946.8458,0.9826296349235624
946.965402,0.9824596547004338
947.085004,0.9820667494248475
947.204606,0.9821482643478723
947.324208,0.981975421463967
947.44381,0.9817113056007695
947.563412,0.9817171958862739
947.683014,0.9817967181997509
947.802616,0.9815287242785171
947.922218,0.9812774850850906
948.04182,0.9812784663630664
948.161422,0.9813608972162883
948.281024,0.9812980921286506
948.400626,0.9808173738491044
948.520228,0.9810410257056849
948.63983,0.9811626823354275
948.759432,0.9807114512926497
948.879034,0.9806653589376179
948.998636,0.9804064974540776
949.118238,0.9800212734020625
949.23784,0.9801379028729132
949.357442,0.980609462605219
949.477044,0.9801624066267807
949.596646,0.9798331273801654
949.716248,0.979560771629957
949.83585,0.979859583231757
949.955452,0.9794951432568328
950.075054,0.9793825077920217
950.194656,0.9793335398908398
950.314258,0.979337457232834
950.43386,0.9791474841941115
950.553462,0.9788263764838391
950.673064,0.9791024444457607
950.792666,0.9787774363885275
950.912268,0.9783850253202132
951.03187,0.9787911393685576
951.151472,0.9790192242748902
951.271074,0.9784750408831951
951.390676,0.9779526746955486
951.510278,0.9780436285235827
951.62988,0.9779487628926734
951.749482,0.9779135573709125
951.869084,0.9782255615577358
951.988686,0.9783732847703528
952.108288,0.9778402166044228
952.22789,0.9772497794435664
952.347492,0.9774657755115097
952.467094,0.9774325422401112
952.586696,0.9772097130239764
952.706298,0.9773651017214212
952.8259,0.9771295851127977
952.945502,0.9773905135444183
953.065104,0.9770856152707964
953.184706,0.9768872870218949
953.304308,0.9767202535775806
953.42391,0.9768032783276366
953.543512,0.9766079372067342
953.663114,0.9768550502733324
953.782716,0.9766479789530099
953.902318,0.9761529439296632
954.02192,0.9759060084735014
954.141522,0.9759479733341038
954.261124,0.9760875438733463
954.380726,0.9762212770273688
954.500328,0.976327690946018
954.61993,0.9761373256075072
954.739532,0.975527430391111
954.859134,0.9752611477518484
954.978736,0.9754767042836209
955.098338,0.975395743077102
955.21794,0.9755430389548655
955.337542,0.9753986692687204
955.457144,0.9757781731597872
955.576746,0.9750895168938025
955.696348,0.9747687652092898
955.81595,0.9748126307906924
955.935552,0.974894518490914
956.055154,0.9747541437874726
956.174756,0.9748331020708867
956.294358,0.974863322365463
956.41396,0.9743574995735239
956.533562,0.9736201900532098
956.653164,0.9740925103738048
956.772766,0.9744997661536693
956.892368,0.9746527746278064
957.01197,0.9746108654595509
957.131572,0.9743360639443261
957.251174,0.9738840768797642
957.370776,0.9731266897297559
957.490378,0.973440086978098
957.60998,0.9737944836660423
957.729582,0.9741334231184021
957.849184,0.9740369886830967
957.968786,0.9740447810101754
958.088388,0.9731918914021994
958.20799,0.9726995808702187
958.327592,0.9732755895038269
958.447194,0.9734799988398517
958.566796,0.9732824024567986
958.686398,0.9729369485256273
958.806,0.9731588034403903
958.925602,0.9728474424437058
959.045204,0.9725167305374849
959.164806,0.972351416745364
959.284408,0.9725459064770379
959.40401,0.9723271082638026
959.523612,0.9724963079005821
959.643214,0.9725264557534162
959.762816,0.9730031104876082
959.882418,0.9716836407293855
960.00202,0.9713921793585583
960.121622,0.9716370010339921
960.241224,0.9721997417553085
960.360826,0.9721997417553085
960.480428,0.9721482165344258
960.60003,0.9719615819943405
960.719632,0.9710619621576816
960.839234,0.9712795044010266
960.958836,0.9709502964529345
961.078438,0.9709551512165537
961.19804,0.9713708089656876
961.317642,0.9716311712294754
961.437244,0.9712882459559031
961.556846,0.9708784487893933
961.676448,0.9709735995396853
961.79605,0.9700807146181509
961.915652,0.9699235742710945
962.035254,0.9709376741811256
962.154856,0.9715534438449138
962.274458,0.9708609731345965
962.39406,0.9697412457785469
962.513662,0.9693650591601082
962.633264,0.9691925275353478
962.752866,0.9699381232338256
962.872468,0.9706182882281902
962.99207,0.9708192270102999
963.111672,0.9700787744586619
963.231274,0.9692671582332131
963.350876,0.9687225831302233
963.470478,0.9683003121457425
963.59008,0.9694106203885692
963.709682,0.9693941405481016
963.829284,0.969421283964043
963.948886,0.9688669335489488
964.068488,0.9690423143354036
964.18809,0.9674553548507624
964.307692,0.9675724240312419
964.427294,0.9683806844070533
964.546896,0.9690054914270986
964.666498,0.9689153781067301
964.7861,0.9682838511803546
964.905702,0.9673295938292753
965.025304,0.9656314879557718
965.144906,0.9665589392896213
965.264508,0.9673605488715559
965.38411,0.967736925325541
965.503712,0.9672289967826542
965.623314,0.9670858574836997
965.742916,0.965611209907445
965.862518,0.9640530063914623
965.98212,0.9650513177901083
966.101722,0.9657831040009289
966.221324,0.9657367475245012
966.340926,0.9652115296060743
966.460528,0.96489692193126
966.58013,0.9631125496747568
966.699732,0.9622778929701536
966.819334,0.9625656570787422
966.938936,0.9626599931355272
967.058538,0.9618478508735652
967.17814,0.961447805382833
967.297742,0.9600777578883839
967.417344,0.9593483759926167
967.536946,0.9594778967658312
967.656548,0.958976221025464
967.77615,0.9592207911431901
967.895752,0.9597677028491703
968.015354,0.9596304658803401
968.134956,0.9578788216334349
968.254558,0.9568707061002337
968.37416,0.9562441610036575
968.493762,0.9566879612480576
968.613364,0.9566449112584334
968.732966,0.9565167294286991
968.852568,0.9548433341206144
968.97217,0.9529002979032626
969.091772,0.9516975445256516
969.211374,0.9519697689496229
969.330976,0.9514596498775902
969.450578,0.9503737031510319
969.57018,0.9477031108360303
969.689782,0.9433244443574426
969.809384,0.9402701983211434
969.928986,0.9407451546876843
970.048588,0.9423655710672452
970.16819,0.9442672963535138
970.287792,0.9459032385429773
970.407394,0.9454266234278496
970.526996,0.9436924126398931
970.646598,0.9430169707095097
970.7662,0.9421837120619877
970.885802,0.939120950776717
971.005404,0.9342950418542451
971.125006,0.9274077039667763
971.244608,0.9188209563830052
971.36421,0.9107043207429469
971.483812,0.9028489638179301
971.603414,0.8975557890950522
971.723016,0.9006216787067822
971.842618,0.9085475986029221
971.96222,0.918640885123114
972.081822,0.9232575939927993
972.201424,0.9229991180548013
972.321026,0.9222554804918448
972.440628,0.92220199122518
972.56023,0.923701787715536
972.679832,0.9224934531029585
972.799434,0.9164956115357354
972.919036,0.9068302516688587
973.038638,0.8946524143453505
973.15824,0.882020482902091
973.277842,0.872702988839311
973.397444,0.8759905287792744
973.517046,0.8877989227283327
973.636648,0.8916960104016152
973.75625,0.9000184642814465
973.875852,0.9116756491749319
973.995454,0.9194873431123831
974.115056,0.922473158470232
974.234658,0.9216257950607221
974.35426,0.9160805330460858
974.473862,0.9076258906362638
974.593464,0.897098152349903
974.713066,0.886166874655195
974.832668,0.8720312661843156
974.95227,0.8546356852279597
975.071872,0.8464450448106097
975.191474,0.8633026103992584
975.311076,0.9126653540721014
975.430678,0.9462561262604217
975.55028,0.958141316390702
975.669882,0.9629757974023441
975.789484,0.9656285910656532
975.909086,0.9669234007063938
976.028688,0.9681434602005254
976.14829,0.9691053041329816
976.267892,0.96906266443768
976.387494,0.9689890184737647
976.507096,0.9695909475338661
976.626698,0.9701311601268829
976.7463,0.9702495233484281
976.865902,0.9704862931168622
976.985504,0.970288334105572
977.105106,0.970254374608173
977.224708,0.9702339994802458
977.34431,0.9698411342710311
977.463912,0.9696879114767358
977.583514,0.9695948259054129
977.703116,0.969136315998901
977.822718,0.9683487283717453
977.94232,0.9682025187528652
978.061922,0.9681386194953262
978.181524,0.9681395876344299
978.301126,0.9679285562075868
978.420728,0.9675395271280753
978.54033,0.9667348690256924
978.659932,0.9669059962418217
978.779534,0.9667986756326429
978.899136,0.9664178319855689
979.018738,0.9655976914451357
979.13834,0.9650233317076925
979.257942,0.9644724606739348
979.377544,0.9649586773104146
979.497146,0.9649818365965804
979.616748,0.9645129693679597
979.73635,0.9639353990988733
979.855952,0.9632522111196696
979.975554,0.9629305386034562
980.095156,0.9627485619289976
980.214758,0.963074989017757
980.33436,0.9624222454802668
980.453962,0.9622153469398786
980.573564,0.9614208852211663
980.693166,0.9618334232640094
980.812768,0.9616160734718033
980.93237,0.9620373535655895
981.051972,0.9617641737505468
981.171574,0.9616478073258337
981.291176,0.9607289113243033
981.410778,0.9601219224810246
981.53038,0.9608057727116237
981.649982,0.960992187113142
981.769584,0.960651095434072
981.889186,0.960055676353891
982.008788,0.9595076410416647
982.12839,0.9596630938708527
982.247992,0.9606722299906508
982.367594,0.9602313826192967
982.487196,0.9600009547399196
982.606798,0.9597513869369076
982.7264,0.9591661171163196
982.846002,0.95913926084103
982.965604,0.9598636844184538
983.085206,0.9598953604426911
983.204808,0.9592217503644609
983.32441,0.9586195482164981
983.444012,0.9587010343412078
983.563614,0.9592601200018631
983.683216,0.9594663831001521
983.802818,0.9595527389605866
983.92242,0.9593502946912873
984.042022,0.9583636309635979
984.161624,0.958011018032162
984.281226,0.9590644508963101
984.400828,0.9590232120115639
984.52043,0.9587336307305108
984.640032,0.9584326356291655
984.759634,0.9581374838331015
984.879236,0.9581547304630297
984.998838,0.9589407395616971
985.11844,0.9589752620497224
985.238042,0.9585562814141433
985.357644,0.95804742314254
985.477246,0.9573626640655353
985.596848,0.9579832361154789
985.71645,0.9583875903538631
985.836052,0.9581719774034
985.955654,0.9577562209908743
986.075256,0.957890316248262
986.194858,0.9578951057118169
986.31446,0.9579324643494284
986.434062,0.9574306392277736
986.553664,0.9574421284643796
986.673266,0.9571846111694517
986.792868,0.9571089965719852
986.91247,0.9571769537231922
987.032072,0.9573875558183923
987.151674,0.9573530904867625
987.271276,0.9570984684309278
987.390878,0.9568276478872763
987.51048,0.9566276918050063
987.630082,0.9566095160515322
987.749684,0.9568362593748589
987.869286,0.9566047330159095
987.988888,0.9565769918809005
988.10849,0.9565616867714716
988.228092,0.9559668904031468
988.347694,0.9565999500042021
988.467296,0.9567233593574848
988.586898,0.9565014252834618
988.7065,0.9557537335544588
988.826102,0.9557011685446644
988.945704,0.9554441195049717
989.065306,0.9557432203212126
989.184908,0.9559592426986143
989.30451,0.9561800947911123
989.424112,0.9551814084965271
989.543714,0.9550314567869104
989.663316,0.9559124018433325
989.782918,0.9553170538871284
989.90252,0.9554039916946424
990.022122,0.9549732016448462
990.141724,0.9544910619285405
990.261326,0.9542973199084493
990.380928,0.9552721550407268
990.50053,0.9546772058340575
990.620132,0.9544796081045204
990.739734,0.9543125887877185
990.859336,0.9545893795711907
990.978938,0.9540616375783979
991.09854,0.9536743671747527
991.218142,0.9538374594355304
991.337744,0.9535551653291264
991.457346,0.9538078909326021
991.576948,0.9538326902601563
991.69655,0.953640035515508
991.816152,0.9530899439316992
991.935754,0.9533959349126263
992.055356,0.9533253862237765
992.174958,0.9532195729786493
992.29456,0.9530623047240957
992.414162,0.9530594455414703
992.533764,0.9523325385348104
992.653366,0.9522839708138325
992.772968,0.952426824123185
992.89257,0.9531614283581267
993.012172,0.952752609803211
993.131774,0.9524944488283463
993.251376,0.9518812398777763
993.370978,0.9514948545359179
993.49058,0.952000232469643
993.610182,0.9519954724803807
993.729784,0.9521658949223082
993.849386,0.9513188442692804
993.968988,0.9513540437177042
994.08859,0.9516099923790157
994.208192,0.9515395758450236
994.327794,0.9508975033551722
994.447396,0.9512332294260218
994.566998,0.9509222270116655
994.6866,0.9510810442844497
994.806202,0.9507035400494176
994.925804,0.9501817470512142
995.045406,0.9499974296716501
995.165008,0.9508128772432914
995.28461,0.95099069587686
995.404212,0.9502891236552948
995.523814,0.9498777375362745
995.643416,0.9497742065054267
995.763018,0.9496649887518197
995.88262,0.949469377912745
996.002222,0.9504601910931604
996.121824,0.9496526431872123
996.241426,0.9497020264086107
996.361028,0.949907184202559
996.48063,0.9493298161722311
996.600232,0.9486474933588492
996.719834,0.949412411459081
996.839436,0.9492614668860705
996.959038,0.9491304778420921
997.07864,0.9491693929894387
997.198242,0.9487034652121108
997.317844,0.9485052069065961
997.437446,0.9484644220595796
997.557048,0.9487262343685047
997.67665,0.9480026323409599
997.796252,0.9480035803440663
997.915854,0.9478955140958002
998.035456,0.9477817734586834
998.155058,0.9473591570381881
998.27466,0.9479353265434478
998.394262,0.9476813139151467
998.513864,0.9476310881365041
998.633466,0.9473089483334075
998.753068,0.9472663203898684
998.87267,0.9472435862709896
998.992272,0.9466451174605306
999.111874,0.9470399507915397
999.231476,0.9467464139073621
999.351078,0.9467975395940943
999.47068,0.9466413308876339
999.590282,0.946435932005416
999.709884,0.9461889444604393
999.829486,0.9460593254541529
999.949088,0.9456384227121317
1000.06869,0.9457339370162168
1000.188292,0.9457812248952547
1000.307894,0.945676249005561
1000.427496,0.9452999447479714
1000.547098,0.9451969126693441
1000.6667,0.9456157276623283
1000.786302,0.9449067817545288
1000.905904,0.9443758933368013
1001.025506,0.9447886757885862
1001.145108,0.9449058368482195
1001.26471,0.9439104307673372
1001.384312,0.944128499262786
1001.503914,0.9439840586523872
1001.623516,0.9439746188589997
1001.743118,0.9437367672256117
1001.86272,0.9435584178311548
1001.982322,0.942834043161738
1002.101924,0.9434753883437367
1002.221526,0.9431612633441334
1002.341128,0.9425493502714933
1002.46073,0.9421563891305224
1002.580332,0.9427529629205265
1002.699934,0.9421695794123018
1002.819536,0.9421978449236648
1002.939138,0.9421686372431936
1003.05874,0.9416797785902581
1003.178342,0.9411845852739791
1003.297944,0.9411422329205769
1003.417546,0.9411714087820209
1003.537148,0.9408420564289711
1003.65675,0.9406971779082135
1003.776352,0.9406915337420786
1003.895954,0.9403444826010012
1004.015556,0.9401526718919081
1004.135158,0.9395746557568745
1004.25476,0.9389904220365166
1004.374362,0.9395925078449281
1004.493964,0.9396883511686548
1004.613566,0.9393144296202136
1004.733168,0.9383286670850103
1004.85277,0.9383586940827865
1004.972372,0.9382507890376259
1005.091974,0.9380772286964806
1005.211576,0.9381832374127029
1005.331178,0.9377667765164522
1005.45078,0.9375304890622398
1005.570382,0.9373711224256471
1005.689984,0.9368416573294512
1005.809586,0.9366589910168163
1005.929188,0.9363059371320418
1006.04879,0.9364566945235644
1006.168392,0.9363087460540666
1006.287994,0.9363255997631784
1006.407596,0.935528190096935
1006.527198,0.934967041544277
1006.6468,0.9346903322549751
1006.766402,0.9351334804902987
1006.886004,0.9351381561693903
1007.005606,0.9341324886595005
1007.125208,0.9335348351362858
1007.24481,0.9338952491380756
1007.364412,0.9335656422941606
1007.484014,0.933090578296277
1007.603616,0.9325346220030448
1007.723218,0.9324012790863442
1007.84282,0.9328983814341044
1007.962422,0.9323388102933733
1008.082024,0.9311852890232245
1008.201626,0.9311815642895178
1008.321228,0.9310940373363059
1008.44083,0.9304694827987339
1008.560432,0.9305885905152633
1008.680034,0.9300434253502154
1008.799636,0.9297412103495744
1008.919238,0.9288973884836791
1009.03884,0.9290358045063007
1009.158442,0.9285751170072101
1009.278044,0.9286169038276718
1009.397646,0.9279058556455613
1009.517248,0.9280088589121135
1009.63685,0.9273260956796445
1009.756452,0.9270442313921003
1009.876054,0.9263204925042066
1009.995656,0.9264335104982495
1010.115258,0.926402012294365
1010.23486,0.9259380011307077
1010.354462,0.9243541514349594
1010.474064,0.9245381162149834
1010.593666,0.9241942519984612
1010.713268,0.9240417725267838
1010.83287,0.9235263010476314
1010.952472,0.9226632075152564
1011.072074,0.9222379578041815
1011.191676,0.9220940999039721
1011.311278,0.9224694685849779
1011.43088,0.9213963388062412
1011.550482,0.9208574795797309
1011.670084,0.9201459317966647
1011.789686,0.9206401828565719
1011.909288,0.9203198558130762
1012.02889,0.920340103072623
1012.148492,0.9190810195108584
1012.268094,0.918522388092156
1012.387696,0.9179338039027748
1012.507298,0.9180191757162656
1012.6269,0.9172446944090469
1012.746502,0.9164818642046677
1012.866104,0.9159980895081266
1012.985706,0.9155072460899377
1013.105308,0.9147961732472998
1013.22491,0.9144010666496268
1013.344512,0.9148968063610768
1013.464114,0.9144632480363022
1013.583716,0.9133857311878656
1013.703318,0.9128150434643638
1013.82292,0.9130441887968096
1013.942522,0.9132441673710107
1014.062124,0.9132688252964102
1014.181726,0.9128086537814235
1014.301328,0.9110458989051281
1014.42093,0.9098586692948937
1014.540532,0.9103628706485624
1014.660134,0.9112518185463236
1014.779736,0.9105267507140425
1014.899338,0.9093420163140711
1015.01894,0.9071086912944167
1015.138542,0.9065636827624174
1015.258144,0.9073962903315961
1015.377746,0.9080062655674235
1015.497348,0.907432586909136
1015.61695,0.9069327292771732
1015.736552,0.9057327449085575
1015.856154,0.9048491809988531
1015.975756,0.9060090355279322
1016.095358,0.9056485156800008
1016.21496,0.905602328783477
1016.334562,0.9056630061721753
1016.454164,0.9043127644977326
1016.573766,0.9024337488013493
1016.693368,0.9035173193121889
1016.81297,0.9040505518187044
1016.932572,0.9041952114794596
1017.052174,0.9036167116837935
1017.171776,0.9014686611041273
1017.291378,0.8987503324898205
1017.41098,0.9004865955864636
1017.530582,0.9022983938909012
1017.650184,0.9027135466299004
1017.769786,0.9015317661190543
1017.889388,0.9003155193860558
1018.00899,0.8994786151738053
1018.128592,0.8995505763414275
1018.248194,0.9001894840360222
1018.367796,0.9008108291194089
1018.487398,0.899523590228931
1018.607,0.8980495805592594
1018.726602,0.8992357887307534
1018.846204,0.8986155300503826
1018.965806,0.8968559685450535
1019.085408,0.8969994769803893
1019.20501,0.8982112440330362
1019.324612,0.8967214502388968
1019.444214,0.8959237231893779
1019.563816,0.8948582080660206
1019.683418,0.895511693050908
1019.80302,0.8944824465340783
1019.922622,0.8976455491618902
1020.042224,0.8986874221684331
1020.161826,0.8965421238820825
1020.281428,0.8956012486979209
1020.40103,0.8961746169553589
1020.520632,0.8944824465340783
1020.640234,0.8952609848776361
1020.759836,0.8976096440580306
1020.879438,0.8970532985636395
1020.99904,0.8946434678659395
1021.118642,0.8953594690025002
1021.238244,0.8937313967640548
1021.357846,0.8929452590862127
1021.477448,0.896040200844276
1021.59705,0.8973045086550089
1021.716652,0.8958520521584022
1021.836254,0.8945092814099954
1021.955856,0.8935884111797243
1022.075458,0.8942230842339346
1022.19506,0.8967483522859327
1022.314662,0.8979597800913017
1022.434264,0.8978340745216842
1022.553866,0.8961835787463374
1022.673468,0.8936599011121779
1022.79307,0.8949834969851695
1022.912672,0.8981842980999063
1023.032274,0.8986155300503826
1023.151876,0.8983819203831424
1023.271478,0.8981214273995395
1023.39108,0.8951177545787851
1023.510682,0.894616628964489
1023.630284,0.8999014694859163
1023.749886,0.9014957055696253
1023.869488,0.9004595813938109
1023.98909,0.9005586373957444
1024.108692,0.8982292084375604
1024.228294,0.8965331585056706
1024.347896,0.901009029303036
1024.467498,0.9036890039123788
1024.5871,0.9042313800112847
1024.706702,0.9044484215864346
1024.826304,0.9027857666023912
1024.945906,0.898957068840062
1025.065508,0.9028489638179301
1025.18511,0.9060896739204495
1025.304712,0.905900320966673
1025.424314,0.906152196264946
1025.543916,0.9057436137667094
1025.663518,0.9037613019245737
1025.78312,0.9066479971054705
1025.902722,0.9086857083339834
1026.022324,0.910088892660253
1026.141926,0.9106770000231375
1026.261528,0.9091083454438713
1026.38113,0.9074897569629491
1026.500732,0.9093065526669805
1026.620334,0.911517031412121
1026.739936,0.9152509399455673
1026.859538,0.9155402049440527
1026.97914,0.914644329685905
1027.098742,0.9127155520470069
1027.218344,0.913190287554606
1027.337946,0.9156628955516024
1027.457548,0.9189321404452276
1027.57715,0.9194956185357105
1027.696752,0.9162976698621141
1027.816354,0.9139119929178579
1027.935956,0.9153397235926792
1028.055558,0.91883749530907
1028.17516,0.9220009731028643
1028.294762,0.9219465766501624
1028.414364,0.920286724894627
1028.533966,0.9182138164127022
1028.653568,0.9205996755796929
1028.77317,0.9240852035107127
1028.892772,0.9251642404387965
1029.012374,0.9253576199725055
1029.131976,0.9252484342154351
1029.251578,0.9234514984467929
1029.37118,0.9251901454001965
1029.490782,0.9279253418731345
1029.610384,0.9290989810889867
1029.729986,0.9292049044103454
1029.849588,0.9290209400523446
1029.96919,0.9273900833877969
1030.088792,0.9287069840361626
1030.208394,0.930668624575463
1030.327996,0.9315326859215239
1030.447598,0.9319836568676754
1030.5672,0.932226936348709
1030.686802,0.9319817929022256
1030.806404,0.9321132115998252
1030.926006,0.9330803143563675
1031.045608,0.9336076536933132
1031.16521,0.9335413699030034
1031.284812,0.9331885579508399
1031.404414,0.9335945832776547
1031.524016,0.9344744437243095
1031.643618,0.9343725915609873
1031.76322,0.9335245663095779
1031.882822,0.9340297397370423
1032.002424,0.934350166887887
1032.122026,0.9341371593336205
1032.241628,0.9336011184626106
1032.36123,0.9329552899710646
1032.480832,0.9324534950200055
1032.600434,0.9318522564360051
1032.720036,0.9320106847856274
1032.839638,0.9315941691077175
1032.95924,0.9313994862714391
1033.078842,0.930309455810408
1033.198444,0.9290646050626468
1033.318046,0.9285398318231866
1033.437648,0.928220469054585
1033.55725,0.9267022151765892
1033.676852,0.9259759653670155
1033.796454,0.9251401864812479
1033.916056,0.9239225788262868
1034.035658,0.9223892172321955
1034.15526,0.9215658913309355
1034.274862,0.9198726890334801
1034.394464,0.9196602229830869
1034.514066,0.9191251364585933
1034.633668,0.916758683525271
1034.75327,0.9154056304253955
1034.872872,0.9142803736747406
1034.992474,0.9131583264538641
1035.112076,0.911546200423828
1035.231678,0.9113502390573386
1035.35128,0.9099341906985401
1035.470882,0.9076258906362638
1035.590484,0.9059392755179914
1035.710086,0.9058414393594831
1035.829688,0.9043851124127704
1035.94929,0.9038607211357418
1036.068892,0.9038336057208409
1036.188494,0.9023886282419327
1036.308096,0.9004505768430198
1036.427698,0.8985077026565497
1036.5473,0.8975109124275235
1036.666902,0.8994876100049312
1036.786504,0.8996045509952315
1036.906106,0.8978610099479492
1037.025708,0.8974750127090255
1037.14531,0.8946792543203784
