nu,[0]Perfluoropolymethylisopropyl-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1161.486749,0.00551766784398357
1161.547014,0.005908873942393924
1161.607279,0.00648152147923514
1161.667544,0.006393330125127213
1161.727809,0.006031255988292245
1161.788074,0.006327816797666213
1161.848339,0.006964705189980754
1161.908604,0.006707023621187045
1161.968869,0.005908873942393924
1162.029134,0.005868243049973196
1162.089399,0.006776462963196054
1162.149664,0.007307164308313849
1162.209929,0.006661570576061996
1162.270194,0.006031255988292245
1162.330459,0.006220531037944748
1162.390724,0.006917505854304815
1162.450989,0.007407961342477088
1162.511254,0.007407961342477088
1162.571519,0.007084825752515555
1162.631784,0.006776462963196054
1162.692049,0.006893336904149986
1162.752314,0.00751014879865185
1162.812579,0.007745060450838464
1162.872844,0.007012927832585425
1162.933109,0.006177757113527579
1162.993374,0.006198797235652538
1163.053638,0.006988425489284956
1163.113903,0.007613745856701773
1163.174168,0.007613745856701773
1163.234433,0.007433191277626431
1163.294698,0.007407961342477088
1163.354963,0.007207738777270889
1163.415228,0.007060778248878942
1163.475493,0.007281633937446019
1163.535758,0.007745060450838464
1163.596023,0.007851897944826552
1163.656288,0.0074839092238986145
1163.716553,0.007307164308313849
1163.776818,0.0076656957580116605
1163.837083,0.008125077600347048
1163.897348,0.008350782766684512
1163.957613,0.008380061714637904
1164.017878,0.008466822400796983
1164.078143,0.008495658590703678
1164.138408,0.008437240321231802
1164.198673,0.008322438318145447
1164.258938,0.008350782766684512
1164.319203,0.008495658590703678
1164.379468,0.00861285004187059
1164.439733,0.008583616077629487
1164.499998,0.008322438318145447
1164.560263,0.008125077600347048
1164.620528,0.00818133449889035
1164.680793,0.008350782766684512
1164.741058,0.008437240321231802
1164.801323,0.008437240321231802
1164.861588,0.00861285004187059
1164.921853,0.008943752814236462
1164.982118,0.009098006094154728
1165.042383,0.009223506492448286
1165.102648,0.009512010649580823
1165.162913,0.009809538993854216
1165.223178,0.009709990257757041
1165.283442,0.009512010649580823
1165.343707,0.009479724730536718
1165.403972,0.009479724730536718
1165.464237,0.009223506492448286
1165.524502,0.009192199821872693
1165.584767,0.009776243196206059
1165.645032,0.010541873502547799
1165.705297,0.01050609199567034
1165.765562,0.009911099383621324
1165.825827,0.00984393253391775
1165.886092,0.01039843463529994
1165.946357,0.010541873502547799
1166.006622,0.009911099383621324
1166.066887,0.009350738077752364
1166.127152,0.009512010649580823
1166.187417,0.009979722446674055
1166.247682,0.01022213307736394
1166.307947,0.010256947480774907
1166.368212,0.010577776873600335
1166.428477,0.01087161516120445
1166.488742,0.01087161516120445
1166.549007,0.010687291004980556
1166.609272,0.010577776873600335
1166.669537,0.010577776873600335
1166.729802,0.010687291004980556
1166.790067,0.01090864156196508
1166.850332,0.011211670884190129
1166.910597,0.011406179603116323
1166.970862,0.011563519581611025
1167.031127,0.01164241947036039
1167.091392,0.011366327755920096
1167.151657,0.01087161516120445
1167.211922,0.010651015918156224
1167.272187,0.011021581210765798
1167.332452,0.011723029951042402
1167.392717,0.012341348348289673
1167.452981,0.012596957026818302
1167.513246,0.012425555496885309
1167.573511,0.012006585356623911
1167.633776,0.011484005934052133
1167.694041,0.011211670884190129
1167.754306,0.011406179603116323
1167.814571,0.011682071066074636
1167.874836,0.011884740650379961
1167.935101,0.012214884865280388
1167.995366,0.01255420010089036
1168.055631,0.012467874286750396
1168.115896,0.012214884865280388
1168.176161,0.012467874286750396
1168.236426,0.013306535146977556
1168.296691,0.013583492639103346
1168.356956,0.01294688578084798
1168.417221,0.012425555496885309
1168.477486,0.012902941117454218
1168.537751,0.013676175152458314
1168.598016,0.013583492639103346
1168.658281,0.01281421727301866
1168.718546,0.012341348348289673
1168.778811,0.012425555496885309
1168.839076,0.01281421727301866
1168.899341,0.013036528203437736
1168.959606,0.013125478684099776
1169.019871,0.012902941117454218
1169.080136,0.01255420010089036
1169.140401,0.012425555496885309
1169.200666,0.012727376189872212
1169.260931,0.013306535146977556
1169.321196,0.013960826200252543
1169.381461,0.014446544904057047
1169.441726,0.014348641647036918
1169.501991,0.013722753285933309
1169.562256,0.013490089152500353
1169.622521,0.01391204871893762
1169.682785,0.014397510057858682
1169.74305,0.014546570756232792
1169.803315,0.01474723015399749
1169.86358,0.015260309065829869
1169.923845,0.015052668417730094
1169.98411,0.01391204871893762
1170.044375,0.013398667731372122
1170.10464,0.014596113271353742
1170.164905,0.015900575109520348
1170.22517,0.015313813726096408
1170.285435,0.014201609155292378
1170.3457,0.014446544904057047
1170.405965,0.015739213586174285
1170.46623,0.01595632462714856
1170.526495,0.015105445062444248
1170.58676,0.015260309065829869
1170.647025,0.016399572689659532
1170.70729,0.01685513366567099
1170.767555,0.016176430557534236
1170.82782,0.01595632462714856
1170.888085,0.0166257929057263
1170.94835,0.016739233558580632
1171.008615,0.01611991201572703
1171.06888,0.015900575109520348
1171.129145,0.01623152402725501
1171.18941,0.016567704344836544
1171.249675,0.016739233558580632
1171.30994,0.017622126130578966
1171.370205,0.01855158590596578
1171.43047,0.01792605567908441
1171.490735,0.0166257929057263
1171.551,0.016455426133854034
1171.611265,0.01744154979599954
1171.67153,0.017682143330846833
1171.731795,0.0166257929057263
1171.79206,0.01595632462714856
1171.852324,0.016567704344836544
1171.912589,0.017382349224694234
1171.972854,0.017682143330846833
1172.033119,0.017742364936888515
1172.093384,0.01744154979599954
1172.153649,0.01668241680769143
1172.213914,0.016455426133854034
1172.274179,0.017742364936888515
1172.334444,0.019329941734865293
1172.394709,0.019329941734865293
1172.454974,0.018424020569739668
1172.515239,0.01848861762063
1172.575504,0.019066927295757662
1172.635769,0.018424020569739668
1172.696034,0.017382349224694234
1172.756299,0.017865210585049477
1172.816564,0.019530069020968984
1172.876829,0.01986690494053054
1172.937094,0.01855158590596578
1172.997359,0.018111648213340638
1173.057624,0.019197024229637545
1173.117889,0.02014095449128856
1173.178154,0.019663326050729405
1173.238419,0.018807491584207928
1173.298684,0.018424020569739668
1173.358949,0.018173332621336954
1173.419214,0.018173332621336954
1173.479479,0.01893581834347666
1173.539744,0.019329941734865293
1173.600009,0.018361485270054344
1173.660274,0.016970139150090456
1173.720539,0.017204229916835685
1173.780804,0.01874365469702602
1173.841069,0.01959658426748301
1173.901334,0.019066927295757662
1173.961599,0.019002209824996865
1174.021863,0.020072591528910527
1174.082128,0.020700446684133258
1174.142393,0.020209550283324797
1174.202658,0.019799472164412364
1174.262923,0.019799472164412364
1174.323188,0.019530069020968984
1174.383453,0.01874365469702602
1174.443718,0.018678166576649533
1174.503983,0.019663326050729405
1174.564248,0.02077094798715821
1174.624513,0.020841689402573204
1174.684778,0.020278379697987372
1174.745043,0.020072591528910527
1174.805308,0.01993456737829107
1174.865573,0.019663326050729405
1174.925838,0.019197024229637545
1174.986103,0.018678166576649533
1175.046368,0.018361485270054344
1175.106633,0.01855158590596578
1175.166898,0.019066927295757662
1175.227163,0.019530069020968984
1175.287428,0.020072591528910527
1175.347693,0.020700446684133258
1175.407958,0.020700446684133258
1175.468223,0.01986690494053054
1175.528488,0.019530069020968984
1175.588753,0.020558105244717934
1175.649018,0.022092877665062443
1175.709283,0.02164242002839077
1175.769548,0.019799472164412364
1175.829813,0.019264331533513528
1175.890078,0.020418784356921765
1175.950343,0.021057468156340988
1176.010608,0.020278379697987372
1176.070873,0.01986690494053054
1176.131138,0.020700446684133258
1176.191403,0.021129185398296276
1176.251667,0.02014095449128856
1176.311932,0.019329941734865293
1176.372197,0.020072591528910527
1176.432462,0.020985994338952086
1176.492727,0.0204883263781793
1176.552992,0.019663326050729405
1176.613257,0.019799472164412364
1176.673522,0.019663326050729405
1176.733787,0.018678166576649533
1176.794052,0.01798710799852262
1176.854317,0.019197024229637545
1176.914582,0.020841689402573204
1176.974847,0.020841689402573204
1177.035112,0.019197024229637545
1177.095377,0.01798710799852262
1177.155642,0.01792605567908441
1177.215907,0.018361485270054344
1177.276172,0.01874365469702602
1177.336437,0.019197024229637545
1177.396702,0.019395775390558773
1177.456967,0.019329941734865293
1177.517232,0.019197024229637545
1177.577497,0.01874365469702602
1177.637762,0.01792605567908441
1177.698027,0.017382349224694234
1177.758292,0.017500951991814725
1177.818557,0.018111648213340638
1177.878822,0.01798710799852262
1177.939087,0.017382349224694234
1177.999352,0.016970139150090456
1178.059617,0.0170876380151341
1178.119882,0.017145834862963918
1178.180147,0.017323349593539535
1178.240412,0.01792605567908441
1178.300677,0.018173332621336954
1178.360942,0.017323349593539535
1178.421206,0.0166257929057263
1178.481471,0.017382349224694234
1178.541736,0.018678166576649533
1178.602001,0.018237050727151254
1178.662266,0.01668241680769143
1178.722531,0.01623152402725501
1178.782796,0.016912538653313134
1178.843061,0.016912538653313134
1178.903326,0.016176430557534236
1178.963591,0.016455426133854034
1179.023856,0.017500951991814725
1179.084121,0.017145834862963918
1179.144386,0.015313813726096408
1179.204651,0.01474723015399749
1179.264916,0.016010668463050683
1179.325181,0.017323349593539535
1179.385446,0.0166257929057263
1179.445711,0.015525056684402759
1179.505976,0.015418302518698877
1179.566241,0.015418302518698877
1179.626506,0.014645824517706655
1179.686771,0.014008373794439347
1179.747036,0.014201609155292378
1179.807301,0.014645824517706655
1179.867566,0.014645824517706655
1179.927831,0.014446544904057047
1179.988096,0.014397510057858682
1180.048361,0.014201609155292378
1180.108626,0.013770867072444333
1180.168891,0.013770867072444333
1180.229156,0.014103955345206842
1180.289421,0.014103955345206842
1180.349686,0.013817767706387412
1180.409951,0.013960826200252543
1180.470216,0.014397510057858682
1180.530481,0.014446544904057047
1180.590746,0.014008373794439347
1180.65101,0.013960826200252543
1180.711275,0.014348641647036918
1180.77154,0.014446544904057047
1180.831805,0.014103955345206842
1180.89207,0.013817767706387412
1180.952335,0.013722753285933309
1181.0126,0.013306535146977556
1181.072865,0.012727376189872212
1181.13313,0.012383380346580136
1181.193395,0.012467874286750396
1181.25366,0.012727376189872212
1181.313925,0.013125478684099776
1181.37419,0.013722753285933309
1181.434455,0.013817767706387412
1181.49472,0.013125478684099776
1181.554985,0.012467874286750396
1181.61525,0.012727376189872212
1181.675515,0.01317018126294628
1181.73578,0.012902941117454218
1181.796045,0.012425555496885309
1181.85631,0.01317018126294628
1181.916575,0.014645824517706655
1181.97684,0.015105445062444248
1182.037105,0.013817767706387412
1182.09737,0.012383380346580136
1182.157635,0.011723029951042402
1182.2179,0.011523118007074092
1182.278165,0.011366327755920096
1182.33843,0.01164241947036039
1182.398695,0.012425555496885309
1182.45896,0.013306535146977556
1182.519225,0.013216357658921152
1182.57949,0.012596957026818302
1182.639755,0.012048682031579586
1182.70002,0.011884740650379961
1182.760285,0.011682071066074636
1182.820549,0.011135690149454607
1182.880814,0.01050609199567034
1182.941079,0.01039843463529994
1183.001344,0.01087161516120445
1183.061609,0.011327747864530618
1183.121874,0.011059118363881916
1183.182139,0.010577776873600335
1183.242404,0.010541873502547799
1183.302669,0.01087161516120445
1183.362934,0.011021581210765798
1183.423199,0.010984171467251214
1183.483464,0.01090864156196508
1183.543729,0.010651015918156224
1183.603994,0.009776243196206059
1183.664259,0.009067125400362443
1183.724524,0.009254919786861646
1183.784789,0.010186418149176467
1183.845054,0.010760212235006924
1183.905319,0.010651015918156224
1183.965584,0.01039843463529994
1184.025849,0.01022213307736394
1184.086114,0.00984393253391775
1184.146379,0.009610490660684866
1184.206644,0.00984393253391775
1184.266909,0.01039843463529994
1184.327174,0.010363139992433292
1184.387439,0.009944854472659605
1184.447704,0.010082036530395536
1184.507969,0.010541873502547799
1184.568234,0.01039843463529994
1184.628499,0.009709990257757041
1184.688764,0.009479724730536718
1184.749029,0.009809538993854216
1184.809294,0.010047815814375383
1184.869559,0.00984393253391775
1184.929824,0.009709990257757041
1184.990089,0.009610490660684866
1185.050353,0.009192199821872693
1185.110618,0.00870202083856206
1185.170883,0.00882205890733188
1185.231148,0.009128991960998777
1185.291413,0.009098006094154728
1185.351678,0.008882253337013632
1185.411943,0.009067125400362443
1185.472208,0.009286440068250806
1185.532473,0.008852104956956815
1185.592738,0.00829419007708602
1185.653003,0.00823715715541184
1185.713268,0.008495658590703678
1185.773533,0.008322438318145447
1185.833798,0.007933190431271404
1185.894063,0.007987319958016032
1185.954328,0.008350782766684512
1186.014593,0.00823715715541184
1186.074858,0.007851897944826552
1186.135123,0.007878639833288001
1186.195388,0.00801452306494942
1186.255653,0.0077714384735991775
1186.315918,0.0074839092238986145
1186.376183,0.007718771961062805
1186.436448,0.007987319958016032
1186.496713,0.007639676649983144
1186.556978,0.007281633937446019
1186.617243,0.007639676649983144
1186.677508,0.008070014499384279
1186.737773,0.007613745856701773
1186.798038,0.006917505854304815
1186.858303,0.0071096660878784065
1186.918568,0.007745060450838464
1186.978833,0.00753572676246565
1187.039098,0.006846621226516658
1187.099363,0.006869939357045585
1187.159628,0.00751014879865185
1187.219892,0.007613745856701773
1187.280157,0.007060778248878942
1187.340422,0.0067995421496549555
1187.400687,0.006869939357045585
1187.460952,0.006547971316373657
1187.521217,0.005928998305829438
1187.581482,0.005908873942393924
1187.641747,0.006415104442916967
1187.702012,0.006684258463573382
1187.762277,0.006393330125127213
1187.822542,0.006135890871702257
1187.882807,0.006114452792175175
1187.943072,0.005908873942393924
1188.003337,0.005612831292718336
1188.063602,0.005768749190720068
1188.123867,0.006135890871702257
1188.184132,0.006010784539116475
1188.244397,0.005423575471152593
1188.304662,0.005152362147735361
1188.364927,0.005368536178927023
1188.425192,0.005536459842948399
1188.485457,0.005423575471152593
1188.545722,0.005259075647971831
1188.605987,0.005134360401650715
1188.666252,0.004961734012730921
1188.726517,0.0048276281412270566
1188.786782,0.004978632619727112
1188.847047,0.005276986937111935
1188.907312,0.0053316207838670976
1188.967577,0.005099565188720901
1189.027842,0.004978632619727112
1189.088107,0.004995588779771829
1189.148372,0.004978632619727112
1189.208637,0.004910890446265791
1189.268902,0.004910890446265791
1189.329167,0.004927615890926843
1189.389431,0.004894221771552985
1189.449696,0.004778158775953219
1189.509961,0.004697146886586101
1189.570226,0.004570192282572454
1189.630491,0.00447700940047112
1189.690756,0.004492257138899398
1189.751021,0.004617046795643433
1189.811286,0.00468073560897205
1189.871551,0.004649014580559246
1189.931816,0.004617046795643433
1189.992081,0.00441609260452338
1190.052346,0.004109721558880349
1190.112611,0.004040042771743089
1190.172876,0.004401103385779476
1190.233141,0.004601375492849679
1190.293406,0.004180602098981929
