nu,[0]2-Butanone-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
1324.21699,0.8916425102460118
1324.336192,0.8909383908267082
1324.455394,0.8903416620313234
1324.574596,0.8897720256707023
1324.693798,0.8892116458327133
1324.813,0.8886338460681888
1324.932202,0.8881185878767892
1325.051404,0.8874438741736863
1325.170606,0.8867696730581897
1325.289808,0.8861845981699227
1325.40901,0.8853254158804752
1325.528212,0.8848386207826642
1325.647414,0.8841133505150714
1325.766616,0.8836360581863203
1325.885818,0.8830088992527753
1326.00502,0.8824704280746375
1326.124222,0.8816501120825887
1326.243424,0.8811212806806247
1326.362626,0.880346235023731
1326.481828,0.8796334432929847
1326.60103,0.8789475967221512
1326.720232,0.8783852502303211
1326.839434,0.8776389399944097
1326.958636,0.8768143470102351
1327.077838,0.8762884161970508
1327.19704,0.875657715616844
1327.316242,0.8750887230443124
1327.435444,0.8744326525592144
1327.554646,0.8737858117569349
1327.673848,0.873087062644441
1327.79305,0.8722929148095023
1327.912252,0.8717348259515082
1328.031454,0.8711074027762709
1328.150656,0.8704891360309667
1328.269858,0.8698539108470655
1328.38906,0.8690887761141792
1328.508262,0.8684719420851307
1328.627464,0.8678642244516579
1328.746666,0.8671355245999038
1328.865868,0.8664074365990119
1328.98507,0.865679959935243
1329.104272,0.8650741960053991
1329.223474,0.8645380162367797
1329.342676,0.8637257323347624
1329.461878,0.8630522889406085
1329.58108,0.862310383037384
1329.700282,0.8617845341039617
1329.819484,0.8610092769413211
1329.938686,0.8603121418048448
1330.057888,0.8597961093449809
1330.17709,0.8586447541387279
1330.296292,0.8580439131297183
1330.415494,0.8573920474960569
1330.534696,0.8565693460903189
1330.653898,0.8560384376943525
1330.7731,0.8553624343850389
1330.892302,0.85460150048425
1331.011504,0.853858320508994
1331.130706,0.8531157868191416
1331.249908,0.852365375156299
1331.36911,0.851573043848569
1331.488312,0.8508665314653734
1331.607514,0.8500160902253981
1331.726716,0.8495657010612501
1331.845918,0.8486147201247951
1331.96512,0.8476563270851024
1332.084322,0.8468429674861743
1332.203524,0.846216535498656
1332.322726,0.8454468287210523
1332.441928,0.8445764668008058
1332.56113,0.8437660624490049
1332.680332,0.8428131452980262
1332.799534,0.8421307430605512
1332.918736,0.8413563390573983
1333.037938,0.8405406190966529
1333.15714,0.8396921016448095
1333.276342,0.8389115510025866
1333.395544,0.838047916952942
1333.514746,0.8373023861172869
1333.633948,0.836390223735229
1333.75315,0.8356043863263639
1333.872352,0.8346690333091435
1333.991554,0.8339598660696054
1334.110756,0.8331513172091122
1334.229958,0.8319940413712299
1334.34916,0.831046108588414
1334.468362,0.830066052527075
1334.587564,0.8290954431628187
1334.706766,0.8282501969596391
1334.825968,0.8271741712718289
1334.94517,0.8267110834126193
1335.064372,0.82573613966413
1335.183574,0.8249025671880302
1335.302776,0.824209939975748
1335.421978,0.8232791087622592
1335.54118,0.8224726904451879
1335.660382,0.8215191752699939
1335.779584,0.8209278943504739
1335.898786,0.81983678599888
1336.017988,0.8190009788112913
1336.13719,0.8179942268867133
1336.256392,0.8174136571122824
1336.375594,0.8163272195894257
1336.494796,0.8155357661034212
1336.613998,0.8148917472691334
1336.7332,0.8136865995124947
1336.852402,0.8130521714239949
1336.971604,0.8119634111465874
1337.090806,0.8112573101773488
1337.210008,0.810551823248807
1337.32921,0.8096040321814996
1337.448412,0.8086088313958695
1337.567614,0.8079541234349591
1337.686816,0.8071950034012426
1337.806018,0.8064688547141058
1337.92522,0.8054130722029608
1338.044422,0.8045276049198279
1338.163624,0.803474363780951
1338.282826,0.80276761735486
1338.402028,0.8016846122643485
1338.52123,0.8005070016401868
1338.640432,0.7995869477207019
1338.759634,0.7982048581533255
1338.878836,0.7972555593169559
1338.998038,0.7965622486142364
1339.11724,0.7951376775606822
1339.236442,0.7939538046254798
1339.355644,0.7927716943474452
1339.474846,0.7917259260698154
1339.594048,0.7908634149643475
1339.71325,0.7903811353914437
1339.832452,0.7901124514842632
1339.951654,0.7893858823019689
1340.070856,0.7886047769894164
1340.190058,0.7875645054140775
1340.30926,0.7862582328412893
1340.428462,0.7853231420335872
1340.547664,0.7841225163391442
1340.666866,0.7826575773784137
1340.786068,0.7813828846840604
1340.90527,0.7797281076519532
1341.024472,0.7781935553102225
1341.143674,0.7763126037756954
1341.262876,0.7743587588927079
1341.382078,0.7722630875733146
1341.50128,0.7703425445536131
1341.620482,0.7687342099306241
1341.739684,0.7677355047567284
1341.858886,0.7669988323315025
1341.978088,0.7655352627156697
1342.09729,0.764823645874465
1342.216492,0.764143255648199
1342.335694,0.7629978999962198
1342.454896,0.761899973716868
1342.574098,0.7613363762930832
1342.6933,0.7600964088477326
1342.812502,0.7592000240563296
1342.931704,0.7583501960219211
1343.050906,0.7574407215804967
1343.170108,0.7565096422241426
1343.28931,0.755013235064503
1343.408512,0.7539871149846289
1343.527714,0.7530150986916021
1343.646916,0.7517059916732723
1343.766118,0.7504817089683159
1343.88532,0.7493418432880632
1344.004522,0.7483458810981595
1344.123724,0.746985130253442
1344.242926,0.7457834518044579
1344.362128,0.7445390328190108
1344.48133,0.7433041232830224
1344.600532,0.741752239948344
1344.719734,0.7404404997162035
1344.838936,0.7390497792635761
1344.958138,0.737492028234604
1345.07734,0.7358786879451988
1345.196542,0.7343643381638311
1345.315744,0.7325087447037925
1345.434946,0.7308989968373621
1345.554148,0.7292490302690126
1345.67335,0.7270791029563252
1345.792552,0.7250171276947228
1345.911754,0.7224045344318817
1346.030956,0.7198661406646873
1346.150158,0.7172649362560621
1346.26936,0.715037707440279
1346.388562,0.7128387793888877
1346.507764,0.7104263473094594
1346.626966,0.7079583604087217
1346.746168,0.7053931302699544
1346.86537,0.7032590238891545
1346.984572,0.7006547667945402
1347.103774,0.6983184836382038
1347.222976,0.6955377441528972
1347.342178,0.6931214795421615
1347.46138,0.6907412380151978
1347.580582,0.6879837916324967
1347.699784,0.6850318126318345
1347.818986,0.6825769575259357
1347.938188,0.6797977170451719
1348.05739,0.6767387325363681
1348.176592,0.6745024304533821
1348.295794,0.6715344239994858
1348.414996,0.6687934573031512
1348.534198,0.6660103953033312
1348.6534,0.6632123854824596
1348.772602,0.6604195262933077
1348.891804,0.6574214432598902
1349.011006,0.6546267847605673
1349.130208,0.6515507423707737
1349.24941,0.6484243084014549
1349.368612,0.6459843509684479
1349.487814,0.6425696907510379
1349.607016,0.6402670013618025
1349.726218,0.6377174258120478
1349.84542,0.634555833271072
1349.964622,0.6312142081250462
1350.083824,0.6287761298639413
1350.203026,0.6259529940990646
1350.322228,0.6227874438696569
1350.44143,0.6201152072871398
1350.560632,0.6170840751100545
1350.679834,0.6136871551400191
1350.799036,0.6109012213897284
1350.918238,0.6080002413857577
1351.03744,0.6051493451055262
1351.156642,0.6021191076527
1351.275844,0.5988764275872608
1351.395046,0.5963723849883491
1351.514248,0.5930954095052902
1351.63345,0.5905269530101653
1351.752652,0.5877344786454892
1351.871854,0.5852711704035483
1351.991056,0.5812002018426636
1352.110258,0.5786601118165905
1352.22946,0.5760216685404417
1352.348662,0.573062782618459
1352.467864,0.5699024916887073
1352.587066,0.5668333124755656
1352.706268,0.5642487943595627
1352.82547,0.561204450756699
1352.944672,0.5592772241763162
1353.063874,0.5560038835243071
1353.183076,0.553064858238401
1353.302278,0.5499323545758446
1353.42148,0.5470363638870649
1353.540682,0.5450596722203233
1353.659884,0.5422598306885632
1353.779086,0.5392801954550358
1353.898288,0.5375733839609593
1354.01749,0.5353363703647898
1354.136692,0.5322883101834249
1354.255894,0.5298771986198457
1354.375096,0.5275666874058452
1354.494298,0.5249879337436831
1354.6135,0.522771924946787
1354.732702,0.5202218103455449
1354.851904,0.5177307290339085
1354.971106,0.5154680273747535
1355.090308,0.5133435345192134
1355.20951,0.5110131271343884
1355.328712,0.50885610692064
1355.447914,0.5065967280911832
1355.567116,0.5042666920343057
1355.686318,0.5026053546649154
1355.80552,0.5006590242116308
1355.924722,0.49887984690009995
1356.043924,0.4963668543201493
1356.163126,0.495147292534543
1356.282328,0.4935752250563545
1356.40153,0.49078948037689124
1356.520732,0.48920189573640654
1356.639934,0.48756581135710436
1356.759136,0.485235955579992
1356.878338,0.4835744473678925
1356.99754,0.48215964793043964
1357.116742,0.4806816876411394
1357.235944,0.478954344648548
1357.355146,0.4780690982163776
1357.474348,0.47615111816439526
1357.59355,0.47495747750350326
1357.712752,0.4739800721729796
1357.831954,0.47241851591973866
1357.951156,0.47138033759959924
1358.070358,0.4706361447333732
1358.18956,0.4696770256322227
1358.308762,0.4684059240133776
1358.427964,0.46744667543488
1358.547166,0.46619559554058576
1358.666368,0.46552941227352185
1358.78557,0.46433918112399786
1358.904772,0.46403745872666957
1359.023974,0.4630176984650619
1359.143176,0.46238842239986616
1359.262378,0.4616630421491943
1359.38158,0.460335365360071
1359.500782,0.4599948431984435
1359.619984,0.45952588766636093
1359.739186,0.4587958220609343
1359.858388,0.4593558945385924
1359.97759,0.45930996124584145
1360.096792,0.45899773664059107
1360.215994,0.45930996124584145
1360.335196,0.45942020886572565
1360.454398,0.4601374637048714
1360.5736,0.4609295811681789
1360.692802,0.46148302866766666
1360.812004,0.46115088047472425
1360.931206,0.4616861258783902
1361.050408,0.46198169957244556
1361.16961,0.4618569813512785
1361.288812,0.46249940893909414
1361.408014,0.46214804292429845
1361.527216,0.4628556706271248
1361.646418,0.4629528805246385
1361.76562,0.4630501108383743
1361.884822,0.46298065853080184
1362.004024,0.4637405697676852
1362.123226,0.46458534611795466
1362.242428,0.4644645696295878
1362.36163,0.46457605450394873
1362.480832,0.4647572745008077
1362.600034,0.46491996801658747
1362.719236,0.46486882963276827
1362.838438,0.4652222642314247
1362.95764,0.46539442831758215
1363.076842,0.4646364533168721
1363.196044,0.4649618126966913
1363.315246,0.46411171066006207
1363.434448,0.4638194123659766
1363.55365,0.4640606611796624
1363.672852,0.4634716782233057
1363.792054,0.46308715632904124
1363.911256,0.46230057694519266
1364.030458,0.4607406387757371
1364.14966,0.4588187624255417
1364.268862,0.4564619198777215
1364.388064,0.45384933375300096
1364.507266,0.4512110900900775
1364.626468,0.44800091686302224
1364.74567,0.4444800975261047
1364.864872,0.4412472072204938
1364.984074,0.4370271315006268
1365.103276,0.43380072904027833
1365.222478,0.42969483856104945
1365.34168,0.4267444169975332
1365.460882,0.4228702011915185
1365.580084,0.41948815058226613
1365.699286,0.41581284989806255
1365.818488,0.41223570240480556
1365.93769,0.40842785084486155
1366.056892,0.4052099301990803
1366.176094,0.4028906877932282
1366.295296,0.40264499941624765
1366.414498,0.40400824209655206
1366.5337,0.40740805649183354
1366.652902,0.4112146245227518
1366.772104,0.4145797178414138
1366.891306,0.4159750485362013
1367.010508,0.4146958164154512
1367.12971,0.41125574804134574
1367.248912,0.4075629009718883
1367.368114,0.4024598253098259
1367.487316,0.39792568986972815
1367.606518,0.3971624055326229
1367.72572,0.40273761841689015
1367.844922,0.41392519909319714
1367.964124,0.42495584906798967
1368.083326,0.43221159820343935
1368.202528,0.43550456523523984
1368.32173,0.4378451368331453
1368.440932,0.4401586715136777
1368.560134,0.44263047466333116
1368.679336,0.4453387724691102
1368.798538,0.4487272665327201
1368.91774,0.45182515464184736
1369.036942,0.45573216476568784
1369.156144,0.4596545729300037
1369.275346,0.4623791747238952
1369.394548,0.46478980864870467
1369.51375,0.46610702679173066
1369.632952,0.46711490608737666
1369.752154,0.467643044273132
1369.871356,0.46741862947574103
1369.990558,0.46683938957814763
1370.10976,0.46620491954573634
1370.228962,0.46583210475589915
1370.348164,0.4652687887840367
1370.467366,0.46478051294548905
1370.586568,0.4635365688004914
1370.70577,0.4624346635541253
1370.824972,0.46050572095909664
1370.944174,0.45941102055343175
1371.063376,0.458121887665644
1371.182578,0.4569460260437314
1371.30178,0.45561368980526107
1371.420982,0.4542216428325393
1371.540184,0.4523812415053693
1371.659386,0.4510486833326154
1371.778588,0.44956267593836974
1371.89779,0.4485702394707725
1372.016992,0.4469493507824782
1372.136194,0.4450582974013777
1372.255396,0.44375618511603154
1372.374598,0.4431575184570422
1372.4938,0.4422411311818849
1372.613002,0.44139284282743013
1372.732204,0.4404536766392733
1372.851406,0.4396659697660648
1372.970608,0.43882700922617823
1373.08981,0.4391211218390828
1373.209012,0.4379151976597553
1373.328214,0.43735065126548694
1373.447416,0.43699217072855623
1373.566618,0.4370096507649838
1373.68582,0.43672131955524457
1373.805022,0.4366645494738376
1373.924224,0.43670385105183473
1374.043426,0.43646372997310595
1374.162628,0.43665144973385045
1374.28183,0.43636335485879274
1374.401032,0.43761314039511046
1374.520234,0.4383051156734507
1374.639436,0.4390157454155181
1374.758638,0.4400838508994528
1374.87784,0.44057261518794744
1374.997042,0.4416710079312188
1375.116244,0.44298915059194893
1375.235446,0.4446356927878212
1375.354648,0.4465517428220696
1375.47385,0.44788893063266855
1375.593052,0.44971105610281
1375.712254,0.4514051525792612
1375.831456,0.45288366347604775
1375.950658,0.4554451439229442
1376.06986,0.4574809657729209
1376.189062,0.4599120515781372
1376.308264,0.46262430063912846
1376.427466,0.4650687662127944
1376.546668,0.4674279779418149
1376.66587,0.47039618149538603
1376.785072,0.4732554371497059
1376.904274,0.4757703495975981
1377.023476,0.47911721681242736
1377.142678,0.4821500048339123
1377.26188,0.48532815917061595
1377.381082,0.4891578695469985
1377.500284,0.4930178000564804
1377.619486,0.4966746971912566
1377.738688,0.5003086855275275
1377.85789,0.5040146217111209
1377.977092,0.5083678394638743
1378.096294,0.5117597512029493
1378.215496,0.515627847234038
1378.334698,0.5198941738213689
1378.4539,0.5238080387723707
1378.573102,0.5278569288930108
1378.692304,0.5326131051050166
1378.811506,0.5372348193881025
1378.930708,0.5412738153428478
1379.04991,0.5455559022724735
1379.169112,0.5501908835320408
1379.288314,0.5550650305153983
1379.407516,0.5593387480547268
1379.526718,0.5639723801773318
1379.64592,0.568667144118617
1379.765122,0.5727190480795616
1379.884324,0.5780875217847241
1380.003526,0.5824918995447034
1380.122728,0.5875111819726587
1380.24193,0.5926033445506056
1380.361132,0.5972974789476879
1380.480334,0.6019565574389002
1380.599536,0.6070342891374937
1380.718738,0.6120691577467413
1380.83794,0.616214599688372
1380.957142,0.6214374603782926
1381.076344,0.6265166053807867
1381.195546,0.6314667443121665
1381.314748,0.6358071403954505
1381.43395,0.6411191230088992
1381.553152,0.6459391336465048
1381.672354,0.6505416209912026
1381.791556,0.655288291818006
1381.910758,0.6596604803731276
1382.02996,0.6646331796949771
1382.149162,0.6690543376198546
1382.268364,0.6736800392488677
1382.387566,0.678290240031937
1382.506768,0.6829319898442519
1382.62597,0.6877017760950631
1382.745172,0.6917435393031421
1382.864374,0.6967350985023929
1382.983576,0.70090003888303
1383.102778,0.7051110294417734
1383.22198,0.7091132735346782
1383.341182,0.7133878766243229
1383.460384,0.7173940555649774
1383.579586,0.7211991256558554
1383.698788,0.725140391083522
1383.81799,0.7290302883728569
1383.937192,0.7328311194687094
1384.056394,0.7364602618001016
1384.175596,0.7399001753937833
1384.294798,0.7432818244938074
1384.414,0.7472765112698458
1384.533202,0.7503391309889489
1384.652404,0.7532937658283592
1384.771606,0.7564793824436533
1384.890808,0.759518955037251
1385.01001,0.7622810189570981
1385.129212,0.7651219852687565
1385.248414,0.7678506737198981
1385.367616,0.770319434623927
1385.486818,0.7730589283411515
1385.60602,0.7753040530907698
1385.725222,0.7773846547139188
1385.844424,0.7797359049720163
1385.963626,0.7818753109994135
1386.082828,0.7842401435384144
1386.20203,0.7865885306567685
1386.321232,0.7885495765870638
1386.440434,0.7905155116061149
1386.559636,0.7925101228499815
1386.678838,0.7944779870977207
1386.79804,0.7961640670436174
1386.917242,0.7978696825047145
1387.036444,0.7994590240432338
1387.155646,0.8009393921560047
1387.274848,0.8023021471362063
1387.39405,0.8035225736890608
1387.513252,0.8045517411100165
1387.632454,0.8053244816375889
1387.751656,0.8063640205773595
1387.870858,0.8071950034012426
1387.99006,0.8078490962258291
1388.109262,0.8085360598758113
1388.228464,0.809264069885063
1388.347666,0.8095878402627756
1388.466868,0.8102033608895866
1388.58607,0.8104869816966438
1388.705272,0.8108680001103545
1388.824474,0.8109734198025004
1388.943676,0.8111275193912603
1389.062878,0.8113790079009765
1389.18208,0.8115007238806319
1389.301282,0.8116062258322146
1389.420484,0.8116955074274539
1389.539686,0.8117117414999426
1389.658888,0.8119146948034236
1389.77809,0.8117766810368096
1389.897292,0.8117442106189807
1390.016494,0.812036491142141
1390.135696,0.8118578627639319
1390.254898,0.812036491142141
1390.3741,0.812004010332116
1390.493302,0.8119228139909674
1390.612504,0.8121583057516797
1390.731706,0.8119796505772041
1390.850908,0.8119958903326127
1390.97011,0.8122720158740078
1391.089312,0.8122801386347802
1391.208514,0.8121339413679748
1391.327716,0.8121664273753453
1391.446918,0.8125482353140489
1391.56612,0.8126132417730977
1391.685322,0.8126620000303372
1391.804524,0.8130603019863619
1391.923726,0.8131822701790455
1392.042928,0.8132554598768487
1392.16213,0.8134506646108502
1392.281332,0.8135645556760843
1392.400534,0.8137354221731306
1392.519736,0.81410168551618
1392.638938,0.8144192470940138
1392.75814,0.8147450799550792
1392.877342,0.814842855231073
1392.996544,0.8151362514671101
1393.115746,0.8155765439111631
1393.234948,0.8157478329701061
1393.35415,0.816074197371823
1393.473352,0.8163843644948453
1393.592554,0.8165966520257971
1393.711756,0.816907017719314
1393.830958,0.817127612393039
1393.95016,0.8175935078997083
1394.069362,0.817732510610947
1394.188564,0.8181169352236415
1394.307766,0.8184769858804756
1394.426968,0.8190009788112913
1394.54617,0.819312258322601
1394.665372,0.819426970068401
1394.784574,0.8198859776817756
1394.903776,0.8201647863089683
1395.022978,0.8203698531378311
1395.14218,0.8208786401544534
1395.261382,0.820862222745825
1395.380584,0.8213138211465114
1395.499786,0.8216506288540434
1395.618988,0.8223164354786952
1395.73819,0.8226701075800033
1395.857392,0.8232050169766509
1395.976594,0.8236249586113237
1396.095796,0.824111040717025
1396.214998,0.824762345670775
1396.3342,0.8252325942159107
1396.453402,0.8255462421910538
1396.572604,0.8259260808186482
1396.691806,0.8265044314743347
1396.811008,0.8270749163266921
1396.93021,0.8278278970548187
1397.049412,0.8281425314324452
1397.168614,0.8286229934211838
1397.287816,0.8290042476799143
1397.407018,0.8292364013692645
1397.52622,0.8297506873502932
1397.645422,0.8300992558332378
1397.764624,0.8305974648344918
1397.883826,0.8309546985441139
1398.003028,0.8310627296767961
1398.12223,0.8315781483324683
1398.241432,0.8320772449354759
1398.360634,0.8324267907778373
1398.479836,0.832768155737091
1398.599038,0.8331929758164291
1398.71824,0.833634685136242
1398.837442,0.8339515265126426
1398.956644,0.8343102027789137
1399.075846,0.834518806403975
1399.195048,0.8349194715829991
1399.31425,0.8352368012710228
1399.433452,0.8357213791297547
1399.552654,0.835863463841065
1399.671856,0.8360808165962975
1399.791058,0.8363734960980312
1399.91026,0.8366662780555193
1400.029462,0.8368001553699077
1400.148664,0.837118199853573
1400.267866,0.8373442522832383
1400.387068,0.8379138400126708
1400.50627,0.8377965402862414
1400.625472,0.8380227758925511
1400.744674,0.838207161184886
1400.863876,0.83829098609218
1400.983078,0.8385760534861622
1401.10228,0.8387437854694986
1401.221482,0.8386263695588384
1401.340684,0.8385760534861622
1401.459886,0.8386095971991714
1401.579088,0.8389870564398706
1401.69829,0.8390625686729497
1401.817492,0.8390709593405896
1401.936694,0.8392639678563665
1402.055896,0.83921361352894
1402.175098,0.8392639678563665
1402.2943,0.8389367187266307
1402.413502,0.838970276866538
1402.532704,0.838970276866538
1402.651906,0.8387521729492906
1402.771108,0.8389367187266307
1402.89031,0.838643142253956
1403.009512,0.838508970085255
1403.128714,0.8387605605129579
1403.247916,0.8384586610563359
1403.367118,0.8383412850602995
1403.48632,0.8380646780788917
1403.605522,0.838056297474014
1403.724724,0.8376541269798667
1403.843926,0.8374279908953274
1403.963128,0.8372605220445917
1404.08233,0.8369424234887681
1404.201532,0.8367332140351672
1404.320734,0.8364822317201863
1404.439936,0.8363484052695126
1404.559138,0.8359052580591039
1404.67834,0.8353119759659478
1404.797542,0.8350781213538508
1404.916744,0.8347024207382201
1405.035946,0.8342434606324127
1405.155148,0.8340182453034796
1405.27435,0.8335179844495615
1405.393552,0.833001363468256
1405.512754,0.8324684131579271
1405.631956,0.8318110228149076
1405.751158,0.8313370256339331
1405.87036,0.8308217564279997
1405.989562,0.8303400195264776
1406.108764,0.8298502634072191
1406.227966,0.8293525025923522
1406.347168,0.8289959576788876
1406.46637,0.8284655700081316
1406.585572,0.8280431602910611
1406.704774,0.8277202864230443
1406.823976,0.8271493564189154
1406.943178,0.8265540232279609
1407.06238,0.8259673781551139
1407.181582,0.8252903625193728
1407.300784,0.8246963673222905
1407.419986,0.8241522472992169
1407.539188,0.8235590712501644
1407.65839,0.8228758008174817
1407.777592,0.8220862191085571
1407.896794,0.8214616709404
1408.015996,0.8206816529202301
1408.135198,0.8199105746300585
1408.2544,0.8191320294516727
1408.373602,0.8185670233008897
1408.492804,0.8177979318286096
1408.612006,0.8172256735900804
1408.731208,0.8162047796897094
1408.85041,0.81548683542539
1408.969612,0.8146065850638862
1409.088814,0.8137679722410145
1409.208016,0.8130928250488982
1409.327218,0.8119065756970711
1409.44642,0.811151853581853
1409.565622,0.8103167973004746
1409.684824,0.8095149806358845
1409.804026,0.808544145276837
1409.923228,0.8077844708831792
1410.04243,0.8067995747375105
1410.161632,0.8059931784281273
1410.280834,0.8048977727501646
1410.400036,0.8042782400158598
1410.519238,0.8033217181536265
1410.63844,0.8025187979624785
1410.757642,0.8015964318070135
1410.876844,0.80093138280213
1410.996046,0.800186862871553
1411.115248,0.7993311208319166
1411.23445,0.7983485479594877
1411.353652,0.7974469236139891
1411.472854,0.7966259761431927
1411.592056,0.7958297483472998
1411.711258,0.7950820198712948
1411.83046,0.7941999684583365
1411.949662,0.7931840428298198
1412.068864,0.7925021977883784
1412.188066,0.7915359346474413
1412.307268,0.7906499106666844
1412.42647,0.7897885717790313
1412.545672,0.7890228483003319
1412.664874,0.7882342198319847
1412.784076,0.7874463795979232
1412.903278,0.7863368625959957
1413.02248,0.7855273525967388
1413.141682,0.7846402080193903
1413.260884,0.7839813869882257
1413.380086,0.7831664701759515
1413.499288,0.7825949672766609
1413.61849,0.7817424034940017
1413.737692,0.7811328821634981
1413.856894,0.7805628632417387
1413.976096,0.7798918677487685
1414.095298,0.7790500392008415
1414.2145,0.778629465744726
1414.333702,0.7778590040151224
1414.452904,0.7772525105551892
1414.572106,0.7763358935031529
1414.691308,0.77568404516724
1414.81051,0.7750792475137577
1414.929712,0.7744439430412283
1415.048914,0.7739561970132434
1415.168116,0.7732367523436464
1415.287318,0.7726724954932437
1415.40652,0.77183845965853
1415.525722,0.7713600681302399
1415.644924,0.7708896819710449
1415.764126,0.7702578115341137
1415.883328,0.7697496091037509
1416.00253,0.7691494385056119
1416.121732,0.7685958502255836
1416.240934,0.7681271497251323
1416.360136,0.7675896488675729
1416.479338,0.7669451442923425
1416.59854,0.7664467919306163
1416.717742,0.7662552041821
1416.836944,0.7657496426010134
1416.956146,0.7653056365824972
1417.075348,0.7647318725434701
1417.19455,0.7646095252319091
1417.313752,0.7642196737946074
1417.432954,0.7637918305845622
1417.552156,0.7636314511405704
1417.671358,0.7633107932739571
1417.79056,0.762647001675023
1417.909762,0.7625173627043629
1418.028964,0.7620523689506268
1418.148166,0.761816169329085
1418.267368,0.7614734291752052
1418.38657,0.7609786322726557
1418.505772,0.7612754718191912
1418.624974,0.7611993480782597
1418.744176,0.7612983104259231
1418.863378,0.7616181228722145
1418.98258,0.7616638213305269
1419.101782,0.7618923547552258
1419.220984,0.762120956750237
1419.340186,0.7622200389148157
1419.459388,0.7624411147805522
1419.57859,0.7625631151186839
1419.697792,0.7627766626861814
1419.816994,0.7632726286884159
1419.936196,0.7634634706998455
1420.055398,0.7642043895539744
1420.1746,0.7647089309314198
1420.293802,0.7652291098452396
1420.413004,0.765496986909437
1420.532206,0.7658185631702267
1420.651408,0.7663165070505166
1420.77061,0.7669834925082546
1420.889812,0.7675512703446005
1421.009014,0.7679505007961012
1421.128216,0.7684498308863174
1421.247418,0.7691263643685705
1421.36662,0.7697342142655177
1421.485822,0.7701884914505261
1421.605024,0.770743226845148
1421.724226,0.7715529322542835
1421.843428,0.7719774030858019
1421.96263,0.7724484529572885
1422.081832,0.7728888740835708
1422.201034,0.7734610235195748
1422.320236,0.7738788052631941
1422.439438,0.7744826662064515
1422.55864,0.7749939934855886
1422.677842,0.7753040530907698
1422.797044,0.77568404516724
1422.916246,0.7759323037809532
1423.035448,0.7761573567801574
1423.15465,0.776320366940549
1423.273852,0.7765921266241486
1423.393054,0.7767707633557088
1423.512256,0.7767163913053179
1423.631458,0.7765144712943174
1423.75066,0.7763824750541957
1423.869862,0.7761263111068037
1423.989064,0.7764601171837429
1424.108266,0.7760719841664914
1424.227468,0.7756375055207333
1424.34667,0.7753970951595532
1424.465872,0.7749397458047357
1424.585074,0.7742813268884834
1424.704276,0.7734146172503656
1424.823478,0.7729507076668078
1424.94268,0.7723789357248447
1425.061882,0.77171497538399
1425.181084,0.7707278121347587
1425.300286,0.7698419845992622
1425.419488,0.7686112222963084
1425.53869,0.7677124730370631
1425.657892,0.7665311057149017
1425.777094,0.7657036990007792
1425.896296,0.7643801767783277
1426.015498,0.7631428833702034
1426.1347,0.7620066471801566
1426.253902,0.7609481937361396
1426.373104,0.7596632773488935
1426.492306,0.7587749910632037
1426.611508,0.7572741029504703
1426.73071,0.7563281016957436
1426.849912,0.7552322206540475
1426.969114,0.7541002215346558
1427.088316,0.7526161064315843
1427.207518,0.7514654842391787
1427.32672,0.7506843663872577
1427.445922,0.749364323880569
1427.565124,0.7482037088875385
1427.684326,0.7474185072961824
1427.803528,0.7459475422131381
1427.92273,0.7449784404608818
1428.041932,0.7438171801123383
1428.161134,0.7426280242025729
1428.280336,0.7417893284875472
1428.399538,0.7407293278289139
1428.51874,0.7400555707465569
1428.637942,0.7387616060470931
1428.757144,0.7378830026086254
1428.876346,0.7370570362731926
1428.995548,0.7366443998818527
1429.11475,0.7356285317202655
1429.233952,0.7349594142510233
1429.353154,0.7347389594966146
1429.472356,0.7339091733898299
1429.591558,0.7333296140989137
1429.71076,0.7325819992409286
1429.829962,0.7323329636996277
1429.949164,0.7317400141760076
1430.068366,0.7315717333257867
1430.187568,0.7311329219423707
1430.30677,0.7307162949268431
1430.425972,0.7302999053210462
1430.545174,0.730044345079835
1430.664376,0.7298691554606109
1430.783578,0.7300516455597881
1430.90278,0.7296940078818506
1431.021982,0.7296867109782563
1431.141184,0.7298910518637193
1431.260386,0.7300078437751212
1431.379588,0.730183066683535
1431.49879,0.7301027509636455
1431.617992,0.7307089878004296
1431.737194,0.7308989968373621
1431.856396,0.7308186023694868
1431.975598,0.7310963662101745
1432.0948,0.7313449812368455
1432.214002,0.7312718503953248
1432.333204,0.7317985557187722
1432.452406,0.7320693712821779
1432.571608,0.7325380456395953
1432.69081,0.7329557113490288
1432.810012,0.7334469562242892
1432.929214,0.7339091733898299
1433.048416,0.7345993723555085
1433.167618,0.7350108632107135
1433.28682,0.7356432444380266
1433.406022,0.7364749911526306
1433.525224,0.7370201843426849
1433.644426,0.7380970197103618
1433.763628,0.7385990963704826
1433.88283,0.7396782386333437
1434.002032,0.7404701179285524
1434.121234,0.7414259407538538
1434.240436,0.7422864938694387
1434.359638,0.7429028474106861
1434.47884,0.7436981788838725
1434.598042,0.7441594147231158
1434.717244,0.7453808374561411
1434.836446,0.746051982179675
1434.955648,0.7469701907002331
1435.07485,0.7476801495584611
1435.194052,0.7485779042830354
1435.313254,0.749401793033484
1435.432456,0.7502490956954558
1435.551658,0.7509321331074259
1435.67086,0.7515331191762867
1435.790062,0.7525032224821274
