nu,[0]3-methylfuran-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
565.708314,0.9776994177509924
565.827317,0.9757996405157368
565.946319,0.9734361932255376
566.065321,0.9762495878549076
566.184324,0.9746323071344486
566.303326,0.9740126380627637
566.422328,0.9733544280194935
566.541331,0.9731938377879287
566.660333,0.9711027476165809
566.779336,0.9690355310629447
566.898338,0.9708337894079228
567.01734,0.9725322909296563
567.136343,0.9688969688894342
567.255345,0.9716438025168045
567.374347,0.9689192537759939
567.49335,0.9686315274870914
567.612352,0.9678162830070383
567.731355,0.9656565947008449
567.850357,0.9682644856969865
567.969359,0.9680708521638458
568.088362,0.9658497453342045
568.207364,0.9641378467889475
568.326367,0.9635460478518849
568.445369,0.9643114072213399
568.564371,0.9642188377696513
568.683374,0.9600086347782777
568.802376,0.9593128807593708
568.921378,0.9589532058723423
569.040381,0.9595796068134256
569.159383,0.9601180820010156
569.278386,0.9576796035579332
569.397388,0.9564909038256518
569.51639,0.9545998801121189
569.635393,0.9548719798503218
569.754395,0.9538660749885447
569.873397,0.9545397422140356
569.9924,0.9532262455390141
570.111402,0.9535017677350146
570.230405,0.9523763468391663
570.349407,0.9489027138601811
570.468409,0.9512246683654818
570.587412,0.9498140978598124
570.706414,0.9486408528496375
570.825417,0.94870251650912
570.944419,0.9455145521924526
571.063421,0.9436584403245434
571.182424,0.9451099585533292
571.301426,0.9418662496464443
571.420428,0.943467840570821
571.539431,0.9419802223578615
571.658433,0.9411299981510751
571.777436,0.9376889451040497
571.896438,0.9368978695152397
572.01544,0.9374920511001719
572.134443,0.937453614714028
572.253445,0.9358313503398337
572.372447,0.9328106931076655
572.49145,0.9341025968981341
572.610452,0.9301364343431225
572.729455,0.930492744826578
572.848457,0.9287162711524385
572.967459,0.928028347302778
573.086462,0.9268514262444013
573.205464,0.9269459699115232
573.324466,0.9247341390733098
573.443469,0.9230203472786517
573.562471,0.9226752022149195
573.681474,0.922383682913495
573.800476,0.9186932491459265
573.919478,0.9179962255237513
574.038481,0.916281176652496
574.157483,0.9148190434375072
574.276486,0.9147760479528674
574.395488,0.9136579606959416
574.51449,0.9125001765920272
574.633493,0.9097831541592637
574.752495,0.9093620220584924
574.871497,0.9088792790044031
574.9905,0.90829051601142
575.109502,0.9054538221794309
575.228505,0.9055996119805658
575.347507,0.9041590443943469
575.466509,0.9018022662218768
575.585512,0.9013875325754664
575.704514,0.8996855190483288
575.823516,0.8983370024100819
575.942519,0.8979597800913017
576.061521,0.8948403110808297
576.180524,0.8944645570640428
576.299526,0.8924631988142937
576.418528,0.8907245912698828
576.537531,0.8920170787541957
576.656533,0.8888471437859475
576.775536,0.8898521087566975
576.894538,0.8867076013536106
577.01354,0.8864061720150417
577.132543,0.8844316886186775
577.251545,0.8827352089182006
577.370547,0.8819322852637562
577.48955,0.8805927664823312
577.608552,0.8792904531375281
577.727555,0.8752375007729786
577.846557,0.8751849880983282
577.965559,0.874135395993824
578.084562,0.872493565253825
