nu,[0]E-C10F18-HITRAN(x-sec)-X=0.01-T=300.0K-P=0.0atm-L=15cm
1393.506338,0.9999898450515619
1393.62594,0.9999898540514705
1393.745542,0.9999896950530963
1393.865144,0.9999903936461413
1393.984746,0.9999902507475242
1394.104348,0.9999902355476725
1394.22395,0.9999901150488565
1394.343552,0.9999904580455248
1394.463154,0.9999935207209906
1394.582756,0.9999907615426749
1394.702358,0.9999912464383126
1394.82196,0.999990747142808
1394.941562,0.9999911093395222
1395.061164,0.9999913303375817
1395.180766,0.9999917936336724
1395.300368,0.9999917302341947
1395.41997,0.9999923537292329
1395.539572,0.9999918766329947
1395.659174,0.9999922994296495
1395.778776,0.9999939917180498
1395.898378,0.9999922633299282
1396.01798,0.9999928719254049
1396.137582,0.9999930340242625
1396.257184,0.9999928451255963
1396.376786,0.9999932323229008
1396.496388,0.9999931330235778
1396.61599,0.9999935396208683
1396.735592,0.9999934160216745
1396.855194,0.9999938447189438
1396.974796,0.9999938187191042
1397.094398,0.9999939742181551
1397.214,0.9999940928174474
1397.333602,0.9999940336177989
1397.453204,0.9999942345166205
1397.572806,0.9999944885151882
1397.692408,0.999995079012108
1397.81201,0.9999944523153884
1397.931612,0.9999947591137335
1398.051214,0.9999948103134665
1398.170816,0.9999950580122117
1398.290418,0.9999947917135632
1398.41002,0.9999948371133277
1398.529622,0.9999947961135403
1398.649224,0.9999951856115892
1398.768826,0.9999950391123053
1398.888428,0.999995253411265
1399.00803,0.9999958021088111
1399.127632,0.99999527771115
1399.247234,0.9999961825072866
1399.366836,0.9999952842111194
1399.486438,0.9999958168087496
1399.60604,0.9999956223095822
1399.725642,0.9999957062092183
1399.845244,0.9999956791093351
1399.964846,0.9999961478074197
1400.084448,0.9999960395078428
1400.20405,0.9999958821084786
1400.323652,0.9999956500094612
1400.443254,0.9999959070083763
1400.562856,0.999995665709393
1400.682458,0.9999963213067664
1400.80206,0.9999959485082073
1400.921662,0.9999960017079932
1401.041264,0.9999958682085359
1401.160866,0.9999967196053805
1401.280468,0.9999958943084284
1401.40007,0.9999961410074459
1401.519672,0.9999960269078928
1401.639274,0.9999962146071646
1401.758876,0.999996281406914
1401.878478,0.9999961476074205
1401.99808,0.9999961959072355
1402.117682,0.9999963451066791
1402.237284,0.9999963202067704
1402.356886,0.9999961996072215
1402.476488,0.9999962732069445
1402.59609,0.9999959053083832
1402.715692,0.9999962908068791
1402.835294,0.999996145907427
1402.954896,0.9999962595069957
1403.074498,0.9999961359074656
1403.1941,0.999996356106639
1403.313702,0.9999963179067789
1403.433304,0.9999959856080577
1403.552906,0.9999961020075971
1403.672508,0.9999959795080822
1403.79211,0.999996233307094
1403.911712,0.9999963493066638
1404.031314,0.9999957487090367
1404.150916,0.9999960021079916
1404.270518,0.9999961164075412
1404.39012,0.9999955911097191
1404.509722,0.999995819808737
1404.629324,0.9999955521098919
1404.748926,0.99999540001058
1404.868528,0.9999962344070898
1404.98813,0.9999978077024031
1405.107732,0.9999955855097439
1405.227334,0.9999955484099083
1405.346936,0.9999954965101407
1405.466538,0.9999953708107148
1405.58614,0.9999953187109573
1405.705742,0.9999951164119247
1405.825344,0.99999510511198
1405.944946,0.9999952317113683
1406.064548,0.999995090412052
1406.18415,0.9999947569137451
1406.303752,0.999994668214214
1406.423354,0.9999948533132442
1406.542956,0.999995006212469
1406.662558,0.9999949714126434
1406.78216,0.9999947937135527
1406.901762,0.9999944309155074
1407.021364,0.9999940854174912
1407.140966,0.9999947096139942
1407.260568,0.9999946670142205
1407.38017,0.9999945886146416
1407.499772,0.9999943953157063
1407.619374,0.9999941530170937
1407.738976,0.9999939466183217
1407.858578,0.9999941576170668
1407.97818,0.9999941326172131
1408.097782,0.9999941706169909
1408.217384,0.9999938937186434
1408.336986,0.9999938288190419
1408.456588,0.9999937512195237
1408.57619,0.9999939660182046
1408.695792,0.999993869118794
1408.815394,0.9999939881180714
1408.934996,0.9999939024185903
1409.054598,0.9999937547195018
1409.1742,0.9999937169197386
1409.293802,0.9999937056198097
1409.413404,0.9999937936192597
1409.533006,0.9999938096191605
1409.652608,0.9999940929174469
1409.77221,0.999993763819445
1409.891812,0.9999941300172284
1410.011414,0.9999941428171534
1410.131016,0.9999941453171387
1410.250618,0.9999938235190745
1410.37022,0.9999937476195462
1410.489822,0.9999939665182015
1410.609424,0.999993775219374
1410.729026,0.9999942625164594
1410.848628,0.9999940684175919
1410.96823,0.9999941297172302
1411.087832,0.9999944745152656
1411.207434,0.9999942067167811
1411.327036,0.9999943987156873
1411.446638,0.9999945761147093
1411.56624,0.9999943687158558
1411.685842,0.999994284416334
1411.805444,0.9999947055140158
1411.925046,0.9999945258149834
1412.044648,0.9999948108134639
1412.16425,0.9999943813157849
1412.283852,0.9999946585142658
1412.403454,0.9999945676147555
1412.523056,0.9999944823152225
1412.642658,0.9999944165155877
1412.76226,0.9999945594148001
1412.881862,0.999994659414261
1413.001464,0.9999953302109035
1413.121066,0.9999953160109699
1413.240668,0.9999952749111632
1413.36027,0.9999955731097987
1413.479872,0.9999956859093058
1413.599474,0.999995699309248
1413.719076,0.9999955680098213
1413.838678,0.9999958688085334
1413.95828,0.9999952655112078
1414.077882,0.9999959004084034
1414.197484,0.9999958423086432
1414.317086,0.9999958209087324
1414.436688,0.9999959621081523
1414.55629,0.999996142007442
1414.675892,0.9999960613077566
1414.795494,0.9999960043079827
1414.915096,0.9999961534073981
1415.034698,0.9999959481082089
1415.1543,0.999995714909181
1415.273902,0.999996041207836
1415.393504,0.9999964146064275
1415.513106,0.9999964897061611
1415.632708,0.9999961621073647
1415.75231,0.9999965734058708
1415.871912,0.999996295406862
1415.991514,0.9999964475063101
1416.111116,0.9999973912034029
1416.230718,0.9999962299071068
1416.35032,0.9999962036072063
1416.469922,0.999996400306479
1416.589524,0.9999961823072874
1416.709126,0.9999962550070125
1416.828728,0.9999962003072188
1416.94833,0.9999960386078464
1417.067932,0.9999962862068962
1417.187534,0.9999960819076757
1417.307136,0.9999961554073905
1417.426738,0.999996032907869
1417.54634,0.9999962682069632
1417.665942,0.9999961088075707
1417.785544,0.9999962773069292
1417.905146,0.9999964373063464
1418.024748,0.9999962557070099
1418.14435,0.9999963085068135
1418.263952,0.9999963414066927
1418.383554,0.9999961780073038
1418.503156,0.9999963492066641
1418.622758,0.9999964857061752
1418.74236,0.9999961664073482
1418.861962,0.999995664809397
1418.981564,0.9999967072054212
1419.101166,0.9999961150075466
1419.220768,0.9999960555077795
1419.34037,0.999997827902359
1419.459972,0.9999965826058393
1419.579574,0.999995841408647
1419.699176,0.9999960510077973
1419.818778,0.9999964470063119
1419.93838,0.9999965724058743
1420.057982,0.9999962825069099
1420.177584,0.999996081607677
1420.297186,0.999996168807339
1420.416788,0.9999964242063931
1420.53639,0.9999965888058181
1420.655992,0.999996381706546
1420.775594,0.9999967503052802
1420.895196,0.9999962762069333
1421.014798,0.9999965448059692
1421.1344,0.999996229607108
1421.254002,0.9999966363056573
1421.373604,0.9999964034064678
1421.493206,0.999996751305277
1421.612808,0.9999966918054721
1421.73241,0.9999965399059861
1421.852012,0.9999965728058728
1421.971614,0.9999965353060021
1422.091216,0.9999962818069125
1422.210818,0.9999962048072017
1422.33042,0.9999962936068687
1422.450022,0.9999964584062715
1422.569624,0.99999631760678
1422.689226,0.9999963614066197
1422.808828,0.9999967168053897
1422.92843,0.9999964573062754
1423.048032,0.9999962550070125
1423.167634,0.999996738705318
1423.287236,0.9999967361053265
1423.406838,0.9999964399063371
1423.52644,0.9999967184053844
1423.646042,0.9999964874061692
1423.765644,0.9999965159060694
1423.885246,0.999996332306726
1424.004848,0.999997367503465
1424.12445,0.9999985204010946
1424.244052,0.9999969929045214
1424.363654,0.9999968222050492
1424.483256,0.9999960609077583
1424.602858,0.9999966945054631
1424.72246,0.9999969958045126
1424.842062,0.9999964542062864
1424.961664,0.9999968702048978
1425.081266,0.9999969438046702
1425.200868,0.9999968746048841
1425.32047,0.9999964787061998
1425.440072,0.9999965174060642
1425.559674,0.999996755905262
1425.679276,0.9999969148047593
1425.798878,0.9999970424043737
1425.91848,0.9999966708055418
1426.038082,0.999997040604379
1426.157684,0.9999965361059993
1426.277286,0.9999965715058773
1426.396888,0.9999967878051591
1426.51649,0.9999969242047303
1426.636092,0.9999969577046278
1426.755694,0.9999968866048466
1426.875296,0.9999967868051624
1426.994898,0.9999965245060396
1427.1145,0.9999969511046479
1427.234102,0.9999969659046029
1427.353704,0.9999969666046008
1427.473306,0.9999969885045346
1427.592908,0.9999968830048579
1427.71251,0.9999970475043586
1427.832112,0.9999970400043808
1427.951714,0.9999970721042863
1428.071316,0.9999969538046397
1428.190918,0.9999969124047666
1428.31052,0.9999970226044325
1428.430122,0.9999968108050855
1428.549724,0.9999972857036837
1428.669326,0.9999972226038569
1428.788928,0.9999969752045748
1428.90853,0.9999969699045907
1429.028132,0.9999967095054136
1429.147734,0.9999970309044077
1429.267336,0.9999966745055294
1429.386938,0.9999971653040177
1429.50654,0.999996994004518
1429.626142,0.9999970988042085
1429.745744,0.9999972014039161
1429.865346,0.9999970320044045
1429.984948,0.9999980103019794
1430.10455,0.9999973526035043
1430.224152,0.9999976064028646
1430.343754,0.9999974052033664
1430.463356,0.9999973275035712
1430.582958,0.9999974536032421
1430.70256,0.9999972581037591
1430.822162,0.9999976309028064
1430.941764,0.9999974662032101
1431.061366,0.999997307803624
1431.180968,0.9999975468030091
1431.30057,0.9999976989026476
1431.420172,0.9999975666029607
1431.539774,0.9999977502025308
1431.659376,0.9999975689029551
1431.778978,0.9999978627022841
1431.89858,0.9999977797024648
1432.018182,0.9999982925014578
1432.137784,0.9999978733022614
1432.257386,0.999997409603355
1432.376988,0.9999976916026644
1432.49659,0.9999976623027325
1432.616192,0.9999974277033084
1432.735794,0.9999973311035615
1432.855396,0.9999974701032002
1432.974998,0.9999969982045054
1433.0946,0.999997405003367
1433.214202,0.9999983424013739
1433.333804,0.9999976007028784
1433.453406,0.9999974894031516
1433.573008,0.9999971552040464
1433.69261,0.9999973673034656
1433.812212,0.9999975039031153
1433.931814,0.9999974833031668
1434.051416,0.9999976625027319
1434.171018,0.9999975682029568
1434.29062,0.9999973820034269
1434.410222,0.9999976384027885
1434.529824,0.999997319703592
1434.649426,0.9999971495040627
1434.769028,0.9999972342038248
1434.88863,0.9999973611034819
1435.008232,0.9999970915042297
1435.127834,0.9999971727039968
1435.247436,0.9999969083047793
1435.367038,0.999997005004485
1435.48664,0.9999973345035524
1435.606242,0.9999972157038761
1435.725844,0.999997136804099
1435.845446,0.9999971537040507
1435.965048,0.9999970330044016
1436.08465,0.9999969904045288
1436.204252,0.9999970009044973
1436.323854,0.9999972039039091
1436.443456,0.9999977712024838
1436.563058,0.9999961661073494
1436.68266,0.9999978482023151
1436.802262,0.999998581601006
1436.921864,0.9999964020064728
1437.041466,0.9999984054012714
1437.161068,0.9999972546037686
1437.28067,0.9999968150050721
1437.400272,0.999997104504192
1437.519874,0.9999970064044809
1437.639476,0.9999966852054939
1437.759078,0.9999964968061362
1437.87868,0.999996318406777
1437.998282,0.999997073904281
1438.117884,0.9999963954064965
1438.237486,0.9999966161057254
1438.357088,0.9999962072071926
1438.47669,0.9999965208060524
1438.596292,0.999996151107407
1438.715894,0.9999965259060347
1438.835496,0.9999965505059495
1438.955098,0.999996276306933
1439.0747,0.9999961176075365
1439.194302,0.9999961053075843
1439.313904,0.999996461106262
1439.433506,0.9999966463056237
1439.553108,0.9999964406063346
1439.67271,0.9999960112079552
1439.792312,0.9999959725081103
1439.911914,0.9999962809069158
1440.031516,0.9999958308086911
1440.151118,0.9999962075071915
1440.27072,0.9999959075083743
1440.390322,0.999995649609463
1440.509924,0.9999959433082284
1440.629526,0.999996109507568
1440.749128,0.9999961890072618
1440.86873,0.9999960820076753
1440.988332,0.999996072407713
1441.107934,0.9999961129075547
1441.227536,0.9999956417094974
1441.347138,0.9999959519081936
1441.46674,0.9999958833084736
1441.586342,0.9999957549090104
1441.705944,0.9999958926084354
1441.825546,0.9999961721073264
1441.945148,0.999995804308802
1442.06475,0.9999960245079023
1442.184352,0.9999960028079888
1442.303954,0.9999959354082605
1442.423556,0.9999959745081023
1442.543158,0.999995701409239
1442.66276,0.9999956540094438
1442.782362,0.9999953529107978
1442.901964,0.9999952990110497
1443.021566,0.9999954236104717
1443.141168,0.9999952505112789
1443.26077,0.9999960834076699
1443.380372,0.9999952459113007
1443.499974,0.9999956643093991
1443.619576,0.9999955827097563
1443.739178,0.9999953081110069
1443.85878,0.9999953596107667
1443.978382,0.9999953127109854
1444.097984,0.9999956271095611
1444.217586,0.9999956970092579
1444.337188,0.9999955026101133
1444.45679,0.9999956001096796
1444.576392,0.9999951415118025
1444.695994,0.9999955101100796
1444.815596,0.9999952904110901
1444.935198,0.9999952177114352
1445.0548,0.9999956861093049
1445.174402,0.9999954903101687
1445.294004,0.9999952031115051
1445.413606,0.9999953312108988
1445.533208,0.9999954033105648
1445.65281,0.9999956092096396
1445.772412,0.9999953203109497
1445.892014,0.9999950508122473
1446.011616,0.9999953643107449
1446.131218,0.9999955533098865
1446.25082,0.9999955036101088
1446.370422,0.9999953642107453
1446.490024,0.9999955543098821
1446.609626,0.9999954512103457
1446.729228,0.9999956573094295
1446.84883,0.9999955057100993
1446.968432,0.9999952701111859
1447.088034,0.9999958864084608
1447.207636,0.9999953409108536
1447.327238,0.999995571909804
1447.44684,0.9999956367095192
1447.566442,0.9999957172091711
1447.686044,0.9999956556094369
1447.805646,0.9999957441090563
1447.925248,0.999997211803887
1448.04485,0.9999952251113998
1448.164452,0.9999956867093023
1448.284054,0.9999956881092962
1448.403656,0.9999956808093278
1448.523258,0.9999955198100361
1448.64286,0.9999955448099244
1448.762462,0.9999954609103017
1448.882064,0.9999956830093182
1449.001666,0.9999958272087062
1449.121268,0.9999957710089422
1449.24087,0.9999958151087567
1449.360472,0.9999959128083525
1449.480074,0.9999957762089202
1449.599676,0.9999961225075175
1449.719278,0.9999960943076273
1449.83888,0.9999963238067572
1449.958482,0.9999963963064933
1450.078084,0.9999963137067944
1450.197686,0.9999964737062174
1450.317288,0.9999964195064099
1450.43689,0.9999967915051472
1450.556492,0.9999965505059495
1450.676094,0.9999967404053125
1450.795696,0.9999967102054114
1450.915298,0.9999965453059675
1451.0349,0.9999966853054936
1451.154502,0.9999966860054913
1451.274104,0.9999966178057196
1451.393706,0.9999969732045808
1451.513308,0.9999971065041862
1451.63291,0.9999972048039065
1451.752512,0.9999973250035779
1451.872114,0.999997127004127
1451.991716,0.9999971898039486
1452.111318,0.9999976491027633
1452.23092,0.9999972974036521
1452.350522,0.9999974164033375
1452.470124,0.9999978605022888
1452.589726,0.9999976726027084
1452.709328,0.9999976867026756
1452.82893,0.9999975585029804
1452.948532,0.9999975597029775
1453.068134,0.9999976712027117
1453.187736,0.9999975968028877
1453.307338,0.9999980633018754
1453.42694,0.9999978751022576
1453.546542,0.9999977420025493
1453.666144,0.9999981506017102
1453.785746,0.9999983283013973
1453.905348,0.9999984115012617
1454.02495,0.9999984480012043
1454.144552,0.9999984908011389
1454.264154,0.9999983982012829
1454.383756,0.9999982548015228
1454.503358,0.9999982869014673
1454.62296,0.999998251301529
1454.742562,0.9999984980011281
1454.862164,0.9999982768014847
1454.981766,0.9999986776008744
1455.101368,0.9999988808006263
1455.22097,0.9999983173014158
1455.340572,0.9999996318600678
1455.460174,0.9999987122008293
1455.579776,0.9999989716005288
1455.699378,0.9999991172903896
1455.81898,0.9999985700010224
1455.938582,0.9999989940005061
1456.058184,0.999998957000544
1456.177786,0.9999992201003042
1456.297388,0.999998715500825
1456.41699,0.9999986145009598
1456.536592,1.0
1456.656194,0.9999987819007419
1456.775796,0.9999992196903045
1456.895398,1.0
1457.015,0.9999990998304051
1457.134602,0.9999991981103216
