nu,[0]2-(Perfluorononyl)ethanol-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1166.729797,0.1567348115776775
1166.790062,0.16015711128663404
1166.850327,0.1607668661099494
1166.910592,0.16038148826967522
1166.970857,0.16282162541352035
1167.031122,0.16596140793053138
1167.091387,0.16551391651438177
1167.151652,0.1638834130501526
1167.211917,0.1667099171488511
1167.272182,0.17128952937661712
1167.332447,0.17175263601856333
1167.392712,0.16987371006092472
1167.452977,0.17228589531507876
1167.513242,0.1777992809608887
1167.573506,0.17951437332959386
1167.633771,0.1776748650148775
1167.694036,0.1778526287469448
1167.754301,0.18124600987000375
1167.814566,0.18354415752014874
1167.874831,0.1834340640569784
1167.935096,0.18310417972664192
1167.995361,0.18323239752344386
1168.055626,0.18354415752014874
1168.115891,0.18589003310014968
1168.176156,0.19034824805590592
1168.236421,0.19229973585447901
1168.296686,0.1902150509067079
1168.356951,0.1891717398621056
1168.417216,0.1922420545863455
1168.477481,0.19409646523965837
1168.537746,0.19145547575101945
1168.598011,0.18922849989764384
1168.658276,0.1922420545863455
1168.718541,0.19555766136507574
1168.778806,0.19448504662199292
1168.839071,0.1934376578650314
1168.899336,0.19643965383591616
1168.959601,0.19867201098808188
1169.019866,0.19630219419471834
1169.080131,0.19448504662199292
1169.140396,0.19738483078426552
1169.200661,0.1998876140751445
1169.260926,0.19744405511670649
1169.321191,0.19503036784597155
1169.381456,0.19724670975071826
1169.441721,0.1998876140751445
1169.501986,0.19867201098808188
1169.562251,0.19697075756866686
1169.622516,0.19914939644786006
1169.68278,0.2003679204860709
1169.743045,0.19710868536806264
1169.80331,0.19456285620152014
1169.863575,0.19724670975071826
1169.92384,0.2009297368392731
1169.984105,0.20072890753382233
1170.04437,0.19968782637157012
1170.104635,0.2012716078999675
1170.1649,0.2023007150930107
1170.225165,0.2003679204860709
1170.28543,0.1992091502294135
1170.345695,0.20064863202698047
1170.40596,0.20016765271615877
1170.466225,0.19677388526365674
1170.52649,0.19683292628494622
1170.586755,0.20147298017722506
1170.64702,0.20370141689107585
1170.707285,0.19962792900871232
1170.76755,0.19649859457273539
1170.827815,0.19881113008177567
1170.88808,0.20099002480306727
1170.948345,0.1983345554878479
1171.00861,0.19555766136507574
1171.068875,0.19724670975071826
1171.12914,0.19928884982836237
1171.189405,0.19730589264063308
1171.24967,0.1949523712991825
1171.309935,0.19516693689705508
1171.3702,0.1959687639605875
1171.430465,0.19549900286588098
1171.49073,0.19636109368745897
1171.550995,0.19867201098808188
1171.61126,0.1983345554878479
1171.671525,0.19469909787988543
1171.73179,0.19363119227397305
1171.792055,0.19602756340925195
1171.852319,0.1961059901189119
1171.912584,0.19204990862075413
1171.972849,0.19040536109685047
1172.033114,0.1937667815592781
1172.093379,0.19683292628494622
1172.153644,0.1949523712991825
1172.213909,0.19145547575101945
1172.274174,0.1900819469628886
1172.334439,0.19034824805590592
1172.394704,0.1908628827698802
1172.454969,0.19216517314182496
1172.515234,0.19303186501513606
1172.575499,0.19151292101010275
1172.635764,0.19000592938863187
1172.696029,0.19113027793870163
1172.756294,0.1915895415015835
1172.816559,0.18787094775072993
1172.876824,0.18387483452370543
1172.937089,0.18520351082709163
1172.997354,0.18826589128657736
1173.057619,0.18678445014265238
1173.117884,0.18242794606539636
1173.178149,0.1827383373315312
1173.238414,0.18615046140376582
1173.298679,0.18570423598109218
1173.358944,0.18130039182985086
1173.419209,0.17956823572054742
1173.479474,0.18204524935085034
1173.539739,0.18405880132629987
1173.600004,0.18463026892754308
1173.660269,0.18570423598109218
1173.720534,0.185574288502829
1173.780799,0.18224560930290695
1173.841064,0.17920945814627312
1173.901329,0.18030597682280924
1173.961594,0.18155439013574037
1174.021858,0.1784048273616942
1174.082123,0.17478476085928682
1174.142388,0.17610057469976165
1174.202653,0.17865476903835042
1174.262918,0.17719578992175117
1174.323183,0.17459260332835946
1174.383448,0.17719578992175117
1174.443713,0.18081154101748378
1174.503978,0.17913778869785987
1174.564243,0.17488966318335253
1174.624508,0.17543266235308225
1174.684773,0.1778526287469448
1174.745038,0.17597734743204727
1174.805303,0.17134092394422978
1174.865568,0.17151235056719996
1174.925833,0.17478476085928682
1174.986098,0.17483720415364543
1175.046363,0.1702308196859211
1175.106628,0.16682665494431695
1175.166893,0.1672275197615489
1175.227158,0.16994167313665803
1175.287423,0.17340940107266517
1175.347688,0.17488966318335253
1175.407953,0.17134092394422978
1175.468218,0.16631029308838596
1175.528483,0.1666432465170069
1175.588748,0.17175263601856333
1175.649013,0.17221699473798682
1175.709278,0.16574579827686164
1175.769543,0.1623663625278408
1175.829808,0.16716064213006226
1175.890073,0.17134092394422978
1175.950338,0.16756230947919307
1176.010603,0.16314759452480232
1176.070868,0.16556357813820718
1176.131133,0.169822755591459
1176.191397,0.1684864412140185
1176.251662,0.16421150786169955
1176.311927,0.1628704792288503
1176.372192,0.16252881010061776
1176.432457,0.16060617960048473
1176.492722,0.16054194997542595
1176.552987,0.163605047925363
1176.613252,0.16460608878828067
1176.673517,0.1609277133862936
1176.733782,0.1586904229740618
1176.794047,0.16192856464212355
1176.854312,0.163605047925363
1176.914577,0.15954966913478855
1176.974842,0.1557816393579502
1177.035107,0.15748894715068582
1177.095372,0.15950181141306527
1177.155637,0.15717428402439843
1177.215902,0.15486523374064776
1177.276167,0.156468588751513
1177.336432,0.1574417075528346
1177.396697,0.15433958605337175
1177.456962,0.15193537697783183
1177.517227,0.1537080892037163
1177.577492,0.15423158614751145
1177.637757,0.15067953231385794
1177.698022,0.14868876249887283
1177.758287,0.1513137172055973
1177.818552,0.15333963211499324
1177.878817,0.15110202621977575
1177.939082,0.14919516468725522
1177.999347,0.15110202621977575
1178.059612,0.1513137172055973
1178.119877,0.14747449992683775
1178.180142,0.14536608415474894
1178.240407,0.14802116628567583
1178.300671,0.1502732463095351
1178.360936,0.14802116628567583
1178.421201,0.14540970052212338
1178.481466,0.14590493492530826
1178.541731,0.14596330857322964
1178.601996,0.14397724683226554
1178.662261,0.14397724683226554
1178.722526,0.14651902433704803
1178.782791,0.14641649690879854
1178.843056,0.14245914815327948
1178.903321,0.13998780042376197
1178.963586,0.141536166629896
1179.023851,0.14264446547603968
1179.084116,0.1412392525488742
1179.144381,0.14060510381717622
1179.204646,0.14157863384964942
1179.264911,0.14052076605874358
1179.325176,0.1380830449249931
1179.385441,0.13874743680551438
1179.445706,0.14191883064374705
1179.505971,0.14181952222429833
1179.566236,0.13851176653942845
1179.626501,0.13732567286029135
1179.686766,0.1386919489291073
1179.747031,0.13784850316560157
1179.807296,0.13587770849684613
1179.867561,0.1372295785262299
1179.927826,0.14052076605874358
1179.988091,0.13951265011557315
1180.048356,0.135511333512706
1180.108621,0.13494337945037577
1180.168886,0.13738061411695424
1180.229151,0.13629958296075434
1180.289416,0.13233747370621393
1180.349681,0.13215233087324832
1180.409946,0.1355926647097328
1180.47021,0.1361497358505177
1180.530475,0.13288117116657386
1180.59074,0.13161161554055192
1180.651005,0.13361403112546008
1180.71127,0.13393508991660233
1180.771535,0.1323904192841061
1180.8318,0.13302742087745126
1180.892065,0.1347680670348502
1180.95233,0.13265546508012172
1181.012595,0.12850338918681595
1181.07286,0.1284519981100418
1181.133125,0.13166427071710138
1181.19339,0.13202024459652065
1181.253655,0.12907004983845932
1181.31392,0.12823381522125588
1181.374185,0.12965217385944566
1181.43445,0.12956144909511616
1181.494715,0.12783690592134303
1181.55498,0.1277474513999333
1181.615245,0.12761976780097314
1181.67551,0.12533062920313606
1181.735775,0.123328962725587
1181.79604,0.12489273875622028
1181.856305,0.126009245215029
1181.91657,0.12298412462858538
1181.976835,0.1208506250175914
1182.0371,0.12413321196169518
1182.097365,0.12854194598680282
1182.15763,0.12709759793269185
1182.217895,0.12336596696476303
1182.27816,0.1239595470587461
1182.338425,0.12588329895344028
1182.39869,0.12390997315536427
1182.458955,0.12081437526782043
1182.51922,0.1222239819332326
1182.579485,0.12480534443067345
1182.639749,0.12307024365396771
1182.700014,0.12032005038769324
1182.760279,0.12210181904292476
1182.820544,0.12459335558671264
1182.880809,0.12193099610022566
1182.941074,0.11803194155531184
1183.001339,0.11908711438925436
1183.061604,0.12201637767756143
1183.121869,0.12056093128907636
1183.182134,0.11710316272382815
1183.242399,0.11794934810730248
1183.302664,0.12118948094455258
1183.362929,0.12089897493693763
1183.423194,0.11819730199879083
1183.483459,0.11771368515259692
1183.543724,0.11835105841140343
1183.603989,0.1172320470762223
1183.664254,0.11674070501909474
1183.724519,0.1195405063230262
1183.784784,0.12122584324290794
1183.845049,0.11884917817600114
1183.905314,0.11614684305869166
1183.965579,0.1174667457908565
1184.025844,0.11871851595740292
1184.086109,0.11654241441533046
1184.146374,0.114726986905205
1184.206639,0.11695102752159432
1184.266904,0.1186829057444147
1184.327169,0.11611200423185936
1184.387434,0.11385836674229884
1184.447699,0.11570632257408225
1184.507964,0.11743151105259422
1184.568229,0.11515226303242052
1184.628494,0.1133925031116953
1184.688759,0.11614684305869166
1184.749023,0.11848131620430775
1184.809288,0.115752614360852
1184.869553,0.11265784207645106
1184.929818,0.11366497195098545
1184.990083,0.11519833315104298
1185.050348,0.1133925031116953
1185.110613,0.11192794085179299
1185.170878,0.11432614433472851
1185.231143,0.11658904070573303
1185.291408,0.11464670611592571
1185.351673,0.11189436750579117
1185.411938,0.11227545583836121
1185.472203,0.11284952329085
1185.532468,0.11150342177364249
1185.592733,0.11135856150491262
1185.652998,0.11382421435539036
1185.713263,0.1147614101645073
1185.773528,0.11165963588849104
1185.833793,0.10913168572853912
1185.894058,0.11003024460799965
1185.954323,0.11112495389958868
1186.014588,0.10995325038789501
1186.074853,0.10935016750894934
1186.135118,0.11059283223453995
1186.195383,0.11006325863323821
1186.255648,0.10757145011127076
1186.315913,0.10801339843168808
1186.376178,0.11158150149359779
1186.436443,0.11219689052034373
1186.496708,0.10868516181657702
1186.556973,0.10716345428387485
1186.617238,0.11021745510767145
1186.677503,0.1122417782535
1186.737768,0.11040498413586522
1186.798033,0.10935016750894934
1186.858298,0.11146997576426268
1186.918562,0.11208474970957386
1186.978827,0.10890274965551987
1187.039092,0.10621393118616858
1187.099357,0.10665030225343683
1187.159622,0.10720632823980793
1187.219887,0.10687450321678671
1187.280152,0.10853310905180445
1187.340417,0.11146997576426268
1187.400682,0.11116941277233028
1187.460947,0.1074961764450497
1187.521212,0.10621393118616858
1187.581477,0.10838126901196032
1187.641742,0.10953622089428423
1187.702007,0.10834875950792619
1187.762272,0.1080890342800487
1187.822537,0.10953622089428423
1187.882802,0.10890274965551987
1187.943067,0.10628830696648502
1188.003332,0.10606533572360234
1188.063597,0.10793781550989481
1188.123862,0.10801339843168808
1188.184127,0.1064372148074051
1188.244392,0.10654370525856392
1188.304657,0.10801339843168808
1188.364922,0.10760372638750353
1188.425187,0.1074961764450497
1188.485452,0.11104719365112113
1188.545717,0.11456648150353478
1188.605982,0.11192794085179299
1188.666247,0.10690657037758539
1188.726512,0.10687450321678671
1188.786777,0.11063707821604016
1188.847042,0.11085857379421853
1188.907307,0.10757145011127076
1188.967572,0.10705634439346201
1189.027837,0.10905532027955453
1189.088101,0.1080890342800487
1189.148366,0.10444444246567205
1189.208631,0.10408993436656665
1189.268896,0.10720632823980793
1189.329161,0.10860910882495796
1189.389426,0.10752843013579495
1189.449691,0.10757145011127076
1189.509956,0.10908804178361861
1189.570221,0.10842463019122285
1189.630486,0.10669297090750009
1189.690751,0.10752843013579495
1189.751016,0.10935016750894934
1189.811281,0.10778680829789389
1189.871546,0.10480015794369547
1189.931811,0.10537814682479593
1189.992076,0.1082296413994382
1190.052341,0.10868516181657702
1190.112606,0.10716345428387485
1190.172871,0.10734578709513519
1190.233136,0.10838126901196032
1190.293401,0.10701353041907036
1190.353666,0.10516760114700599
1190.413931,0.10636273482807398
1190.474196,0.10834875950792619
1190.534461,0.10738873399878134
1190.594726,0.10524124423988433
1190.654991,0.10573704230057315
1190.715256,0.10731358818908403
1190.775521,0.10679971724267964
1190.835786,0.10621393118616858
1190.896051,0.10827294191552385
1190.956316,0.10958004414670812
1191.016581,0.10705634439346201
1191.076846,0.10426703775021352
1191.137111,0.10552577954914433
1191.197376,0.10819717737686521
1191.25764,0.10764677648750452
1191.317905,0.10577934557758474
1191.37817,0.10683176196432037
1191.438435,0.10913168572853912
1191.4987,0.10864169644550414
1191.558965,0.10669297090750009
1191.61923,0.10687450321678671
1191.679495,0.10801339843168808
1191.73976,0.10731358818908403
1191.800025,0.10624580014562934
1191.86029,0.10683176196432037
1191.920555,0.10734578709513519
1191.98082,0.10636273482807398
1192.041085,0.10559967345467836
1192.10135,0.10628830696648502
1192.161615,0.10636273482807398
1192.22188,0.10519915616036546
1192.282145,0.10549412656346487
1192.34241,0.10734578709513519
1192.402675,0.10723849496304712
1192.46294,0.1049469809169168
1192.523205,0.1045907670884603
1192.58347,0.10657567316508768
1192.643735,0.10657567316508768
1192.704,0.1041628228286087
1192.764265,0.10408993436656665
1192.82453,0.10705634439346201
1192.884795,0.10757145011127076
1192.94506,0.10434005022802458
1193.005325,0.10334317838663819
1193.06559,0.1061396074506806
1193.125855,0.1072706713377509
1193.18612,0.10519915616036546
1193.246385,0.10423576233043601
1193.30665,0.10628830696648502
1193.366914,0.10705634439346201
1193.427179,0.10537814682479593
1193.487444,0.10527282134948593
1193.547709,0.10705634439346201
1193.607974,0.10592754037354536
1193.668239,0.10228420671553748
1193.728504,0.10218197363388216
1193.788769,0.1058851778304694
1193.849034,0.10698143117507196
1193.909299,0.10387157486212363
1193.969564,0.10235583072571725
1194.029829,0.10444444246567205
1194.090094,0.1050204695215695
1194.150359,0.10232512858205137
1194.210624,0.10134750743727743
1194.270889,0.10366403931712292
1194.331154,0.10441311383246232
1194.391419,0.10252998362597436
1194.451684,0.10235583072571725
1194.511949,0.10462214902564201
1194.572214,0.1045489391477707
1194.632479,0.10093283331961499
1194.692744,0.0995196666076894
1194.753009,0.10144890563536393
1194.813274,0.10196761664286777
1194.873539,0.10003851671518717
1194.933804,0.09989856078379736
1194.994069,0.10232512858205137
1195.054334,0.10281746987304868
1195.114599,0.10069088497379806
1195.174864,0.10051985588525737
1195.235129,0.10245823775142189
1195.295394,0.10203901896241403
1195.355659,0.09884522856294184
1195.415924,0.09769547854212068
1195.476189,0.09915212421397382
1195.536453,0.09965909171574303
1195.596718,0.09844079278572407
1195.656983,0.09840142434282323
1195.717248,0.0990827420136273
1195.777513,0.09766617429441497
1195.837778,0.09606790440572242
1195.898043,0.09769547854212068
1195.958308,0.10013860526783795
1196.018573,0.09830307210279644
1196.078838,0.09482710432353417
1196.139103,0.0953500902903626
1196.199368,0.09799880443782615
1196.259633,0.09686858624534864
1196.319898,0.0932846227336642
