nu,[0]2-(Perfluoroheptyl)ethanol-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1234.943566,0.007878639833288001
1235.184625,0.0074839092238986145
1235.425684,0.0071096660878784065
1235.666742,0.006776462963196054
1235.907801,0.0062843051495805385
1236.14886,0.005709636029444901
1236.389918,0.005651128608811322
1236.630977,0.00544259124349129
1236.872036,0.00481124207764022
1237.113094,0.00437084030013178
1237.354153,0.00437084030013178
1237.595212,0.003811242604893247
1237.83627,0.0035468336609176597
1238.077329,0.003113835602485685
1238.318388,0.0028778839340882693
1238.559446,0.002752625762856867
1238.800505,0.0024924228735930397
1239.041564,0.002343288486645325
1239.282622,0.00209290965868953
1239.523681,0.0021217798301358566
1239.76474,0.001875650024323619
1240.005798,0.001692412928493297
1240.246857,0.0015428869108869677
1240.487916,0.0014065716349174996
1240.728974,0.001295575864061114
1240.970033,0.0011374117415449618
1241.211092,0.0009850678853794972
1241.45215,0.0009617076996374453
1241.693209,0.0008797260550815003
1241.934268,0.0007261891789628317
1242.175326,0.0006375358801036276
1242.416385,0.0005483482391183072
1242.657444,0.0004965134426608225
1242.898502,0.0004098579179133988
1243.139561,0.00036478588242712135
1243.38062,0.00029598552703134404
1243.621678,0.00025197013232425465
1243.862737,0.0001982661971809522
1244.103795,0.00015922376787503952
1244.344854,0.00013979968239776695
1244.585913,9.924688740970784e-05
1244.826971,8.081079498997612e-05
1245.06803,5.9985961387142105e-05
1245.309089,4.392618264783784e-05
1245.550147,3.0861534120494e-05
1245.791206,2.396299002837099e-05
1246.032265,1.8402942272846403e-05
1246.273323,1.1995247839323416e-05
1246.514382,9.626411877275838e-06
1246.755441,6.696001505107632e-06
1246.996499,4.838044247468745e-06
1247.237558,3.530750865024103e-06
1247.478617,2.421798771242312e-06
1247.719675,1.8103325505085761e-06
1247.960734,1.3067074259335782e-06
1248.201793,9.738583257426677e-07
1248.442851,6.774026395367424e-07
1248.68391,5.12994865806596e-07
1248.924969,4.108654698492996e-07
1249.166027,3.297272629877487e-07
1249.407086,2.560226294716357e-07
1249.648145,2.062864706437706e-07
1249.889203,1.6621229169657332e-07
1250.130262,1.3486386158797235e-07
1250.371321,1.2764664198867022e-07
1250.612379,1.120859331026039e-07
1250.853438,1.0910010300216457e-07
1251.094497,9.881662273882859e-08
1251.335555,1.0182603693119986e-07
1251.576614,1.1526868988706646e-07
1251.817673,1.2009292726230915e-07
1252.058731,1.4638876209671286e-07
1252.29979,1.611387567448149e-07
1252.540849,1.8928727544148886e-07
1252.781907,2.447569890671726e-07
1253.022966,3.007459345165342e-07
1253.264025,3.900464509169072e-07
1253.505083,5.403763476745677e-07
1253.746142,7.250682852320811e-07
1253.987201,1.1359968619921307e-06
1254.228259,1.6217576949840068e-06
1254.469318,2.1847699958820793e-06
1254.710377,3.530750865024103e-06
1254.951435,5.111590243047874e-06
1255.192494,7.602754059989644e-06
1255.433553,1.1995247839323416e-05
1255.674611,1.784120300625281e-05
1255.91567,2.699119112020084e-05
1256.156729,4.116179654966187e-05
1256.397787,6.314985533411063e-05
1256.638846,9.427448288605995e-05
1256.879905,0.00014318114229405757
1257.120963,0.00020586292979275412
1257.362022,0.0002840671227549772
1257.603081,0.0004495335807259358
1257.844139,0.0006310660662703091
1258.085198,0.0008356505789630385
1258.326257,0.0011413996574221573
1258.567315,0.001537650003177944
1258.808374,0.0021807203957584956
1259.049433,0.002771684557847588
1259.290491,0.0036329873780465067
1259.53155,0.004860567880774163
1259.772609,0.005749168749084893
1260.013667,0.007182555787490189
1260.254726,0.008553625934722801
1260.495785,0.010651015918156224
1260.736843,0.01294688578084798
1260.977902,0.014797456072197731
1261.218961,0.017622126130578966
1261.460019,0.020209550283324797
1261.701078,0.02533673398811122
1261.942137,0.026489681478159235
1262.183195,0.029258065491948305
1262.424254,0.035539874055548315
1262.665313,0.03735083543185685
1262.906371,0.040676693167787964
1263.14743,0.04411744484640447
1263.388489,0.047796636885686555
1263.629547,0.05096072708810788
1263.870606,0.05826230291480031
1264.111665,0.05850166872134291
1264.352723,0.0631905825005389
1264.593782,0.07096985993695727
1264.834841,0.06910003788121862
1265.075899,0.07736660897976931
1265.316958,0.08280225364719772
1265.558017,0.08023463495812326
1265.799075,0.0844580768234676
1266.040134,0.09453359547389979
1266.281193,0.09315411563812012
1266.522251,0.09796940920600002
1266.76331,0.10757145011127076
1267.004369,0.10491550154478367
1267.245427,0.10661831196154449
1267.486486,0.11351730349274367
1267.727545,0.11718516363470523
1267.968603,0.11527900021442695
1268.209662,0.11905139361332186
1268.450721,0.12143210244707034
1268.691779,0.12480534443067345
1268.932838,0.1281440829605563
1269.173897,0.1343912442452489
1269.414955,0.13798642061599925
1269.656014,0.13397527647125912
1269.897073,0.13894181925300622
1270.138131,0.14756301117751372
1270.37919,0.1497032915734029
1270.620249,0.14308734943447482
1270.861307,0.14965838732190537
1271.102366,0.15407743165145815
1271.343425,0.15460218649679647
1271.584483,0.15176833995036423
1271.825542,0.15455581279725017
1272.066601,0.16472135338833585
1272.307659,0.16108872159036455
1272.548718,0.16704367062537417
1272.789777,0.17098148554635825
1273.030835,0.16562981681631492
1273.271894,0.16929712020492088
1273.512952,0.17353083014863427
1273.754011,0.16574579827686164
1273.99507,0.16596140793053138
1274.236128,0.17093019879409185
1274.477187,0.18155439013574037
1274.718246,0.18286629894900427
1274.959304,0.17478476085928682
1275.200363,0.18310417972664192
1275.441422,0.18411402725017215
1275.68248,0.1818632950937909
1275.923539,0.1805585819727073
1276.164598,0.18864279985207985
1276.405656,0.19429065878548815
1276.646715,0.19489389435977222
1276.887774,0.20238165156526325
1277.128832,0.20141254734854944
1277.369891,0.20474294776342764
1277.61095,0.19867201098808188
1277.852008,0.2050913067959066
1278.093067,0.21569282282853033
1278.334126,0.21820942766190932
1278.575184,0.21882127023923378
1278.816243,0.22168451753581914
1279.057302,0.22496734964420603
1279.29836,0.21703427252702476
1279.539419,0.2293972642577201
1279.780478,0.2328175917601019
1280.021536,0.24897569443318332
1280.262595,0.24872684318511182
1280.503654,0.24433867592664815
1280.744712,0.2473626006535817
1280.985771,0.2550999116931634
1281.22683,0.2624748529040989
1281.467888,0.2660955032136948
1281.708947,0.2810844840089159
1281.950006,0.2630003279097544
1282.191064,0.26911943543999783
1282.432123,0.27095568376963913
1282.673182,0.2826347078787529
1282.91424,0.2899635655294032
1283.155299,0.2957029132873307
1283.396358,0.3070330139132308
1283.637416,0.30980878326411104
1283.878475,0.29671001429404525
1284.119534,0.3096848845322038
1284.360592,0.3244577343036931
1284.601651,0.3188291179923483
1284.84271,0.33290437247086024
1285.083768,0.31654179259546933
1285.324827,0.33140966840121033
1285.565886,0.3319735439959479
1285.806944,0.3383075114244174
1286.048003,0.3383075114244174
1286.289062,0.3463865260966457
1286.53012,0.35600873924158355
1286.771179,0.342015233675746
1287.012238,0.3453143905344693
1287.253296,0.3561511712217771
1287.494355,0.35994645309422924
1287.735414,0.3491338171643385
1287.976472,0.35625803260154915
1288.217531,0.36378217892883913
1288.45859,0.3753035927044842
1288.699648,0.3670342907523005
1288.940707,0.36829906287330283
1289.181766,0.36804502417335067
1289.422824,0.37299509856539803
1289.663883,0.38931363522435863
1289.904942,0.37658932834627473
1290.146,0.38507005508020764
1290.387059,0.378662489378826
1290.628118,0.37286830178855934
1290.869176,0.3895823543300935
1291.110235,0.3820476270522442
1291.351294,0.39198958830140856
1291.592352,0.3858641169966401
1291.833411,0.39293149314703246
1292.07447,0.3852010011585068
1292.315528,0.37852998069791527
1292.556587,0.39876221185912164
1292.797646,0.3885163597587135
1293.038704,0.3838858639011189
1293.279763,0.38798445678257676
1293.520822,0.389847360422898
1293.76188,0.4084401038641812
1294.002939,0.41223570240480556
1294.243998,0.3941435878135106
1294.485056,0.421805909854823
1294.726115,0.4231070748226122
1294.967174,0.4174919568110647
1295.208232,0.3917231259888176
1295.449291,0.4199288444641768
1295.69035,0.4241237513259858
1295.931408,0.4088610139026192
1296.172467,0.4088610139026192
1296.413526,0.39011644792610234
1296.654584,0.42616017744172224
1296.895643,0.4045418851030188
1297.136702,0.41735003367404944
1297.37776,0.4241237513259858
1297.618819,0.4223841799759108
1297.859878,0.4180643127662039
1298.100936,0.41464190946334506
1298.341995,0.4164911775302292
1298.583054,0.4031566834160716
1298.824112,0.41492811110908745
1299.065171,0.4308565822734168
1299.30623,0.43605364683620135
1299.547288,0.4283562799020856
1299.788347,0.4106844996611682
1300.029406,0.41464190946334506
1300.270464,0.4289435301801411
1300.511523,0.42093788405405974
1300.752582,0.4299742309988195
1300.99364,0.42036159400172807
1301.234699,0.4314515748073772
1301.475758,0.44252425609614987
1301.716816,0.4390508680800392
1301.957875,0.4387524149753007
1302.198933,0.4487856048692791
1302.439992,0.4437384352236271
1302.681051,0.4279153000773825
1302.922109,0.4341175191868131
1303.163168,0.4565395250003493
1303.404227,0.44086348909180106
1303.645285,0.4520240014529802
1303.886344,0.4568500774532169
1304.127403,0.44010585564211174
1304.368461,0.45794783442054204
1304.60952,0.43815173572602156
1304.850579,0.4577921586232243
1305.091637,0.4509404446377785
1305.332696,0.46157071877340977
1305.573755,0.4598338731747215
1305.814813,0.464107069566161
1306.055872,0.4546624515837681
1306.296931,0.4534183816206097
1306.537989,0.46825605809751875
1306.779048,0.443436795656751
1307.020107,0.4734163713556015
1307.261165,0.46093879985198877
1307.502224,0.4713143489716471
1307.743283,0.4520240014529802
1307.984341,0.45951669724051214
1308.2254,0.472120985986479
1308.466459,0.4560695313778658
1308.707517,0.4692216598054899
1308.948576,0.45810356315663
1309.189635,0.4859060434529818
1309.430693,0.479457510826444
1309.671752,0.48524080796380964
1309.912811,0.4680968780998986
1310.153869,0.44465347857124604
1310.394928,0.4768372696850799
1310.635987,0.46970520709919616
1310.877045,0.4740653962649086
1311.118104,0.4765083654540062
1311.359163,0.45732087545234074
1311.600221,0.4645807002877227
1311.84128,0.4737431413745288
1312.082339,0.4644227696993463
1312.323397,0.4545078926267413
1312.564456,0.44893821791768274
1312.805515,0.4534183816206097
1313.046573,0.4701845508341831
1313.287632,0.4745539351774105
1313.528691,0.46362928538560094
1313.769749,0.459677556233228
1314.010808,0.4565395250003493
1314.251867,0.45155865642531323
1314.492925,0.4520240014529802
1314.733984,0.45888759040187466
1314.975043,0.45078715094800564
1315.216101,0.4527976237540198
1315.45716,0.46220350401704835
1315.698219,0.452956130659424
1315.939277,0.46157071877340977
1316.180336,0.43233695774317304
1316.421395,0.4219493482473186
1316.662453,0.4268938036846276
1316.903512,0.42036159400172807
1317.144571,0.4164911775302292
1317.385629,0.4260153076106589
1317.626688,0.44832359367287555
1317.867747,0.4174919568110647
1318.108805,0.41935393584958236
1318.349864,0.4270389722551389
1318.590923,0.4219493482473186
1318.831981,0.3942815622133568
1319.07304,0.39038181732606253
1319.314099,0.410261712399335
1319.555157,0.39576685148123425
1319.796216,0.40592778689129083
1320.037275,0.40150310986856513
1320.278333,0.4180643127662039
1320.519392,0.4090000502821913
1320.760451,0.39576685148123425
1321.001509,0.4150692106524277
1321.242568,0.4006808715755396
1321.483627,0.3983516982317177
1321.724685,0.40219026753880527
1321.965744,0.4170621614781433
1322.206803,0.42223637138093223
1322.447861,0.41763392821015066
1322.68892,0.4248496233844864
1322.929979,0.42645432943492423
1323.171037,0.42079478950093385
1323.412096,0.43322848983890716
1323.653155,0.4298280646099741
1323.894213,0.43860326451122483
1324.135272,0.47244686188106416
1324.376331,0.44847604961076515
1324.617389,0.459677556233228
1324.858448,0.4745539351774105
1325.099507,0.4631519930693932
1325.340565,0.4799516064781737
1325.581624,0.47504297754422675
1325.822683,0.4734163713556015
1326.063741,0.4924413065448821
1326.3048,0.5030126299264072
1326.545859,0.5150403664158817
1326.786917,0.5078597257236234
1327.027976,0.5136310874058377
1327.269035,0.5221449748821237
1327.510093,0.5012902521722411
1327.751152,0.5159218388866226
1327.992211,0.5242954068394531
1328.233269,0.5233996278031127
1328.474328,0.5293475862715344
1328.715387,0.5223277576084436
1328.956445,0.5366549189857469
1329.197504,0.5372025862659424
1329.438563,0.5277197039315167
1329.679621,0.5235776139324931
1329.92068,0.5297129621462422
1330.161739,0.537390640078633
1330.402797,0.5168099880388201
1330.643856,0.5403436245738423
1330.884915,0.50925316951832
1331.125973,0.5273609765139882
1331.367032,0.5384934208548869
1331.60809,0.5129278946131399
1331.849149,0.5564989472513239
1332.090208,0.533172642571139
1332.331266,0.5313469931856976
1332.572325,0.5233996278031127
1332.813384,0.528807927006551
1333.054442,0.5161024431341326
1333.295501,0.5291676386850253
1333.53656,0.5317137491272446
1333.777618,0.5180466411220102
1334.018677,0.5262757310889361
1334.259736,0.5101247374163699
1334.500794,0.4992341773638288
1334.741853,0.4959947187476927
1334.982912,0.5178705352037313
1335.22397,0.49803745198304067
1335.465029,0.5095995794396174
1335.706088,0.5162779477989005
1335.947146,0.5162779477989005
1336.188205,0.5148652824572599
1336.429264,0.5152155099131704
1336.670322,0.48941229778477163
1336.911381,0.5104717402053901
1337.15244,0.5313469931856976
1337.393498,0.49701752099292856
1337.634557,0.5304391662406028
1337.875616,0.5311663659163903
1338.116674,0.5394150323578101
1338.357733,0.5004337783348588
1338.598792,0.4965058564987558
1338.83985,0.5132819369909968
1339.080909,0.49803745198304067
1339.321968,0.5286228766178058
1339.563026,0.50925316951832
1339.804085,0.5377561899867694
1340.045144,0.5530759196461795
1340.286202,0.49024990876726876
1340.527261,0.504735878195646
1340.76832,0.5483617950124788
1341.009378,0.5429380792939887
1341.250437,0.5141603999750433
1341.491496,0.5239390071524291
1341.732554,0.5444277695749393
1341.973613,0.5295328903530521
1342.214672,0.5401545373974277
1342.45573,0.5318945625384859
1342.696789,0.5282635352516168
1342.937848,0.5451741467708966
1343.178906,0.5394150323578101
1343.419965,0.5328048803403256
1343.661024,0.5191149171492515
1343.902082,0.5232217021787298
1344.143141,0.5171615383442439
1344.3842,0.5280839561798034
1344.625258,0.5262757310889361
1344.866317,0.4909220114274797
1345.107376,0.5082051877809032
1345.348434,0.5136310874058377
1345.589493,0.4934518466730309
1345.830552,0.49328410156344665
1346.07161,0.5228608037285104
1346.312669,0.49548410719747327
1346.553728,0.47082914511508844
1346.794786,0.4976989016358557
1347.035845,0.4623606799268047
1347.276904,0.4535771058292931
1347.517962,0.48407762640089913
1347.759021,0.4769994219210909
1348.00008,0.45999024327301125
1348.241138,0.4607774995012486
1348.482197,0.4527976237540198
1348.723256,0.457165412784838
1348.964314,0.4714746230953545
1349.205373,0.4554451439229442
1349.446432,0.4326353731855038
1349.68749,0.43740313649268947
1349.928549,0.44191841296260354
1350.169608,0.43248397730071425
1350.410666,0.4487856048692791
1350.651725,0.42456082384355726
1350.892784,0.4254320662507876
1351.133842,0.42630935960918326
1351.374901,0.40983936038419094
1351.61596,0.4233991194480487
1351.857018,0.4074610229819247
1352.098077,0.4164911775302292
1352.339136,0.39767109890601
1352.580194,0.39131985888725856
1352.821253,0.4212284314213713
1353.062312,0.4077422681061917
1353.30337,0.40329377999353055
1353.544429,0.393336421087064
1353.785488,0.3968527396417049
1354.026546,0.4154969521884749
1354.267605,0.3995845086904962
1354.508664,0.3978063300676328
1354.749722,0.3941435878135106
1354.990781,0.41492811110908745
1355.23184,0.4180643127662039
1355.472898,0.40956076435251565
1355.713957,0.4004044971342999
1355.955016,0.3886484777798223
1356.196074,0.42397957376210976
1356.437133,0.391586046884964
1356.678192,0.39347017820765556
1356.91925,0.40620797371758455
1357.160309,0.3808727306302079
1357.401368,0.40440032021853267
1357.642426,0.42879771417000623
1357.883485,0.4066225172320279
1358.124544,0.3979416072156678
1358.365602,0.4115272664262639
1358.606661,0.4104012250973655
1358.84772,0.3905145697105799
1359.088778,0.40123018056033616
1359.329837,0.4099828292659151
1359.570896,0.3857290881871113
1359.811954,0.4001323146287885
1360.053013,0.39699166241064593
1360.294072,0.39441564073656665
1360.53513,0.3940096017725717
1360.776189,0.383360300360802
1361.017247,0.3528543194521681
1361.258306,0.3854668815674984
1361.499365,0.3721047047243017
1361.740423,0.354906821005653
1361.981482,0.3772376193614781
1362.222541,0.36829906287330283
1362.463599,0.3516566519545296
1362.704658,0.3380707790324241
1362.945717,0.36131685172433853
1363.186775,0.32267811520366874
1363.427834,0.3611723538851433
1363.668893,0.3576143885696264
1363.909951,0.34662908154941746
1364.15101,0.3628012918391912
1364.392069,0.32949305587371386
1364.633127,0.32180805939651735
1364.874186,0.3410930380691242
1365.115245,0.3474619904360038
1365.356303,0.33645192764459275
1365.597362,0.349378296394101
1365.838421,0.3300536704560795
1366.079479,0.34379834496226247
1366.320538,0.33177441961283904
1366.561597,0.3280464712478688
1366.802655,0.3203631765538679
1367.043714,0.32611669550390565
1367.284773,0.33380442880579964
1367.525831,0.3332374433510153
1367.76689,0.340513672504667
1368.007949,0.33107842438242224
1368.249007,0.34888950901015336
1368.490066,0.3306152388937825
1368.731125,0.3207157699388858
1368.972183,0.34438329921894
1369.213242,0.3576143885696264
1369.454301,0.35430399195981366
1369.695359,0.36842430584477837
1369.936418,0.3698158869600155
1370.177477,0.3731256696985113
1370.418535,0.3685495914061041
1370.659594,0.3795685750695375
1370.900653,0.4024678745868246
1371.141711,0.4164911775302292
1371.38277,0.4405593982077475
1371.623829,0.43605364683620135
1371.864887,0.4460251225326159
1372.105946,0.4610955456892208
1372.347005,0.4660184748693392
1372.588063,0.4672971164294579
1372.829122,0.5164535121453997
1373.070181,0.49803745198304067
1373.311239,0.5018068471327118
1373.552298,0.5115243958532765
1373.793357,0.4554451439229442
1374.034415,0.5379390581771957
1374.275474,0.5381273698001694
1374.516533,0.5599375608228446
1374.757591,0.5902671783054669
1374.99865,0.5372025862659424
1375.239709,0.5737221839015364
1375.480767,0.5914843819821193
1375.721826,0.5980027059749625
1375.962885,0.6395311175245433
1376.203943,0.6575266391062551
1376.445002,0.6434827878574192
1376.686061,0.6695697078518976
1376.927119,0.6737137240929442
1377.168178,0.6748667601259853
1377.409237,0.6577502361728985
1377.650295,0.7263451237842155
1377.891354,0.6895886628158719
1378.132413,0.6755622309949272
1378.373471,0.7060776935658393
1378.61453,0.6952804427912479
1378.855589,0.7558668822399449
1379.096647,0.7501365667709818
1379.337706,0.7326406081451928
1379.578765,0.7068053282577494
1379.819823,0.7605145768582604
1380.060882,0.7624716130351045
1380.301941,0.7956069472113773
1380.542999,0.7856451905372529
1380.784058,0.8009393921560047
1381.025117,0.7880923504410432
1381.266175,0.7556023751226066
1381.507234,0.7840519484882745
1381.748293,0.8182478444057325
1381.989351,0.8086007453479858
1382.23041,0.7775556981520442
1382.471469,0.8124669845531232
1382.712527,0.7902862953457134
1382.953586,0.8118497442258971
1383.194645,0.7890386289151035
1383.435703,0.8012117578488818
1383.676762,0.7662628667724547
1383.917821,0.799706894758663
1384.158879,0.7838167681825378
1384.399938,0.7861560259146141
1384.640997,0.8045678323057501
1384.882055,0.7677662147911152
1385.123114,0.8030566657226923
1385.364173,0.7939220471084494
1385.605231,0.7959889302146254
1385.84629,0.791638841007714
1386.087349,0.845455283231612
1386.328407,0.791852612352619
1386.569466,0.8021497242088871
1386.810525,0.7652138054160875
1387.051583,0.8246633801273459
1387.292642,0.763852936375208
1387.533701,0.6041818803315689
1387.774759,0.8169560336108391
1388.015818,0.8211659979631907
1388.256877,0.7565399032150474
1388.497935,0.7959093353014159
1388.738994,0.7929937015014137
1388.980053,0.8030004537235346
1389.221111,0.7647701100930281
1389.46217,0.7658721723459478
1389.703228,0.7631199894271132
1389.944287,0.7791824889654165
1390.185346,0.7257715377327475
1390.426404,0.7799542615939089
1390.667463,0.7547037430883172
1390.908522,0.7411220184264793
1391.14958,0.7926686407258107
1391.390639,0.7850483270293066
1391.631698,0.786069553507833
1391.872756,0.7456268537229531
1392.113815,0.7446060443474379
1392.354874,0.7002975239681389
1392.595932,0.7561768512009581
1392.836991,0.7463728535144051
1393.07805,0.7105968700947295
1393.319108,0.6848811222096098
1393.560167,0.7375289037578961
1393.801226,0.6981439258379284
1394.042284,0.7615571958594977
1394.283343,0.6421649993370453
1394.524402,0.5235776139324931
1394.76546,0.7796657318984045
1395.006519,0.6914807266957649
1395.247578,0.7106181883206041
1395.488636,0.6964703894628649
1395.729695,0.642601820038801
1395.970754,0.6957603518463574
1396.211812,0.6785751817663261
1396.452871,0.6884104738411254
1396.69393,0.6611397760417695
1396.934988,0.6670501823430265
1397.176047,0.6919510934965054
1397.417106,0.6792744742773653
1397.658164,0.6445905306382299
1397.899223,0.6288830308923481
1398.140282,0.6494626177208468
1398.38134,0.6591000071996544
1398.622399,0.6723273023260176
1398.863458,0.7111300176526435
1399.104516,0.5804451324816917
1399.345575,0.6541556231140867
1399.586634,0.7097162760569489
1399.827692,0.6995835846646348
1400.068751,0.7012575890704081
1400.30981,0.6665967424060844
1400.550868,0.6926641702943158
1400.791927,0.6663634743705297
1401.032986,0.7027036686544829
1401.274044,0.6869938079318795
1401.515103,0.7055977239423813
1401.756162,0.7039063199016423
1401.99722,0.7315863649067686
1402.238279,0.7330949861648737
1402.479338,0.7358860467688724
1402.720396,0.7316887941677366
1402.961455,0.7281851035403206
1403.202514,0.7441519731661763
1403.443572,0.7472167315401653
1403.684631,0.7195854476085319
1403.92569,0.72336597167672
1404.166748,0.7267156542745893
1404.407807,0.7260473833244291
1404.648866,0.7706892767075457
1404.889924,0.6325601272833978
1405.130983,0.7024647900188097
1405.372042,0.7820160612225335
1405.6131,0.7430291516303004
1405.854159,0.7320400890929742
1406.095218,0.754258599210252
1406.336276,0.7712675104756347
1406.577335,0.757630105432887
1406.818394,0.7858573433780427
1407.059452,0.7458878687967295
1407.300511,0.7667687671932992
1407.54157,0.7651143340871598
1407.782628,0.7636161786642729
1408.023687,0.7422419580158954
1408.264746,0.7669451442923425
1408.505804,0.7673133663278215
1408.746863,0.8026953715204094
1408.987922,0.8075502473506768
1409.22898,0.8174872276520471
1409.470039,0.8225467163184422
1409.711098,0.7738091593048355
1409.952156,0.792803405849445
1410.193215,0.7673133663278215
1410.434274,0.8071062168342192
1410.675332,0.8281673760810561
1410.916391,0.841785540227313
1411.15745,0.8213056080493655
1411.398508,0.8036591841381471
1411.639567,0.8046804796874056
1411.880626,0.8319524427091365
1412.121684,0.819115646974909
1412.362743,0.8049299693050015
1412.603802,0.8030004537235346
1412.84486,0.8315781483324683
1413.085919,0.813019649987571
1413.326978,0.8260169376845743
1413.568036,0.8561240458184567
1413.809095,0.8008833283608096
1414.050154,0.846470438542858
1414.291212,0.8501010960846428
1414.532271,0.8867785407992589
1414.77333,0.8360640951471806
1415.014388,0.8365491529755384
1415.255447,0.8790882395887559
1415.496506,0.8477156651048049
1415.737564,0.8489372549961869
1415.978623,0.8141586746287618
1416.219682,0.7968092211900782
1416.46074,0.8826822463945571
1416.701799,0.8217245807384251
1416.942858,0.8576149984107688
1417.183916,0.8603551584873431
1417.424975,0.7500615568648625
1417.666034,0.8023422632464575
1417.907092,0.8580868163979475
1418.148151,0.8739868056070458
1418.38921,0.8685587936218436
1418.630268,0.8603551584873431
1418.871327,0.7485479617657185
1419.112385,0.8621810461804352
1419.353444,0.6379980832195069
1419.594503,0.7012575890704081
1419.835561,0.9693922017617593
1420.07662,0.827232075490442
1420.317679,0.8531072557039291
1420.558737,0.8383329016893658
1420.799796,0.8667454013981376
1421.040855,0.8531669753019899
1421.281913,0.8909473002551636
1421.522972,0.8277202864230443
1421.764031,0.8699582995795658
1422.005089,0.8780690884527727
1422.246148,0.8605014312971225
1422.487207,0.8209689417713684
1422.728265,0.8697147453548663
1422.969324,0.8662081858033139
1423.210383,0.8944645570640428
1423.451441,0.8642527657603389
1423.6925,0.8133855911606541
1423.933559,0.8559186007018604
1424.174617,0.7558139734100188
1424.415676,0.8806015724540258
1424.656735,0.8439517114033799
1424.897793,0.8402296765954971
1425.138852,0.8612417808327082
1425.379911,0.883980743458272
1425.620969,0.8370093815609344
1425.862028,0.8387605605129579
1426.103087,0.8573491789654043
1426.344145,0.8556789770425418
1426.585204,0.8203780568773811
1426.826263,0.8216670620309516
1427.067321,0.8352033924671526
1427.30838,0.7844832956695444
1427.549439,0.8649011984665287
1427.790497,0.8006671190517223
1428.031556,0.8172093292400525
1428.272615,0.8033056518799268
1428.513673,0.8184442474558132
1428.754732,0.8143296659038893
1428.995791,0.8196154599470219
1429.236849,0.7781157398455295
1429.477908,0.8462673100140062
1429.718967,0.7665311057149017
1429.960025,0.6659105012362779
1430.201084,0.7696880315981557
1430.442143,0.7502641008274206
1430.683201,0.8134343957602471
1430.92426,0.8000588432153392
1431.165319,0.791472614305517
1431.406377,0.8001468545286263
1431.647436,0.7768639814402847
1431.888495,0.7552699832091363
1432.129553,0.7945177119901896
1432.370612,0.7751645109203855
1432.611671,0.7508570436486506
1432.852729,0.7485180204460782
1433.093788,0.7598076270843804
1433.334847,0.7719542441110956
1433.575905,0.7825793155338333
1433.816964,0.7608264517647593
1434.058023,0.7556552691401343
1434.299081,0.790855506369741
1434.54014,0.7580696583520624
1434.781199,0.7764678818237378
1435.022257,0.7564869472753019
1435.263316,0.7925576748838992
1435.504375,0.7654816771227972
1435.745433,0.7652979835643965
1435.986492,0.8160333946820302
1436.227551,0.7661096295233359
1436.468609,0.6552751861832263
1436.709668,0.5663064025460576
1436.950727,0.6252335619086475
1437.191785,0.8106572018352891
1437.432844,0.8093207203526982
1437.673903,0.7862346454481167
1437.914961,0.8218149754139223
1438.15602,0.8396837047657775
1438.397079,0.850075593434302
1438.638137,0.8030004537235346
1438.879196,0.8061140864727683
1439.120255,0.780094665997013
1439.361313,0.8332096398425851
1439.602372,0.8092721625662253
1439.843431,0.8521097038963587
1440.084489,0.8640712917349688
1440.325548,0.8314949946753873
1440.566607,0.8368671020601692
1440.807665,0.8356378111703093
1441.048724,0.8642786937322293
1441.289783,0.8381568702639576
1441.530841,0.8110139694872243
1441.7719,0.8123776181000674
1442.012959,0.8358968990483184
1442.254017,0.8427372955282402
1442.495076,0.8612676184736958
1442.736135,0.8285401352648186
1442.977193,0.8446440356208667
1443.218252,0.8411207922605527
1443.459311,0.8647282355237061
1443.700369,0.8494637592937511
1443.941428,0.8481226662965268
1444.182487,0.8441542841218705
1444.423545,0.8593233515051645
1444.664604,0.8632162844545876
1444.905663,0.8457766172888441
1445.146721,0.8297009038025736
1445.38778,0.8505092425580807
1445.628839,0.8520841409886872
1445.869897,0.8374949878144401
1446.110956,0.8628020400646566
1446.352015,0.8278858470358382
1446.593073,0.8939459180408017
1446.834132,0.8260417185644161
1447.075191,0.8698365139428181
1447.316249,0.8402548838639021
1447.557308,0.8775599560441413
1447.798367,0.7733604801219797
1448.039425,0.7280904456297579
1448.280484,0.88635298924022
1448.521542,0.7995709561416638
1448.762601,0.8279189631320372
1449.00366,0.8526637552510743
1449.244718,0.8872930215379141
1449.485777,0.8841398743134419
1449.726836,0.9004595813938109
1449.967894,0.8410955590152854
1450.208953,0.8632162844545876
1450.450012,0.869775627517892
1450.69107,0.8957176844284102
1450.932129,0.9009189329050006
1451.173188,0.8874438741736863
1451.414246,0.9271870071971895
1451.655305,0.8958430936826731
1451.896364,0.8457174149977383
1452.137422,0.819115646974909
1452.378481,0.9429132445477753
1452.61954,0.9257278370589757
1452.860598,0.9439802827237044
1453.101657,0.9723883668012469
1453.342716,0.9287766396720191
1453.583774,0.9122547470562764
1453.824833,0.9528164463665688
1454.065892,0.9141313581189293
1454.30695,1.0
1454.548009,0.9735452241847986
1454.789068,0.9543517164059696
1455.030126,0.9830994441645191
1455.271185,0.8194515532462489
1455.512244,0.9907091293456866
1455.753302,0.928045051963371
1455.994361,0.940655788142967
1456.23542,0.9554966703766802
1456.476478,0.7949786659268635
1456.717537,0.8240698361951109
1456.958596,0.694092529189669
