nu,[0]Methylvinylether-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
972.458449,0.820131980373639
972.577452,0.8187307530779818
972.696454,0.8163272195894257
972.815456,0.8135808271299119
972.934459,0.8090051468126009
973.053461,0.8084147885624058
973.172463,0.8146065850638862
973.291466,0.816612984122158
973.410468,0.8148347068432628
973.529471,0.8140039991752157
973.648473,0.8077925487682773
973.767475,0.8003389128197863
973.886478,0.8015563529874019
974.00548,0.8123613707101799
974.124482,0.8154215990880442
974.243485,0.8145821472329036
974.362487,0.8112735354858049
974.48149,0.8029442456590792
974.600492,0.7986599646154927
974.719494,0.8069367423241304
974.838497,0.8117847988442088
974.957499,0.8104626674519084
975.076502,0.8094097505285069
975.195504,0.800250880381249
975.314506,0.793112659478264
975.433509,0.8003389128197863
975.552511,0.8059770587257564
975.671513,0.8074614217089681
975.790516,0.8062430750454145
975.909518,0.8008352768026691
976.028521,0.7943349939298143
976.147523,0.7982447693940059
976.266525,0.8072999455727782
976.385528,0.8059287015529625
976.50453,0.8060012384002114
976.623532,0.8065414401773269
976.742535,0.8016926291505555
976.861537,0.8007792202952935
976.98054,0.8048655774831643
977.099542,0.8059206423062433
977.218544,0.8054855626414799
977.337547,0.8069609507895252
977.456549,0.8051473297390519
977.575552,0.8017006461169317
977.694554,0.8026311584592445
977.813556,0.8029603047045822
977.932559,0.8022138987537714
978.051561,0.8035225736890608
978.170563,0.8062753254134194
978.289566,0.8028880415290506
978.408568,0.8030887886317751
978.527571,0.8072515090291547
978.646573,0.8028559266496913
978.765575,0.8029763640712695
978.884578,0.8052036920247907
979.00358,0.802358310252192
979.122582,0.7976941704815939
979.241585,0.8025749762445528
979.360587,0.8079541234349591
979.47959,0.8035788222378952
979.598592,0.8014681866378115
979.717594,0.8034100884028981
979.836597,0.8002188709862259
979.955599,0.8017728024220673
980.074601,0.8071788596626125
980.193604,0.8050829205290756
980.312606,0.7996988977297006
980.431609,0.8024706482791056
980.550611,0.8024545990266332
980.669613,0.800122850483053
980.788616,0.8044712899585301
980.907618,0.8060254188000676
981.026621,0.801917134516002
981.145623,0.8011957337739661
981.264625,0.8027836728677618
981.383628,0.8000028410564125
981.50263,0.8025749762445528
981.621632,0.805670845627614
981.740635,0.8008352768026691
981.859637,0.7992032380834762
981.97864,0.8033859864617768
982.097642,0.8018930773628257
982.216644,0.8026712910204731
982.335647,0.8062108259673986
982.454649,0.8017888380384713
982.573651,0.7978537252706372
982.692654,0.803844047008914
982.811656,0.803844047008914
982.930659,0.8010995960542918
983.049661,0.8054050181125093
983.168663,0.8056386194383169
983.287666,0.7998988474468063
983.406668,0.8025187979624785
983.525671,0.8043506283148858
983.644673,0.8001948647801912
983.763675,0.8020213905199826
983.882678,0.8016044478114115
984.00168,0.7985082336371151
984.120682,0.8011476634720631
984.239685,0.8057594742951204
984.358687,0.8021818108395837
984.47769,0.801291883030859
984.596692,0.8034663290774868
984.715694,0.799970841582764
984.834697,0.7990354230246766
984.953699,0.8042219425094944
985.072701,0.8020775339823172
985.191704,0.8002588829300655
985.310706,0.803337784748655
985.429709,0.801660562086735
985.548711,0.8006591124205651
985.667713,0.8037797420573857
985.786716,0.8011957337739661
985.905718,0.796665808437799
986.02472,0.8002268732149469
986.143723,0.8004029424939647
986.262725,0.7972156975355429
986.381728,0.8010034698704517
986.50073,0.8025187979624785
986.619732,0.7975186970668713
986.738735,0.7995949436301587
986.857737,0.801331948626642
986.97674,0.7951376775606822
987.095742,0.7987158727697783
987.214744,0.800843285195479
987.333747,0.7956705983131642
987.452749,0.8020374311081983
987.571751,0.8027917007446297
987.690754,0.798699898612065
987.809756,0.798731847246978
987.928759,0.8008512936683733
988.047761,0.7958536235978771
988.166763,0.7946607380503071
988.285766,0.79845234001706
988.404768,0.7940411443475853
988.52377,0.7901914666801055
988.642773,0.7935410559710253
988.761775,0.7914567850115243
988.880778,0.7879741454540727
988.99978,0.7902704897778626
989.118782,0.7868324109007568
989.237785,0.7846323616565419
989.356787,0.7893858823019689
989.47579,0.7868796222617376
989.594792,0.7846637475787225
989.713794,0.7882026910937704
989.832797,0.7845068305214355
989.951799,0.7823602239997299
990.070801,0.7877850543510038
990.189804,0.7847186759635241
990.308806,0.781851855091924
990.427809,0.7868324109007568
990.546811,0.7810469622721408
990.665813,0.7759633416938586
990.784816,0.7825167116927776
990.903818,0.7810001008602608
991.02282,0.7768562128393134
991.141823,0.7819769613969761
991.260825,0.7805004207104139
991.379828,0.774111003732802
991.49883,0.7769261330448309
991.617832,0.7753660798960562
991.736835,0.7702038953743938
991.855837,0.7751800143656379
991.974839,0.7738555892472782
992.093842,0.7690571461106457
992.212844,0.7722708102428036
992.331847,0.7675819730094635
992.450849,0.7638758523070366
992.569851,0.768549735858015
992.688854,0.7675819730094635
992.807856,0.7626927618679155
992.926859,0.7655352627156697
993.045861,0.7635092798823493
993.164863,0.7565852969710394
993.283866,0.7599672034409991
993.402868,0.7578346931794567
993.52187,0.753858948069578
993.640873,0.7586156650448979
993.759875,0.7567517640470799
993.878878,0.7495142117336308
993.99788,0.7523602604516787
994.116882,0.7523226433790908
994.235885,0.7470000701054451
994.354887,0.74688802849826
994.473889,0.7456492228641003
994.592892,0.7429994310586506
994.711894,0.7432000679898033
994.830897,0.738850262759115
994.949899,0.737469903805625
995.068901,0.7412999090569234
995.187904,0.7366149346951651
995.306906,0.7322963479668437
995.425909,0.7352387518992305
995.544911,0.7290229981064246
995.663913,0.7222672906089157
995.782916,0.7266647859592018
995.901918,0.7256118855568296
996.02092,0.7246402167936489
996.139923,0.7281268510621676
996.258925,0.7240390149469905
996.377928,0.7175734264993012
996.49693,0.7155455644804767
996.615932,0.7158533152348735
996.734935,0.713630469740868
996.853937,0.7116279829325146
996.972939,0.7113647292837579
997.091942,0.7095317738115053
997.210944,0.707024471875015
997.329947,0.7031394800166104
997.448949,0.7010752857977023
997.567951,0.6998424784833636
997.686954,0.700290521027914
997.805956,0.6990101612609361
997.924958,0.6964007459061544
998.043961,0.6952665373214472
998.162963,0.6896645217409462
998.281966,0.6884311264651285
998.400968,0.6897196971096707
998.51997,0.69160520442923
998.638973,0.6890096515578809
998.757975,0.6853264396515358
998.876978,0.6873373907243856
998.99598,0.6812267922547518
999.114982,0.6764004477483445
999.233985,0.6811586729815468
999.352987,0.6807569078968422
999.471989,0.6709638622621772
999.590992,0.6732018961818756
999.709994,0.6721659631349367
999.828997,0.6645933029005112
999.947999,0.6670835356859703
1000.067001,0.671366561377188
1000.186004,0.6684524596017316
1000.305006,0.66833883234219
1000.424008,0.6691346289577529
1000.543011,0.6644205311030641
1000.662013,0.6540444261101704
1000.781016,0.657217674198316
1000.900018,0.6631526990536958
1001.01902,0.659614305755632
1001.138023,0.6617681572628298
1001.257025,0.6647860629072024
1001.376028,0.6550786331118063
1001.49503,0.6495925232345092
1001.614032,0.6542733817242042
1001.733035,0.6477697304674707
1001.852037,0.6459585121111897
1001.971039,0.6549345316642622
1002.090042,0.6525549035196536
1002.209044,0.6502359382704033
1002.328047,0.6511143495812944
1002.447049,0.6469281769461706
1002.566051,0.6460101908592809
1002.685054,0.6511208607573461
1002.804056,0.653678263766574
1002.923058,0.6517006162763573
1003.042061,0.6505806546594605
1003.161063,0.6482492574711255
1003.280066,0.6424668878249712
1003.399068,0.6479381724939067
1003.51807,0.6532927073412815
1003.637073,0.6427560629840233
1003.756075,0.6403118216205885
1003.875078,0.648087215412859
1003.99408,0.6426146722037229
1004.113082,0.6442747586486727
1004.232085,0.6544435149198095
1004.351087,0.6562063379088673
1004.470089,0.6539986446027142
1004.589092,0.6583688120800296
1004.708094,0.6642743746640192
1004.827097,0.6568431668687517
1004.946099,0.656016065661683
1005.065101,0.666356810769104
1005.184104,0.6629073779422503
1005.303106,0.6625693813759502
1005.422108,0.672266795591652
1005.541111,0.6687533308995173
1005.660113,0.6638161834396521
1005.779116,0.6721189131642854
1005.898118,0.6737608857042678
1006.01712,0.6758865787030272
1006.136123,0.6845798408026078
1006.255125,0.6804914644675956
1006.374127,0.6802873476473091
1006.49313,0.683663118157277
1006.612132,0.683847732120943
1006.731135,0.6903614347897508
1006.850137,0.6926641702943158
1006.969139,0.6959691112642583
1007.088142,0.6998844702918142
1007.207144,0.6994856498183809
1007.326147,0.7049277244048059
1007.445149,0.7066993154096731
1007.564151,0.7024156192045069
1007.683154,0.7126035814014917
1007.802156,0.7178964072064347
1007.921158,0.7155598755348763
1008.040161,0.7238073595290511
1008.159163,0.7222672906089157
1008.278166,0.7174371004996464
1008.397168,0.7274863812812681
1008.51617,0.732867761940737
1008.635173,0.7382372714676018
1008.754175,0.7414630129776895
1008.873177,0.7425834678578245
1008.99218,0.7411442524205404
1009.111182,0.7327505124790336
1009.230185,0.7324062006577846
1009.349187,0.744360364892143
1009.468189,0.7517285431912937
1009.587192,0.7533992343381986
1009.706194,0.7507969774878372
1009.825197,0.7585094662858782
1009.944199,0.7691032909237429
1010.063201,0.777275828480273
1010.182204,0.7795565863363063
1010.301206,0.7837697405872888
1010.420208,0.785448803788985
1010.539211,0.7807892592979203
1010.658213,0.7784659707244976
1010.777216,0.7758314391378056
1010.896218,0.747941883411559
1011.01522,0.7103908268801121
1011.134223,0.7492818983384301
1011.253225,0.7642043895539744
1011.372227,0.7667610995439657
1011.49123,0.7708511384505424
1011.610232,0.7797670950320122
1011.729235,0.7761107887358059
1011.848237,0.7714603514573719
1011.967239,0.7484731107121569
1012.086242,0.6817242693701527
1012.205244,0.5587852767076742
1012.324246,0.5570780072154541
1012.443249,0.685778904398648
1012.562251,0.7303437246299316
1012.681254,0.7423755735933796
1012.800256,0.7503016149703077
1012.919258,0.7427171449126129
1013.038261,0.7189165442305379
1013.157263,0.66047236196881
1013.276266,0.5193070252063957
1013.395268,0.34576359115930777
1013.51427,0.17170111795585358
1013.633273,0.1282209924808815
1013.752275,0.4567495814911383
1013.871277,0.5971183165797026
1013.99028,0.6134171921879623
1014.109282,0.6502229336816842
1014.228285,0.7187009016152783
1014.347287,0.7609101472776222
1014.466289,0.7790344583558664
1014.585292,0.7892911616794437
1014.704294,0.7960526118762751
1014.823296,0.8030245440985001
1014.942299,0.8094421275660645
1015.061301,0.8126457469528678
1015.180304,0.8125482353140489
1015.299306,0.810405937050774
1015.418308,0.8104707721191062
1015.537311,0.8088918940199276
1015.656313,0.8047609517589109
1015.775316,0.8012678446349458
1015.894318,0.7977659661876955
1016.01332,0.7942635069973208
1016.132323,0.7919872387396376
1016.251325,0.7853467020812472
1016.370327,0.7803131230860574
1016.48933,0.7768717501189425
1016.608332,0.7697111225854667
1016.727335,0.7648312941491652
1016.846337,0.7615191189516354
1016.965339,0.7581833773295253
1017.084342,0.7547792172362705
1017.203344,0.745716334314128
1017.322346,0.7356064631953435
1017.441349,0.7335496459862763
1017.560351,0.730920924136175
1017.679354,0.7267737938524833
1017.798356,0.7213001006015286
1017.917358,0.7130740550044274
1018.036361,0.7077955487098908
1018.155363,0.6982277081358663
1018.274365,0.6952734900215838
1018.393368,0.6991080295341319
1018.51237,0.6928720007184089
1018.631373,0.6868152127601956
1018.750375,0.682938819198297
1018.869377,0.668806833306057
1018.98838,0.6669234548478746
1019.107382,0.6725761094543584
1019.226385,0.6667967514286595
1019.345387,0.6630598641744215
1019.464389,0.6584609901660363
1019.583392,0.6496314999551932
1019.702394,0.6440557424655932
1019.821396,0.6426210983825759
1019.940399,0.6481001772867856
1020.059401,0.6417798159040285
1020.178404,0.6361378460844833
1020.297406,0.6396526399811407
1020.416408,0.6300979471590477
1020.535411,0.6267484594151289
1020.654413,0.6305076439617372
1020.773415,0.6224387805359352
1020.892418,0.6222147429041355
1021.01142,0.6265917918845324
1021.130423,0.6170161995950142
1021.249425,0.6155125153088592
1021.368427,0.6136871551400191
1021.48743,0.6079941614137437
1021.606432,0.607969842133676
1021.725435,0.6108645684160452
1021.844437,0.614675987256052
1021.963439,0.6069675190381114
1022.082442,0.6019565574389002
1022.201444,0.6081036102128946
1022.320446,0.596121961179335
1022.439449,0.6006577345085792
1022.558451,0.6123507743261523
1022.677454,0.5987925907561138
1022.796456,0.6023178397472174
1022.915458,0.6023419329426681
1023.034461,0.5932437018934427
1023.153463,0.596915330861593
1023.272465,0.5992838020496398
1023.391468,0.6025889437689338
1023.51047,0.6035055754270405
1023.629473,0.5995535404471498
1023.748475,0.6016436213994536
1023.867477,0.5951451223897505
1023.98648,0.5959491108750986
1024.105482,0.603553857804344
1024.224484,0.600621696125671
1024.343487,0.6068825495334501
1024.462489,0.6077145484154136
1024.581492,0.6011384529579274
1024.700494,0.604230216815429
1024.819496,0.6046714659100287
1024.938499,0.6050706808039528
1025.057501,0.6144608883050245
1025.176504,0.615949684371381
1025.295506,0.6116347428802678
1025.414508,0.609778196641982
1025.533511,0.6138037667772505
1025.652513,0.609778196641982
1025.771515,0.615949684371381
1025.890518,0.6270368300266156
1026.00952,0.6238096532601922
1026.128523,0.6248897779988392
1026.247525,0.6283047245656274
1026.366527,0.6241653261196857
1026.48553,0.6223391982978408
1026.604532,0.6305896152834726
1026.723534,0.6399213505151949
1026.842537,0.6373476569484131
1026.961539,0.6404206838832942
1027.080542,0.6450354515844445
1027.199544,0.638380996932065
1027.318546,0.641228122524507
1027.437549,0.6481131394199522
1027.556551,0.6509515913395271
1027.675554,0.6544238819088586
1027.794556,0.6581713310600398
1027.913558,0.6576186992797918
1028.032561,0.6563310289583445
1028.151563,0.6599903930846189
1028.270565,0.665624221275349
1028.389568,0.6698911784584399
1028.50857,0.6766372293394176
1028.627573,0.680355379783624
1028.746575,0.6782495438384333
1028.865577,0.6793627856991394
1028.98458,0.6801853121980121
1029.103582,0.6844155613551374
1029.222584,0.6919095776763827
1029.341587,0.6963450360749049
1029.460589,0.6971532649988983
1029.579592,0.6990241416039643
1029.698594,0.7016854866952483
1029.817596,0.7005706932670374
1029.936599,0.7050969273622059
1030.055601,0.714315883937994
1030.174603,0.7168203698254177
1030.293606,0.7184494003150079
1030.412608,0.7225996099901936
1030.531611,0.7223395209494334
1030.650613,0.7237132706882196
1030.769615,0.7297231962259288
1030.888618,0.7367770078081868
1031.00762,0.7367180680051857
1031.126623,0.7397818008359374
1031.245625,0.7435568896527865
1031.364627,0.7399889687423249
1031.48363,0.7410330891201333
1031.602632,0.7490346761058903
1031.721634,0.7539871149846289
1031.840637,0.7545000005841591
1031.959639,0.7577740688290088
1032.078642,0.7602788538783839
1032.197644,0.7603472820544547
1032.316646,0.7612297966611504
1032.435649,0.767643382023632
1032.554651,0.7721318140069964
1032.673653,0.7747072987497958
1032.792656,0.7790500392008415
1032.911658,0.782321106966464
1033.030661,0.779813882461323
1033.149663,0.7831116504417523
1033.268665,0.7889597289972736
1033.387668,0.7919001249347233
1033.50667,0.7941682010949497
1033.625673,0.7960685330877242
1033.744675,0.7958695408295209
1033.863677,0.7969765686974014
1033.98268,0.798723859968442
1034.101682,0.8018128920644211
1034.220684,0.8066624304673984
1034.339687,0.8099036410976381
1034.458689,0.8107950252742615
1034.577692,0.8126782534328713
1034.696694,0.8148754495971653
1034.815696,0.8143052363803569
1034.934699,0.8185179107528828
1035.053701,0.8217574503790431
1035.172703,0.8253894033052035
1035.291706,0.8278361753751808
1035.410708,0.8297838780415966
1035.529711,0.82983366656792
1035.648713,0.8302237800606964
1035.767715,0.8340432662261507
1035.886718,0.8380730587675759
1036.00572,0.8385844392886259
1036.124722,0.8394989946695846
1036.243725,0.8420886375760441
1036.362727,0.8432262249354683
1036.48173,0.842189694275834
1036.600732,0.8451256199596682
1036.719734,0.848809923958004
1036.838737,0.8508580228426019
1036.957739,0.8527831365333043
1037.076742,0.8536448826097158
1037.195744,0.8549092124092476
1037.314746,0.8550289080774861
1037.433749,0.8551913790042701
1037.552751,0.8570320184475012
1037.671753,0.8599680857639185
1037.790756,0.861000666891602
1037.909758,0.8621379382058346
1038.028761,0.8638984947568956
1038.147763,0.8657838477635803
1038.266765,0.8669794542522284
1038.385768,0.8678208323252475
1038.50477,0.867803476082164
1038.623772,0.8677687646373543
1038.742775,0.8691496144578243
1038.861777,0.8701149061676602
1038.98078,0.8719091903525574
1039.099782,0.8727378976570362
1039.218784,0.8726506282308146
1039.337787,0.8723103608422582
1039.456789,0.8731569124034056
1039.575792,0.872633175392779
1039.694794,0.87251101529963
1039.813796,0.8753687962450087
1039.932799,0.877024807707791
1040.051801,0.8778671557855755
1040.170803,0.8805223218788343
1040.289806,0.8818970086778821
1040.408808,0.8810331729580161
1040.527811,0.880997932335915
1040.646813,0.8833180064581192
1040.765815,0.8837155890103904
1040.884818,0.8847678365244096
1041.00382,0.8857239019702672
1041.122822,0.886902698485806
1041.241825,0.8886427324510814
1041.360827,0.8890871649161642
1041.47983,0.8889182544018371
1041.598832,0.890119104436674
1041.717834,0.8915890133003215
1041.836837,0.8923293393741806
1041.955839,0.8936062831266668
1042.074841,0.8931327972814421
1042.193844,0.8933561083934884
1042.312846,0.8945361170909709
1042.431849,0.8940889608308062
1042.550851,0.8922847240226048
1042.669853,0.8934901218605062
1042.788856,0.8948850542149528
1042.907858,0.895583336852066
1043.026861,0.8977532730910961
1043.145863,0.8993347101080899
1043.264865,0.899037978617143
1043.383868,0.899037978617143
1043.50287,0.8992537736263764
1043.621872,0.8987143831955116
1043.740875,0.8978969251066454
1043.859877,0.8972237548832042
1043.97888,0.8967124830692303
1044.097882,0.8966855820982549
1044.216884,0.8988851551511408
1044.335887,0.9027947945051966
1044.454889,0.9043489377317724
1044.573891,0.9042223377426959
1044.692894,0.9064549016474833
1044.811896,0.9078628119106011
1044.930899,0.9076467662718173
1045.049901,0.90867753019941
1045.168903,0.9101416793468263
1045.287906,0.9105076298530472
1045.406908,0.9099423801431088
1045.525911,0.9104857779321549
1045.644913,0.9115452888780833
1045.763915,0.911109674350166
1045.882918,0.9095693802374558
1046.00192,0.9111288078542283
1046.120922,0.9113019387746373
1046.239925,0.9098013500043047
1046.358927,0.9098432018289895
1046.47793,0.9096603417234781
1046.596932,0.9084149603363552
1046.715934,0.9081969669061324
1046.834937,0.9085021723586575
1046.953939,0.9092174449911665
1047.072941,0.9111716319145551
1047.191944,0.9128479053974398
1047.310946,0.9123988946936747
1047.429949,0.9129337171336356
1047.548951,0.9130551453928145
1047.667953,0.9111333635096568
1047.786956,0.9099896983771396
1047.905958,0.9097649586781359
1048.02496,0.9084840024969095
1048.143963,0.9066906105627428
1048.262965,0.9050989538398754
1048.381968,0.9036167116837935
1048.50097,0.9017301249262692
1048.619972,0.8997754920988111
1048.738975,0.8985436436834716
1048.857977,0.8977802060932819
1048.97698,0.8966317825773308
1049.095982,0.8972955356547874
1049.214984,0.8988851551511408
1049.333987,0.9005496318543983
1049.452989,0.9020908891242692
1049.571991,0.9067169049717163
1049.690994,0.9131592396126471
1049.809996,0.9195057330431441
1049.928999,0.9232603637697359
1050.048001,0.9248534374718316
1050.167003,0.9258130079377854
1050.286006,0.9274188329259975
1050.405008,0.9274605677125048
1050.52401,0.9270173474992083
1050.643013,0.9275765075295566
1050.762015,0.9279578198284609
1050.881018,0.9271638278117531
1051.00002,0.9273993573350005
1051.119022,0.9278167809590726
1051.238025,0.926933919692241
1051.357027,0.9262380536489572
1051.47603,0.9263566197078901
1051.595032,0.9257463518008636
1051.714034,0.925007900893226
1051.833037,0.9253807542021816
1051.952039,0.9253964858087212
1052.071041,0.9246731086341576
1052.190044,0.9240399244450868
1052.309046,0.923640825409325
1052.428049,0.9231135770417507
1052.547051,0.922746250940831
1052.666053,0.922426113538806
1052.785056,0.9226401412233984
1052.904058,0.9223052836324641
1053.02306,0.9214497813437106
1053.142063,0.9207350136791097
1053.261065,0.9204717211178284
1053.380068,0.9203308997176092
1053.49907,0.9208740551635431
1053.618072,0.9206668818090077
1053.737075,0.9193338015471609
1053.856077,0.9199315627695176
1053.97508,0.9202011422088684
1054.094082,0.9202085038474526
1054.213084,0.9200005602240976
1054.332087,0.919132489489097
1054.451089,0.9181991251091703
1054.570091,0.9184535014963287
1054.689094,0.9175180740595256
1054.808096,0.9154266849970218
1054.927099,0.9130177108992658
1055.046101,0.9132797845880694
1055.165103,0.9182193257121285
1055.284106,0.9223283415527777
1055.403108,0.9242016455820514
1055.52211,0.9244697029257064
1055.641113,0.9251013314093779
1055.760115,0.9251864446470165
1055.879118,0.9250069758857876
1055.99812,0.9253964858087212
1056.117122,0.9254982850210143
1056.236125,0.9255019870215583
1056.355127,0.9251078071413628
1056.474129,0.9245177766001633
1056.593132,0.92471102100881
1056.712134,0.9245972885479157
1056.831137,0.9245677019080709
1056.950139,0.9237239568244695
1057.069141,0.9229382021232575
1057.188144,0.922415044491858
1057.307146,0.9223320308735226
1057.426149,0.9225211283216779
1057.545151,0.922301594418708
1057.664153,0.922005583119255
1057.783156,0.9216681908223899
1057.902158,0.9209265464806757
1058.02116,0.920383360073999
1058.140163,0.9200879644289528
1058.259165,0.9199002856280979
1058.378168,0.9201974614116611
1058.49717,0.9201017658519297
1058.616172,0.9204238578327865
1058.735175,0.920558249526385
1058.854177,0.9215041484846247
1058.973179,0.9233009881194709
1059.092182,0.9261889643329921
1059.211184,0.9275347675258748
1059.330187,0.9283049409606824
1059.449189,0.9282548138473147
1059.568191,0.9283086541878727
1059.687194,0.9287004831100276
1059.806196,0.9289168955336605
1059.925199,0.9291389332041378
1060.044201,0.9290553144630492
1060.163203,0.9291686661257246
1060.282206,0.9290831865405622
1060.401208,0.9292448610802972
1060.52021,0.9290887610564049
1060.639213,0.9292513658170914
1060.758215,0.9292067628220126
1060.877218,0.928780354786008
1060.99622,0.9286939822293989
1061.115222,0.9287877850585673
1061.234225,0.9285537600251251
1061.353227,0.9288750952138758
1061.472229,0.9289261847490619
1061.591232,0.9288806684811669
1061.710234,0.9284228431748165
1061.829237,0.9281545677408064
1061.948239,0.9275598113026875
1062.067241,0.9274661324926055
1062.186244,0.929185391312241
1062.305246,0.9307514577690726
1062.424248,0.9318569157089355
1062.543251,0.9326390717297847
1062.662253,0.9325821824815489
1062.781256,0.9329879439776554
1062.900258,0.9332566832021117
1063.01926,0.9333910818409626
1063.138263,0.9338849763468356
1063.257265,0.9337906587273446
1063.376268,0.9335189651789835
1063.49527,0.9338205405065297
1063.614272,0.9338887118942121
1063.733275,0.9341819989934117
1063.852277,0.9344379999316629
1063.971279,0.934435196621868
1064.090282,0.9344697713637717
1064.209284,0.9351531184995874
1064.328287,0.9349838711024904
1064.447289,0.9354505444794946
1064.566291,0.9358219920731217
1064.685294,0.935281243253167
1064.804296,0.9355646764078271
1064.923298,0.9362638043128664
1065.042301,0.9359876472257671
1065.161303,0.9364679320713238
1065.280306,0.937010304005516
1065.399308,0.9370468481199778
1065.51831,0.9371733579836976
1065.637313,0.9372698918109768
1065.756315,0.9371752323322879
1065.875318,0.9371649234614312
1065.99432,0.9377067613632606
1066.113322,0.9375886177545325
1066.232325,0.9376017440870652
1066.351327,0.9378080391623905
1066.470329,0.9378493036239252
1066.589332,0.9377677142836977
1066.708334,0.938401859575513
1066.827337,0.9384694269417984
1066.946339,0.9386899931726468
1067.065341,0.9387585200433487
1067.184344,0.9388561560064154
1067.303346,0.9390101410424282
1067.422348,0.9388270519166949
1067.541351,0.9389782152403745
1067.660353,0.9393200655236991
1067.779356,0.9387885607966396
1067.898358,0.9389725813879846
1068.01736,0.9390749349775251
1068.136363,0.9389631917091192
1068.255365,0.9392345912868731
1068.374367,0.9395211015278063
1068.49337,0.9397437944169335
1068.612372,0.9399637201951395
1068.731375,0.9398575102957298
1068.850377,0.9396817733732189
1068.969379,0.9400342201178682
1069.088382,0.9399026245389571
1069.207384,0.9401047253282894
1069.326387,0.9398283751645075
1069.445389,0.9397287586365093
1069.564391,0.9394778845511341
1069.683394,0.9389650696373806
1069.802396,0.9389322064350526
1069.921398,0.9383830917260005
1070.040401,0.9376261220493236
1070.159403,0.9365531545307054
1070.278406,0.9364969630271955
1070.397408,0.9373786214246225
1070.51641,0.9380753525438993
1070.635413,0.9388129696165336
1070.754415,0.9390195311907893
1070.873417,0.9390739959030597
1070.99242,0.9394215175690874
1071.111422,0.9392608902236126
1071.230425,0.9394994927909727
1071.349427,0.939572776609442
1071.468429,0.9394431245124705
1071.587432,0.9392862506100123
1071.706434,0.9391519422794495
1071.825437,0.9391603946849658
1071.944439,0.9391002903430655
1072.063441,0.9391124987261943
1072.182444,0.9390674224080957
1072.301446,0.9392073538786702
1072.420448,0.9392618294849724
1072.539451,0.9390110800530388
1072.658453,0.9388063979487472
1072.777456,0.9387219091749837
1072.896458,0.9383643242518415
1073.01546,0.9381400819763646
1073.134463,0.9378483657750905
1073.253465,0.937884004690125
1073.372467,0.9375951808978278
1073.49147,0.937658939537898
1073.610472,0.9374479900092139
1073.729475,0.9371414946312062
1073.848477,0.9367151922422972
1073.967479,0.9366374481077673
1074.086482,0.9363799082228949
1074.205484,0.9366243352752838
1074.324486,0.9367639026987546
1074.443489,0.9368772579888379
1074.562491,0.9369625176985729
1074.681494,0.9368219838612194
1074.800496,0.9366374481077673
1074.919498,0.9362900200664059
1075.038501,0.9357939178344752
1075.157503,0.9352616025532867
1075.276506,0.9347772624980685
1075.395508,0.9341595788944781
1075.51451,0.9339223324930075
1075.633513,0.9335945832776547
1075.752515,0.9333920152325111
1075.871517,0.9333406800834029
1075.99052,0.9331904243298222
1076.109522,0.9328274838512577
1076.228525,0.9329580888411328
1076.347527,0.9326521287681879
1076.466529,0.933138167129275
1076.585532,0.9332604162363106
1076.704534,0.9331092402944623
1076.823536,0.9331540306129554
1076.942539,0.9328368121727377
1077.061541,0.9324059411043947
1077.180544,0.9322642261719545
1077.299546,0.9319836568676754
1077.418548,0.9314414001913774
1077.537551,0.9311694590078665
1077.656553,0.9305541593743943
1077.775556,0.9302629415004849
1077.894558,0.9294985795583687
1078.01356,0.9290943356056949
1078.132563,0.9293758938433023
1078.251565,0.9291129176782271
1078.370567,0.9290070048427581
1078.48957,0.92911105945425
1078.608572,0.9291287127320852
1078.727575,0.9295162401991558
1078.846577,0.9295404079355802
1078.965579,0.9293944815470556
1079.084582,0.9295153106833804
1079.203584,0.929107343017445
1079.322586,0.9291965416038384
1079.441589,0.9290924774188819
1079.560591,0.9287134850078043
1079.679594,0.9286819092861043
1079.798596,0.9284033464998256
1079.917598,0.9278167809590726
1080.036601,0.9273140405187594
1080.155603,0.9263834844393983
1080.274605,0.9261704407389421
1080.393608,0.9263881163684003
1080.51261,0.9266540279142796
1080.631613,0.9272509853079056
1080.750615,0.9274772621529732
1080.869617,0.9275811454236889
1080.98862,0.9279281256533357
1081.107622,0.9276015524333645
1081.226625,0.9276163941769371
1081.345627,0.9275097244252349
1081.464629,0.9274531480576418
1081.583632,0.9279327653055631
1081.702634,0.9279086393673037
1081.821636,0.9278770910098904
1081.940639,0.9278325539784192
1082.059641,0.9276915341479931
1082.178644,0.9281146579524602
1082.297646,0.9277843079400202
1082.416648,0.9269635820522664
1082.535651,0.9268477188461111
1082.654653,0.9261593267603372
1082.773655,0.9267253830215655
1082.892658,0.9273863738348825
1083.01166,0.92743459918017
1083.130663,0.9280599008029927
1083.249665,0.9281675619957144
1083.368667,0.9281842691621943
1083.48767,0.9283420739009747
1083.606672,0.9283197939585613
1083.725675,0.9284850495892008
1083.844677,0.9288314391103272
1083.963679,0.92861783244504
1084.082682,0.9290692503972854
1084.201684,0.9291686661257246
1084.320686,0.9294697655490218
1084.439689,0.9297839794289317
1084.558691,0.9297272643360145
1084.677694,0.9299457759172386
1084.796696,0.9298025752944783
1084.915698,0.9298090839352856
1085.034701,0.9302675928268208
1085.153703,0.9304629695351507
1085.272705,0.930989760643728
1085.391708,0.9311685278388732
1085.51071,0.9314944938643437
1085.629713,0.931778643015515
1085.748715,0.9314982198497711
