nu,[0]Halon-1201-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1291.647752,0.2904859699703038
1291.76828,0.29987186866830473
1291.888808,0.31108160678068975
1292.009336,0.3236799694325368
1292.129865,0.33611564388685067
1292.250393,0.3481924273061976
1292.370921,0.35994645309422924
1292.491449,0.3707045110110413
1292.611978,0.3819177529388968
1292.732506,0.3938756612791432
1292.853034,0.4066225172320279
1292.973562,0.4212284314213713
1293.09409,0.4359054137973216
1293.214619,0.44986398385813015
1293.335147,0.4645807002877227
1293.455675,0.479457510826444
1293.576203,0.49277628051157363
1293.696732,0.5059486991062544
1293.81726,0.5203622891981299
1293.937788,0.5372025862659424
1294.058316,0.5538341529272983
1294.178844,0.5664989794591433
1294.299373,0.5770767533019797
1294.419901,0.5894590659545443
1294.540429,0.6041818803315689
1294.660957,0.6203260823043388
1294.781486,0.63625236120283
1294.902014,0.6490211332625243
1295.022542,0.6593307325767599
1295.14307,0.6718702751672806
1295.263598,0.6869938079318795
1295.384127,0.7022189703632522
1295.504655,0.7119838858923062
1295.625183,0.7179825599443603
1295.745711,0.7278866088434633
1295.86624,0.7431554773234572
1295.986768,0.7560936763220283
1296.107296,0.7636467239223206
1296.227824,0.7727497666062842
1296.348352,0.782845437739326
1296.468881,0.7907447943488716
1296.589409,0.7978218117599009
1296.709937,0.8050346170029641
1296.830465,0.8141586746287618
1296.950994,0.828341309492402
1297.071522,0.8398264631297048
1297.19205,0.8460896125377914
1297.312578,0.8516496888714897
1297.433106,0.8571177259346489
1297.553635,0.8631558614295064
1297.674163,0.868732522752902
1297.794691,0.8785170179001839
1297.915219,0.8871688092099647
1298.035748,0.8893895059472984
1298.156276,0.8894784493449889
1298.276804,0.8877190244207649
1298.397332,0.890119104436674
1298.51786,0.8976545256622642
1298.638389,0.9040415113583886
1298.758917,0.9077039498193552
1298.879445,0.9112554635608878
1298.999973,0.9166715955870787
1299.120501,0.921772345212565
1299.24103,0.9241434227124194
1299.361558,0.9263621778642828
1299.482086,0.9282993711477461
1299.602614,0.9278548222269326
1299.723143,0.9286809806046593
1299.843671,0.9310381733700014
1299.964199,0.9315801952999847
1300.084727,0.9328256181981557
1300.205255,0.9343613791571631
1300.325784,0.9338494893919909
1300.446312,0.9360587849901572
1300.56684,0.938531367968008
1300.687368,0.9389491073668764
1300.807897,0.9403331985349145
1300.928425,0.9431075046842592
1301.048953,0.9433008615411201
1301.169481,0.9400107195561235
1301.290009,0.9416223378757237
1301.410538,0.947738176499842
1301.531066,0.9493953221894785
1301.651594,0.9461170368331848
1301.772122,0.9454682231144669
1301.892651,0.9496554921494152
1302.013179,0.9544166145291963
1302.133707,0.9582495924769378
1302.254235,0.9593339858749029
1302.374763,0.9569702258286044
1302.495292,0.9559219610151467
1302.61582,0.9577907008354635
1302.736348,0.9593004097729825
1302.856876,0.9601881731792985
1302.977405,0.9616699254797599
1303.097933,0.9639778131895368
1303.218461,0.9682702953013295
1303.338989,0.97081146048755
1303.459517,0.9689841735407847
1303.580046,0.9660603235308769
1303.700574,0.9663985038222115
1303.821102,0.9692855744841733
1303.94163,0.9689841735407847
1304.062159,0.9665009474930352
1304.182687,0.9673586141523929
1304.303215,0.9702524341013643
1304.423743,0.9699507325113877
1304.544271,0.9652009123376437
1304.6648,0.9621633887140286
1304.785328,0.9639778131895368
1304.905856,0.9687283954831591
1305.026384,0.970864856586256
1305.146913,0.9693922017617593
1305.267441,0.9702524341013643
1305.387969,0.9699507325113877
1305.508497,0.9692894516342255
1305.629025,0.9740184821561243
1305.749554,0.9762163959331864
1305.870082,0.9751441234357175
1305.99061,0.9774911899520593
1306.111138,0.9786208445263884
1306.231666,0.9762163959331864
1306.352195,0.9751441234357175
1306.472723,0.9742756569809967
1306.593251,0.9736649776120582
1306.713779,0.9737691653386066
1306.834308,0.9695482864707249
1306.954836,0.9673624835945883
1307.075364,0.9734556621440906
1307.195892,0.9790329306399743
1307.31642,0.9795460783285826
1307.436949,0.9809301743330006
1307.557477,0.982934297330622
1307.678005,0.9839147715102224
1307.798533,0.9839649524431724
1307.919062,0.9829883602036905
1308.03959,0.9833993352260514
1308.160118,0.9844304779537819
1308.280646,0.9853582483752771
1308.401174,0.986391445120105
1308.521703,0.9845348331151709
1308.642231,0.9833993352260514
1308.762759,0.984896223710042
1308.883287,0.9844846231190478
1309.003816,0.9839147715102224
1309.124344,0.9839688883108538
1309.244872,0.9834534236769076
1309.3654,0.9843802732796364
1309.485928,0.9877338501139548
1309.606457,0.990790568983242
1309.726985,0.9908448657941413
1309.847513,0.989393648258919
1309.968041,0.9869627311381719
1310.08857,0.9863411404391842
1310.209098,0.9878385554513517
1310.329626,0.988356318496479
1310.450154,0.9878928880660348
1310.570682,0.985054804767492
1310.691211,0.98247635665653
1310.811739,0.984329086836285
1310.932267,0.9891829298541466
1311.052795,0.992767779289942
1311.173324,0.9918840139048469
1311.293852,0.9912590263963872
1311.41438,0.9899696429604051
1311.534908,0.9869123973224071
1311.655436,0.9891829298541466
1311.775965,0.9936999291937295
1311.896493,0.9938634062777034
1312.017021,0.9904342457041624
1312.137549,0.9878968396454901
1312.258078,0.9906344326934331
1312.378606,0.9938089440553179
1312.499134,0.9904885229880109
1312.619662,0.9897013975360596
1312.74019,0.9932337945506907
1312.860719,0.9919417432343633
1312.981247,0.9898102706777016
1313.101775,0.9921932323411708
1313.222303,0.9938089440553179
1313.342832,0.9923563623174844
1313.46336,0.9908482346724121
1313.583888,0.9893995846386177
1313.704416,0.9878968396454901
1313.824944,0.9873783299253873
1313.945473,0.9873783299253873
1314.066001,0.9883088785317594
1314.186529,0.9888812750652348
1314.307057,0.9892917459612067
1314.427585,0.9893995846386177
1314.548114,0.986502913651257
1314.668642,0.9844373689912462
1314.78917,0.9844373689912462
1314.909698,0.9858273905484829
1315.030227,0.9911028162835073
1315.150755,0.9957376098805576
1315.271283,0.9901865690725656
1315.391811,0.9829981901364422
1315.512339,0.9861823522983618
1315.632868,0.9889356650310738
1315.753396,0.9859900654882369
1315.873924,0.9853651459071571
1315.994452,0.9854725565618353
1316.114981,0.9853651459071571
1316.235509,0.9850104782986304
1316.356037,0.9834593244151518
1316.476565,0.9848489498258862
1316.597093,0.9854725565618353
1316.717622,0.984903118007738
1316.83815,0.9863480448513327
1316.958678,0.9887764592054166
1317.079206,0.989867681338294
1317.199735,0.9888852305982462
1317.320263,0.9888308434062247
1317.440791,0.9884205637451292
1317.561319,0.987845470345442
1317.681847,0.9878998033404547
1317.802376,0.9859900654882369
1317.922904,0.9858313338659317
1318.043432,0.9878494217352262
1318.16396,0.9874365869654187
1318.284489,0.9854764984599453
1318.405017,0.985368102007029
1318.525545,0.9850104782986304
1318.646073,0.9834632582603172
1318.766601,0.9848489498258862
1318.88713,0.985938795337867
1319.007658,0.9826453571234984
1319.128186,0.9790965698487178
1319.248714,0.9799654137814928
1319.369243,0.9805869088469483
1319.489771,0.9795597920696751
1319.610299,0.9772605292502641
1319.730827,0.9719528343794669
1319.851355,0.9693524574962501
1319.971884,0.9726023157754674
1320.092412,0.9770465326278437
1320.21294,0.9758289149440664
1320.333468,0.9718488409899337
1320.453997,0.974025300309363
1320.574525,0.9808360095562463
1320.695053,0.9816690929222077
1320.815581,0.9758289149440664
1320.936109,0.9736756879857188
1321.056638,0.9742425321717844
1321.177166,0.9737321628133762
1321.297694,0.9755615744486922
1321.418222,0.9780749264204591
1321.53875,0.9776691095388219
1321.659279,0.9757254825610956
1321.779807,0.9756181586609366
1321.900335,0.9752640735396803
1322.020863,0.9737321628133762
1322.141392,0.9723621126697757
1322.26192,0.9708308769109233
1322.382448,0.972654837718599
1322.502976,0.9742425321717844
1322.623504,0.9728182574582095
1322.744033,0.9690607263142892
1322.864561,0.9664680870194516
1322.985089,0.9674282664800655
1323.105617,0.9674843789467672
1323.226146,0.9660603235308769
1323.346674,0.9636809537417762
1323.467202,0.9630875090739944
1323.58773,0.9654654136226455
1323.708258,0.9669775499329976
1323.828787,0.9678859682880547
1323.949315,0.968900844485061
1324.069843,0.9679924416004912
1324.190371,0.9638129870765157
1324.3109,0.9602544284490284
1324.431428,0.9625261926958273
1324.551956,0.9641436316333828
1324.672484,0.965398798807343
1324.793012,0.9665773040839328
1324.913541,0.9632522111196696
1325.034069,0.9612084346821816
1325.154597,0.959859844971395
1325.275125,0.9588084148702514
1325.395654,0.9597609844987647
1325.516182,0.9589062183164591
1325.63671,0.9565119468570085
1325.757238,0.9568391298879428
1325.877766,0.9610767581466788
1325.998295,0.9636481891463502
1326.118823,0.9604186459964934
1326.239351,0.9556275823877898
1326.359879,0.9540578213394801
1326.480408,0.9545473785625186
1326.600936,0.9550056712856829
1326.721464,0.9568391298879428
1326.841992,0.9565769918809005
1326.96252,0.9527507042998968
1327.083049,0.9520982935436461
1327.203577,0.9549397781677029
1327.324105,0.957363621428678
1327.444633,0.9574622349601948
1327.565162,0.9546781605117406
1327.68569,0.9517727316015195
1327.806218,0.9498834368197975
1327.926746,0.9493307655025219
1328.047274,0.9502739191509527
1328.167803,0.9494276021791898
1328.288331,0.9474785318124277
1328.408859,0.9492007160962358
1328.529387,0.9503718024055263
1328.649915,0.9484207936996248
1328.770444,0.9488106747609052
1328.890972,0.9489406707278678
1329.0115,0.944820799149657
1329.132028,0.9395925078449281
1329.252557,0.9376317478229331
1329.373085,0.9371817925818752
1329.493613,0.9362516329625242
1329.614141,0.9370852678283493
1329.734669,0.9420744250901554
1329.855198,0.9438179320776318
1329.975726,0.9391425508069843
1330.096254,0.9358023400176354
1330.216782,0.9334974944896982
1330.337311,0.9298592949815041
1330.457839,0.9287134850078043
1330.578367,0.9319314672442138
1330.698895,0.9317087622378508
1330.819423,0.9305597427161005
1330.939952,0.9303048042747578
1331.06048,0.9261713669098458
1331.181008,0.9241748441229526
1331.301536,0.9255056890369104
1331.422065,0.9260444901238375
1331.542593,0.923826495874489
1331.663121,0.9240482408418306
1331.783649,0.9299866944315797
1331.904177,0.9312616493476549
1332.024706,0.9235734020900512
1332.145234,0.9165139416312665
1332.265762,0.9154477400529091
1332.38629,0.916828359832885
1332.506819,0.9134743339009529
1332.627347,0.9078591804666164
1332.747875,0.9068647118731619
1332.868403,0.906926380770288
1332.988931,0.9043218076705933
1333.10946,0.9011081457475638
1333.229988,0.9009819994376069
1333.350516,0.9019375467075927
1333.471044,0.9019375467075927
1333.591573,0.9002434970254378
1333.712101,0.8962373513742249
1333.832629,0.8922311885452439
1333.953157,0.8882606982193737
1334.073685,0.8842901908686204
1334.194214,0.882020482902091
1334.314742,0.8831943505933276
1334.43527,0.88422829272172
1334.555798,0.8832915073154146
1334.676327,0.880812942194769
1334.796855,0.8768055789106055
1334.917383,0.8754300742054495
1335.037911,0.8746163026988416
1335.158439,0.8724586662092004
1335.278968,0.8682288039822696
1335.399496,0.8662428348237219
1335.520024,0.8684372039022156
1335.640552,0.8677253772838153
1335.761081,0.8630695501589989
1335.881609,0.8570577297937229
1336.002137,0.8559186007018604
1336.122665,0.8585846511095687
1336.243193,0.8590312312289138
1336.363722,0.85861899518249
1336.48425,0.85617541480226
1336.604778,0.8547126059010086
1336.725306,0.8552084830028897
1336.845834,0.8543622455613668
1336.966363,0.8551229664304892
1337.086891,0.8548579193953089
1337.207419,0.850279636060862
1337.327947,0.8459796280373089
1337.448476,0.847020823183541
1337.569004,0.8508835489661771
1337.689532,0.8506283221874184
1337.81006,0.8476563270851024
1337.930588,0.8463265507991105
1338.051117,0.8451340712581242
1338.171645,0.8422149603456514
1338.292173,0.8400532468891796
1338.412701,0.8407760034222677
1338.53323,0.8397424846823841
1338.653758,0.8367248467448634
1338.774286,0.8397928707430318
1338.894814,0.8434033210371447
1339.015342,0.8413815801261841
1339.135871,0.8407760034222677
1339.256399,0.8413226854769121
1339.376927,0.8404313559184308
1339.497455,0.8427962892036818
1339.617984,0.8434876655864055
1339.738512,0.8404901881724499
1339.85904,0.8407760034222677
1339.979568,0.8425013621177112
1340.100096,0.842964865318572
1340.220625,0.843749187296508
1340.341153,0.8478004409100349
1340.461681,0.8509771513045977
1340.582209,0.8477410969562339
1340.702738,0.8442387037711949
1340.823266,0.8441796091302675
1340.943794,0.8458273654083098
1341.064322,0.847546138924967
1341.18485,0.8499820902617929
1341.305379,0.8538327051436112
1341.425907,0.8548322740424092
1341.546435,0.8527234438030169
1341.666963,0.8501861104448984
1341.787492,0.848852365515232
1341.90802,0.8532181668562393
1342.028548,0.8602089105418279
1342.149076,0.8600282856368929
1342.269604,0.8569463195306737
1342.390133,0.859297572191311
1342.510661,0.8652904915902221
1342.631189,0.867664638633283
1342.751717,0.8667714041502188
1342.872246,0.8696016897867412
1342.992774,0.8752725109732089
1343.113302,0.8792728675043222
1343.23383,0.881509059349175
1343.354358,0.882020482902091
1343.474887,0.8802934158342212
1343.595415,0.8822321932222097
1343.715943,0.8888382553589519
1343.836471,0.8929631181699847
1343.956999,0.8955922927302138
1344.077528,0.8987323576629195
1344.198056,0.9031108279859065
1344.318584,0.9085748554397307
1344.439112,0.9135364522676587
1344.559641,0.9164204619767636
1344.680169,0.9164204619767636
1344.800697,0.9198478528061667
1344.921225,0.9237322703774918
1345.041753,0.9272194593103501
1345.162282,0.9355141572793298
1345.28281,0.9413323628541036
1345.403338,0.9427520201680348
1345.523866,0.943688637877792
1345.644395,0.9459543186970103
1345.764923,0.9470569976640754
1345.885451,0.9469594558168074
1346.005979,0.9488429348722659
1346.126507,0.9489406707278678
1346.247036,0.9470569976640754
1346.367564,0.9478357985594713
1346.488092,0.9516099923790157
1346.60862,0.9505020122616274
1346.729149,0.9447886757885862
1346.849677,0.943624469232175
1346.970205,0.9442389687595392
1347.090733,0.9428170723016993
1347.211261,0.9440765736232947
1347.33179,0.9456308576350103
1347.452318,0.9433659515461458
1347.572846,0.9391744821965422
1347.693374,0.9349371230776456
1347.813903,0.9308147510201471
1347.934431,0.9257593123405123
1348.054959,0.9215198141883071
1348.175487,0.9192179727855312
1348.296015,0.917833754570937
1348.416544,0.9151969417330734
1348.537072,0.9119418973348306
1348.6576,0.9109739291219584
1348.778128,0.9092592699556029
1348.898657,0.9060878617429138
1349.019185,0.9037974530996694
1349.139713,0.9028670209777775
1349.260241,0.9007387671355971
1349.380769,0.895440054981025
1349.501298,0.8929631181699847
1349.621826,0.8939101609192273
1349.742354,0.8930881417579755
1349.862882,0.8888115906112644
1349.983411,0.8825939825831818
1350.103939,0.8822939516372545
1350.224467,0.8842548199684083
1350.344995,0.8796070546855169
1350.465523,0.8758503815067505
1350.586052,0.8783676827009924
1350.70658,0.8798445806548449
1350.827108,0.8785170179001839
1350.947636,0.8776477164276918
1351.068165,0.8775862832377285
1351.188693,0.8792992460860242
1351.309221,0.8798445806548449
1351.429749,0.8772879546201666
1351.550277,0.8746163026988416
1351.670806,0.8741091723253012
1351.791334,0.875395057702816
1351.911862,0.8750974739752975
1352.03239,0.8741091723253012
1352.152918,0.8778583771579108
1352.273447,0.8803286282750986
1352.393975,0.8760518502625159
1352.514503,0.872013825733397
1352.635031,0.8727291703216964
1352.75556,0.8757890741258284
1352.876088,0.8775862832377285
1352.996616,0.8792992460860242
1353.117144,0.8810860365342851
1353.237672,0.881561951479484
1353.358201,0.8811389032824637
1353.478729,0.8802670074278741
1353.599257,0.8814473558746674
1353.719785,0.8866189350268655
1353.840314,0.8912235367326844
1353.960842,0.8867430703670404
1354.08137,0.8794575341958221
1354.201898,0.8834063426755022
1354.322426,0.8919813987846497
1354.442955,0.8910720416088902
1354.563483,0.8855910533488673
1354.684011,0.8862554957736426
1354.804539,0.8902704375473782
1354.925068,0.8933918433525185
1355.045596,0.8944019467364355
1355.166124,0.8943393407913975
1355.286652,0.8969187506602
1355.40718,0.8984268406021576
1355.527709,0.8962373513742249
1355.648237,0.8969187506602
1355.768765,0.9026503588932329
1355.889293,0.9056231578765727
1356.009822,0.9029573121943608
1356.13035,0.9040143905198624
1356.250878,0.9094775183691544
1356.371406,0.910599595767863
1356.491934,0.9087611323778296
1356.612463,0.909103799913508
1356.732991,0.9130670151868582
1356.853519,0.9160118295825195
1356.974047,0.9133802508899194
1357.094576,0.9109739291219584
1357.215104,0.9109739291219584
1357.335632,0.9122547470562764
1357.45616,0.9154156999427124
1357.576688,0.9182110617753849
1357.697217,0.9183056423855656
1357.817745,0.9182110617753849
1357.938273,0.9183056423855656
1358.058801,0.9169227980174308
1358.17933,0.9198800480444282
1358.299858,0.9259176307187582
1358.420386,0.927917918500093
1358.540914,0.9269969533418999
1358.661442,0.9278223478764591
1358.781971,0.930145735753973
1358.902499,0.9311340752407201
1359.023027,0.9311340752407201
1359.143555,0.9311340752407201
1359.264083,0.9315801952999847
1359.384612,0.9320591506013366
1359.50514,0.9329534240623506
1359.625668,0.9348090454653007
1359.746196,0.936218864728818
1359.866725,0.9384666115377407
1359.987253,0.9413323628541036
1360.107781,0.9418803777461495
1360.228309,0.9427199671442537
1360.348837,0.9433338776490525
1360.469366,0.9375033010722847
1360.589894,0.9320591506013366
1360.710422,0.9338168052318383
1360.83095,0.9370852678283493
1360.951479,0.9429783078063056
1361.072007,0.9497533117027273
1361.192535,0.9504041155961293
1361.313063,0.9467000244696312
1361.433591,0.9464084857613604
1361.55412,0.9506968851479294
1361.674648,0.9526859194547141
1361.795176,0.952262068534381
1361.915704,0.9499812798526196
1362.036233,0.9461813749791615
1362.156761,0.9459543186970103
1362.277289,0.9501760459778351
1362.397817,0.9509250797826257
1362.518345,0.9484530405548041
1362.638874,0.9488429348722659
1362.759402,0.9503062290134684
1362.87993,0.9534693492260293
1363.000458,0.959629506250354
1363.120987,0.9649692919142453
1363.241515,0.967471801731593
1363.362043,0.9639122649269061
1363.482571,0.9597936169269858
1363.603099,0.9620979638280674
1363.723628,0.9605502323644552
1363.844156,0.9551689912189292
1363.964684,0.9554307433809317
1364.085212,0.9596947632754927
1364.205741,0.9622297802783325
1364.326269,0.9599913547783722
1364.446797,0.9592351795629702
1364.567325,0.9644078431837797
1364.687853,0.9652665482312778
1364.808382,0.9604186459964934
1364.92891,0.9610767581466788
1365.049438,0.968197677752374
1365.169966,0.9700865351199001
1365.290495,0.9638457572751665
1365.411023,0.9593992228039728
1365.531551,0.9584134671681381
1365.652079,0.9619988728410666
1365.772607,0.965168096064504
1365.893136,0.9659279823321323
1366.013664,0.9711542174261425
1366.134192,0.9720189294194105
1366.25472,0.9675908080819464
1366.375248,0.9687681141616012
1366.495777,0.9704824111794536
1366.616305,0.9671400158081377
1366.736833,0.9642091956294845
1366.857361,0.9672396363601363
1366.97789,0.9722989111865226
1367.098418,0.9709978741831057
1367.218946,0.9725721655710089
1367.339474,0.9766880223410308
1367.460002,0.9730488427084999
1367.580531,0.9689473528417879
1367.701059,0.9716661505812642
1367.821587,0.9742961169846227
1367.942115,0.9742357124979281
1368.062644,0.9761168269389062
1368.183172,0.9794922047758108
1368.3037,0.9820186293330776
1368.424228,0.9820795163755751
1368.544756,0.9792708645499191
1368.665285,0.9748701464326038
1368.785813,0.9728114477542412
1368.906341,0.9746293832419131
1369.026869,0.9789761483766988
1369.147398,0.9801878911806507
1369.267926,0.9781815423979042
1369.388454,0.9790329306399743
1369.508982,0.9805869088469483
1369.62951,0.9819587280236968
1369.750039,0.9839757761171793
1369.870567,0.9844984060002514
1369.991095,0.9844984060002514
1370.111623,0.9808291437282097
1370.232152,0.9739619907224267
1370.35268,0.9745124347329749
1370.473208,0.980923307845813
1370.593736,0.9844373689912462
1370.714264,0.9854764984599453
1370.834793,0.9840997648760978
1370.955321,0.9848351620371034
1371.075849,0.9874395492796231
1371.196377,0.9851385379845085
1371.316906,0.9848351620371034
1371.437434,0.9883632370149232
1371.557962,0.9880252745827341
1371.67849,0.9859999254381915
1371.799018,0.9863983498843875
1371.919547,0.9892877888021372
1372.040075,0.9909161101011941
1372.160603,0.9890068709623387
1372.281131,0.9874434990457197
1372.40166,0.9846805550536294
1372.522188,0.9806506490675581
1372.642716,0.9814443164378183
1372.763244,0.9853582483752771
1372.883772,0.9892848209432226
1373.004301,0.9895321730661855
1373.124829,0.9865196843433395
1373.245357,0.985938795337867
1373.365885,0.9855405565142095
1373.486414,0.9895658177320258
1373.606942,0.9971913516537048
1373.72747,0.9960446431124246
1373.847998,0.9928289356687434
1373.968526,0.9928901951039083
1374.089055,0.9914424262802366
1374.209583,0.9890108269977347
1374.330111,0.9874434990457197
1374.450639,0.9883671904757781
1374.571167,0.9884887671170168
1374.691696,0.9869834575731526
1374.812224,0.9869222664957261
1374.932752,0.9888278769181442
1375.05328,0.9948852252346576
1375.173809,1.0
1375.294337,1.0
1375.414865,1.0
1375.535393,1.0
1375.655921,1.0
1375.77645,1.0
1375.896978,1.0
1376.017506,1.0
1376.138034,1.0
1376.258563,1.0
1376.379091,1.0
1376.499619,1.0
1376.620147,1.0
1376.740675,1.0
1376.861204,1.0
1376.981732,1.0
1377.10226,1.0
1377.222788,1.0
1377.343317,1.0
1377.463845,1.0
1377.584373,1.0
1377.704901,1.0
1377.825429,1.0
1377.945958,1.0
1378.066486,1.0
1378.187014,1.0
1378.307542,1.0
1378.428071,1.0
1378.548599,1.0
1378.669127,1.0
1378.789655,1.0
1378.910183,1.0
1379.030712,1.0
1379.15124,1.0
1379.271768,1.0
1379.392296,1.0
1379.512825,1.0
1379.633353,1.0
1379.753881,1.0
1379.874409,1.0
1379.994937,1.0
1380.115466,1.0
1380.235994,1.0
1380.356522,1.0
1380.47705,1.0
1380.597579,1.0
1380.718107,1.0
1380.838635,1.0
1380.959163,1.0
1381.079691,1.0
1381.20022,1.0
1381.320748,1.0
1381.441276,1.0
1381.561804,1.0
1381.682332,1.0
1381.802861,1.0
1381.923389,1.0
1382.043917,1.0
1382.164445,1.0
1382.284974,1.0
1382.405502,1.0
1382.52603,1.0
1382.646558,1.0
1382.767086,1.0
1382.887615,1.0
1383.008143,1.0
1383.128671,1.0
1383.249199,1.0
1383.369728,1.0
1383.490256,1.0
1383.610784,1.0
1383.731312,1.0
1383.85184,1.0
1383.972369,1.0
1384.092897,1.0
1384.213425,1.0
1384.333953,1.0
1384.454482,1.0
1384.57501,1.0
1384.695538,1.0
1384.816066,1.0
1384.936594,1.0
1385.057123,1.0
1385.177651,1.0
1385.298179,1.0
1385.418707,1.0
1385.539236,1.0
1385.659764,1.0
1385.780292,1.0
1385.90082,1.0
1386.021348,1.0
1386.141877,1.0
1386.262405,1.0
1386.382933,1.0
1386.503461,1.0
1386.62399,1.0
1386.744518,1.0
1386.865046,1.0
1386.985574,1.0
1387.106102,1.0
1387.226631,1.0
1387.347159,1.0
1387.467687,1.0
1387.588215,1.0
1387.708744,1.0
1387.829272,1.0
1387.9498,1.0
1388.070328,1.0
1388.190856,1.0
1388.311385,1.0
1388.431913,1.0
1388.552441,1.0
1388.672969,1.0
1388.793497,1.0
1388.914026,1.0
1389.034554,1.0
1389.155082,1.0
1389.27561,1.0
1389.396139,1.0
1389.516667,1.0
1389.637195,1.0
1389.757723,1.0
1389.878251,1.0
1389.99878,1.0
1390.119308,1.0
1390.239836,1.0
1390.360364,1.0
1390.480893,1.0
1390.601421,1.0
1390.721949,1.0
1390.842477,1.0
1390.963005,1.0
1391.083534,1.0
1391.204062,1.0
1391.32459,1.0
1391.445118,1.0
1391.565647,1.0
1391.686175,1.0
1391.806703,1.0
1391.927231,1.0
1392.047759,1.0
1392.168288,1.0
1392.288816,1.0
1392.409344,1.0
1392.529872,1.0
1392.650401,1.0
1392.770929,1.0
1392.891457,1.0
1393.011985,1.0
1393.132513,1.0
1393.253042,1.0
1393.37357,1.0
1393.494098,1.0
1393.614626,1.0
1393.735155,1.0
1393.855683,1.0
1393.976211,1.0
1394.096739,1.0
1394.217267,1.0
1394.337796,1.0
1394.458324,1.0
1394.578852,1.0
1394.69938,1.0
1394.819909,1.0
1394.940437,1.0
1395.060965,1.0
1395.181493,1.0
1395.302021,1.0
1395.42255,1.0
1395.543078,1.0
1395.663606,1.0
1395.784134,1.0
1395.904663,1.0
1396.025191,1.0
1396.145719,1.0
1396.266247,1.0
1396.386775,1.0
1396.507304,1.0
1396.627832,1.0
1396.74836,1.0
1396.868888,1.0
1396.989416,1.0
1397.109945,1.0
1397.230473,1.0
1397.351001,1.0
1397.471529,1.0
1397.592058,1.0
1397.712586,1.0
1397.833114,1.0
1397.953642,1.0
1398.07417,1.0
1398.194699,1.0
1398.315227,1.0
1398.435755,1.0
1398.556283,1.0
1398.676812,1.0
1398.79734,1.0
1398.917868,1.0
1399.038396,1.0
1399.158924,1.0
1399.279453,1.0
1399.399981,1.0
1399.520509,1.0
1399.641037,1.0
1399.761566,1.0
1399.882094,1.0
1400.002622,1.0
1400.12315,1.0
1400.243678,1.0
1400.364207,1.0
1400.484735,1.0
1400.605263,1.0
1400.725791,1.0
1400.84632,1.0
1400.966848,1.0
1401.087376,1.0
1401.207904,1.0
1401.328432,1.0
1401.448961,1.0
1401.569489,1.0
1401.690017,1.0
1401.810545,1.0
1401.931074,1.0
1402.051602,1.0
1402.17213,1.0
1402.292658,1.0
1402.413186,1.0
1402.533715,1.0
1402.654243,1.0
1402.774771,1.0
1402.895299,1.0
1403.015828,1.0
1403.136356,1.0
1403.256884,1.0
1403.377412,1.0
1403.49794,1.0
1403.618469,1.0
1403.738997,1.0
1403.859525,1.0
1403.980053,1.0
1404.100581,1.0
1404.22111,1.0
1404.341638,1.0
1404.462166,1.0
1404.582694,1.0
1404.703223,1.0
1404.823751,1.0
1404.944279,1.0
1405.064807,1.0
1405.185335,1.0
1405.305864,1.0
1405.426392,1.0
1405.54692,1.0
1405.667448,1.0
1405.787977,1.0
1405.908505,1.0
1406.029033,1.0
1406.149561,1.0
1406.270089,1.0
1406.390618,1.0
1406.511146,1.0
1406.631674,1.0
1406.752202,1.0
1406.872731,1.0
1406.993259,1.0
1407.113787,1.0
1407.234315,1.0
1407.354843,1.0
1407.475372,1.0
1407.5959,1.0
1407.716428,1.0
1407.836956,1.0
1407.957485,1.0
1408.078013,1.0
1408.198541,1.0
1408.319069,1.0
1408.439597,1.0
1408.560126,1.0
1408.680654,1.0
1408.801182,1.0
1408.92171,1.0
1409.042239,1.0
1409.162767,1.0
1409.283295,1.0
1409.403823,1.0
1409.524351,1.0
1409.64488,1.0
1409.765408,1.0
1409.885936,1.0
1410.006464,1.0
1410.126993,1.0
1410.247521,1.0
1410.368049,1.0
1410.488577,1.0
1410.609105,1.0
1410.729634,1.0
1410.850162,1.0
1410.97069,1.0
1411.091218,1.0
1411.211746,1.0
1411.332275,1.0
1411.452803,1.0
1411.573331,1.0
1411.693859,1.0
1411.814388,1.0
1411.934916,1.0
1412.055444,1.0
1412.175972,1.0
1412.2965,1.0
1412.417029,1.0
1412.537557,1.0
1412.658085,1.0
1412.778613,1.0
1412.899142,1.0
1413.01967,1.0
1413.140198,1.0
1413.260726,1.0
1413.381254,1.0
1413.501783,1.0
1413.622311,1.0
1413.742839,1.0
1413.863367,1.0
1413.983896,1.0
1414.104424,1.0
1414.224952,1.0
1414.34548,1.0
1414.466008,1.0
1414.586537,1.0
1414.707065,1.0
1414.827593,1.0
1414.948121,1.0
1415.06865,1.0
1415.189178,1.0
1415.309706,1.0
1415.430234,1.0
1415.550762,1.0
1415.671291,1.0
1415.791819,1.0
1415.912347,1.0
1416.032875,1.0
1416.153404,1.0
1416.273932,1.0
1416.39446,1.0
1416.514988,1.0
1416.635516,1.0
1416.756045,1.0
1416.876573,1.0
1416.997101,1.0
1417.117629,1.0
1417.238158,1.0
1417.358686,1.0
1417.479214,1.0
1417.599742,1.0
1417.72027,1.0
1417.840799,1.0
1417.961327,1.0
1418.081855,1.0
1418.202383,1.0
1418.322912,1.0
1418.44344,1.0
1418.563968,1.0
1418.684496,1.0
