nu,[0]2-Ethyltoluene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
624.780496,0.9991780479877744
624.898498,0.9998471816779095
625.0165,0.9988097089590153
625.134503,0.9981443238998909
625.252505,0.9994640136920081
625.370507,0.9988959099564181
625.48851,0.9995275616341663
625.606512,1.0004470098791525
625.724514,1.000781104903671
625.842517,1.000420838527697
625.960519,0.998712229888477
626.078522,0.9997975005057909
626.196524,0.9998922858015908
626.314526,1.0010308309413722
626.432529,0.9995657743032781
626.550531,0.9996193524646627
626.668533,0.9992120505952985
626.786536,0.998655404779286
626.904538,0.999787222640314
627.02254,0.9974063692871893
627.140543,1.0019547079556699
627.258545,1.0008141612494885
627.376548,0.9990696830134285
627.49455,0.9993044719918196
627.612552,0.9995443938200308
627.730555,0.999194204827438
627.848557,0.9984662773565531
627.966559,0.9993907456708365
628.084562,1.0001174468963467
628.202564,0.9998814270303303
628.320566,0.9993543685097624
628.438569,0.9991393505713562
628.556571,1.0000035441062802
628.674573,1.0002593536263378
628.792576,0.999381871120418
628.910578,0.9990864675250926
629.028581,1.0000825074035486
629.146583,0.9995974310526323
629.264585,0.9996475021419736
629.382588,0.9993522298937021
629.50059,0.9990157446973205
629.618592,1.0014083908521672
629.736595,0.9996452629340767
629.854597,0.9993551979742324
629.972599,1.0019316632624018
630.090602,1.0000640310499003
630.208604,0.9997706762987006
630.326607,1.0001322187401271
630.444609,0.998787835265907
630.562611,0.9995917633512662
630.680614,0.9999732053589828
630.798616,1.0000596247774864
630.916618,1.0004355048046931
631.034621,0.9979737556104119
631.152623,0.9989520494840636
631.270625,1.0009879777287793
631.388628,1.0000684393418648
631.50663,0.9978214764345024
631.624632,0.9998270349601776
631.742635,0.9994096942990068
631.860637,1.0003434189547922
631.97864,1.0004893496925147
632.096642,0.9989195840700211
632.214644,0.9993304242659461
632.332647,0.999735195067017
632.450649,0.9989484532631586
632.568651,0.9989044006077379
632.686654,0.9991397202529843
632.804656,0.9999207781382174
632.922658,0.9993814313924915
633.040661,0.9987573727014878
633.158663,0.9996044382551842
633.276666,0.9991460048615897
