nu,[0]HCFE-235ca2-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
1272.242298,0.9998795072598334
1272.3613,0.9998797172345519
1272.480302,0.9998797172345519
1272.599304,0.9998799272093146
1272.718306,0.999879997200912
1272.837308,0.9998802071757334
1272.95631,0.9998803071637592
1273.075312,0.9998805571338673
1273.194314,0.9998807771076139
1273.313316,0.9998810770718921
1273.432318,0.9998813470398193
1273.55132,0.9998817369936207
1273.670322,0.9998820569558278
1273.789324,0.9998825269005049
1273.908326,0.999882936852425
1274.027328,0.9998834967870265
1274.14633,0.9998839767312201
1274.265332,0.9998845766617861
1274.384334,0.9998851165996033
1274.503336,0.9998857465274252
1274.622338,0.9998862864658741
1274.74134,0.9998868264046146
1274.860342,0.9998873763425203
1274.979344,0.9998879862740059
1275.098346,0.9998885262136643
1275.217348,0.99988912614696
1275.33635,0.9998895860960638
1275.455352,0.9998901860299955
1275.574354,0.9998907159719345
1275.693356,0.9998912459141543
1275.812358,0.9998916758674826
1275.93136,0.9998921858123673
1276.050362,0.9998926357639522
1276.169364,0.9998931157125325
1276.288366,0.9998934656751842
1276.407368,0.999893905628406
1276.52637,0.9998943155849913
1276.645372,0.9998947655375345
1276.764374,0.9998952054913282
1276.883376,0.9998956554442718
1277.002378,0.9998960654015746
1277.12138,0.9998966053455958
1277.240382,0.9998970952950524
1277.359384,0.999897595243725
1277.478386,0.9998980052018231
1277.597388,0.999898475153996
1277.71639,0.9998989951013383
1277.835392,0.9998995450459368
1277.954394,0.9998999950008334
1278.073396,0.9999004629541405
1278.192398,0.9999009669041008
1278.3114,0.9999015238490945
1278.430402,0.9999020487975323
1278.549404,0.9999025857450767
1278.668406,0.9999030936957193
1278.787408,0.9999036146453668
1278.90641,0.999904104598258
1279.025412,0.9999046075501491
1279.144414,0.9999050795052352
1279.263416,0.9999055404615832
1279.382418,0.9999060284156059
1279.50142,0.999906522369306
1279.620422,0.9999070233225992
1279.739424,0.9999075362750337
1279.858426,0.9999080572269958
1279.977428,0.9999085651804179
1280.09643,0.9999090551357349
1280.215432,0.9999094670983505
1280.334434,0.9999099700529389
1280.453436,0.9999104240121683
1280.572438,0.9999108849709801
1280.69144,0.9999112569378985
1280.810442,0.9999117288961231
1280.929444,0.9999121688573807
1281.048446,0.9999126418159484
1281.167448,0.9999130517802156
1281.28645,0.9999134587449104
1281.405452,0.9999138177139066
1281.524454,0.999914204680629
1281.643456,0.9999144906561324
1281.762458,0.9999148976214128
1281.88146,0.9999152115947401
1282.000462,0.9999155515659698
1282.119464,0.9999158785384086
1282.238466,0.9999162045110381
1282.357468,0.9999165004862784
1282.47647,0.9999168064607744
1282.595472,0.9999170154434088
1282.714474,0.9999172454243488
1282.833476,0.9999174454078179
1282.952478,0.9999176773886922
1283.07148,0.9999179143692097
1283.190482,0.9999182073452016
1283.309484,0.9999184023292711
1283.428486,0.9999186643079268
1283.547488,0.9999188562923288
1283.66649,0.9999190122796825
1283.785492,0.9999191182711035
1283.904494,0.9999192332618086
1284.023496,0.999919259259709
1284.142498,0.9999193892492212
1284.2615,0.9999194402451114
1284.380502,0.9999195672348883
1284.499504,0.9999196142311091
1284.618506,0.9999197542198649
1284.737508,0.9999197602193834
1284.85651,0.9999197962164954
1284.975512,0.9999197932167361
1285.094514,0.9999198422128072
1285.213516,0.9999197822176183
1285.332518,0.9999197652189822
1285.45152,0.9999196622272517
1285.570522,0.9999197502201859
1285.689524,0.9999196292299034
1285.808526,0.9999194832416481
1285.927528,0.9999193402531723
1286.04653,0.9999192682589824
1286.165532,0.9999191012724785
1286.284534,0.9999188892896516
1286.403536,0.9999185303188347
1286.522538,0.9999184013293526
1286.64154,0.9999181433504384
1286.760542,0.9999179273681428
1286.879544,0.9999176193934686
1286.998546,0.9999173564151692
1287.117548,0.9999170434410857
1287.23655,0.9999167444659344
1287.355552,0.9999162705055098
1287.474554,0.9999158875376515
1287.593556,0.9999154075781407
1287.712558,0.999915023610698
1287.83156,0.9999145046549354
1287.950562,0.9999140486940252
1288.069564,0.9999135337384227
1288.188566,0.9999130887769991
1288.307568,0.999912548824077
1288.42657,0.9999120218703027
1288.545572,0.9999113959255729
1288.664574,0.9999109409659912
1288.783576,0.9999103640175447
1288.902578,0.9999098580630286
1289.02158,0.9999091791244654
1289.140582,0.9999086511725582
1289.259584,0.9999079882333423
1289.378586,0.9999073272943805
1289.497588,0.9999065653652874
1289.61659,0.9999058944282071
1289.735592,0.9999051844952741
1289.854594,0.9999045235581656
1289.973596,0.9999037946280336
1290.092598,0.9999032586797434
1290.2116,0.9999025187516057
1290.330602,0.999901891812923
1290.449604,0.9999011258883672
1290.568606,0.9999004999504583
1290.687608,0.999899685031883
1290.80661,0.9998990350972989
1290.925612,0.9998981951824621
1291.044614,0.9998975452488466
1291.163616,0.999896735332163
1291.282618,0.9998959854098927
1291.40162,0.9998951754944725
1291.520622,0.9998944955659843
1291.639624,0.9998936256581515
1291.758626,0.9998929757275061
1291.877628,0.9998920958220746
1291.99663,0.9998913958978525
1292.115632,0.9998906259817741
1292.234634,0.9998899260585808
1292.353636,0.9998890661536143
1292.472638,0.9998884162259325
1292.59164,0.9998875663211398
1292.710642,0.9998868763989571
1292.829644,0.999886076489776
1292.948646,0.9998853665709136
1293.067648,0.9998845966594778
1293.18665,0.9998839467347013
1293.305652,0.9998831868231906
1293.424654,0.9998825568969812
1293.543656,0.9998817669900733
1293.662658,0.9998811370647586
1293.78166,0.9998803771553831
1293.900662,0.999879747230944
1294.019664,0.9998789573262556
1294.138666,0.9998782974063616
1294.257668,0.9998776474856795
1294.37667,0.9998771475469808
1294.495672,0.999876457631987
1294.614674,0.999875867705051
1294.733676,0.9998751877896921
1294.852678,0.9998746178609975
1294.97168,0.9998739979389266
1295.090682,0.999873418012176
1295.209684,0.9998727280997556
1295.328686,0.9998722481609612
1295.447688,0.9998715982442111
1295.56669,0.9998711383033818
1295.685692,0.9998705483795842
1295.804694,0.9998700784405369
1295.923696,0.9998694885173647
1296.042698,0.9998690185788155
1296.1617,0.9998684386549529
1296.280702,0.9998679787155769
1296.399704,0.9998674087909915
1296.518706,0.9998669288547504
1296.637708,0.9998663789280907
1296.75671,0.9998659289883215
1296.875712,0.9998653190702909
1296.994714,0.9998648091391081
1297.113716,0.9998642192190448
1297.232718,0.9998637192870601
1297.35172,0.9998631293676398
1297.470722,0.9998626394348265
1297.589724,0.999862109507768
1297.708726,0.9998616895657702
1297.827728,0.9998611496406036
1297.94673,0.9998606797059737
1298.065732,0.999860229768769
1298.184734,0.9998598698191511
1298.303736,0.9998594498780939
1298.422738,0.999859149920304
1298.54174,0.9998589099541368
1298.660742,0.9998588099682508
1298.779744,0.9998586799866139
1298.898746,0.9998586399922675
1299.017748,0.9998586399922675
1299.13675,0.9998588099682508
1299.255752,0.9998589899428528
1299.374754,0.999859279902002
1299.493756,0.9998596298528112
1299.612758,0.9998601197841498
1299.73176,0.9998605997171225
1299.850762,0.9998612496267235
1299.969764,0.9998618695408905
1300.088766,0.9998625494471929
1300.207768,0.9998631693621658
1300.32677,0.9998638392707137
1300.445772,0.9998645191783555
1300.564774,0.9998651990864598
1300.683776,0.9998657790084434
1300.802778,0.9998663089374467
1300.92178,0.9998668188693943
1301.040782,0.9998673188029287
1301.159784,0.9998677187499362
1301.278786,0.9998681586918292
1301.397788,0.9998685486404871
1301.51679,0.9998689085932295
1301.635792,0.999869348535646
1301.754794,0.9998697684808606
1301.873796,0.9998701884262515
1301.992798,0.9998706083718188
1302.1118,0.9998710283175626
1302.230802,0.9998714882583414
1302.349804,0.9998719681967709
1302.468806,0.9998724581341554
1302.587808,0.9998729980654286
1302.70681,0.9998735579944643
1302.825812,0.9998741279225548
1302.944814,0.9998746778534764
1303.063816,0.9998753177734749
1303.182818,0.9998759276976048
1303.30182,0.9998766376097655
1303.420822,0.9998773175261102
1303.539824,0.9998781174282843
1303.658826,0.9998788873347311
1303.777828,0.9998797272333492
1303.89683,0.9998804971410356
1304.015832,0.9998813370410059
1304.134834,0.99988216694286
1304.253836,0.999882996845403
1304.372838,0.9998838267486349
1304.49184,0.9998847066467895
1304.610842,0.9998855565491513
1304.729844,0.9998865564352079
1304.848846,0.9998874663323882
1304.967848,0.9998884562214699
1305.08685,0.9998893361236986
1305.205852,0.9998903260146313
1305.324854,0.9998912559130669
1305.443856,0.999892275802668
1305.562858,0.9998931757061212
1305.68186,0.9998941656008552
1305.800862,0.9998951754944725
1305.919864,0.9998962153859957
1306.038866,0.9998971752868232
1306.157868,0.9998981551865351
1306.27687,0.9998990350972989
1306.395872,0.9999000429960343
1306.514874,0.9999009389068741
1306.633876,0.9999018368183205
1306.752878,0.9999027657275583
1306.87188,0.9999036966374666
1306.990882,0.9999045625544428
1307.109884,0.9999054864666854
1307.228886,0.9999063123889583
1307.347888,0.9999072133049517
1307.46689,0.999908097223319
1307.585892,0.9999090381372812
1307.704894,0.9999099860514986
1307.823896,0.9999109999607385
1307.942898,0.9999118708835988
1308.0619,0.9999128577971024
1308.180902,0.9999137897163201
1308.299904,0.9999147796314619
1308.418906,0.9999156835548313
1308.537908,0.9999166334751819
1308.65691,0.9999176133939628
1308.775912,0.9999186993050806
1308.894914,0.9999196192307072
1309.013916,0.9999206691468585
1309.132918,0.9999216090727293
1309.25192,0.9999226639905834
1309.370922,0.9999236479149688
1309.489924,0.9999246078421316
1309.608926,0.9999255657703647
1309.727928,0.9999265526973852
1309.84693,0.9999274156343726
1309.965932,0.9999283765650807
1310.084934,0.9999291945068273
1310.203936,0.9999301914367311
1310.322938,0.9999310913743085
1310.44194,0.9999319553151446
1310.560942,0.9999328132571303
1310.679944,0.999933707197465
1310.798946,0.9999345221437684
1310.917948,0.9999353530897016
1311.03695,0.999936097041881
1311.155952,0.9999369279891229
1311.274954,0.9999377049404178
1311.393956,0.9999384968913937
1311.512958,0.9999392538451224
1311.63196,0.9999400937944484
1311.750962,0.9999408857473163
1311.869964,0.9999416897001117
1311.988966,0.9999424686549913
1312.107968,0.9999433086070177
1312.22697,0.9999441095619287
1312.345972,0.9999450135118123
1312.464974,0.9999457804699319
1312.583976,0.999946564427731
1312.702978,0.9999473463862502
1312.82198,0.9999482103411307
1312.940982,0.9999490432983368
1313.059984,0.9999498292585938
1313.178986,0.9999506072198635
1313.297988,0.9999514711775614
1313.41699,0.9999523351360057
1313.535992,0.9999531680966478
1313.654994,0.9999539430606534
1313.773996,0.9999548010215046
1313.892998,0.9999555469880644
1314.012,0.9999564099500738
1314.131002,0.9999571769169344
1314.250004,0.9999579928823237
1314.369006,0.9999587858493264
1314.488008,0.9999595538179689
1314.60701,0.9999603647854959
1314.726012,0.9999611867532535
1314.845014,0.999961950723892
1314.964016,0.9999627666931767
1315.083018,0.9999634946663359
1315.20202,0.9999642816379158
1315.321022,0.9999649836130879
1315.440024,0.9999656855887529
1315.559026,0.9999663405664915
1315.678028,0.999967004544362
1315.79703,0.9999676525231909
1315.916032,0.9999682705033911
1316.035034,0.9999688844840977
1316.154036,0.9999695464637184
1316.273038,0.9999701674449996
1316.39204,0.9999707554276308
1316.511042,0.9999712834123291
1316.630044,0.9999718353966299
1316.749046,0.9999723283828663
1316.868048,0.9999728323690468
1316.98705,0.9999732643574036
1317.106052,0.9999737353449221
1317.225054,0.9999741673336691
1317.344056,0.9999746233219934
1317.463058,0.9999750373115731
1317.58206,0.9999755162997307
1317.701062,0.9999757252946354
1317.820064,0.999976157284242
1317.939066,0.999976763269977
1318.058068,0.9999772462588703
1318.17707,0.9999777502475294
1318.296072,0.9999781972376837
1318.415074,0.9999786402281232
1318.534076,0.9999792292157157
1318.653078,0.9999794182118079
1318.77208,0.9999796842063685
1318.891082,0.9999799962000787
1319.010084,0.9999802361953065
1319.129086,0.9999805471892084
1319.248088,0.999980857183226
1319.36709,0.9999811721772457
1319.486092,0.9999814841714201
1319.605094,0.9999817321668589
1319.724096,0.9999819431630267
1319.843098,0.9999821831587218
1319.9621,0.99998241715458
1320.081102,0.999982663150285
1320.200104,0.9999828621468547
1320.319106,0.9999830941429056
1320.438108,0.999983334138877
1320.55711,0.999983574134906
1320.676112,0.9999838441305074
1320.795114,0.9999840891265793
1320.914116,0.9999842941233386
1321.033118,0.999984534119598
1321.15212,0.9999847501162806
1321.271122,0.9999849301135518
1321.390124,0.9999850731114072
1321.509126,0.9999852411089135
1321.628128,0.9999854331060982
1321.74713,0.9999855821039388
1321.866132,0.9999857111020872
1321.985134,0.99998585510004
1322.104136,0.99998603009758
1322.223138,0.9999861850954267
1322.34214,0.999986311093694
1322.461142,0.9999864310920584
1322.580144,0.9999865750901149
1322.699146,0.9999867100883116
1322.818148,0.9999867900872517
1322.93715,0.9999869090856868
1323.056152,0.9999870290841231
1323.175154,0.99998717508224
1323.294156,0.9999873410801248
1323.413158,0.9999874850783123
1323.53216,0.9999876050768177
1323.651162,0.9999877720747616
1323.770164,0.999987919072975
1323.889166,0.9999879460726492
1324.008168,0.9999879920720958
1324.12717,0.9999880640712338
1324.246172,0.9999881320704245
1324.365174,0.9999882330692309
1324.484176,0.9999882370691838
1324.603178,0.9999883420679542
1324.72218,0.9999884430667819
1324.841182,0.999988522065872
1324.960184,0.9999885530655167
1325.079186,0.9999885690653336
1325.198188,0.9999886570643316
1325.31719,0.9999887290635174
1325.436192,0.9999888000627197
1325.555194,0.9999888580620718
1325.674196,0.9999888820618047
1325.793198,0.999988979060731
1325.9122,0.9999890510599401
1326.031202,0.9999891460589044
1326.150204,0.9999892550577273
1326.269206,0.9999893070571699
1326.388208,0.9999893740564557
1326.50721,0.9999894370557882
1326.626212,0.9999894850552824
1326.745214,0.999989518054936
1326.864216,0.9999894700554403
1326.983218,0.9999894830553034
1327.10222,0.9999895250548626
1327.221222,0.9999895600544966
1327.340224,0.9999896510535508
1327.459226,0.9999896710533439
1327.578228,0.9999897260527774
1327.69723,0.9999897930520912
1327.816232,0.9999898210518059
1327.935234,0.9999899140508636
1328.054236,0.9999899150508534
1328.173238,0.9999899380506218
1328.29224,0.9999899380506218
1328.411242,0.9999899860501399
1328.530244,0.9999899870501299
1328.649246,0.9999899870501299
1328.768248,0.9999900327496734
1328.88725,0.9999900600494016
1329.006252,0.9999901044489613
1329.125254,0.9999902010480101
1329.244256,0.999990205847963
1329.363258,0.9999902483475477
1329.48226,0.9999902191478328
1329.601262,0.999990205847963
1329.720264,0.9999902301477254
1329.839266,0.999990205847963
1329.958268,0.999990245347577
1330.07727,0.9999902544474882
1330.196272,0.9999903066469809
1330.315274,0.9999903892461836
1330.434276,0.9999903632464338
1330.553278,0.9999903516465457
1330.67228,0.9999903286467678
1330.791282,0.999990265247383
1330.910284,0.9999903273467804
1331.029286,0.999990269147345
1331.148288,0.999990272447313
1331.26729,0.9999903516465457
1331.386292,0.9999903117469314
1331.505294,0.9999903416466422
1331.624296,0.9999904002460779
1331.743298,0.9999903759463115
1331.8623,0.9999904002460779
1331.981302,0.9999903712463567
1332.100304,0.999990380046272
1332.219306,0.9999904210458784
1332.338308,0.9999903731463384
1332.45731,0.9999903295467591
1332.576312,0.9999903516465457
1332.695314,0.9999903263467901
1332.814316,0.9999903034470119
1332.933318,0.9999903514465476
1333.05232,0.9999903751463192
1333.171322,0.9999903531465312
1333.290324,0.9999903051469954
1333.409326,0.9999902787472517
1333.528328,0.9999902787472517
1333.64733,0.9999902583474503
1333.766332,0.9999902103479189
1333.885334,0.9999901866481512
1334.004336,0.9999901386486234
1334.123338,0.9999900664493381
1334.24234,0.9999900357496435
1334.361342,0.9999899950500498
1334.480344,0.9999899870501299
1334.599346,0.9999899870501299
1334.718348,0.9999899870501299
1334.83735,0.9999900013499868
1334.956352,0.9999900357496435
1335.075354,0.9999900357496435
1335.194356,0.9999900357496435
1335.313358,0.9999900000499998
1335.43236,0.9999899760502401
1335.551362,0.9999899730502702
1335.670364,0.9999900114498859
1335.789366,0.9999899960500398
1335.908368,0.9999900357496435
1336.02737,0.9999900033499668
1336.146372,0.9999899870501299
1336.265374,0.9999900045499548
1336.384376,0.9999899260507426
1336.503378,0.9999898600514097
1336.62238,0.9999898020519994
1336.741382,0.9999896950530963
1336.860384,0.9999896670533852
1336.979386,0.9999895710543818
1337.098388,0.9999895520545802
1337.21739,0.9999895740543505
1337.336392,0.9999895500546011
1337.455394,0.9999895740543505
1337.574396,0.9999895500546011
1337.693398,0.9999895500546011
1337.8124,0.9999895740543505
1337.931402,0.9999895510545906
1338.050404,0.9999895010551143
1338.169406,0.9999894550555983
1338.288408,0.9999894490556616
1338.40741,0.99998945205563
1338.526412,0.9999893890562964
1338.645414,0.9999893120571165
1338.764416,0.9999892820574375
1338.883418,0.9999892650576199
1339.00242,0.9999892410578778
1339.121422,0.9999891200591869
1339.240424,0.9999890640597978
1339.359426,0.9999890880595357
1339.478428,0.9999890640597978
1339.59743,0.9999890390600715
1339.716432,0.9999890260602141
1339.835434,0.9999890020604778
1339.954436,0.9999889540610069
1340.073438,0.9999888710619271
1340.19244,0.9999887850628879
1340.311442,0.9999887520632585
1340.430444,0.9999886220647292
1340.549446,0.9999885200658949
1340.668448,0.9999885130659754
1340.78745,0.9999885290657917
1340.906452,0.9999885290657917
1341.025454,0.9999884980661478
1341.144456,0.999988432066909
1341.263458,0.9999884560666317
1341.38246,0.9999884220670248
1341.501462,0.9999883260681409
1341.620464,0.999988206069549
1341.739466,0.99998811307065
1341.858468,0.9999880890709357
1341.97747,0.9999880660712099
1342.096472,0.9999879930720837
1342.215474,0.9999879700723602
1342.334476,0.9999879700723602
1342.453478,0.9999879470726372
1342.57248,0.9999878760734954
1342.691482,0.9999878730735318
1342.810484,0.9999877810746517
1342.929486,0.9999877060755709
1343.048488,0.9999876380764092
1343.16749,0.9999875810771155
1343.286492,0.9999875810771155
1343.405494,0.9999875440775756
1343.524496,0.9999874660785503
1343.643498,0.9999874350789393
1343.7625,0.9999873940794552
1343.881502,0.9999873460800616
1344.000504,0.9999872980806701
1344.119506,0.9999872650810898
1344.238508,0.9999871980819452
1344.35751,0.999987144082638
1344.476512,0.9999871060831272
1344.595514,0.9999870710835792
1344.714516,0.999987023084201
1344.833518,0.9999869270854513
1344.95252,0.9999868070870273
1345.071522,0.9999867350879798
1345.190524,0.999986630089378
1345.309526,0.999986552090424
1345.428528,0.9999864790914083
1345.54753,0.99998643909195
1345.666532,0.9999863770927926
1345.785534,0.9999862870940227
1345.904536,0.9999862580944209
1346.023538,0.9999861620957446
1346.14254,0.9999860900967436
1346.261542,0.9999860180977477
1346.380544,0.9999859220990945
1346.499546,0.9999858531000684
1346.618548,0.9999858031007769
1346.73755,0.9999857061021588
1346.856552,0.9999855871038668
1346.975554,0.999985491105255
1347.094556,0.9999853471073546
1347.213558,0.9999852501087807
1347.33256,0.9999851541102013
1347.451562,0.9999850581116311
1347.570564,0.99998503211202
1347.689566,0.99998496411304
1347.808568,0.9999848431148668
1347.92757,0.9999847471163265
1348.046572,0.99998465211778
1348.165574,0.999984556119258
1348.284576,0.9999844421210251
1348.403578,0.9999843221228992
1348.52258,0.9999842191245193
1348.641582,0.9999840991264203
1348.760584,0.9999839881281913
1348.879586,0.9999837661317706
1348.998588,0.9999835781348403
1349.11759,0.9999834471370002
1349.236592,0.999983340138777
1349.355594,0.9999832801397784
1349.474596,0.9999831131425846
1349.593598,0.9999830121442953
1349.7126,0.9999830221441254
1349.831602,0.9999830661433794
1349.950604,0.9999826941497479
1350.069606,0.999982161159114
1350.188608,0.9999819361631531
1350.30761,0.9999817271669502
1350.426612,0.999981564169942
1350.545614,0.999981174177208
1350.664616,0.9999808301837433
1350.783618,0.9999810081803469
1350.90262,0.9999809791808981
1351.021622,0.9999808111841076
1351.140624,0.9999805631888973
1351.259626,0.999980361192844
1351.378628,0.9999802831943788
1351.49763,0.9999800921981629
1351.616632,0.9999799002020037
1351.735634,0.9999796602068564
1351.854636,0.9999795402093044
1351.973638,0.999979255215176
1352.09264,0.9999789892207295
1352.211642,0.9999787702253549
1352.330644,0.9999785162307795
1352.449646,0.9999782202371825
1352.568648,0.9999779172438277
1352.68765,0.9999775702515505
1352.806652,0.9999773792558528
1352.925654,0.9999770312637855
1353.044656,0.9999767192710004
1353.163658,0.9999763832788792
1353.28266,0.999976112285316
1353.401662,0.9999758392918746
1353.520664,0.999975594297824
1353.639666,0.9999751953076415
1353.758668,0.9999748493162838
1353.87767,0.9999744893254028
1353.996672,0.9999741293346515
1354.115674,0.9999737333449746
1354.234676,0.9999733623547884
1354.353678,0.9999729863648749
1354.47268,0.9999726933728327
1354.591682,0.9999722363854163
1354.710684,0.9999718703956447
1354.829686,0.9999715024060641
1354.948688,0.9999711044174854
1355.06769,0.9999706064319994
1355.186692,0.9999701984440752
1355.305694,0.9999697774567102
1355.424696,0.9999694274673494
1355.543698,0.9999688944837866
1355.6627,0.9999683705002231
1355.781702,0.9999679205145577
1355.900704,0.9999675325270798
1356.019706,0.9999670295435374
1356.138708,0.9999665965579074
1356.25771,0.9999661165740562
1356.376712,0.9999656365904355
1356.495714,0.9999650856095215
1356.614716,0.9999645336289467
1356.733718,0.9999639336504065
1356.85272,0.9999634746670663
1356.971722,0.9999628366905728
1357.090724,0.9999622307132775
1357.209726,0.9999616987335123
1357.328728,0.9999611957529043
1357.44773,0.9999605387786145
1357.566732,0.999959926802952
1357.685734,0.999959225831289
1357.804736,0.999958629855768
1357.923738,0.999957931884888
1358.04274,0.9999572679130416
1358.161742,0.9999565899422438
1358.280744,0.999955879973317
1358.399746,0.9999550770090678
1358.518748,0.9999544190388435
1358.63775,0.9999537360702087
1358.756752,0.9999531850958518
1358.875754,0.9999524431308637
1358.994756,0.9999516971666195
1359.113758,0.9999508842062201
1359.23276,0.9999501262437371
1359.351762,0.9999492752865418
1359.470764,0.9999483803323409
1359.589766,0.9999474843789935
1359.708768,0.9999466594226591
1359.82777,0.9999458504661389
1359.946772,0.9999450705086798
1360.065774,0.9999441585591913
1360.184776,0.9999433476048075
1360.303778,0.9999424796543586
1360.42278,0.9999416367032035
1360.541782,0.999940670760049
1360.660784,0.9999396878188528
1360.779786,0.9999386338829772
1360.898788,0.9999377209394212
1361.01779,0.9999366400073292
1361.136792,0.9999356080732491
1361.255794,0.9999345541416736
1361.374796,0.9999335892052945
1361.493798,0.9999325632739583
1361.6128,0.999931577340937
1361.731802,0.9999304344197972
1361.850804,0.9999295694803455
1361.969806,0.9999285195548487
1362.088808,0.9999275786225545
1362.20781,0.9999266176926133
1362.326812,0.999925663763075
1362.445814,0.9999247518312855
1362.564816,0.9999237989034511
1362.683818,0.9999224780049851
1362.80282,0.9999212990970786
1362.921822,0.9999200111992748
1363.040824,0.9999188252948447
1363.159826,0.999917506402784
1363.278828,0.9999161665142231
1363.39783,0.999914918619626
1363.516832,0.9999138857080485
1363.635834,0.9999126798126295
1363.754836,0.9999114529205241
1363.873838,0.9999101610357615
1363.99284,0.999909057135553
1364.111842,0.999907853245773
1364.230844,0.9999066303592162
1364.349846,0.9999052804861764
1364.468848,0.9999040736012312
1364.58785,0.9999027527288225
1364.706852,0.9999014078605245
1364.825854,0.9999000299973337
1364.944856,0.9998987551256082
1365.063858,0.9998974752560208
1365.18286,0.9998963053766592
1365.301862,0.9998950355091577
1365.420864,0.9998940356146221
1365.539866,0.9998928957360712
1365.658868,0.9998917758566551
1365.77787,0.9998905059949061
1365.896872,0.999889366120379
1366.015874,0.9998881962505051
1366.134876,0.9998870163831296
1366.253878,0.9998858265182881
1366.37288,0.9998847066467895
1366.491882,0.9998835467812025
1366.610884,0.9998825568969812
1366.729886,0.9998814870232178
1366.848888,0.9998804671446211
1366.96789,0.9998793872742997
1367.086892,0.9998783873954123
1367.205894,0.9998774275126212
1367.324896,0.9998765476208722
1367.443898,0.9998755877398472
1367.5629,0.9998746978509702
1367.681902,0.9998739179490099
1367.800904,0.9998731480463895
1367.919906,0.9998723781443619
1368.038908,0.9998715982442111
1368.15791,0.9998707083588847
1368.276912,0.999869908462638
1368.395914,0.9998691485617963
1368.514916,0.9998682886746983
1368.633918,0.9998674987790622
1368.75292,0.9998668288680626
1368.871922,0.9998661989521588
1368.990924,0.9998656490259006
1369.109926,0.9998651890878077
1369.228928,0.9998647191512794
1369.34793,0.9998643691986889
1369.466932,0.9998639392571026
1369.585934,0.9998635393116069
1369.704936,0.9998631793607975
1369.823938,0.9998628494060028
1369.94294,0.9998623994678217
1370.061942,0.9998622494884731
1370.180944,0.999862109507768
1370.299946,0.999862009521562
1370.418948,0.9998619395312238
1370.53795,0.999861899536747
1370.656952,0.999861909535366
1370.775954,0.9998620195201822
1370.894956,0.9998618695408905
1371.013958,0.9998618495436533
1371.13296,0.9998617895519442
1371.251962,0.9998618795395092
1371.370964,0.999861899536747
1371.489966,0.999861999522942
1371.608968,0.999862089510526
1371.72797,0.999862379470574
1371.846972,0.9998625094526917
1371.965974,0.9998627094252136
1372.084976,0.9998629093977756
1372.203978,0.9998632493512225
1372.32298,0.9998635093157011
1372.441982,0.999863879265268
1372.560984,0.9998641792244768
1372.679986,0.9998647991404601
1372.798988,0.9998652990729846
1372.91799,0.9998659589842998
1373.036992,0.9998666688893827
1373.155994,0.9998674587843631
1373.274996,0.9998680087116166
1373.393998,0.9998686986207808
1373.513,0.999869208553947
1373.632002,0.9998699184613371
1373.751004,0.9998704183964213
1373.870006,0.9998709683253026
1373.989008,0.9998715882454953
1374.10801,0.99987246813288
1374.227012,0.9998732880286401
1374.346014,0.9998743478948872
1374.465016,0.9998751877896921
1374.584018,0.9998762076629037
1374.70302,0.9998771075518956
1374.822022,0.9998780974307221
1374.941024,0.9998789273298874
1375.060026,0.9998799072117163
1375.179028,0.9998807671088062
1375.29803,0.9998819269711688
1375.417032,0.9998828568617933
1375.536034,0.9998840267254202
1375.655036,0.9998850866030503
1375.774038,0.9998863264613264
1375.89304,0.9998873863413942
1376.012042,0.999888546211435
1376.131044,0.9998896560883374
1376.250046,0.9998909359479162
1376.369048,0.9998920758242329
1376.48805,0.9998933356890422
1376.607052,0.9998943955765397
1376.726054,0.9998956654432285
1376.845056,0.999896735332163
1376.964058,0.9998979052120276
1377.08306,0.9998989951013383
1377.202062,0.9999002389764619
1377.321064,0.9999014028610175
1377.440066,0.9999026127424469
1377.559068,0.9999037396333265
1377.67807,0.9999050375092228
1377.797072,0.9999062093986135
1377.916074,0.9999074312847479
1378.035076,0.9999085331833444
1378.154078,0.9999098030679879
1378.27308,0.9999109539648335
1378.392082,0.9999122588494799
1378.511084,0.9999133797517503
1378.630086,0.9999145556505764
1378.749088,0.9999157295509538
1378.86809,0.9999169944451517
1378.987092,0.9999180673566623
1379.106094,0.9999192932569644
1379.225096,0.9999202921768373
1379.344098,0.9999214850824575
1379.4631,0.9999225220015752
1379.582102,0.9999236919116103
1379.701104,0.999924726833167
1379.820106,0.9999259257436333
1379.939108,0.9999270776589632
1380.05811,0.9999282785721046
1380.177112,0.9999292875002467
1380.296114,0.9999304134212583
1380.415116,0.9999314903468934
1380.534118,0.9999326902654019
1380.65312,0.9999335762061579
1380.772122,0.9999345901393182
1380.891124,0.9999356410711248
1381.010126,0.9999367929976467
1381.129128,0.9999377119399818
1381.24813,0.9999386578815047
1381.367132,0.999939552827004
1381.486134,0.9999405537669973
1381.605136,0.9999414347150133
1381.724138,0.9999423856597699
1381.84314,0.9999432246117833
1381.962142,0.9999442725528319
1382.081144,0.9999451195059894
1382.200146,0.9999458624654892
1382.319148,0.9999466674222325
1382.43815,0.9999474383814103
1382.557152,0.9999480953470931
1382.676154,0.9999487963109537
1382.795156,0.9999493802812212
1382.914158,0.99995024823766
1383.03316,0.9999510401985702
1383.152162,0.999951719165557
1383.271164,0.9999524021328144
1383.390166,0.9999530741010545
1383.509168,0.9999536980719673
1383.62817,0.9999543410424019
