nu,[0]Halon-1202-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
669.801896,0.8986784353391456
669.920398,0.9017120905041155
670.038901,0.9060896739204495
670.157403,0.9073518290026812
670.275906,0.908302323864879
670.394408,0.9082696255697927
670.51291,0.908469466869155
670.631413,0.9088238390593193
670.749915,0.9091419830749451
670.868417,0.9092719996744901
670.98692,0.9103464842643686
671.105422,0.9106624293077031
671.223924,0.9118652974326954
671.342427,0.9120431285036606
671.460929,0.9130012767283776
671.579432,0.9151777227990966
671.697934,0.917328167474205
671.816436,0.9187107044834855
671.934939,0.9190948058295483
672.053441,0.9189551140359075
672.171943,0.9205205074118731
672.290446,0.9209283883356105
672.408948,0.9222508692259705
672.527451,0.9229963490616007
672.645953,0.9236325126793037
672.764455,0.9248312412556878
672.882958,0.926163957568548
673.00146,0.9273928655622203
673.119962,0.9279726672723574
673.238465,0.9299625150918572
673.356967,0.9318690299275819
673.47547,0.9327911042887935
673.593972,0.9346052793047078
673.712474,0.936167374107263
673.830977,0.9371152550367127
673.949479,0.9393811233123147
674.067981,0.9407686736105368
674.186484,0.9425446375365238
674.304986,0.9441842044875304
674.423488,0.9453906978987487
674.541991,0.948118295717428
674.660493,0.9494617821881046
674.778996,0.9506541047506639
674.897498,0.9528850516204667
675.016,0.9549607870739197
675.134503,0.9565243815931432
675.253005,0.9584431784461427
675.371507,0.9595076410416647
675.49001,0.9610546536354443
675.608512,0.9626744331437239
675.727015,0.9641793056077177
675.845517,0.9655996226424498
675.964019,0.966884724543894
676.082522,0.9679924416004912
676.201024,0.9692031887117871
676.319526,0.9708541771315706
676.438029,0.9723436379651451
676.556531,0.973661082959937
676.675034,0.9748282279175617
676.793536,0.9761822289572543
676.912038,0.9768003479221972
677.030541,0.97781674872084
677.149043,0.978788202999544
677.267545,0.9793952398473812
677.386048,0.9811440404215619
677.50455,0.9817093421801217
677.623052,0.9822749696462892
677.741555,0.9831643308690716
677.860057,0.9842660917905903
677.97856,0.9847622869315249
678.097062,0.9851887813311402
678.215564,0.9864022954856783
678.334067,0.9865561862469413
678.452569,0.9868324606557026
678.571071,0.98802132248954
678.689574,0.9882604525831568
678.808076,0.9886281538597148
678.926579,0.9890068709623387
679.045081,0.9895212882721482
679.163583,0.9897380171652274
679.282086,0.9898963879172961
679.400588,0.9906709877784367
679.51909,0.9906483016725735
