nu,[0]HCFC-123a-PNNL(x-sec)-X=0.01-T=278.18K-P=1.0atm-L=15cm
633.143863,0.30330996790222264
633.263465,0.3393578919584813
633.383068,0.35611555788535143
633.50267,0.36410973026586707
633.622272,0.3937220797215947
633.741875,0.40559100661132125
633.861477,0.4366645494738376
633.98108,0.45307844532643904
634.100682,0.4710316451818821
634.220284,0.49359003253521727
634.339887,0.5010096082186658
634.459489,0.5211173618128178
634.579092,0.5307893716453927
634.698694,0.5401545373974277
634.818296,0.5484440554511094
634.937899,0.5607780974089178
635.057501,0.5729539110328896
635.177104,0.582975568516182
635.296706,0.5892704692305241
635.416308,0.5929768022845066
635.535911,0.5966288802564245
635.655513,0.5971123454263926
635.775116,0.5976499884403417
635.894718,0.5980625092356732
636.01432,0.5985351652925298
636.133923,0.5968795170161674
636.253525,0.5980983940627613
636.373127,0.5926448282366362
636.49273,0.5921353727815978
636.612332,0.590143235212503
636.731935,0.5883107407568762
636.851537,0.5873995654519891
636.971139,0.5833837942764902
637.090742,0.5792043080538586
637.210344,0.5785096797445349
637.329947,0.5736648145516616
637.449549,0.5745029768905289
637.569151,0.5714204503065221
637.688754,0.5690368979192608
637.808356,0.568024913174585
