nu,[0]Halon-2402-PNNL(x-sec)-X=0.01-T=278.17K-P=1.0atm-L=15cm
657.816156,0.8870002631485976
657.935159,0.8884916760267245
658.054161,0.8892294302434735
658.173163,0.889914400584499
658.292166,0.8908849361269155
658.411168,0.8918386931775971
658.530171,0.8928559690248816
658.649173,0.8934543829704144
658.768175,0.894759779076827
658.887178,0.8949745471949487
659.00618,0.8957176844284102
659.125183,0.8968739058437967
659.244185,0.8978161180197594
659.363187,0.8983280190849745
659.48219,0.8995685675328657
659.601192,0.8997484992389432
659.720194,0.9008108291194089
659.839197,0.9014776758358118
659.958199,0.9021901245799229
660.077202,0.903679967067524
660.196204,0.9037432268792863
660.315206,0.9049831085880381
660.434209,0.9052120982804855
660.553211,0.9054800807210212
660.672213,0.9059265924569158
660.791216,0.9068882906621935
660.910218,0.9067196251265114
661.029221,0.907009821835549
661.148223,0.9078201433611601
661.267225,0.9080552992296611
661.386228,0.9083104986225801
661.50523,0.9088611016005976
661.624232,0.9095048031039744
661.743235,0.9101617026840279
661.862237,0.9107471248519106
661.98124,0.9107061421534098
662.100242,0.9116993530499595
662.219244,0.9113092292193092
662.338247,0.9115088277957546
662.457249,0.9120029994888513
662.576252,0.9124381286896714
662.695254,0.9126133336295159
662.814256,0.9129647574076998
662.933259,0.9139074233693172
663.052261,0.9139467222334416
663.171263,0.9140308091998283
663.290266,0.9154028842126235
663.409268,0.9153443003027391
663.528271,0.9156180291689557
663.647273,0.9160548831502607
663.766275,0.9161245059670138
663.885278,0.917322663521712
664.00428,0.9173887131312429
664.123282,0.9181844340406975
664.242285,0.9184186009263868
664.361287,0.9189854400550472
664.48029,0.9201413310785076
664.599292,0.9202517546635196
664.718294,0.9204339825509085
664.837297,0.9207138370173276
664.956299,0.9218516210430652
665.075302,0.9216377762739356
665.194304,0.9231717350290617
665.313306,0.923834810350367
665.432309,0.9239466011256248
665.551311,0.9243744874499863
665.670313,0.9252595372632639
665.789316,0.9254779242827127
665.908318,0.926215824202424
666.027321,0.9272380038849815
666.146323,0.9277379198843343
666.265325,0.92911105945425
666.384328,0.9302657322934956
666.50333,0.9313929664978544
666.622332,0.9321784618083678
666.741335,0.9330803143563675
