nu,[0](E)-HFC-1225ye-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1635.759684,1.0
1635.879286,1.0
1635.998888,1.0
1636.11849,1.0
1636.238092,1.0
1636.357694,1.0
1636.477296,1.0
1636.596898,1.0
1636.7165,1.0
1636.836102,1.0
1636.955704,1.0
1637.075306,1.0
1637.194908,1.0
1637.31451,1.0
1637.434112,1.0
1637.553714,1.0
1637.673316,1.0
1637.792918,1.0
1637.91252,1.0
1638.032122,1.0
1638.151724,1.0
1638.271326,1.0
1638.390928,1.0
1638.51053,1.0
1638.630132,1.0
1638.749734,1.0
1638.869336,1.0
1638.988938,1.0
1639.10854,1.0
1639.228142,1.0
1639.347744,1.0
1639.467346,1.0
1639.586948,1.0
1639.70655,1.0
1639.826152,1.0
1639.945754,1.0
1640.065356,1.0
1640.184958,1.0
1640.30456,1.0
1640.424162,1.0
1640.543764,1.0
1640.663366,1.0
1640.782968,1.0
1640.90257,1.0
1641.022172,1.0
1641.141774,1.0
1641.261376,1.0
1641.380978,1.0
1641.50058,1.0
1641.620182,1.0
1641.739784,1.0
1641.859386,1.0
1641.978988,1.0
1642.09859,1.0
1642.218192,1.0
1642.337794,1.0
1642.457396,1.0
1642.576998,1.0
1642.6966,1.0
1642.816202,1.0
1642.935804,1.0
1643.055406,1.0
1643.175008,1.0
1643.29461,1.0
1643.414212,1.0
1643.533814,1.0
1643.653416,1.0
1643.773018,1.0
1643.89262,1.0
1644.012222,1.0
1644.131824,1.0
1644.251426,1.0
1644.371028,1.0
1644.49063,1.0
1644.610232,1.0
1644.729834,1.0
1644.849436,1.0
1644.969038,1.0
1645.08864,1.0
1645.208242,1.0
1645.327844,1.0
1645.447446,1.0
1645.567048,1.0
1645.68665,1.0
1645.806252,1.0
1645.925854,1.0
1646.045456,1.0
1646.165058,1.0
1646.28466,1.0
1646.404262,1.0
1646.523864,1.0
1646.643466,1.0
1646.763068,1.0
1646.88267,1.0
1647.002272,1.0
1647.121874,1.0
1647.241476,1.0
1647.361078,1.0
1647.48068,1.0
1647.600282,1.0
1647.719884,1.0
1647.839486,1.0
1647.959088,1.0
1648.07869,1.0
1648.198292,1.0
1648.317894,1.0
1648.437496,1.0
1648.557098,1.0
1648.6767,1.0
1648.796302,1.0
1648.915904,1.0
1649.035506,1.0
1649.155108,1.0
1649.27471,1.0
1649.394312,1.0
1649.513914,1.0
1649.633516,1.0
1649.753118,1.0
1649.87272,1.0
1649.992322,1.0
1650.111924,1.0
1650.231526,1.0
1650.351128,1.0
1650.47073,1.0
1650.590332,1.0
1650.709934,1.0
1650.829536,1.0
1650.949138,1.0
1651.06874,1.0
1651.188342,1.0
1651.307944,1.0
1651.427546,1.0
1651.547148,1.0
1651.66675,1.0
1651.786352,1.0
1651.905954,1.0
1652.025556,1.0
1652.145158,1.0
1652.26476,1.0
1652.384362,1.0
1652.503964,1.0
1652.623566,1.0
1652.743168,1.0
1652.86277,1.0
1652.982372,1.0
1653.101974,1.0
1653.221576,1.0
1653.341178,1.0
1653.46078,1.0
1653.580382,1.0
1653.699984,1.0
1653.819586,1.0
1653.939188,1.0
1654.05879,1.0
1654.178392,1.0
1654.297994,1.0
1654.417596,1.0
1654.537198,1.0
1654.6568,1.0
1654.776402,1.0
1654.896004,1.0
1655.015606,1.0
1655.135208,1.0
1655.25481,1.0
1655.374412,1.0
1655.494014,1.0
1655.613616,1.0
1655.733218,1.0
1655.85282,1.0
1655.972422,1.0
1656.092024,1.0
1656.211626,1.0
1656.331228,1.0
1656.45083,1.0
1656.570432,1.0
1656.690034,1.0
1656.809636,1.0
1656.929238,1.0
1657.04884,1.0
1657.168442,1.0
1657.288044,1.0
1657.407646,1.0
1657.527248,1.0
1657.64685,1.0
1657.766452,1.0
1657.886054,1.0
1658.005656,1.0
1658.125258,1.0
1658.24486,1.0
1658.364462,1.0
1658.484064,1.0
1658.603666,1.0
1658.723268,1.0
1658.84287,1.0
1658.962472,1.0
1659.082074,1.0
1659.201676,1.0
1659.321278,1.0
1659.44088,1.0
1659.560482,1.0
1659.680084,1.0
1659.799686,1.0
1659.919288,1.0
1660.03889,1.0
1660.158492,1.0
1660.278094,1.0
1660.397696,1.0
1660.517298,1.0
1660.6369,1.0
1660.756502,1.0
1660.876104,1.0
1660.995706,1.0
1661.115308,1.0
1661.23491,1.0
1661.354512,1.0
1661.474114,1.0
1661.593716,1.0
1661.713318,1.0
1661.83292,1.0
1661.952522,1.0
1662.072124,1.0
1662.191726,1.0
1662.311328,1.0
1662.43093,1.0
1662.550532,1.0
1662.670134,1.0
1662.789736,1.0
1662.909338,1.0
1663.02894,1.0
1663.148542,1.0
1663.268144,1.0
1663.387746,1.0
1663.507348,1.0
1663.62695,1.0
1663.746552,1.0
1663.866154,1.0
1663.985756,1.0
1664.105358,1.0
1664.22496,1.0
1664.344562,1.0
1664.464164,1.0
1664.583766,1.0
1664.703368,1.0
1664.82297,1.0
1664.942572,1.0
1665.062174,1.0
1665.181776,1.0
1665.301378,1.0
1665.42098,1.0
1665.540582,1.0
1665.660184,1.0
1665.779786,1.0
1665.899388,1.0
1666.01899,1.0
1666.138592,1.0
1666.258194,1.0
1666.377796,1.0
1666.497398,1.0
1666.617,1.0
1666.736602,1.0
1666.856204,1.0
1666.975806,1.0
1667.095408,1.0
1667.21501,1.0
1667.334612,1.0
1667.454214,1.0
1667.573816,1.0
1667.693418,1.0
1667.81302,1.0
1667.932622,1.0
1668.052224,1.0
1668.171826,1.0
1668.291428,1.0
1668.41103,1.0
1668.530632,1.0
1668.650234,1.0
1668.769836,1.0
1668.889438,1.0
1669.00904,1.0
1669.128642,1.0
1669.248244,1.0
1669.367846,1.0
1669.487448,1.0
1669.60705,1.0
1669.726652,1.0
1669.846254,1.0
1669.965856,1.0
1670.085458,1.0
1670.20506,1.0
1670.324662,1.0
1670.444264,1.0
1670.563866,1.0
1670.683468,1.0
1670.80307,1.0
1670.922672,1.0
1671.042274,1.0
1671.161876,1.0
1671.281478,1.0
1671.40108,1.0
1671.520682,1.0
1671.640284,1.0
1671.759886,1.0
1671.879488,1.0
1671.99909,1.0
1672.118692,1.0
1672.238294,1.0
1672.357896,1.0
1672.477498,1.0
1672.5971,1.0
1672.716702,1.0
1672.836304,1.0
1672.955906,1.0
1673.075508,1.0
1673.19511,1.0
1673.314712,1.0
1673.434314,1.0
1673.553916,1.0
1673.673518,1.0
1673.79312,1.0
1673.912722,1.0
1674.032324,1.0
1674.151926,1.0
1674.271528,1.0
1674.39113,1.0
1674.510732,1.0
1674.630334,1.0
1674.749936,1.0
1674.869538,1.0
1674.98914,1.0
1675.108742,1.0
1675.228344,1.0
1675.347946,1.0
1675.467548,1.0
1675.58715,1.0
1675.706752,1.0
1675.826354,1.0
1675.945956,1.0
1676.065558,1.0
1676.18516,1.0
1676.304762,1.0
1676.424364,1.0
1676.543966,1.0
1676.663568,1.0
1676.78317,1.0
1676.902772,1.0
1677.022374,1.0
1677.141976,1.0
1677.261578,1.0
1677.38118,1.0
1677.500782,1.0
1677.620384,1.0
1677.739986,1.0
1677.859588,1.0
1677.97919,1.0
1678.098792,1.0
1678.218394,1.0
1678.337996,1.0
1678.457598,1.0
1678.5772,1.0
1678.696802,1.0
1678.816404,1.0
1678.936006,1.0
1679.055608,1.0
1679.17521,1.0
1679.294812,1.0
1679.414414,1.0
1679.534016,1.0
1679.653618,1.0
1679.77322,1.0
1679.892822,1.0
1680.012424,1.0
1680.132026,1.0
1680.251628,1.0
1680.37123,1.0
1680.490832,1.0
1680.610434,1.0
1680.730036,1.0
1680.849638,1.0
1680.96924,1.0
1681.088842,1.0
1681.208444,1.0
1681.328046,1.0
1681.447648,1.0
1681.56725,1.0
1681.686852,1.0
1681.806454,1.0
1681.926056,1.0
1682.045658,1.0
1682.16526,1.0
1682.284862,1.0
1682.404464,1.0
1682.524066,1.0
1682.643668,1.0
1682.76327,1.0
1682.882872,1.0
1683.002474,1.0
1683.122076,1.0
1683.241678,1.0
1683.36128,1.0
1683.480882,1.0
1683.600484,1.0
1683.720086,1.0
1683.839688,1.0
1683.95929,1.0
1684.078892,1.0
1684.198494,1.0
1684.318096,1.0
1684.437698,1.0
1684.5573,1.0
1684.676902,1.0
1684.796504,1.0
1684.916106,1.0
1685.035708,1.0
1685.15531,1.0
1685.274912,1.0
1685.394514,1.0
1685.514116,1.0
1685.633718,1.0
1685.75332,1.0
1685.872922,1.0
1685.992524,1.0
1686.112126,1.0
1686.231728,1.0
1686.35133,1.0
1686.470932,1.0
1686.590534,1.0
1686.710136,1.0
1686.829738,1.0
1686.94934,1.0
1687.068942,1.0
1687.188544,1.0
1687.308146,1.0
1687.427748,1.0
1687.54735,1.0
1687.666952,1.0
1687.786554,1.0
1687.906156,1.0
1688.025758,1.0
1688.14536,1.0
1688.264962,1.0
1688.384564,1.0
1688.504166,1.0
1688.623768,1.0
1688.74337,1.0
1688.862972,1.0
1688.982574,1.0
1689.102176,1.0
1689.221778,1.0
1689.34138,1.0
1689.460982,1.0
1689.580584,1.0
1689.700186,1.0
1689.819788,1.0
1689.93939,1.0
1690.058992,1.0
1690.178594,1.0
1690.298196,1.0
1690.417798,1.0
1690.5374,1.0
1690.657002,1.0
1690.776604,1.0
1690.896206,1.0
1691.015808,1.0
1691.13541,1.0
1691.255012,1.0
1691.374614,1.0
1691.494216,1.0
1691.613818,1.0
1691.73342,1.0
1691.853022,1.0
1691.972624,1.0
1692.092226,1.0
1692.211828,1.0
1692.33143,1.0
1692.451032,1.0
1692.570634,1.0
1692.690236,1.0
1692.809838,1.0
1692.92944,1.0
1693.049042,1.0
1693.168644,1.0
1693.288246,1.0
1693.407848,1.0
1693.52745,1.0
1693.647052,1.0
1693.766654,1.0
1693.886256,1.0
1694.005858,1.0
1694.12546,1.0
1694.245062,1.0
1694.364664,1.0
1694.484266,1.0
1694.603868,1.0
1694.72347,1.0
1694.843072,1.0
1694.962674,1.0
1695.082276,1.0
1695.201878,1.0
1695.32148,1.0
1695.441082,1.0
1695.560684,1.0
1695.680286,1.0
1695.799888,1.0
1695.91949,1.0
1696.039092,1.0
1696.158694,1.0
1696.278296,1.0
1696.397898,1.0
1696.5175,1.0
1696.637102,1.0
1696.756704,1.0
1696.876306,1.0
1696.995908,1.0
1697.11551,1.0
1697.235112,1.0
1697.354714,1.0
1697.474316,1.0
1697.593918,1.0
1697.71352,1.0
1697.833122,1.0
1697.952724,1.0
1698.072326,1.0
1698.191928,1.0
1698.31153,1.0
1698.431132,1.0
1698.550734,1.0
1698.670336,1.0
1698.789938,1.0
1698.90954,1.0
1699.029142,1.0
1699.148744,1.0
1699.268346,1.0
1699.387948,1.0
1699.50755,1.0
1699.627152,1.0
1699.746754,1.0
1699.866356,1.0
1699.985958,1.0
1700.10556,1.0
1700.225162,1.0
1700.344764,1.0
1700.464366,1.0
1700.583968,1.0
1700.70357,1.0
1700.823172,1.0
1700.942774,1.0
1701.062376,1.0
1701.181978,1.0
1701.30158,1.0
1701.421182,1.0
1701.540784,1.0
1701.660386,1.0
1701.779988,1.0
1701.89959,1.0
1702.019192,1.0
1702.138794,1.0
1702.258396,1.0
1702.377998,1.0
1702.4976,1.0
1702.617202,1.0
1702.736804,1.0
1702.856406,1.0
1702.976008,1.0
1703.09561,1.0
1703.215212,1.0
1703.334814,1.0
1703.454416,1.0
1703.574018,1.0
1703.69362,1.0
1703.813222,1.0
1703.932824,1.0
1704.052426,1.0
1704.172028,1.0
1704.29163,1.0
1704.411232,1.0
1704.530834,1.0
1704.650436,1.0
1704.770038,1.0
1704.88964,1.0
1705.009242,1.0
1705.128844,1.0
1705.248446,1.0
1705.368048,1.0
1705.48765,1.0
1705.607252,1.0
1705.726854,1.0
1705.846456,1.0
1705.966058,0.9827033349098966
1706.08566,0.9496402977830961
1706.205262,0.979261071890237
1706.324864,0.9506208324392665
1706.444466,0.927378027395077
1706.564068,1.0
1706.68367,0.9291324292543692
1706.803272,0.9557843181632837
1706.922874,0.9252206771787663
1707.042476,0.9248599114685528
1707.162078,0.9216986063745409
1707.28168,0.9228791359684588
1707.401282,0.9193439142745978
1707.520884,0.9222776148889883
1707.640486,0.9208252501319643
1707.760088,0.9127255919732989
1707.87969,0.9172410254376072
1707.999292,0.9135903525083839
1708.118894,0.9090883452802742
1708.238496,0.9087484098110346
1708.358098,0.9087438660803449
1708.4777,0.9126872583034488
1708.597302,0.9023705806498443
1708.716904,0.908922906256841
1708.836506,0.9031288903830895
1708.956108,0.907765675786602
1709.07571,0.9063361638328642
1709.195312,0.9029302238813217
1709.314914,0.8982022619655063
1709.434516,0.8982741210207874
1709.554118,0.8975557890950522
1709.67372,0.8971878666507782
1709.793322,0.8889538118431572
1709.912924,0.8913750576128389
1710.032526,0.8881629949163498
1710.152128,0.8851926270275061
1710.27173,0.8797038167833502
1710.391332,0.8750799722008363
1710.510934,0.8660522823616
1710.630536,0.8656713031789276
1710.750138,0.8579495334902493
1710.86974,0.8636825471277847
1710.989342,0.8588852083319027
1711.108944,0.8568691978324444
1711.228546,0.8520415378467252
1711.348148,0.8501776086263031
1711.46775,0.8440783136550218
1711.587352,0.8463434774993929
1711.706954,0.8359136171534799
1711.826556,0.8372102879203077
1711.946158,0.8371935438819903
1712.06576,0.8333929661285026
1712.185362,0.8266118840346915
1712.304964,0.8332346365067286
1712.424566,0.8267689552139476
1712.544168,0.8368503648855004
1712.66377,0.8299830500720142
1712.783372,0.8181496605555527
1712.902974,0.8184769858804756
1713.022576,0.8155357661034212
1713.142178,0.8121339413679748
1713.26178,0.8079298851748318
1713.381382,0.8056869592056618
1713.500984,0.799666910413542
1713.620586,0.7954796602830492
1713.740188,0.7907052580975685
1713.85979,0.7919318015732493
1713.979392,0.791203559358586
1714.098994,0.7850169257242557
1714.218596,0.7835424803168505
1714.338198,0.779135739418579
1714.4578,0.7783025100346187
1714.577402,0.7753970951595532
1714.697004,0.7679581803395067
1714.816606,0.7641814637661763
1714.936208,0.7709282274187716
1715.05581,0.7745059010349584
1715.175412,0.7676357056281938
1715.295014,0.7589115828544875
1715.414616,0.7548018609524416
1715.534218,0.7421157876078214
1715.65382,0.7409219424929707
1715.773422,0.7409293517494419
1715.893024,0.7364234397075715
1716.012626,0.7342762197304632
1716.132228,0.7315790490796987
1716.25183,0.7171573545844508
1716.371432,0.719132251548287
1716.491034,0.7207737436717434
1716.610636,0.7208674503492228
1716.730238,0.714094480333305
1716.84984,0.7131168407312867
1716.969442,0.7043287904220653
1717.089044,0.7106679333348417
1717.208646,0.7046880897187134
1717.328248,0.7008579861422918
1717.44785,0.6962057809936623
1717.567452,0.6931422734984555
1717.687054,0.6901129494032796
1717.806656,0.6867190653608842
1717.926258,0.6853744141814003
1718.04586,0.6854429550498048
1718.165462,0.6792540963488075
1718.285064,0.6771719839508556
1718.404666,0.6751367608265758
1718.524268,0.6766304630009561
1718.64387,0.6745226658298248
1718.763472,0.6680782310181379
1718.883074,0.6694491961508627
1719.002676,0.6658239384978172
1719.122278,0.6642145926605298
1719.24188,0.6618409557639728
1719.361482,0.6609480733049579
1719.481084,0.6576844644379228
1719.600686,0.6557274820858344
1719.720288,0.6568760098481627
1719.83989,0.6567774858361712
1719.959492,0.6527833377095368
1720.079094,0.6524635522279004
1720.198696,0.6468311449972067
1720.318298,0.6481066583209636
1720.4379,0.6498004261046294
1720.557502,0.6483011194861762
1720.677104,0.6450741548726266
1720.796706,0.6440621830552207
1720.916308,0.6374687645080872
1721.03591,0.6410486037839966
1721.155512,0.6369908421779825
1721.275114,0.6286692470071646
1721.394716,0.6354130621452865
1721.514318,0.6320732434597179
1721.63392,0.6320542815468442
1721.753522,0.630419379070269
1721.873124,0.6329144601586217
1721.992726,0.6282418972345897
1722.112328,0.624552428611252
1722.23193,0.6222956360786555
1722.351532,0.6252335619086475
1722.471134,0.6256275831563107
1722.590736,0.6151064110778932
1722.710338,0.6232235476988983
1722.82994,0.6204377510490392
1722.949542,0.6142151531000201
1723.069144,0.6186843943834569
1723.188746,0.6154263495884572
1723.308348,0.613331319792264
1723.42795,0.6096135787533036
1723.547552,0.6134724022196735
1723.667154,0.6115307738115994
1723.786756,0.6120324346989789
1723.906358,0.6106324839788829
1724.02596,0.606457880400314
1724.145562,0.6090895364460663
1724.265164,0.6119712345155692
1724.384766,0.607708471300315
1724.504368,0.6044175572189041
1724.62397,0.6090347208545248
1724.743572,0.6083164837271611
1724.863174,0.608919015249943
1724.982776,0.6084320748398773
1725.102378,0.60855985899246
1725.22198,0.603946295340299
1725.341582,0.6026552321985451
1725.461184,0.6093271276925619
1725.580786,0.6148727150467417
1725.700388,0.6146268151439822
1725.81999,0.607459361897999
1725.939592,0.6111211854205786
1726.059194,0.6121364890572477
1726.178796,0.6138283194189711
1726.298398,0.6117570820623542
1726.418,0.6111089631190937
1726.537602,0.6097842944544374
1726.657204,0.6104371128450582
1726.776806,0.6106324839788829
1726.896408,0.6066155799492711
1727.01601,0.6096684464444004
1727.135612,0.6075869417594142
1727.255214,0.6067126462071565
1727.374816,0.607708471300315
1727.494418,0.6105531069155866
1727.61402,0.6144670329446308
1727.733622,0.6171828164611696
1727.853224,0.6156971967642851
1727.972826,0.6142581496655993
1728.092428,0.6082495725941308
1728.21203,0.6072771514223675
1728.331632,0.6063002218479099
1728.451234,0.6043994249641728
1728.570836,0.6104676354637596
1728.690438,0.6156602560407121
1728.81004,0.6115246585344377
1728.929642,0.6117142605653798
1729.049244,0.60874245433809
1729.168846,0.6155494471677224
1729.288448,0.6149711025519397
1729.40805,0.6172075042675809
1729.527652,0.619774237698364
1729.647254,0.6223143052277736
1729.766856,0.6244962214220385
1729.886458,0.6307157458191625
1730.00606,0.6443714071109234
1730.125662,0.6456614395275512
1730.245264,0.6469475850825995
1730.364866,0.644281201428473
1730.484468,0.6517788250427426
1730.60407,0.6564360503244631
1730.723672,0.6559570268725589
1730.843274,0.6598320143964814
1730.962876,0.6666634054134197
1731.082478,0.6662968413547989
1731.20208,0.6710712250689346
1731.321682,0.678982449043351
1731.441284,0.6850249623479597
1731.560886,0.686561138138178
1731.680488,0.6882246281034919
1731.80009,0.6957603518463574
1731.919692,0.6878737230315584
1732.039294,0.6885894838346148
1732.158896,0.6930521708596992
1732.278498,0.6914392390968035
1732.3981,0.6846209168253243
1732.517702,0.6894645480272312
1732.637304,0.6918057990233248
1732.756906,0.6868838977156622
1732.876508,0.685292174186197
1732.99611,0.6904304743851519
1733.115712,0.6971950954496993
1733.235314,0.6975368047584132
1733.354916,0.7058659020280886
1733.474518,0.6945299452546514
1733.59412,0.706324864010892
1733.713722,0.7033645206547975
1733.833324,0.7053578614951675
1733.952926,0.7104618695148727
1734.072528,0.7108669482169587
1734.19213,0.7140801985865163
1734.311732,0.719470323147117
1734.431334,0.7162471428509194
1734.550936,0.7266211873800147
1734.670538,0.7179466617138264
1734.79014,0.7225779323270605
1734.909742,0.7339899078392161
1735.029344,0.7351137719350056
1735.148946,0.7444720273213496
1735.268548,0.7503916565664919
1735.38815,0.7515256038826715
1735.507752,0.7574634451429958
1735.627354,0.7610395129984341
1735.746956,0.7611917361228387
1735.866558,0.7692263572953378
1735.98616,0.7687418973111603
1736.105762,0.7775323718309962
1736.225364,0.7761728800825255
1736.344966,0.7889912880176098
1736.464568,0.7924229515309784
1736.58417,0.8004589726609722
1736.703772,0.8028880415290506
1736.823374,0.8103978330319236
1736.942976,0.8165313269066746
1737.062578,0.8233943759059977
1737.18218,0.8227935173516417
1737.301782,0.8289793779255321
1737.421384,0.8385341257316904
1737.540986,0.8463434774993929
1737.660588,0.8550973131262978
1737.78019,0.8523824226342763
1737.899792,0.8613709767892875
1738.019394,0.8717871316102194
1738.138996,0.8713077805214668
1738.258598,0.876621469071244
1738.3782,0.8844316886186775
1738.497802,0.8910363994400741
1738.617404,0.8941157839019752
1738.737006,0.8964255809814305
1738.856608,0.8919368008296686
1738.97621,0.8956549863849572
1739.095812,0.9034540753134029
1739.215414,0.9133190564631459
1739.335016,0.9201440915066414
1739.454618,0.9263501352342478
1739.57422,0.9304732046841089
1739.693822,0.9589886877973711
1739.813424,0.9725984253739851
1739.933026,0.9578146459022965
1740.052628,1.0
1740.17223,1.0
1740.291832,1.0
1740.411434,1.0
1740.531036,1.0
1740.650638,1.0
1740.77024,1.0
1740.889842,1.0
1741.009444,1.0
1741.129046,1.0
1741.248648,1.0
1741.36825,1.0
1741.487852,1.0
1741.607454,1.0
1741.727056,1.0
1741.846658,1.0
1741.96626,1.0
1742.085862,1.0
1742.205464,1.0
1742.325066,1.0
1742.444668,1.0
1742.56427,1.0
1742.683872,1.0
1742.803474,1.0
1742.923076,1.0
1743.042678,1.0
1743.16228,1.0
1743.281882,1.0
1743.401484,1.0
1743.521086,1.0
1743.640688,1.0
1743.76029,1.0
1743.879892,1.0
1743.999494,1.0
1744.119096,1.0
1744.238698,1.0
1744.3583,1.0
1744.477902,1.0
1744.597504,1.0
1744.717106,1.0
1744.836708,1.0
1744.95631,1.0
1745.075912,1.0
1745.195514,1.0
1745.315116,1.0
1745.434718,1.0
1745.55432,1.0
1745.673922,1.0
1745.793524,1.0
1745.913126,1.0
1746.032728,1.0
1746.15233,1.0
1746.271932,1.0
1746.391534,1.0
1746.511136,1.0
1746.630738,1.0
1746.75034,1.0
1746.869942,1.0
1746.989544,1.0
1747.109146,1.0
1747.228748,1.0
1747.34835,1.0
1747.467952,1.0
1747.587554,1.0
1747.707156,1.0
1747.826758,1.0
1747.94636,1.0
1748.065962,1.0
1748.185564,1.0
1748.305166,1.0
1748.424768,1.0
1748.54437,1.0
1748.663972,1.0
1748.783574,1.0
1748.903176,1.0
1749.022778,1.0
1749.14238,1.0
1749.261982,1.0
1749.381584,1.0
1749.501186,1.0
1749.620788,1.0
1749.74039,1.0
1749.859992,1.0
1749.979594,1.0
1750.099196,1.0
1750.218798,1.0
1750.3384,1.0
1750.458002,1.0
1750.577604,1.0
1750.697206,1.0
1750.816808,1.0
1750.93641,1.0
1751.056012,1.0
1751.175614,1.0
1751.295216,1.0
1751.414818,1.0
1751.53442,1.0
1751.654022,1.0
1751.773624,1.0
1751.893226,1.0
1752.012828,1.0
1752.13243,1.0
1752.252032,1.0
1752.371634,1.0
1752.491236,1.0
1752.610838,1.0
1752.73044,1.0
1752.850042,1.0
1752.969644,1.0
1753.089246,1.0
1753.208848,1.0
1753.32845,1.0
1753.448052,1.0
1753.567654,1.0
1753.687256,1.0
1753.806858,1.0
1753.92646,1.0
1754.046062,1.0
1754.165664,1.0
1754.285266,1.0
1754.404868,1.0
1754.52447,1.0
1754.644072,1.0
1754.763674,1.0
1754.883276,1.0
1755.002878,1.0
1755.12248,1.0
1755.242082,1.0
1755.361684,1.0
1755.481286,1.0
1755.600888,1.0
1755.72049,1.0
1755.840092,1.0
1755.959694,1.0
1756.079296,1.0
1756.198898,1.0
1756.3185,1.0
1756.438102,1.0
1756.557704,1.0
1756.677306,1.0
1756.796908,1.0
1756.91651,1.0
1757.036112,1.0
1757.155714,1.0
1757.275316,1.0
1757.394918,1.0
1757.51452,1.0
1757.634122,1.0
1757.753724,1.0
1757.873326,1.0
1757.992928,1.0
1758.11253,1.0
1758.232132,1.0
1758.351734,1.0
1758.471336,1.0
1758.590938,1.0
1758.71054,1.0
1758.830142,1.0
1758.949744,1.0
1759.069346,1.0
1759.188948,1.0
1759.30855,1.0
1759.428152,1.0
1759.547754,1.0
1759.667356,1.0
1759.786958,1.0
1759.90656,1.0
1760.026162,1.0
1760.145764,1.0
1760.265366,1.0
1760.384968,1.0
1760.50457,1.0
1760.624172,1.0
1760.743774,1.0
1760.863376,1.0
1760.982978,1.0
1761.10258,1.0
1761.222182,1.0
1761.341784,1.0
1761.461386,1.0
1761.580988,1.0
1761.70059,1.0
1761.820192,1.0
1761.939794,1.0
1762.059396,1.0
1762.178998,1.0
1762.2986,1.0
1762.418202,1.0
1762.537804,1.0
1762.657406,1.0
1762.777008,1.0
1762.89661,1.0
1763.016212,1.0
1763.135814,1.0
1763.255416,1.0
1763.375018,1.0
1763.49462,1.0
1763.614222,1.0
1763.733824,1.0
1763.853426,1.0
1763.973028,1.0
1764.09263,1.0
1764.212232,1.0
1764.331834,1.0
1764.451436,1.0
1764.571038,1.0
1764.69064,1.0
1764.810242,1.0
1764.929844,1.0
1765.049446,1.0
1765.169048,1.0
1765.28865,1.0
1765.408252,1.0
1765.527854,1.0
1765.647456,1.0
1765.767058,1.0
1765.88666,1.0
1766.006262,1.0
1766.125864,1.0
1766.245466,1.0
1766.365068,1.0
1766.48467,1.0
1766.604272,1.0
1766.723874,1.0
1766.843476,1.0
1766.963078,1.0
1767.08268,1.0
1767.202282,1.0
1767.321884,1.0
1767.441486,1.0
1767.561088,1.0
1767.68069,1.0
1767.800292,1.0
1767.919894,1.0
1768.039496,1.0
1768.159098,1.0
1768.2787,1.0
1768.398302,1.0
1768.517904,1.0
1768.637506,1.0
1768.757108,1.0
1768.87671,1.0
1768.996312,1.0
1769.115914,1.0
1769.235516,1.0
1769.355118,1.0
1769.47472,1.0
1769.594322,1.0
1769.713924,1.0
1769.833526,1.0
1769.953128,1.0
1770.07273,1.0
1770.192332,1.0
1770.311934,1.0
1770.431536,1.0
1770.551138,1.0
1770.67074,1.0
1770.790342,1.0
1770.909944,1.0
1771.029546,1.0
1771.149148,1.0
1771.26875,1.0
1771.388352,1.0
1771.507954,1.0
1771.627556,1.0
1771.747158,1.0
1771.86676,1.0
1771.986362,1.0
1772.105964,1.0
1772.225566,1.0
1772.345168,1.0
1772.46477,1.0
1772.584372,1.0
1772.703974,1.0
1772.823576,1.0
1772.943178,1.0
1773.06278,1.0
1773.182382,1.0
1773.301984,1.0
1773.421586,1.0
1773.541188,1.0
1773.66079,1.0
1773.780392,1.0
1773.899994,1.0
1774.019596,1.0
1774.139198,1.0
1774.2588,1.0
1774.378402,1.0
1774.498004,1.0
1774.617606,1.0
1774.737208,1.0
1774.85681,1.0
1774.976412,1.0
1775.096014,1.0
1775.215616,1.0
1775.335218,1.0
1775.45482,1.0
1775.574422,1.0
1775.694024,1.0
1775.813626,1.0
1775.933228,1.0
1776.05283,1.0
1776.172432,1.0
1776.292034,1.0
1776.411636,1.0
1776.531238,1.0
1776.65084,1.0
1776.770442,1.0
1776.890044,1.0
1777.009646,1.0
1777.129248,1.0
1777.24885,1.0
1777.368452,1.0
1777.488054,1.0
1777.607656,1.0
1777.727258,1.0
1777.84686,1.0
1777.966462,1.0
1778.086064,1.0
1778.205666,1.0
1778.325268,1.0
1778.44487,1.0
1778.564472,1.0
1778.684074,1.0
1778.803676,1.0
1778.923278,1.0
1779.04288,1.0
1779.162482,1.0
1779.282084,1.0
1779.401686,1.0
1779.521288,1.0
1779.64089,1.0
1779.760492,1.0
1779.880094,1.0
1779.999696,1.0
1780.119298,1.0
1780.2389,1.0
1780.358502,1.0
1780.478104,1.0
1780.597706,1.0
1780.717308,1.0
1780.83691,1.0
1780.956512,1.0
1781.076114,1.0
1781.195716,1.0
1781.315318,1.0
1781.43492,1.0
1781.554522,1.0
1781.674124,1.0
1781.793726,1.0
1781.913328,1.0
1782.03293,1.0
1782.152532,1.0
1782.272134,1.0
1782.391736,1.0
1782.511338,1.0
1782.63094,1.0
1782.750542,1.0
1782.870144,1.0
1782.989746,1.0
1783.109348,1.0
1783.22895,1.0
1783.348552,1.0
1783.468154,1.0
1783.587756,1.0
1783.707358,1.0
1783.82696,1.0
1783.946562,1.0
1784.066164,1.0
1784.185766,1.0
1784.305368,1.0
1784.42497,1.0
1784.544572,1.0
1784.664174,1.0
1784.783776,1.0
1784.903378,1.0
1785.02298,1.0
1785.142582,1.0
1785.262184,1.0
1785.381786,1.0
1785.501388,1.0
1785.62099,1.0
1785.740592,1.0
