nu,[0]1-1-2-Trichloroethane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
616.402328,1.0002834901757471
616.52033,0.9990397313533093
616.638333,0.9999287785363689
616.756335,1.0035533984040261
616.874337,0.998597784024805
616.99234,0.9982863699435182
617.110342,1.0026277464894597
617.228345,1.0030511452972264
617.346347,0.9969232429480761
617.464349,0.9976353003177716
617.582352,1.0057619364649466
617.700354,1.0015619185260805
617.818356,1.0012907322788187
617.936359,1.0050954378126493
618.054361,0.9981353406414005
618.172363,0.9992197245733151
618.290366,1.0001949590020365
618.408368,1.0017128652807545
618.526371,1.0012003198078785
618.644373,1.0031258753912127
618.762375,1.0023551690637695
618.880378,1.000191108258857
618.99838,1.002645092099513
619.116382,1.0014090918382863
619.234385,1.0016753017526272
619.352387,0.9999329232497458
619.470389,1.0006934002909096
619.588392,0.9996806410059433
619.706394,0.9975221748890486
619.824396,1.0052688317304674
619.942399,1.0010487495536173
620.060401,1.0025447323488832
620.178404,0.9992770814316317
620.296406,1.0007516623566668
620.414408,1.0008096375797033
620.532411,0.9999535150804574
620.650413,1.0010439445311514
620.768415,0.9998366633408848
620.886418,1.0018388886859129
621.00442,1.002426338807269
621.122422,1.0009227955140254
621.240425,0.9983860038948901
621.358427,1.0021208458186972
621.47643,1.0010515524940402
621.594432,1.0009375992716447
621.712434,1.0001321187269103
621.830437,1.003038707540139
621.948439,0.9998232956140594
622.066441,1.0060591830331895
622.184444,1.0016423471773053
622.302446,1.0006121873102094
622.420448,1.002667050267471
622.538451,0.9994229065824984
622.656453,0.9984252412358519
622.774455,0.9994788058688726
622.892458,1.000003465006003
623.01046,1.0015298690574819
623.128463,0.999180206214689
623.246465,1.001644550792893
623.364467,1.001198017049791
623.48247,1.0023615841573799
623.600472,1.0000431089291633
623.718474,1.0011753902302898
623.836477,1.002378524211295
623.954479,1.0006710650634771
624.072481,1.0010250249793902
624.190484,1.0017491279428279
624.308486,1.0020971960458043
624.426489,0.9999677575197999
624.544491,1.0043595754196972
624.662493,0.9957674824569405
624.780496,1.0014662739299633
624.898498,0.997049461420094
625.0165,0.999350840795068
625.134503,1.002074148075348
625.252505,1.0012387666383336
625.370507,1.0030596712681967
625.48851,0.999631307983612
625.606512,1.000501615767133
625.724514,0.9970120727663324
625.842517,0.9983587483290238
625.960519,1.0008792663281976
626.078522,1.0016944339336022
626.196524,0.998201818668781
626.314526,0.9988098088399913
626.432529,0.9988686404703064
626.550531,1.0002845304711179
626.668533,0.9973143129277704
626.786536,0.999414111699618
626.904538,1.002314073344306
627.02254,1.0005422269519153
627.140543,1.000904518830646
627.258545,0.9979665702252389
627.376548,1.0012166395060964
627.49455,0.9992059953886192
627.612552,0.999846401797412
627.730555,0.9996828602994298
627.848557,0.9985629335702865
627.966559,1.000697002793635
628.084562,0.9971550545491159
628.202564,1.0010516525992004
628.320566,0.9958033307315739
628.438569,1.001514746070638
628.556571,1.0011677813262378
628.674573,0.9998917158631504
628.792576,0.9995114993553116
628.910578,0.9950788487384442
629.028581,0.9978390382470311
629.146583,0.9999457094737839
629.264585,0.9980542953422241
629.382588,0.9995171566064079
629.50059,0.9995701324195547
629.618592,1.0003296843339382
629.736595,0.999529480728927
629.854597,0.9984352255381856
629.972599,0.9975238706781874
630.090602,0.9973040406432496
630.208604,0.9986257451542117
630.326607,0.9995673036400827
630.444609,0.999278350514331
630.562611,1.0016094938471154
630.680614,0.9967556742354814
630.798616,0.9953089375655161
630.916618,0.9960719351095445
631.034621,0.9995596869662485
631.152623,0.9971096850262984
631.270625,0.9953223743268711
631.388628,0.9953999129599217
631.50663,0.9980210606875494
631.624632,0.9969487645097701
631.742635,0.9996110856468011
631.860637,0.9953798060847601
631.97864,0.9952598700444184
632.096642,0.9966694585985401
632.214644,0.9955897538240742
632.332647,0.9962229510616271
632.450649,0.9972828980217006
632.568651,1.0002249853053984
632.686654,0.9970815669296477
632.804656,0.9962265374707063
632.922658,0.9973554031239152
633.040661,0.9957428873038752
633.158663,0.9969647158176124
