nu,[0]Vinyl2-2-2-trifluoroacetate-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
1615.163925,0.999991973432213
1615.22419,0.9999919455324374
1615.284455,0.9999919138326933
1615.34472,0.999991877332989
1615.404985,0.9999918346333367
1615.46525,0.9999917859337356
1615.525515,0.9999917312341864
1615.58578,0.9999916678347127
1615.646045,0.9999915960353135
1615.70631,0.9999915144360026
1615.766575,0.9999914232367807
1615.82684,0.9999913209376633
1615.887105,0.9999912077386521
1615.94737,0.999991083639751
1616.007635,0.9999909473409756
1616.0679,0.999990801442307
1616.128165,0.9999906444437635
1616.18843,0.9999904766453475
1616.248695,0.9999902990470545
1616.30896,0.9999901142488644
1616.369225,0.9999899250507527
1616.42949,0.9999897300527363
1616.489755,0.9999895340547684
1616.55002,0.9999893400568176
1616.610285,0.9999891480588827
1616.67055,0.9999889620609185
1616.730815,0.9999887850628879
1616.79108,0.9999886170647861
1616.851345,0.999988461066574
1616.91161,0.9999883180682343
1616.971875,0.9999881880697614
1617.03214,0.9999880730711264
1617.092405,0.9999879730723241
1617.15267,0.9999878900733258
1617.212935,0.9999878210741637
1617.2732,0.9999877660748351
1617.333465,0.9999877260753253
1617.39373,0.9999877010756324
1617.453995,0.9999876890757801
1617.51426,0.9999876910757555
1617.574525,0.9999877070755586
1617.63479,0.9999877350752148
1617.695055,0.999987775074725
1617.75532,0.9999878290740664
1617.815585,0.9999878940732774
1617.87585,0.9999879720723361
1617.936115,0.9999880630712457
1617.99638,0.9999881650700333
1618.056645,0.9999882790686907
1618.11691,0.9999884030672449
1618.177175,0.9999885380656884
1618.23744,0.999988683064037
1618.297705,0.9999888350623284
1618.35797,0.9999889930605768
1618.418235,0.9999891560587959
1618.4785,0.999989323056999
1618.538765,0.9999894890552403
1618.59903,0.99998965305353
1618.659295,0.9999898130518873
1618.71956,0.9999899680503204
1618.779825,0.9999901132488742
1618.84009,0.9999902492475389
1618.900355,0.9999903742463279
1618.96062,0.9999904870452484
1619.020885,0.9999905876442965
1619.08115,0.9999906749434786
1619.141415,0.9999907488427923
1619.20168,0.9999908094422334
1619.261945,0.9999908578417898
1619.32221,0.9999908965414367
1619.382475,0.9999909243411841
1619.44274,0.9999909437410082
1619.503005,0.9999909557408996
1619.56327,0.9999909592408679
1619.623535,0.9999909579408797
1619.6838,0.999990953040924
1619.744065,0.9999909432410127
1619.80433,0.9999909298411341
1619.864595,0.9999909152412667
1619.92486,0.9999908994414103
1619.985125,0.9999908823415661
1620.04539,0.9999908641417322
1620.105655,0.9999908459418987
1620.16592,0.9999908276420664
1620.226185,0.9999908094422334
1620.28645,0.9999907924423899
1620.346715,0.9999907754425464
1620.40698,0.9999907597426915
1620.467245,0.9999907438428385
1620.52751,0.9999907293429728
1620.587775,0.9999907159430971
1620.64804,0.9999907026432207
1620.708305,0.9999906904433342
1620.76857,0.9999906783434469
1620.828835,0.9999906661435607
1620.8891,0.9999906540436737
1620.949365,0.9999906431437756
1621.00963,0.9999906321438786
1621.069895,0.999990619943993
1621.13016,0.9999906078441065
1621.190425,0.9999905944442326
1621.25069,0.9999905786443812
1621.310955,0.9999905615445425
1621.37122,0.9999905433447145
1621.431485,0.9999905226449104
1621.49175,0.9999904994451305
1621.552015,0.9999904739453731
1621.61228,0.9999904446456527
1621.672545,0.9999904118459666
1621.73281,0.9999903765463057
1621.793075,0.9999903375466818
1621.85334,0.9999902950470934
1621.913605,0.9999902500475311
1621.97387,0.9999902013480071
1622.034135,0.9999901490485209
1622.0944,0.9999900930490742
1622.154665,0.9999900334496664
1622.21493,0.9999899700503003
1622.275195,0.9999899030509746
1622.33546,0.9999898330516838
1622.395725,0.9999897570524593
1622.45599,0.9999896780532717
1622.516255,0.9999895960541214
1622.57652,0.9999895090550304
1622.636785,0.9999894180559892
1622.69705,0.9999893220570096
1622.757315,0.9999892220580824
1622.81758,0.9999891180592088
1622.877845,0.9999890090604008
1622.93811,0.9999888980616269
1622.998375,0.9999887810629328
1623.05864,0.9999886620642748
1623.118905,0.999988541065654
1623.17917,0.9999884200670479
1623.239435,0.9999882980684681
1623.2997,0.9999881780698796
1623.359965,0.9999880600712815
1623.42023,0.9999879450726612
1623.480495,0.9999878340740055
1623.54076,0.9999877310752638
1623.601025,0.9999876340764586
1623.66129,0.9999875460775507
1623.721555,0.9999874670785377
1623.78182,0.9999873950794427
1623.842085,0.9999873330802261
1623.90235,0.9999872830808607
1623.962615,0.9999872430813702
1624.02288,0.9999872140817405
1624.083145,0.9999871930820092
1624.14341,0.9999871820821502
1624.203675,0.999987181082163
1624.26394,0.9999871870820861
1624.324205,0.9999872020818941
1624.38447,0.9999872250816
1624.444735,0.9999872560812044
1624.505,0.9999872940807208
1624.565265,0.9999873380801628
1624.62553,0.9999873880795309
1624.685795,0.9999874440788262
1624.74606,0.9999875040780747
1624.806325,0.9999875710772397
1624.86659,0.9999876430763475
1624.926855,0.9999877190754112
1624.98712,0.999987798074444
1625.047385,0.999987879073459
1625.10765,0.9999879630724444
1625.167915,0.9999880490714129
1625.22818,0.9999881370703652
1625.288445,0.9999882240693369
1625.34871,0.9999883120683044
1625.408975,0.9999883970673146
1625.46924,0.999988478066378
1625.529505,0.9999885560654823
1625.58977,0.9999886290646496
1625.650035,0.9999886970638787
1625.7103,0.9999887580631911
1625.770565,0.9999888130625743
1625.83083,0.9999888600620496
1625.891095,0.9999889000616048
1625.95136,0.999988933061239
1626.011625,0.9999889590609516
1626.07189,0.999988979060731
1626.132155,0.9999889910605988
1626.19242,0.9999889970605328
1626.252685,0.9999889970605328
1626.31295,0.9999889920605878
1626.373215,0.999988982060698
1626.43348,0.9999889670608633
1626.493745,0.9999889490610621
1626.55401,0.9999889270613055
1626.614275,0.9999889000616048
1626.67454,0.9999888680619605
1626.734805,0.9999888330623508
1626.79507,0.999988794062787
1626.855335,0.999988750063281
1626.9156,0.9999887020638222
1626.975865,0.9999886480644337
1627.03613,0.9999885910650824
1627.096395,0.9999885300657801
1627.15666,0.9999884640665394
1627.216925,0.9999883940673494
1627.27719,0.9999883200682109
1627.337455,0.9999882420691251
1627.39772,0.9999881620700688
1627.457985,0.9999880790710548
1627.51825,0.9999879940720717
1627.578515,0.9999879100730837
1627.63878,0.9999878260741029
1627.699045,0.999987742075129
1627.75931,0.9999876600761375
1627.819575,0.9999875800771278
1627.87984,0.9999875040780747
1627.940105,0.9999874330789644
1628.00037,0.9999873650798212
1628.060635,0.9999873030806066
1628.1209,0.9999872460813319
1628.181165,0.9999871920820221
1628.24143,0.9999871450826252
1628.301695,0.9999871040831531
1628.36196,0.9999870660836438
1628.422225,0.9999870340840582
1628.48249,0.9999870070844087
1628.542755,0.9999869850846947
1628.60302,0.9999869680849162
1628.663285,0.9999869550850856
1628.72355,0.99998694708519
1628.783815,0.9999869430852423
1628.84408,0.9999869440852291
1628.904345,0.9999869500851509
1628.96461,0.9999869620849944
1629.024875,0.9999869790847729
1629.08514,0.9999870010844867
1629.145405,0.999987027084149
1629.20567,0.9999870600837214
1629.265935,0.9999870980832305
1629.3262,0.9999871400826894
1629.386465,0.9999871860820989
1629.44673,0.9999872370814468
1629.506995,0.9999872920807463
1629.56726,0.9999873480800362
1629.627525,0.9999874050793167
1629.68779,0.9999874640785753
1629.748055,0.999987524077825
1629.80832,0.9999875810771155
1629.868585,0.9999876370764216
1629.92885,0.9999876900757677
1629.989115,0.9999877390751658
1630.04938,0.999987784074615
1630.109645,0.9999878240741272
1630.16991,0.9999878590737017
1630.230175,0.9999878890733379
1630.29044,0.9999879130730475
1630.350705,0.999987933072806
1630.41097,0.9999879470726372
1630.471235,0.9999879570725166
1630.5315,0.9999879610724685
1630.591765,0.9999879630724444
1630.65203,0.9999879600724805
1630.712295,0.9999879540725528
1630.77256,0.9999879450726612
1630.832825,0.9999879360727697
1630.89309,0.9999879230729267
1630.953355,0.9999879090730959
1631.01362,0.9999878930732894
1631.073885,0.9999878770734832
1631.13415,0.9999878600736894
1631.194415,0.9999878420739082
1631.25468,0.9999878240741272
1631.314945,0.9999878050743587
1631.37521,0.9999877870745784
1631.435475,0.9999877680748106
1631.49574,0.9999877470750677
1631.556005,0.9999877260753253
1631.61627,0.9999877070755586
1631.676535,0.999987686075817
1631.7368,0.9999876660760635
1631.797065,0.9999876450763227
1631.85733,0.9999876240765824
1631.917595,0.9999876050768177
1631.97786,0.9999875840770782
1632.038125,0.9999875640773267
1632.09839,0.9999875430775881
1632.158655,0.9999875220778499
1632.21892,0.9999875020780997
1632.279185,0.9999874810783623
1632.33945,0.9999874620786003
1632.399715,0.9999874420788514
1632.45998,0.9999874230790902
1632.520245,0.9999874040793293
1632.58051,0.9999873860795562
1632.640775,0.9999873680797834
1632.70104,0.9999873510799983
1632.761305,0.9999873340802135
1632.82157,0.9999873170804289
1632.881835,0.9999873010806319
1632.9421,0.9999872870808099
1633.002365,0.9999872710810134
1633.06263,0.9999872550812172
1633.122895,0.9999872400814085
1633.18316,0.9999872250816
1633.243425,0.9999872080818173
1633.30369,0.9999871920820221
1633.363955,0.99998717508224
1633.42422,0.9999871550824967
1633.484485,0.9999871350827537
1633.54475,0.9999871110830628
1633.605015,0.9999870850833983
1633.66528,0.9999870540837991
1633.725545,0.9999870210842269
1633.78581,0.9999869840847078
1633.846075,0.9999869400852814
1633.90634,0.9999868900859357
1633.966605,0.9999868320866977
1634.02687,0.9999867680875425
1634.087135,0.9999866950885111
1634.1474,0.9999866130896055
1634.207665,0.9999865220908278
1634.26793,0.9999864200922077
1634.328195,0.999986308093735
1634.38846,0.9999861830954543
1634.448725,0.9999860470973426
1634.50899,0.9999858980994327
1634.569255,0.9999857371017161
1634.62952,0.9999855631042129
1634.689785,0.9999853761069302
1634.75005,0.9999851781098453
1634.810315,0.99998496811298
1634.87058,0.9999847461163417
1634.930845,0.9999845141199075
1634.99111,0.9999842731236687
1635.051375,0.9999840281275517
1635.11164,0.9999837761316084
1635.171905,0.9999835211357779
1635.23217,0.9999832661400126
1635.292435,0.9999830121442953
1635.3527,0.999982760148608
1635.412965,0.9999825151528617
1635.47323,0.999982279157016
1635.533495,0.9999820551610106
1635.59376,0.9999818421648555
1635.654025,0.9999816431684887
1635.71429,0.9999814591718833
1635.774555,0.999981290175031
1635.83482,0.9999811391778676
1635.895085,0.9999810061803849
1635.95535,0.999980889182614
1636.015615,0.9999807901845109
1636.07588,0.9999807091860702
1636.136145,0.9999806441873261
1636.19641,0.9999805941882952
1636.256675,0.999980559188975
1636.31694,0.999980539189364
1636.377205,0.9999805341894613
1636.43747,0.9999805421893057
1636.497735,0.9999805601889555
1636.558,0.9999805911883535
1636.618265,0.9999806321875585
1636.67853,0.9999806841865527
1636.738795,0.9999807431854149
1636.79906,0.9999808101841269
1636.859325,0.9999808831827287
1636.91959,0.9999809611812406
1636.979855,0.9999810441796638
1637.04012,0.9999811301780374
1637.100385,0.9999812191763618
1637.16065,0.9999813081746943
1637.220915,0.9999813951730719
1637.28118,0.9999814821714571
1637.341445,0.999981564169942
1637.40171,0.9999816431684887
1637.461975,0.999981717167133
1637.52224,0.9999817841659103
1637.582505,0.9999818431648373
1637.64277,0.9999818951638946
1637.703035,0.9999819391630989
1637.7633,0.9999819741624674
1637.823565,0.999982002161963
1637.88383,0.9999820211616213
1637.944095,0.9999820331614055
1638.00436,0.9999820371613337
1638.064625,0.9999820361613517
1638.12489,0.9999820301614595
1638.185155,0.9999820181616752
1638.24542,0.999982002161963
1638.305685,0.9999819841622871
1638.36595,0.9999819641626476
1638.426215,0.9999819431630267
1638.48648,0.999981923163388
1638.546745,0.9999819031637497
1638.60701,0.9999818851640756
1638.667275,0.9999818691643656
1638.72754,0.9999818561646013
1638.787805,0.9999818471647647
1638.84807,0.9999818401648918
1638.908335,0.9999818381649281
1638.9686,0.99998183916491
1639.028865,0.9999818441648192
1639.08913,0.9999818531646558
1639.149395,0.9999818641644562
1639.20966,0.9999818761642387
1639.269925,0.9999818901639851
1639.33019,0.9999819031637497
1639.390455,0.9999819151635326
1639.45072,0.9999819261633337
1639.510985,0.9999819331632073
1639.57125,0.9999819351631711
1639.631515,0.9999819321632253
1639.69178,0.9999819221634061
1639.752045,0.9999819061636954
1639.81231,0.9999818811641481
1639.872575,0.9999818501647103
1639.93284,0.9999818091654552
1639.993105,0.9999817601663478
1640.05337,0.9999817041673708
1640.113635,0.9999816411685254
1640.1739,0.9999815701698314
1640.234165,0.999981492171272
1640.29443,0.9999814081728302
1640.354695,0.9999813181745075
1640.41496,0.9999812251762492
1640.475225,0.999981127178094
1640.53549,0.9999810251800242
1640.595755,0.999980921182003
1640.65602,0.9999808141840502
1640.716285,0.9999807041861666
1640.77655,0.9999805941882952
1640.836815,0.9999804811904944
1640.89708,0.9999803661927457
1640.957345,0.9999802521949904
1641.01761,0.9999801371972681
1641.077875,0.9999800201995989
1641.13814,0.9999799032019433
1641.198405,0.9999797852043217
1641.25867,0.9999796662067344
1641.318935,0.9999795472091612
1641.3792,0.9999794272116227
1641.439465,0.99997930521414
1641.49973,0.9999791832166722
1641.559995,0.9999790592192612
1641.62026,0.9999789332219077
1641.680525,0.9999788062245912
1641.74079,0.9999786762273549
1641.801055,0.9999785442301783
1641.86132,0.9999784122330192
1641.921585,0.9999782772359427
1641.98185,0.9999781402389281
1642.042115,0.9999779992420202
1642.10238,0.9999778552451987
1642.162645,0.9999777092484425
1642.22291,0.9999775602517749
1642.283175,0.9999774072552199
1642.34344,0.9999772502587793
1642.403705,0.9999770902624321
1642.46397,0.9999769282661566
1642.524235,0.9999767602700467
1642.5845,0.9999765882740588
1642.644765,0.9999764142781475
1642.70503,0.9999762372823379
1642.765295,0.9999760562866553
1642.82556,0.9999758702911261
1642.885825,0.9999756852956072
1642.94609,0.9999754983001715
1643.006355,0.9999752913052649
1643.06662,0.999975085310376
1643.126885,0.9999748903152534
1643.18715,0.9999746833204726
1643.247415,0.9999744643260409
1643.30768,0.9999742463316315
1643.367945,0.9999740273372955
1643.42821,0.9999738083430074
1643.488475,0.9999735893487673
1643.54874,0.999973358354895
1643.609005,0.999973128361049
1643.66927,0.9999728963673101
1643.729535,0.9999726533739258
1643.7898,0.9999724103806006
1643.850065,0.9999721673873343
1643.91033,0.9999719243941272
1643.970595,0.9999716684013473
1644.03086,0.9999714144085758
1644.091125,0.9999711584159264
1644.15139,0.9999708914236628
1644.211655,0.9999706234314999
1644.27192,0.9999703434397644
1644.332185,0.9999700644480776
1644.39245,0.9999697844564988
1644.452715,0.9999694804657304
1644.51298,0.9999691774750238
1644.573245,0.9999688724844712
1644.63351,0.9999685564943573
1644.693775,0.9999682285047247
1644.75404,0.9999678875156168
1644.814305,0.9999675345270149
1644.87457,0.9999671705388985
1644.934835,0.9999667925513795
1644.9951,0.9999664045643393
1645.055365,0.9999660025779255
1645.11563,0.9999655895920516
1645.175895,0.9999651636068012
1645.23616,0.9999647136225789
1645.296425,0.9999642516389878
1645.35669,0.9999637766560812
1645.416955,0.9999632906738039
1645.47722,0.999962792692209
1645.537485,0.9999622687118429
1645.59775,0.999961734732134
1645.658015,0.9999611997527491
1645.71828,0.9999606527741224
1645.778545,0.9999600807967925
1645.83881,0.9999594978202354
1645.899075,0.9999589138440592
1645.95934,0.9999583308681824
1646.019605,0.9999577478926455
1646.07987,0.9999571649174483
1646.140135,0.9999565679431991
1646.2004,0.9999559739691741
1646.260665,0.9999553899950558
1646.32093,0.9999547940218211
1646.381195,0.9999541990488956
1646.44146,0.9999536160757675
1646.501725,0.9999530331029792
1646.56199,0.9999524501305309
1646.622255,0.9999518661584705
1646.68252,0.9999512831867025
1646.742785,0.9999507002152743
1646.80305,0.9999501162442359
1646.863315,0.9999495332734881
1646.92358,0.9999489503030802
1646.983845,0.9999483673330121
1647.04411,0.999947783363336
1647.104375,0.9999472003939482
1647.16464,0.9999466044255945
1647.224905,0.9999460094575418
1647.28517,0.9999454264891883
1647.345435,0.9999448435211745
1647.4057,0.9999442595535564
1647.465965,0.9999436765862231
1647.52623,0.9999430936192295
1647.586495,0.9999425096526333
1647.64676,0.9999419396855653
1647.707025,0.9999413677189394
1647.76729,0.999940784753292
1647.827555,0.9999402137872668
1647.88782,0.9999396428215678
1647.948085,0.9999390588569869
1648.00835,0.9999384758926855
1648.068615,0.999937892928724
1648.12888,0.9999373089651651
1648.189145,0.9999367260018839
1648.24941,0.9999361430389425
1648.309675,0.9999355470771789
1648.36994,0.9999349391165511
1648.430205,0.9999343441554394
1648.49047,0.9999337361955429
1648.550735,0.9999331162368186
1648.611,0.9999325092776012
1648.671265,0.9999319013188205
1648.73153,0.9999312943603406
1648.791795,0.9999306864022984
1648.85206,0.9999300784446259
1648.912325,0.9999294714872525
1648.97259,0.9999288635303186
1649.032855,0.9999282685728219
1649.09312,0.9999276726157513
1649.153385,0.9999270786588903
1649.21365,0.9999264947016469
1649.273915,0.9999259247437073
1649.33418,0.999925352786242
1649.394445,0.9999247818290284
1649.45471,0.9999242228712317
1649.514975,0.9999236639137473
1649.57524,0.9999231049565754
1649.635505,0.9999225469996386
1649.69577,0.9999220000421549
1649.756035,0.9999214660839495
1649.8163,0.9999209181271361
1649.876565,0.9999203721704639
1649.93683,0.9999198372132079
1649.997095,0.9999193032561574
1650.05736,0.9999187682994732
1650.117625,0.9999182333430753
1650.17789,0.9999176993868812
1650.238155,0.9999171644310553
1650.29842,0.9999166294755153
1650.358685,0.9999160945202616
1650.41895,0.9999155605652098
1650.479215,0.9999150256105279
1650.53948,0.9999144906561324
1650.599745,0.999913956701937
1650.66001,0.9999134217481132
1650.720275,0.9999128997934432
1650.78054,0.9999123768391335
1650.840805,0.9999118418861549
1650.90107,0.9999113079333739
1650.961335,0.9999107729809673
1651.0216,0.99991025102768
1651.081865,0.9999097280747554
1651.14213,0.9999092061220136
1651.202395,0.9999086831696355
1651.26266,0.9999081612174392
1651.322925,0.9999076382656077
1651.38319,0.9999071163139567
1651.443455,0.9999066063614575
1651.50372,0.9999060824105329
1651.563985,0.9999055604596941
1651.62425,0.9999050505079884
1651.684515,0.9999045405565427
1651.74478,0.9999040176066047
1651.805045,0.9999034956568438
1651.86531,0.9999029717075493
1651.925575,0.9999024507582367
1651.98584,0.999901939808215
1652.046105,0.9999014168596372
1652.10637,0.9999008819125222
1652.166635,0.9999003599643981
1652.2269,0.9998998550148438
1652.287165,0.9998993250680611
1652.34743,0.9998988051205473
1652.407695,0.9998982951722867
1652.46796,0.999897795223264
1652.528225,0.9998973152724375
1652.58849,0.9998968253228732
1652.648755,0.9998963553714757
1652.70902,0.9998959054182169
1652.769285,0.9998954754630701
1652.82955,0.9998950655060092
1652.889815,0.9998946755470097
1652.95008,0.9998943255839345
1653.010345,0.9998939956188615
1653.07061,0.9998936956507078
1653.130875,0.9998934156805123
1653.19114,0.999893185705053
1653.251405,0.9998929957253658
1653.31167,0.999892825743571
1653.371935,0.999892695757512
1653.4322,0.9998925957682475
1653.492465,0.9998925357746936
1653.55273,0.999892515776843
1653.612995,0.9998925257757683
1653.67326,0.9998925657714701
1653.733525,0.9998926257650258
1653.79379,0.9998927257542934
1653.854055,0.9998928457414277
1653.91432,0.9998929957253658
1653.974585,0.9998931657071896
1654.03485,0.9998933556869091
1654.095115,0.9998935856624074
1654.15538,0.999893835635835
1654.215645,0.9998940856093251
1654.27591,0.9998943655797083
1654.336175,0.9998946555491164
1654.39644,0.9998949655165077
1654.456705,0.9998952954819007
1654.51697,0.999895635446359
1654.577235,0.9998959754109328
1654.6375,0.9998963153756223
1654.697765,0.9998966553404273
1654.75803,0.9998970053043179
1654.818295,0.9998973452693575
1654.87856,0.9998976752355359
1654.938825,0.9998979852038632
1654.99909,0.999898275174321
1655.059355,0.9998985751438485
1655.11962,0.9998988351175119
1655.179885,0.9998990650942704
1655.24015,0.9998992750730961
1655.300415,0.9998994450559873
1655.36068,0.9998995750429236
1655.420945,0.999899685031883
1655.48121,0.9998997550248633
1655.541475,0.9998997950208544
1655.60174,0.9998998050198523
1655.662005,0.9998997750228587
1655.72227,0.999899715028874
1655.782535,0.9998996150389075
1655.8428,0.9998994950509609
1655.903065,0.9998993450660478
1655.96333,0.9998991650841819
1656.023595,0.9998989451063898
1656.08386,0.9998987051306718
1656.144125,0.9998984451570422
1656.20439,0.9998981751844984
1656.264655,0.9998978852140697
1656.32492,0.9998975852447491
1656.385185,0.999897265277573
1656.44545,0.99989693531153
1656.505715,0.9998966053455958
1656.56598,0.9998962853787332
1656.626245,0.9998959554130135
1656.68651,0.9998956254474026
1656.746775,0.99989532547876
1656.80704,0.9998950355091577
1656.867305,0.9998947655375345
1656.92757,0.9998945255628197
1656.987835,0.9998943055860482
1657.0481,0.9998941256050894
1657.108365,0.9998939756209818
1657.16863,0.9998938656326505
1657.228895,0.9998937956400824
1657.28916,0.9998937856411445
1657.349425,0.9998938256368967
1657.40969,0.999893895629467
1657.469955,0.9998940256156819
1657.53022,0.9998942055966227
1657.590485,0.9998944355723164
1657.65075,0.9998947055438504
1657.711015,0.9998950255102074
1657.77128,0.9998953954714352
1657.831545,0.9998958054286314
1657.89181,0.9998962553818451
1657.952075,0.9998967253331956
1658.01234,0.999897245279628
1658.072605,0.9998977852242862
1658.13287,0.9998983651651698
1658.193135,0.9998989451063898
1658.2534,0.9998995450459368
1658.313665,0.9999001599843461
1658.37393,0.9999007799226375
1658.434195,0.9999013998613132
1658.49446,0.9999020188004712
1658.554725,0.9999026267410835
1658.61499,0.9999032206834202
1658.675255,0.9999037916283222
1658.73552,0.999904350574698
1658.795785,0.9999048835238589
1658.85605,0.999905368477845
1658.916315,0.9999058174354563
1658.97658,0.9999062413956127
1659.036845,0.9999066163605236
1659.09711,0.9999069443299475
1659.157375,0.9999072213042094
1659.21764,0.9999074512828968
1659.277905,0.9999076312662541
1659.33817,0.9999077522550849
1659.398435,0.9999078232485379
1659.4587,0.999907846246418
1659.518965,0.9999078202488144
1659.57923,0.9999077462556384
1659.639495,0.9999076362657924
1659.69976,0.9999074892793807
1659.760025,0.9999072932975319
1659.82029,0.9999070613190668
1659.880555,0.9999068063427987
1659.94082,0.9999065133701474
1660.001085,0.9999061973997391
1660.06135,0.9999058814294306
1660.121615,0.9999055394616776
1660.18188,0.9999051874949897
1660.242145,0.9999048345285207
1660.30241,0.9999044705632273
1660.362675,0.9999041055981621
1660.42294,0.9999037536319789
1660.483205,0.9999034006660161
1660.54347,0.9999030616988208
1660.603735,0.9999027337306703
1660.664,0.9999024187613588
1660.724265,0.9999021267898952
1660.78453,0.9999018488171425
1660.844795,0.9999015938422036
1660.90506,0.9999013638648635
1660.965325,0.9999011578852037
1661.02559,0.9999009759032096
1661.085855,0.9999008189187687
1661.14612,0.9999006859319686
1661.206385,0.9999005899415073
1661.26665,0.9999005299474738
1661.326915,0.9999004949509558
1661.38718,0.99990048295215
1661.447445,0.9999004959508563
1661.50771,0.9999005459458824
1661.567975,0.9999006189386249
1661.62824,0.9999007169288904
1661.688505,0.9999008519154963
1661.74877,0.9999010228985565
1661.809035,0.999901217879275
1661.8693,0.9999014248588486
1661.929565,0.9999016698347276
1661.98983,0.9999019368085091
1662.050095,0.9999022297798196
1662.11036,0.9999025457489741
1662.170625,0.9999028877157032
1662.23089,0.9999032646791629
1662.291155,0.9999036536416085
1662.35142,0.9999040676018068
1662.411685,0.999904518558643
1662.47195,0.9999050055122621
1662.532215,0.9999055164638505
1662.59248,0.999906052413351
1662.652745,0.9999066243597765
1662.71301,0.9999072203043022
1662.773275,0.999907853245773
1662.83354,0.9999085351831615
1662.893805,0.9999092401189272
1662.95407,0.9999099700529389
1663.014335,0.9999107369841801
1663.0746,0.9999115269139743
1663.134865,0.9999123548410613
1663.19513,0.9999132057668374
1663.255395,0.9999140686923064
1663.31566,0.9999149696152881
1663.375925,0.999915892537231
1663.43619,0.9999168294588613
1663.496455,0.9999177763805471
1663.55672,0.9999187503009356
1663.616985,0.9999197472204266
1663.67725,0.9999207431409908
1663.737515,0.9999217520615297
1663.79778,0.9999227729821597
1663.858045,0.9999238069028414
1663.91831,0.9999248518237657
1663.978575,0.9999259097448185
1664.03884,0.9999269786661874
1664.099105,0.9999280475886989
1664.15937,0.9999291305113609
1664.219635,0.999930210435405
1664.2799,0.9999312933604093
1664.340165,0.9999323862859102
1664.40043,0.9999334802125391
1664.460695,0.9999345611412155
1664.52096,0.999935643070996
1664.581225,0.9999367240020104
1664.64149,0.9999377929349397
1664.701755,0.9999388498697455
1664.76202,0.999939881807171
1664.822285,0.9999409027463115
1664.88255,0.9999419226865525
1664.942815,0.9999429176292606
1665.00308,0.9999438905741928
1665.063345,0.9999448495208436
1665.12361,0.9999457974690102
1665.183875,0.9999467194194606
1665.24414,0.9999476183719654
1665.304405,0.9999485043259477
1665.36467,0.99994936628193
1665.424935,0.9999502172392027
1665.4852,0.9999510551978359
1665.545465,0.9999518681583742
1665.60573,0.9999526701200941
1665.665995,0.9999534590830621
1665.72626,0.9999542240477509
1665.786525,0.9999549780135201
1665.84679,0.999955730979902
1665.907055,0.9999564719473731
1665.96732,0.9999572009159069
1666.027585,0.9999579168855192
1666.08785,0.999958608856637
1666.148115,0.9999592888287222
1666.20838,0.9999599698012298
1666.268645,0.9999606367747521
1666.32891,0.9999612807496095
1666.389175,0.9999619127253386
1666.44944,0.9999625447014672
1666.509705,0.9999631636784739
1666.56997,0.9999637576567696
1666.630235,0.9999643416357746
1666.6905,0.9999649246151557
1666.750765,0.9999654945953251
1666.81103,0.9999660405766343
1666.871295,0.9999665755586091
1666.93156,0.9999670975412978
1666.991825,0.9999676075246475
1667.05209,0.9999681055086401
1667.112355,0.9999685914932575
1667.17262,0.9999690644785131
1667.232885,0.9999695264643276
1667.29315,0.9999699754507458
1667.353415,0.9999703994381053
1667.41368,0.9999708124259655
1667.473945,0.9999712134143417
1667.53421,0.9999716014032478
1667.594475,0.9999719773926405
1667.65474,0.999972342382479
1667.715005,0.9999726943728054
1667.77527,0.99997302136393
1667.835535,0.9999733373554546
1667.8958,0.9999736403474218
1667.956065,0.9999739323397674
1668.01633,0.9999742103325592
1668.076595,0.9999744653260153
1668.13686,0.9999747083198399
1668.197125,0.9999749383140493
1668.25739,0.9999751573085848
1668.317655,0.999975362303513
1668.37792,0.9999755572987277
1668.438185,0.9999757332944412
1668.49845,0.9999758902906437
1668.558715,0.9999760342871823
1668.61898,0.9999761642840752
1668.679245,0.9999762812812932
1668.73951,0.9999763852788319
1668.799775,0.9999764762766871
1668.86004,0.999976557274785
1668.920305,0.9999766302730764
1668.98057,0.9999766942715828
1669.040835,0.9999767522702326
1669.1011,0.9999768082689323
1669.161365,0.9999768642676352
1669.22163,0.9999769202663411
1669.281895,0.9999769782650042
1669.34216,0.9999770432635099
1669.402425,0.9999771152618596
1669.46269,0.999977195260032
1669.522955,0.9999772852579837
1669.58322,0.999977387255672
1669.643485,0.9999774992531456
1669.70375,0.9999776222503856
1669.764015,0.9999777562473959
1669.82428,0.9999779012441811
1669.884545,0.9999780572407458
1669.94481,0.9999782212371607
1670.005075,0.999978394233408
1670.06534,0.9999785752295137
1670.125605,0.9999787622255247
1670.18587,0.9999789562214234
1670.246135,0.9999791542172763
1670.3064,0.9999793562130859
1670.366665,0.9999795632088341
1670.42693,0.9999797722045846
1670.487195,0.9999799822003588
1670.54746,0.9999801931961573
1670.607725,0.9999804061919612
1670.66799,0.999980620187791
1670.728255,0.9999808331836858
1670.78852,0.9999810441796638
1670.848785,0.9999812541757052
1670.90905,0.9999814621718277
1670.969315,0.9999816671680484
1671.02958,0.9999818671644018
1671.089845,0.999982063160867
1671.15011,0.9999822541574593
1671.210375,0.9999824361542461
1671.27064,0.9999826101512052
1671.330905,0.9999827791482806
1671.39117,0.999982939145538
1671.451435,0.9999830901429733
1671.5117,0.9999832301406156
