nu,[0]Butane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
708.712224,0.9903061908351185
708.831426,0.9899508337158773
708.950628,0.9899825126494164
709.06983,0.9896004531417625
709.189032,0.9897865155162684
709.308234,0.9901406254816602
709.427436,0.9901685478410022
709.546638,0.9902675696467941
709.66584,0.9901923121713212
709.785042,0.9898666914711075
709.904244,0.9897588018818266
710.023446,0.9894114575048704
710.142648,0.9893916694736012
710.26185,0.989085005591422
710.381052,0.9891255589079886
710.500254,0.9890464320283933
710.619456,0.9891176459351693
710.738658,0.989306585448692
710.85786,0.9891314936791463
710.977062,0.9893511052467251
711.096264,0.9892046921179873
711.215466,0.9888990750883857
711.334668,0.9886914280863155
711.45387,0.9884472514606328
711.573072,0.9880964149635271
711.692274,0.9882910891320509
711.811476,0.9881636078042753
711.930678,0.9884640552067391
712.04988,0.9881013554579531
712.169082,0.9879452477766223
712.288284,0.9879580911483252
712.407486,0.9879116582092238
712.526688,0.9876024902475145
712.64589,0.9874454739346927
712.765092,0.9873131651060749
712.884294,0.9869577963368532
713.003496,0.9867367425494222
713.122698,0.9872716988239385
713.2419,0.9874454739346927
713.361102,0.9872193748104995
713.480304,0.9875037349363375
713.599506,0.9875708874734735
713.718708,0.9865986090750342
713.83791,0.9871078253238106
713.957112,0.9859871075224773
714.076314,0.9861162802941946
714.195516,0.9860551429800927
714.314718,0.9861024747629095
714.43392,0.9864299151366251
714.553122,0.9862967560865198
714.672324,0.9868373948303414
714.791526,0.9871236191753663
714.910728,0.9868443027162828
715.02993,0.986643993654889
715.149132,0.9863243727823222
715.268334,0.9858638668367404
715.387536,0.9852035592736944
715.506738,0.9848272833873217
715.62594,0.9848213744413483
715.745142,0.985054804767492
715.864344,0.9857889440299635
715.983546,0.9861320582809029
716.102748,0.9860048554501436
716.22195,0.9859802056368814
716.341152,0.9858096458151562
716.460354,0.985520845900186
716.579556,0.9850607151140516
716.698758,0.9847012335624091
716.81796,0.984831222704334
716.937162,0.9845003749990324
717.056364,0.9847494851050068
717.175566,0.9849966882484649
717.294768,0.9855987051224109
717.41397,0.9856706564540764
