nu,[0]Perfluorodecalin(cis)-HITRAN(x-sec)-X=0.01-T=300.0K-P=0.0atm-L=15cm
2523.91582,0.9999965430059754
2523.976085,0.99999676580523
2524.03635,0.9999967942051385
2524.096615,0.999996686105491
2524.15688,0.9999966782055172
2524.217145,0.9999966838054986
2524.27741,0.9999967205053776
2524.337675,0.9999966968054556
2524.39794,0.9999965853058301
2524.458205,0.9999967030054351
2524.51847,0.9999967058054259
2524.578735,0.9999967039054322
2524.639,0.9999967415053089
2524.699265,0.9999966729055348
2524.75953,0.9999967415053089
2524.819795,0.9999966463056237
2524.88006,0.9999967342053327
2524.940325,0.9999967251053625
2525.00059,0.9999967832051739
2525.060855,0.9999967589052524
2525.12112,0.9999967987051241
2525.181385,0.9999967563052607
2525.24165,0.9999967134054009
2525.301915,0.9999968152050714
2525.36218,0.9999967775051922
2525.422445,0.9999967331053363
2525.48271,0.9999966790055145
2525.542975,0.9999967840051713
2525.60324,0.9999967369053239
2525.663505,0.9999967364053255
2525.72377,0.9999967744052023
2525.784035,0.9999966768055218
2525.8443,0.9999967237053671
2525.904565,0.9999968294050263
2525.96483,0.9999968284050296
2526.025095,0.9999969026047969
2526.08536,0.9999968456049751
2526.145625,0.9999968350050086
2526.20589,0.9999969161047552
2526.266155,0.9999967455052958
2526.32642,0.9999967847051691
2526.386685,0.9999967960051328
2526.44695,0.9999968106050862
2526.507215,0.9999968983048103
2526.56748,0.9999967480052877
2526.627745,0.9999968486049656
2526.68801,0.9999968294050263
2526.748275,0.9999968554049442
2526.80854,0.9999968642049166
2526.868805,0.9999968363050045
2526.92907,0.9999967984051251
2526.989335,0.9999968253050393
2527.0496,0.999996880704865
2527.109865,0.9999969169047528
2527.17013,0.9999968841048544
2527.230395,0.9999968179050629
2527.29066,0.9999968774048753
2527.350925,0.9999967945051376
2527.41119,0.9999967843051704
2527.471455,0.9999968560049424
2527.53172,0.9999968671049075
2527.591985,0.999996861204926
2527.65225,0.99999686630491
2527.712515,0.9999968983048103
2527.77278,0.9999968833048569
2527.833045,0.9999969094047759
2527.89331,0.9999968151050718
2527.953575,0.999996959304623
2528.01384,0.9999968899048364
2528.074105,0.999996915204758
2528.13437,0.9999969325047048
2528.194635,0.9999969482046568
2528.2549,0.9999970102044694
2528.315165,0.9999969129047651
2528.37543,0.9999969838045487
2528.435695,0.9999969759045726
2528.49596,0.9999969363046931
2528.556225,0.9999969815045556
2528.61649,0.9999970343043977
2528.676755,0.9999969266047228
2528.73702,0.9999970776042703
2528.797285,0.9999969874045379
2528.85755,0.9999970493043533
2528.917815,0.9999970546043376
2528.97808,0.9999969944045168
2529.038345,0.9999970731042833
2529.09861,0.9999970240044282
2529.158875,0.9999970435043705
2529.21914,0.9999970323044036
2529.279405,0.9999970777042699
2529.33967,0.9999970387043846
2529.399935,0.9999970667043021
2529.4602,0.9999970371043894
2529.520465,0.9999970128044616
2529.58073,0.9999969874045379
2529.640995,0.9999971090041789
2529.70126,0.9999969548046366
2529.761525,0.9999971309041159
2529.82179,0.9999971055041891
2529.882055,0.9999969554046347
2529.94232,0.9999971413040861
2530.002585,0.9999970095044716
2530.06285,0.9999970091044728
2530.123115,0.9999970597043227
2530.18338,0.9999970738042813
2530.243645,0.9999970148044557
2530.30391,0.999997080404262
2530.364175,0.9999970910042312
2530.42444,0.9999969926045222
2530.484705,0.99999706060432
2530.54497,0.9999971891039505
2530.605235,0.9999971472040692
2530.6655,0.9999970999042053
2530.725765,0.9999970626043142
2530.78603,0.9999971243041348
2530.846295,0.9999970038044886
2530.90656,0.9999971878039542
2530.966825,0.9999971030041963
2531.02709,0.9999970833042535
2531.087355,0.9999970933042245
2531.14762,0.9999970856042468
2531.207885,0.9999970718042872
2531.26815,0.9999971841039647
2531.328415,0.9999971742039926
2531.38868,0.9999970578043282
2531.448945,0.9999971724039977
2531.50921,0.9999970564043323
2531.569475,0.9999972052039054
2531.62974,0.999997061304318
2531.690005,0.9999971490040641
2531.75027,0.9999970304044092
2531.810535,0.9999971659040161
2531.8708,0.999997015404454
2531.931065,0.9999970284044152
2531.99133,0.9999970858042463
2532.051595,0.9999972137038817
2532.11186,0.999997123204138
2532.172125,0.9999971745039917
2532.23239,0.9999971596040339
2532.292655,0.9999971350041041
2532.35292,0.9999970906042323
2532.413185,0.999997155004047
2532.47345,0.9999970899042343
2532.533715,0.9999971283041234
2532.59398,0.9999971521040553
2532.654245,0.9999971267041279
2532.71451,0.9999971411040867
2532.774775,0.9999971344041059
2532.83504,0.9999971830039678
2532.895305,0.9999971970039284
2532.95557,0.9999972794037009
2533.015835,0.9999972582037587
2533.0761,0.9999973087036216
2533.136365,0.9999971945039354
2533.19663,0.9999971827039685
2533.256895,0.9999972003039191
2533.31716,0.9999971406040881
2533.377425,0.9999972259038478
2533.43769,0.9999971006042032
2533.497955,0.9999971258041305
2533.55822,0.9999972170038726
2533.618485,0.99999726140375
2533.67875,0.9999971688040078
2533.739015,0.9999971752039898
2533.79928,0.9999971607040308
2533.859545,0.999997275303712
2533.91981,0.999997241003806
2533.980075,0.9999971592040351
2534.04034,0.999997249003784
2534.100605,0.9999972382038138
2534.16087,0.9999971883039528
2534.221135,0.9999972201038639
2534.2814,0.9999972630037456
2534.341665,0.9999972766037084
2534.40193,0.9999971650040186
2534.462195,0.9999973456035229
2534.52246,0.9999972910036693
2534.582725,0.9999972124038854
2534.64299,0.999997171204001
2534.703255,0.9999972254038492
2534.76352,0.9999972040039088
2534.823785,0.9999972650037401
2534.88405,0.9999971064041865
2534.944315,0.9999972807036973
2535.00458,0.9999972784037036
2535.064845,0.9999972964036548
2535.12511,0.9999971889039512
2535.185375,0.9999973135036087
2535.24564,0.999997325303577
2535.305905,0.9999973264035741
2535.36617,0.9999973179035968
2535.426435,0.9999973573034919
2535.4867,0.9999973165036006
2535.546965,0.9999972796037003
2535.60723,0.9999973281035696
2535.667495,0.9999973091036205
2535.72776,0.9999973096036191
2535.788025,0.9999973575034914
2535.84829,0.9999973848034196
2535.908555,0.9999974347032904
2535.96882,0.9999972768037079
2536.029085,0.999997337303545
2536.08935,0.9999973640034743
2536.149615,0.9999973915034022
2536.20988,0.9999973635034756
2536.270145,0.9999974879031553
2536.33041,0.9999972570037621
2536.390675,0.9999973293035663
2536.45094,0.9999973148036051
2536.511205,0.9999972386038126
2536.57147,0.9999973703034577
2536.631735,0.9999974398032773
2536.692,0.9999974588032289
2536.752265,0.9999974248033158
2536.81253,0.9999974022033743
2536.872795,0.9999973939033959
2536.93306,0.9999974434032681
2536.993325,0.9999974846031636
2537.05359,0.9999975256030613
2537.113855,0.9999974318032978
2537.17412,0.9999975123030943
2537.234385,0.9999975399030261
2537.29465,0.9999974440032665
2537.354915,0.9999975059031103
2537.41518,0.9999973743034472
2537.475445,0.9999974854031616
2537.53571,0.9999975070031075
2537.595975,0.9999975271030576
2537.65624,0.9999974771031825
2537.716505,0.9999975279030556
2537.77677,0.9999974331032945
2537.837035,0.9999974649032134
2537.8973,0.9999975078031055
2537.957565,0.9999975851029159
2538.01783,0.9999975461030108
2538.078095,0.9999976370027919
2538.13836,0.9999974827031683
2538.198625,0.9999975523029956
2538.25889,0.9999975897029048
2538.319155,0.9999975672029593
2538.37942,0.9999975980028848
2538.439685,0.999997664202728
2538.49995,0.9999976048028685
2538.560215,0.9999976437027761
2538.62048,0.9999977260025855
2538.680745,0.9999975816029243
2538.74101,0.9999976981026494
2538.801275,0.9999977615025054
2538.86154,0.999997645002773
2538.921805,0.9999977112026193
2538.98207,0.9999975881029086
2539.042335,0.9999976483027653
2539.1026,0.999997714002613
2539.162865,0.9999975669029599
2539.22313,0.9999977536025232
2539.283395,0.999997635302796
2539.34366,0.999997714002613
2539.403925,0.9999976843026812
2539.46419,0.999997784602454
2539.524455,0.9999978412023303
2539.58472,0.9999977313025735
2539.644985,0.9999977268025837
2539.70525,0.9999977784024677
2539.765515,0.9999977278025814
2539.82578,0.9999977507025297
2539.886045,0.9999977696024873
2539.94631,0.999997715702609
2540.006575,0.9999977929024356
2540.06684,0.9999977542025218
2540.127105,0.9999978471023175
2540.18737,0.999997848702314
2540.247635,0.9999978086024011
2540.3079,0.99999787870225
2540.368165,0.9999978202023757
2540.42843,0.9999977475025369
2540.488695,0.9999977696024873
2540.54896,0.9999978873022317
2540.609225,0.9999978460023199
2540.66949,0.9999978030024134
2540.729755,0.9999979691020623
2540.79002,0.9999978314023514
2540.850285,0.9999978789022496
2540.91055,0.9999978666022757
2540.970815,0.9999978946022163
2541.03108,0.9999979719020566
2541.091345,0.9999978553022999
2541.15161,0.9999979202021628
2541.211875,0.9999979130021778
2541.27214,0.9999979409021199
2541.332405,0.9999979498021017
2541.39267,0.9999978901022258
2541.452935,0.9999980081019838
2541.5132,0.9999979425021166
2541.573465,0.9999979928020144
2541.63373,0.9999980567018882
2541.693995,0.9999979759020485
2541.75426,0.9999980929018185
2541.814525,0.9999979934020132
2541.87479,0.999997993002014
2541.935055,0.9999979761020481
2541.99532,0.9999979456021103
2542.055585,0.9999980396019216
2542.11585,0.9999979640020726
2542.176115,0.999997970702059
2542.23638,0.9999980732018563
2542.296645,0.9999979906020189
2542.35691,0.9999981976016243
2542.417175,0.9999980993018063
2542.47744,0.9999981241017595
2542.537705,0.9999980821018392
2542.59797,0.9999981369017356
2542.658235,0.9999981971016252
2542.7185,0.9999981596016936
2542.778765,0.999998176301663
2542.83903,0.9999981749016655
2542.899295,0.9999982759014863
2542.95956,0.9999981346017398
2543.019825,0.9999981341017408
2543.08009,0.9999981955016282
2543.140355,0.9999982657015039
2543.20062,0.9999981557017007
2543.260885,0.9999982442015414
2543.32115,0.9999981366017361
2543.381415,0.9999981892016395
2543.44168,0.9999982635015077
2543.501945,0.9999982210015824
2543.56221,0.9999982420015453
2543.622475,0.9999982551015223
2543.68274,0.9999982901014619
2543.743005,0.9999982402015485
2543.80327,0.9999981992016215
2543.863535,0.9999982517015282
2543.9238,0.9999982525015269
2543.984065,0.9999982711014945
2544.04433,0.9999982311015645
2544.104595,0.9999982266015724
2544.16486,0.9999982969014503
2544.225125,0.9999983436013719
2544.28539,0.9999983363013839
2544.345655,0.9999982495015322
2544.40592,0.9999982032016143
2544.466185,0.9999983239014046
2544.52645,0.9999982200015842
2544.586715,0.9999982725014921
2544.64698,0.999998337501382
2544.707245,0.9999983183014141
2544.76751,0.9999984092012654
2544.827775,0.9999984154012554
2544.88804,0.9999984507012002
2544.948305,0.9999984117012614
2545.00857,0.9999984364012224
2545.068835,0.9999982944014545
2545.1291,0.999998442401213
2545.189365,0.9999983713013263
2545.24963,0.9999983932012909
2545.309895,0.9999983539013548
2545.37016,0.9999984079012674
2545.430425,0.9999984597011863
2545.49069,0.9999983457013684
2545.550955,0.9999984344012256
2545.61122,0.9999984352012243
2545.671485,0.9999983787013144
2545.73175,0.9999984015012776
2545.792015,0.9999983157014184
2545.85228,0.9999983458013681
2545.912545,0.9999984697011709
2545.97281,0.9999984502012009
2546.033075,0.9999984350012247
2546.09334,0.999998429001234
2546.153605,0.999998441801214
2546.21387,0.9999984104012634
2546.274135,0.999998427701236
2546.3344,0.9999984394012177
2546.394665,0.999998430301232
2546.45493,0.9999985356010722
2546.515195,0.999998526901085
2546.57546,0.9999985176010987
2546.635725,0.9999984248012407
2546.69599,0.9999984378012202
2546.756255,0.9999984197012487
2546.81652,0.9999985213010932
2546.876785,0.9999984858011464
2546.93705,0.9999984985011272
2546.997315,0.9999984501012011
2547.05758,0.9999984628011815
2547.117845,0.9999984797011556
2547.17811,0.9999985220010923
2547.238375,0.9999985144011035
2547.29864,0.9999985387010677
2547.358905,0.9999984701011703
2547.41917,0.9999985730010181
2547.479435,0.99999850340112
2547.5397,0.9999984513011992
2547.599965,0.999998532301077
2547.66023,0.9999985811010066
2547.720495,0.9999985295010811
2547.78076,0.9999985656010287
2547.841025,0.9999984696011711
2547.90129,0.9999985478010545
2547.961555,0.9999984805011545
2548.02182,0.999998531701078
2548.082085,0.9999984659011767
2548.14235,0.9999985760010139
2548.202615,0.9999984070012689
2548.26288,0.9999985790010096
2548.323145,0.9999985272010846
2548.38341,0.9999983960012864
2548.443675,0.9999985984009823
2548.50394,0.9999984308012312
2548.564205,0.999998465101178
2548.62447,0.999998543301061
2548.684735,0.9999984752011625
2548.745,0.9999985211010936
2548.805265,0.9999984711011688
2548.86553,0.9999984776011589
2548.925795,0.9999985405010651
2548.98606,0.9999985400010658
2549.046325,0.9999984730011658
2549.10659,0.9999985697010229
2549.166855,0.9999984952011323
2549.22712,0.9999984570011904
2549.287385,0.9999984718011677
2549.34765,0.9999985223010918
2549.407915,0.9999984798011555
2549.46818,0.9999984474012052
2549.528445,0.9999984471012058
2549.58871,0.9999984908011389
2549.648975,0.9999984524011976
2549.70924,0.9999984693011715
2549.769505,0.9999984489012029
2549.82977,0.9999985118011073
2549.890035,0.9999985733010177
2549.9503,0.9999984704011698
2550.010565,0.9999985702010221
2550.07083,0.9999984927011359
2550.131095,0.9999984892011412
2550.19136,0.9999983822013087
2550.251625,0.9999985358010719
2550.31189,0.9999984899011402
2550.372155,0.9999984744011637
2550.43242,0.999998467701174
2550.492685,0.9999984008012788
2550.55295,0.9999984870011446
2550.613215,0.9999984730011658
2550.67348,0.9999985736010173
2550.733745,0.9999985691010237
2550.79401,0.9999984257012392
2550.854275,0.9999983816013096
2550.91454,0.9999984572011901
2550.974805,0.9999984843011487
2551.03507,0.9999985219010924
2551.095335,0.999998362301341
2551.1556,0.9999984512011993
2551.215865,0.99999841890125
2551.27613,0.9999984636011803
2551.336395,0.9999984370012215
2551.39666,0.9999984057012709
2551.456925,0.9999984305012317
2551.51719,0.9999984311012308
2551.577455,0.9999984212012463
2551.63772,0.9999984175012522
2551.697985,0.9999984193012493
2551.75825,0.9999984179012515
2551.818515,0.9999984667011755
2551.87878,0.9999983732013232
2551.939045,0.9999984180012513
2551.99931,0.9999983965012856
2552.059575,0.9999984311012308
2552.11984,0.999998449501202
2552.180105,0.9999983131014228
2552.24037,0.9999984027012757
2552.300635,0.9999983958012867
2552.3609,0.9999983306013934
2552.421165,0.9999984704011698
2552.48143,0.9999983872013005
2552.541695,0.9999984629011813
2552.60196,0.9999983868013012
2552.662225,0.9999984135012585
2552.72249,0.9999983839013059
2552.782755,0.9999984092012654
2552.84302,0.9999983331013893
2552.903285,0.9999982847014711
2552.96355,0.9999984043012732
2553.023815,0.9999983204014106
2553.08408,0.9999983061014347
2553.144345,0.9999983290013961
2553.20461,0.999998257001519
2553.264875,0.9999983230014061
2553.32514,0.999998234201559
2553.385405,0.9999983695013293
2553.44567,0.9999982851014705
2553.505935,0.9999983292013958
2553.5662,0.9999982822014755
2553.626465,0.9999982086016046
2553.68673,0.9999983013014427
2553.746995,0.9999983484013639
2553.80726,0.9999982158015917
2553.867525,0.9999982423015448
2553.92779,0.999998207801606
2553.988055,0.9999981888016403
2554.04832,0.9999982213015819
2554.108585,0.9999982625015095
2554.16885,0.9999982711014945
2554.229115,0.9999982802014789
2554.28938,0.999998320101411
2554.349645,0.9999982601015136
2554.40991,0.9999981880016416
2554.470175,0.9999983027014404
2554.53044,0.9999981592016943
2554.590705,0.9999982986014474
2554.65097,0.9999981850016472
2554.711235,0.9999982718014934
2554.7715,0.9999982389015507
2554.831765,0.9999982419015454
2554.89203,0.9999983560013513
2554.952295,0.9999981408017283
2555.01256,0.9999981629016874
2555.072825,0.9999981522017072
2555.13309,0.9999980985018079
2555.193355,0.9999981315017457
2555.25362,0.9999981772016613
2555.313885,0.9999982189015861
2555.37415,0.9999982241015769
2555.434415,0.9999980952018142
2555.49468,0.9999981378017339
2555.554945,0.9999982514015288
2555.61521,0.9999981759016636
2555.675475,0.9999982154015924
2555.73574,0.9999981858016457
2555.796005,0.9999981390017316
2555.85627,0.9999980480019052
2555.916535,0.9999981663016813
2555.9768,0.9999981973016249
2556.037065,0.9999981413017274
2556.09733,0.9999981775016608
2556.157595,0.9999981684016773
2556.21786,0.9999981909016364
2556.278125,0.9999981017018018
2556.33839,0.9999980187019628
2556.398655,0.9999981509017096
2556.45892,0.9999981033017987
2556.519185,0.9999981053017949
2556.57945,0.9999982362015555
2556.639715,0.9999982208015827
2556.69998,0.999998163701686
2556.760245,0.9999980762018505
2556.82051,0.9999980013019975
2556.880775,0.9999980235019533
2556.94104,0.9999980582018853
2557.001305,0.999998100501804
2557.06157,0.9999981417017266
2557.121835,0.9999980371019265
2557.1821,0.99999806610187
2557.242365,0.9999979974020052
2557.30263,0.9999980600018818
2557.362895,0.9999979998020004
2557.42316,0.9999981234017609
2557.483425,0.9999980441019127
2557.54369,0.9999980646018729
2557.603955,0.9999980694018636
2557.66422,0.9999980689018646
2557.724485,0.9999980607018805
2557.78475,0.9999981445017214
2557.845015,0.9999980923018197
2557.90528,0.999997952102097
2557.965545,0.9999980740018547
2558.02581,0.9999980183019636
2558.086075,0.9999981051017953
2558.14634,0.9999980512018989
2558.206605,0.999998126001756
2558.26687,0.9999980061019879
2558.327135,0.999998038901923
2558.3874,0.9999980375019257
2558.447665,0.9999980626018767
2558.50793,0.9999979868020265
2558.568195,0.999997969702061
2558.62846,0.9999979476021061
2558.688725,0.9999980687018649
2558.74899,0.9999980996018057
2558.809255,0.9999981026018001
2558.86952,0.9999979773020456
2558.929785,0.9999979440021136
2558.99005,0.9999979426021165
2559.050315,0.999998056801888
2559.11058,0.9999980857018322
2559.170845,0.999998102101801
2559.23111,0.9999980388019232
2559.291375,0.9999980170019661
2559.35164,0.9999980244019515
2559.411905,0.9999979948020105
2559.47217,0.999997996002008
2559.532435,0.9999981153017761
2559.5927,0.9999980406019197
2559.652965,0.9999979636020735
2559.71323,0.9999980935018173
2559.773495,0.9999980314019377
2559.83376,0.9999980130019741
2559.894025,0.9999979303021418
2559.95429,0.9999979686020632
2560.014555,0.9999979839020323
2560.07482,0.9999979428021161
2560.135085,0.9999979924020153
2560.19535,0.9999980106019789
2560.255615,0.9999979114021811
2560.31588,0.999997903802197
2560.376145,0.9999979613020782
2560.43641,0.9999980185019631
2560.496675,0.9999979832020337
2560.55694,0.9999980091019819
2560.617205,0.9999981678016785
2560.67747,0.9999980392019223
2560.737735,0.9999979221021589
2560.798,0.9999979441021134
2560.858265,0.9999980470019071
2560.91853,0.9999979405021208
2560.978795,0.9999978825022419
2561.03906,0.9999979858020285
2561.099325,0.9999980402019204
2561.15959,0.9999979618020771
2561.219855,0.9999979905020191
2561.28012,0.9999980231019541
2561.340385,0.9999980613018793
2561.40065,0.9999978936022185
2561.460915,0.999998037301926
2561.52118,0.9999978956022142
2561.581445,0.9999979977020046
2561.64171,0.9999978323023495
2561.701975,0.9999980163019675
2561.76224,0.9999978999022052
2561.822505,0.999997968702063
2561.88277,0.9999979468021079
2561.943035,0.9999979344021334
2562.0033,0.999998003501993
2562.063565,0.9999979756020491
2562.12383,0.999998002501995
2562.184095,0.9999979464021086
2562.24436,0.9999979640020726
2562.304625,0.9999979601020806
2562.36489,0.9999979181021672
2562.425155,0.9999979803020396
2562.48542,0.9999978948022159
2562.545685,0.9999979415021187
2562.60595,0.9999979818020366
2562.666215,0.9999979217021596
2562.72648,0.9999977926024363
2562.786745,0.9999979357021307
2562.84701,0.9999979406021205
2562.907275,0.9999979265021497
2562.96754,0.9999979356021309
2563.027805,0.9999979875020251
2563.08807,0.9999979318021387
2563.148335,0.9999979299021426
2563.2086,0.999997941402119
2563.268865,0.9999978642022809
2563.32913,0.9999979068021907
2563.389395,0.9999978403023322
2563.44966,0.9999979114021811
2563.509925,0.9999979631020744
2563.57019,0.9999979195021642
2563.630455,0.999997854302302
2563.69072,0.9999979008022033
2563.750985,0.9999979250021528
2563.81125,0.9999978720022642
2563.871515,0.9999979708020589
2563.93178,0.999997893802218
2563.992045,0.9999979060021924
2564.05231,0.9999978818022434
2564.112575,0.9999978220023719
2564.17284,0.999997877302253
2564.233105,0.9999979255021517
2564.29337,0.9999978683022721
2564.353635,0.9999978547023012
2564.4139,0.9999978255023643
2564.474165,0.9999978683022721
2564.53443,0.9999977699024867
2564.594695,0.9999978355023426
2564.65496,0.9999979078021887
2564.715225,0.9999979564020881
2564.77549,0.999997871602265
2564.835755,0.9999978432023259
2564.89602,0.9999978781022513
2564.956285,0.9999979120021799
2565.01655,0.9999979579020851
2565.076815,0.9999978809022453
2565.13708,0.9999978430023263
2565.197345,0.9999978039024114
2565.25761,0.9999979243021543
2565.317875,0.9999978282023584
2565.37814,0.9999978421023282
2565.438405,0.9999979277021472
2565.49867,0.9999978028024138
2565.558935,0.9999977791024662
2565.6192,0.9999978840022388
2565.679465,0.9999978609022879
2565.73973,0.9999977823024591
2565.799995,0.9999978634022826
2565.86026,0.9999978628022839
2565.920525,0.9999978827022414
2565.98079,0.9999978433023257
2566.041055,0.9999979011022027
2566.10132,0.9999978845022377
2566.161585,0.9999978163023843
2566.22185,0.9999979106021828
2566.282115,0.9999977930024354
2566.34238,0.9999978828022412
2566.402645,0.9999976752027023
2566.46291,0.9999978006024187
2566.523175,0.9999978734022612
2566.58344,0.9999977585025122
2566.643705,0.9999978564022975
2566.70397,0.9999977612025062
2566.764235,0.9999977770024708
2566.8245,0.9999977838024557
2566.884765,0.9999978024024148
2566.94503,0.9999978511023089
2567.005295,0.9999978420023284
2567.06556,0.9999978209023742
2567.125825,0.9999978884022295
2567.18609,0.9999977242025896
2567.246355,0.9999977557025185
2567.30662,0.9999977086026253
2567.366885,0.9999977780024686
2567.42715,0.9999976859026776
2567.487415,0.9999978158023853
2567.54768,0.9999976944026578
2567.607945,0.999997806402406
2567.66821,0.9999977719024822
2567.728475,0.999997708702625
2567.78874,0.9999977330025697
2567.849005,0.9999976625027319
2567.90927,0.9999978166023836
2567.969535,0.9999977363025622
2568.0298,0.9999978635022824
2568.090065,0.999997776902471
2568.15033,0.9999977189026017
2568.210595,0.9999977725024809
2568.27086,0.9999977407025522
2568.331125,0.9999976786026944
2568.39139,0.9999976326028023
2568.451655,0.999997658202742
2568.51192,0.9999977545025212
2568.572185,0.9999977342025669
2568.63245,0.9999977859024511
2568.692715,0.9999977160026083
2568.75298,0.9999976834026834
2568.813245,0.9999977777024693
2568.87351,0.999997757202515
2568.933775,0.9999977345025662
2568.99404,0.9999976942026584
2569.054305,0.9999978126023924
2569.11457,0.9999978230023696
2569.174835,0.9999977458025407
2569.2351,0.999997863202283
2569.295365,0.9999977678024914
2569.35563,0.9999978431023261
2569.415895,0.9999977967024273
2569.47616,0.9999976716027107
2569.536425,0.9999976758027009
2569.59669,0.9999978356023423
2569.656955,0.9999977649024978
2569.71722,0.9999977705024853
2569.777485,0.9999978025024145
2569.83775,0.9999977509025292
2569.898015,0.9999978276023597
2569.95828,0.9999976924026625
2570.018545,0.9999977036026367
2570.07881,0.9999978170023828
2570.139075,0.999997756802516
2570.19934,0.99999776840249
2570.259605,0.9999977756024739
2570.31987,0.9999978369023395
2570.380135,0.999997825602364
2570.4404,0.9999976609027357
2570.500665,0.9999978360023415
2570.56093,0.9999978283023582
2570.621195,0.9999976937026596
2570.68146,0.999997769302488
2570.741725,0.9999978816022438
2570.80199,0.999997795002431
2570.862255,0.999997795002431
2570.92252,0.9999977845024542
2570.982785,0.999997842202328
2571.04305,0.9999977625025032
2571.103315,0.9999977690024887
2571.16358,0.9999978087024008
2571.223845,0.9999977964024279
2571.28411,0.9999977953024304
2571.344375,0.9999977426025479
2571.40464,0.9999976743027045
2571.464905,0.9999978116023945
2571.52517,0.9999977566025164
2571.585435,0.9999978409023309
2571.6457,0.9999978131023912
2571.705965,0.9999978080024025
2571.76623,0.9999977660024953
2571.826495,0.9999977812024615
2571.88676,0.9999976967026526
2571.947025,0.9999978271023607
2572.00729,0.9999977272025828
2572.067555,0.999997885302236
2572.12782,0.9999976871026748
2572.188085,0.9999979044021957
2572.24835,0.9999977473025373
2572.308615,0.999997843602325
2572.36888,0.9999977314025733
2572.429145,0.9999978012024173
2572.48941,0.9999979074021895
2572.549675,0.9999976718027103
2572.60994,0.9999977331025695
2572.670205,0.9999977513025283
2572.73047,0.9999979352021316
2572.790735,0.9999978430023263
2572.851,0.9999977707024849
2572.911265,0.9999977392025556
2572.97153,0.9999978431023261
2573.031795,0.9999977185026027
2573.09206,0.9999978271023607
2573.152325,0.9999977799024644
2573.21259,0.9999978465023188
2573.272855,0.9999977856024518
2573.33312,0.999997706102631
2573.393385,0.9999977204025983
2573.45365,0.9999976675027202
2573.513915,0.9999977858024514
2573.57418,0.9999977645024988
2573.634445,0.9999977496025322
2573.69471,0.9999976918026638
2573.754975,0.9999977576025142
2573.81524,0.9999978061024066
2573.875505,0.9999977884024456
2573.93577,0.999997833902346
2573.996035,0.9999976812026884
2574.0563,0.999997753202524
2574.116565,0.9999977287025794
2574.17683,0.9999978430023263
2574.237095,0.9999978329023481
2574.29736,0.9999977793024658
2574.357625,0.9999977427025477
2574.41789,0.9999977725024809
2574.478155,0.9999977567025162
2574.53842,0.9999976650027261
2574.598685,0.9999978094023994
2574.65895,0.9999977220025946
2574.719215,0.9999977551025198
2574.77948,0.9999977971024264
2574.839745,0.9999978950022155
2574.90001,0.9999978269023612
2574.960275,0.9999977690024887
2575.02054,0.9999977646024985
2575.080805,0.9999977770024708
2575.14107,0.9999978397023335
2575.201335,0.9999978149023874
2575.2616,0.9999977749024755
2575.321865,0.9999977616025052
2575.38213,0.9999977215025958
2575.442395,0.9999977551025198
2575.50266,0.9999978057024075
2575.562925,0.999997819202378
2575.62319,0.9999978472023173
2575.683455,0.999997693902659
2575.74372,0.999997783702456
2575.803985,0.999997619702833
2575.86425,0.9999978363023408
2575.924515,0.9999977983024237
2575.98478,0.9999977772024704
2576.045045,0.9999977860024509
2576.10531,0.9999978176023814
2576.165575,0.9999978698022689
2576.22584,0.9999977753024747
2576.286105,0.999997783702456
2576.34637,0.9999977217025954
2576.406635,0.9999977701024862
2576.4669,0.9999977041026356
2576.527165,0.9999977180026037
2576.58743,0.9999976675027202
2576.647695,0.9999978122023933
2576.70796,0.9999976972026514
2576.768225,0.9999977870024487
2576.82849,0.9999978701022683
2576.888755,0.9999977404025528
2576.94902,0.9999977400025538
2577.009285,0.9999977597025095
2577.06955,0.999997761702505
2577.129815,0.9999978558022988
2577.19008,0.9999977614025056
2577.250345,0.9999977102026216
2577.31061,0.9999978472023173
2577.370875,0.9999977799024644
2577.43114,0.9999977961024286
2577.491405,0.9999977419025495
2577.55167,0.9999977735024786
2577.611935,0.9999978495023123
2577.6722,0.9999978072024042
2577.732465,0.9999978493023127
2577.79273,0.9999978643022807
2577.852995,0.9999978277023595
2577.91326,0.9999977066026299
2577.973525,0.9999977169026063
2578.03379,0.9999977892024439
2578.094055,0.9999977709024844
2578.15432,0.9999977956024297
2578.214585,0.9999977175026049
2578.27485,0.9999978442023237
2578.335115,0.9999978080024025
2578.39538,0.9999977985024233
2578.455645,0.9999977957024294
2578.51591,0.9999978894022273
2578.576175,0.9999977878024469
2578.63644,0.9999977400025538
2578.696705,0.9999977018026409
2578.75697,0.9999977994024213
2578.817235,0.999997721802595
2578.8775,0.999997795902429
2578.937765,0.9999978640022813
2578.99803,0.999997833402347
2579.058295,0.9999978162023845
2579.11856,0.9999977555025189
2579.178825,0.9999978019024158
2579.23909,0.9999977688024891
2579.299355,0.9999979045021956
2579.35962,0.9999977624025034
2579.419885,0.9999978622022851
2579.48015,0.9999978341023456
2579.540415,0.9999977686024896
2579.60068,0.9999978039024114
2579.660945,0.9999979246021536
2579.72121,0.9999978110023958
2579.781475,0.9999977954024302
2579.84174,0.9999978340023458
2579.902005,0.9999977524025259
2579.96227,0.9999977960024288
2580.022535,0.9999979052021941
2580.0828,0.999997917202169
2580.143065,0.9999978246023662
2580.20333,0.9999977043026351
2580.263595,0.999997890002226
