nu,[0]Chloroform-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
1072.273045,0.999183493522975
1072.405448,0.998867441828657
1072.537851,0.9989382640409005
1072.670253,0.9990863476347236
1072.802656,0.9990405605566305
1072.935059,0.9988905159330681
1073.067461,0.9989750256454265
1073.199864,0.9987860374494215
1073.332267,0.9990846591802228
1073.464669,0.9990330677805243
1073.597072,0.9991434370596568
1073.729475,0.999165178657395
1073.861877,0.9990481033413366
1073.99428,0.9989787218598594
1074.126683,0.9990912431698211
1074.259085,0.9988607494392163
1074.391488,0.9990588131944091
1074.52389,0.9991789472484223
1074.656293,0.9989518496936737
1074.788696,0.9988356783490488
1074.921098,0.9990173131532709
1075.053501,0.9990174030648331
1075.185904,0.9989080965608577
1075.318306,0.9990135768355066
1075.450709,0.9989476541047156
1075.583112,0.9990662861822808
1075.715514,0.9990898444430598
1075.847917,0.9991699346949647
1075.98032,0.9990536181020878
1076.112722,0.9989372651031359
1076.245125,0.9988523590441607
1076.377528,0.9989673335673436
1076.50993,0.9988856213815317
1076.642333,0.9988360778834001
1076.774735,0.999059902169109
1076.907138,0.9991145122758422
1077.039541,0.9989760246209517
1077.171943,0.9990081422164308
1077.304346,0.9990143460762569
1077.436749,0.9991058200173968
1077.569151,0.9989501514769726
1077.701554,0.9990955392714034
1077.833957,0.9990387323140775
1077.966359,0.9989850154456319
1078.098762,0.9989128913312286
1078.231165,0.9992034374245452
1078.363567,0.9989841163595226
1078.49597,0.9990671753516712
1078.628373,0.9992130597999792
1078.760775,0.9990870969497654
1078.893178,0.9990300407149149
1079.025581,0.9991029725698674
1079.157983,0.9989866138229353
1079.290386,0.9990825311321652
1079.422788,0.9992520098841825
1079.555191,0.9989965038393677
1079.687594,0.9988861208244673
1079.819996,0.9991516400609484
1079.952399,0.999097287690127
1080.084802,0.9990536181020878
1080.217204,0.9990863576255872
1080.349607,0.9993497814837382
1080.48201,0.9994190188349535
1080.614412,0.9991565758822417
1080.746815,0.9991317871151
1080.879218,0.9991500913771065
1081.01162,0.9992443256657723
1081.144023,0.9994369585673503
1081.276426,0.9993486022516918
1081.408828,0.9993667305997602
1081.541231,0.9992750229229642
1081.673633,0.999117589553279
1081.806036,0.9992834968110879
1081.938439,0.9992519499290636
1082.070841,0.9993708280117554
1082.203244,0.9991424179338708
1082.335647,0.9994772366883792
1082.468049,0.9990589630532424
1082.600452,0.9993146349699784
1082.732855,0.9992066049044622
1082.865257,0.9992683577807896
1082.99766,0.9994419657590556
1083.130063,0.9991707839897702
1083.262465,0.9991930857305553
1083.394868,0.9992776710052836
1083.527271,0.9993601547883073
1083.659673,0.9993975015751121
1083.792076,0.9993648717793701
1083.924478,0.999210291983637
1084.056881,0.9992392695022765
1084.189284,0.9994607854284575
1084.321686,0.9995660741730554
1084.454089,0.9993587756722453
1084.586492,0.999548761838576
1084.718894,0.9993423563424462
1084.851297,0.9993445249177123
1084.9837,0.999447352765769
1085.116102,0.9993883971053437
1085.248505,0.9994235062364223
1085.380908,0.9994249054303105
1085.51331,0.9995224040852547
1085.645713,0.9995176363747583
1085.778116,0.9996263298320939
1085.910518,0.9995739807719727
1086.042921,0.9995561585267813
1086.175324,0.9996350266189944
1086.307726,0.9995681032942455
1086.440129,0.9997159003639468
1086.572531,0.9996529202461183
1086.704934,0.9995335188361861
1086.837337,0.9997408935738696
1086.969739,0.9996710741079865
1087.102142,0.9996664756316221
1087.234545,0.9995440539749947
1087.366947,0.999739573916761
1087.49935,0.9996101859972288
1087.631753,0.9997164602050077
1087.764155,0.9997436128727983
1087.896558,0.9995438440707655
1088.028961,0.9997469420245723
1088.161363,0.9996945466603733
1088.293766,0.9996564390305906
1088.426169,0.9996335471602498
1088.558571,0.9996785416788014
1088.690974,0.9996316478583145
1088.823376,0.9995606765308285
1088.955779,0.9998030993874706
1089.088182,0.9996731034423267
1089.220584,0.9997000449955004
1089.352987,0.9997187995442616
1089.48539,0.9998282447516218
1089.617792,0.9997704263560628
1089.750195,0.999500484799279
1089.882598,0.99964561280998
1090.015,0.9997394839402035
1090.147403,0.9995533097957889
1090.279806,0.9997622082769345
1090.412208,0.9996251902587274
1090.544611,0.9997624082293962
1090.677014,0.9997674470446315
1090.809416,0.9996640264517571
1090.941819,0.9996398148822397
1091.074221,0.9998816869995352
1091.206624,0.999858719980962
1091.339027,0.9997895321514658
1091.471429,0.9996241006678639
1091.603832,0.999677482020109
1091.736235,0.999671294035647
1091.868637,0.9997443026961292
1092.00104,0.9996916975349753
1092.133443,0.9997286368256484
1092.265845,0.999606887289058
1092.398248,0.9994923089187527
1092.530651,0.9996301084267621
1092.663053,0.999775085297105
1092.795456,0.9995853060093322
1092.927859,0.9995394161013441
1093.060261,0.9995591571997549
1093.192664,0.9997020743886516
1093.325067,0.99959976011736
1093.457469,0.9996461926046036
1093.589872,0.999705993228464
1093.722274,0.9997434129240959
1093.854677,0.9995856758559638
1093.98708,0.9993846294181887
1094.119482,0.9995948321026902
1094.251885,0.9995696326346135
1094.384288,0.9993685694362363
1094.51669,0.999790301989702
1094.649093,0.9994658327181684
1094.781496,0.9995967513266103
1094.913898,0.9996828003184599
1095.046301,0.9994436248340959
1095.178704,0.9994912894371176
1095.311106,0.9994932384470323
1095.443509,0.999358645755613
1095.575912,0.9994008195803252
1095.708314,0.9994424954634379
1095.840717,0.9994024186229158
1095.973119,0.9996486317442893
1096.105522,0.999346603556486
1096.237925,0.9994732287926958
1096.370327,0.9994257649360987
1096.50273,0.9993038124510858
1096.635133,0.9995986405662556
1096.767535,0.9995826970950881
1096.899938,0.9994468230588125
1097.032341,0.9994463833023071
1097.164743,0.9994241358734296
1097.297146,0.9993590055247902
1097.429549,0.9993697986603326
1097.561951,0.9994737884978607
1097.694354,0.9994342301081777
1097.826757,0.9995039430769392
1097.959159,0.9992751828069807
1098.091562,0.9994391173535122
1098.223964,0.9992930500069815
1098.356367,0.9993264669253016
1098.48877,0.999366370827802
1098.621172,0.9994124926500686
1098.753575,0.9993675600744909
1098.885978,0.9992844761093945
1099.01838,0.9991301085751076
1099.150783,0.9990739390593434
1099.283186,0.9993297846946793
1099.415588,0.999438657611624
1099.547991,0.999316213888349
1099.680394,0.999354858193523
1099.812796,0.9993534191235632
1099.945199,0.9991230747239025
1100.077602,0.9993433456918687
1100.210004,0.9993465036218306
1100.342407,0.9994470429371377
1100.474809,0.9990924320891079
1100.607212,0.9991228649080788
1100.739615,0.9991848424216018
1100.872017,0.99935438849685
1101.00442,0.9992619924616241
1101.136823,0.9991564060256383
1101.269225,0.999214268848513
1101.401628,0.9992309858430681
1101.534031,0.9992907416427022
1101.666433,0.99931698336213
1101.798836,0.9992333939926459
1101.931239,0.9994180194164344
1102.063641,0.9993958225887198
1102.196044,0.9991323865943521
1102.328447,0.9992037971378473
1102.460849,0.9993963622626097
1102.593252,0.9991974322299318
1102.725655,0.99931002814013
1102.858057,0.9992858751086404
1102.99046,0.999249072087592
1103.122862,0.9991621212166262
1103.255265,0.9992876338533283
1103.387668,0.9991180791210178
1103.52007,0.9991501013686075
1103.652473,0.9993517901788177
1103.784876,0.9992144287228089
1103.917278,0.9992066049044622
1104.049681,0.9989780225749988
1104.182084,0.9993971917619346
1104.314486,0.9992355123696867
1104.446889,0.9992527293458886
1104.579292,0.9991705741639275
1104.711694,0.9991507208418623
1104.844097,0.9991834035964646
1104.9765,0.9992054658095819
1105.108902,0.9992350926908595
1105.241305,0.9992041668433207
1105.373707,0.9992606934218783
1105.50611,0.9992501812546776
1105.638513,0.9991826242337137
1105.770915,0.9992441757791347
1105.903318,0.9992395293045204
1106.035721,0.9991942547871495
1106.168123,0.9992706161298301
1106.300526,0.9991786974537167
1106.432929,0.9991071987843798
1106.565331,0.9992034474165796
1106.697734,0.9991959933866654
1106.830137,0.9993030829595689
1106.962539,0.9991773985222543
1107.094942,0.9992616926830713
1107.227345,0.9991081179634255
1107.359747,0.9991924962068086
1107.49215,0.9991107656034461
1107.624552,0.999167466748274
1107.756955,0.9991288696545412
1107.889358,0.9990176428290386
1108.02176,0.9990332176354956
1108.154163,0.9990915329063236
1108.286566,0.9991051306346188
1108.418968,0.9991592636170459
1108.551371,0.9991437168198584
1108.683774,0.9991663077146847
1108.816176,0.9990120683261445
1108.948579,0.9992467738173691
1109.080982,0.9990524292289896
1109.213384,0.9990725803197102
1109.345787,0.9993061208455587
1109.47819,0.9991051606077732
1109.610592,0.9990486727989178
1109.742995,0.9990404406717703
1109.875398,0.9991843128537756
1110.0078,0.9989977026358915
1110.140203,0.9991768389830677
1110.272605,0.9991587840207145
1110.405008,0.9991131534810295
1110.537411,0.9991854918919604
1110.669813,0.9988621478452444
1110.802216,0.9992500713371637
1110.934619,0.9991916069258827
1111.067021,0.9990923721435637
1111.199424,0.9991182689534709
1111.331827,0.9990960188373773
1111.464229,0.9988895170430516
1111.596632,0.9991208366907217
1111.729035,0.9992095026078182
1111.861437,0.9989959044416452
1111.99384,0.9989851153441385
1112.126243,0.9988968089631416
1112.258645,0.99900000033325
1112.391048,0.9990131272794982
1112.52345,0.9989280749225719
1112.655853,0.9990341667175032
1112.788256,0.9990780652432323
1112.920658,0.998872935614695
1113.053061,0.9988775304407669
1113.185464,0.9989477539994861
1113.317866,0.9988576529756925
1113.450269,0.9990837000594105
1113.582672,0.9990291715591575
1113.715074,0.9988479641034498
1113.847477,0.9988027173155234
1113.97988,0.9989495521070616
1114.112282,0.9990139065100414
1114.244685,0.9988540570946144
1114.377088,0.9989932071563445
1114.50949,0.9989159879659915
1114.641893,0.9988774305530188
1114.774295,0.9988351789313346
1114.906698,0.9988309838323928
1115.039101,0.9988928133838969
1115.171503,0.9989316710701146
1115.303906,0.998930672138943
1115.436309,0.9988660434152173
1115.568711,0.9987761495165961
1115.701114,0.998875632575262
1115.833517,0.998760668606256
1115.965919,0.998882924393995
1116.098322,0.999089464788991
1116.230725,0.9987768486601455
1116.363127,0.9988293857040972
1116.49553,0.9988004200719154
1116.627933,0.9989056991843027
1116.760335,0.9988675417154063
1116.892738,0.9987348010399255
1117.025141,0.998801318992698
1117.157543,0.9987643640275663
1117.289946,0.9986803714764879
1117.422348,0.9986277424076992
1117.554751,0.9987143271863619
1117.687154,0.9987830410958037
1117.819556,0.9986932545363755
1117.951959,0.9987033413891848
1118.084362,0.9985210946599011
1118.216764,0.9987250134868344
1118.349167,0.9987987221126445
1118.48157,0.9986355317344683
1118.613972,0.9987399944743938
1118.746375,0.998581606871739
1118.878778,0.9986242472167174
1119.01118,0.998729607632463
1119.143583,0.9987236152727943
1119.275986,0.9986392266927714
1119.408388,0.9985132063744121
1119.540791,0.9984258402911763
1119.673193,0.9984978293894371
1119.805596,0.9987026422970905
1119.937999,0.9985838037536907
1120.070401,0.9985989823428648
1120.202804,0.998575215969906
1120.335207,0.9986139614399429
1120.467609,0.9985312796270099
1120.600012,0.998559538462084
1120.732415,0.9985428626570351
1120.864817,0.9985039202447734
1120.99722,0.9985643315593721
1121.129623,0.9984029766012238
1121.262025,0.9984997265371152
1121.394428,0.9984659778167149
1121.526831,0.9984374220980979
1121.659233,0.9985185983602849
1121.791636,0.9986660904492853
1121.924038,0.9984242428111098
1122.056441,0.9985837038953154
1122.188844,0.9983149213419816
1122.321246,0.9984666767431439
1122.453649,0.998484449608168
1122.586052,0.9984850486990174
1122.718454,0.9983728252866176
1122.850857,0.9986392266927714
1122.98326,0.9984446108734166
1123.115662,0.9984792575025295
1123.248065,0.9983897977689132
1123.380468,0.9982815781804427
1123.51287,0.9984868459737227
1123.645273,0.9985146042938796
1123.777676,0.9983601460322499
1123.910078,0.9984631821158909
1124.042481,0.9984112633803197
1124.174883,0.9984142586186027
1124.307286,0.9982777847176532
1124.439689,0.9983601460322499
1124.572091,0.9983372838466789
1124.704494,0.998182154286648
1124.836897,0.9982538263383217
1124.969299,0.9983104289349435
1125.101702,0.9983762197599942
1125.234105,0.9982380540524669
1125.366507,0.9981931343507354
1125.49891,0.9980396240519168
1125.631313,0.998246239638071
1125.763715,0.9982903630969843
1125.896118,0.9982235797056225
1126.028521,0.9983192141053728
1126.160923,0.9979706618965648
1126.293326,0.9981243612130405
1126.425729,0.9982495338560973
1126.558131,0.9982115012733827
1126.690534,0.9982827761190552
1126.822936,0.998076053163022
1126.955339,0.9982567212786158
1127.087742,0.9981794591984698
1127.220144,0.9981744683136511
1127.352547,0.9980579881499486
1127.48495,0.9981761652116896
1127.617352,0.9982131982343773
1127.749755,0.9980532972884278
1127.882158,0.9979770489292394
1128.01456,0.9980508021583036
1128.146963,0.9980100825162618
1128.279366,0.9981653849673187
1128.411768,0.9980902259436034
1128.544171,0.9980763525858829
1128.676574,0.998068966848201
1128.808976,0.9980004018654126
1128.941379,0.9978755598241718
1129.073781,0.9980267494238081
1129.206184,0.99791188315563
1129.338587,0.9979178706448913
1129.470989,0.997908190888493
1129.603392,0.9979615804048624
1129.735795,0.9979205650267795
1129.868197,0.9979222614931821
1130.0006,0.9980588864025421
1130.133003,0.9979201658586333
1130.265405,0.997815988431474
1130.397808,0.9977423523287334
1130.530211,0.9978923242743978
1130.662613,0.9979485071937888
1130.795016,0.9980588864025421
1130.927419,0.9979121825292399
1131.059821,0.9977755777022653
1131.192224,0.9977907440063101
1131.324626,0.9978554029414485
1131.457029,0.9978041144918618
1131.589432,0.9979322407656933
1131.721834,0.9978143919271697
1131.854237,0.9978937213246297
1131.98664,0.9977858548436429
1132.119042,0.9978065092246102
1132.251445,0.9976945616146536
1132.383848,0.9977454453348198
1132.51625,0.9978413332794585
1132.648653,0.9978383397599488
1132.781056,0.9977799679244658
1132.913458,0.9977125202783902
1133.045861,0.9978394373827263
1133.178264,0.9979133800245774
1133.310666,0.9978992097551902
1133.443069,0.9978167866845841
1133.575472,0.9979230598313106
1133.707874,0.9979277500807139
1133.840277,0.9978979124870607
1133.972679,0.9978793517585037
1134.105082,0.9979016047161675
1134.237485,0.9978277627296057
1134.369887,0.9978422313370625
1134.50229,0.9979176710613372
1134.634693,0.9978343484145725
1134.767095,0.997785156393789
1134.899498,0.9979787454916647
1135.031901,0.9978051122964752
1135.164303,0.9979020038768892
1135.296706,0.9976373953541021
1135.429109,0.9977229963148522
1135.561511,0.9978518106684641
1135.693914,0.997915675227991
1135.826317,0.9978912265934449
1135.958719,0.9978329514474626
1136.091122,0.9977667973158153
1136.223524,0.9978533074473026
1136.355927,0.9978408343589165
1136.48833,0.9978579973688689
1136.620732,0.997932041179265
1136.753135,0.9979685661603753
1136.885538,0.9979523992005562
1137.01794,0.9978604920169807
1137.150343,0.9979849329790679
1137.282746,0.9979614806087094
1137.415148,0.9980173680164562
1137.547551,0.9979497047327159
1137.679954,0.9980441152403303
1137.812356,0.9979337376651771
1137.944759,0.9980910244161035
1138.077162,0.9981809564687816
1138.209564,0.9982502326310155
1138.341967,0.9982803802432677
1138.474369,0.9981611926815056
1138.606772,0.9980256515949876
1138.739175,0.9982598158792483
1138.871577,0.998217390738614
1139.00398,0.9983253038711526
1139.136383,0.9984196500701562
1139.268785,0.9982348596958049
1139.401188,0.9983694308247822
1139.533591,0.998431331648399
1139.665993,0.9983783163522572
1139.798396,0.9985134060770734
1139.930799,0.9985744171100528
1140.063201,0.9986586004816944
1140.195604,0.9985100111372641
1140.328007,0.9985382693704314
1140.460409,0.9985491534968859
1140.592812,0.9986441200369709
1140.725215,0.9985852017719946
1140.857617,0.9985215939205734
1140.99002,0.9986268436431355
1141.122422,0.9986544061243805
1141.254825,0.9986226494192001
1141.387228,0.9986464169210884
1141.51963,0.99870124411437
1141.652033,0.9988646450037355
1141.784436,0.998717423205575
1141.916838,0.9987413927113649
1142.049241,0.9987230160388049
1142.181644,0.9987791458495392
1142.314046,0.9989436583220908
1142.446449,0.9988492626066472
1142.578852,0.9988703385484385
1142.711254,0.9989721286220529
1142.843657,0.9988321824302925
1142.97606,0.9989391630857426
1143.108462,0.9989536478086214
1143.240865,0.9990318289802882
1143.373267,0.9990687338976804
1143.50567,0.999012937467022
1143.638073,0.9990609112201198
1143.770475,0.9991033522290691
1143.902878,0.9990859280185458
1144.035281,0.9991285199594979
1144.167683,0.9990039663711239
1144.300086,0.9991679863154918
1144.432489,0.9990601019811094
1144.564891,0.9992003498906937
1144.697294,0.99915311880647
1144.829697,0.9990687538790552
1144.962099,0.9990761769874734
1145.094502,0.999140719393204
1145.226905,0.9992573159264425
1145.359307,0.9991343349044056
1145.49171,0.9991416585859217
1145.624112,0.9991985513316827
1145.756515,0.999376734310802
1145.888918,0.9992856552657721
1146.02132,0.999301384145772
1146.153723,0.9992803390802272
1146.286126,0.9993452244591247
1146.418528,0.9992993355800343
1146.550931,0.999351630282544
1146.683334,0.9993649017603167
1146.815736,0.9993939837020981
1146.948139,0.9992587348728386
1147.080542,0.9992499714121615
1147.212944,0.9994526398562495
1147.345347,0.999329125137239
1147.47775,0.9995425046829117
1147.610152,0.9993568868859442
1147.742555,0.9993614139828957
1147.874957,0.9993255375521195
1148.00736,0.9993393383330872
1148.139763,0.9994278337495733
1148.272165,0.9995193255609911
1148.404568,0.9993382090802729
1148.536971,0.999286494666075
1148.669373,0.9994024286169401
1148.801776,0.9993951030239866
1148.934179,0.9994214774087639
1149.066581,0.9995158872204252
1149.198984,0.9993981711716625
1149.331387,0.999310847574689
1149.463789,0.9992911813307253
1149.596192,0.9993988307746732
1149.728595,0.9994653030014173
1149.860997,0.9994385176902217
1149.9934,0.9995016042404489
1150.125803,0.9994123827147005
1150.258205,0.9993862983919134
1150.390608,0.9992888629778739
1150.52301,0.9994632141211169
1150.655413,0.9993776037689391
1150.787816,0.9995592871424538
1150.920218,0.9994329808161708
1151.052621,0.9993245382270816
1151.185024,0.9994972164380375
1151.317426,0.9994464232801632
1151.449829,0.9995358577473566
1151.582232,0.9994970265335844
1151.714634,0.9994091346297347
1151.847037,0.9994327809295946
1151.97944,0.9994378380722607
1152.111842,0.9994529896647347
1152.244245,0.9995154274432227
1152.376648,0.9993774638560844
1152.50905,0.9994498613817728
1152.641453,0.9993294449226102
1152.773855,0.9993161739157013
1152.906258,0.9993236388354019
1153.038661,0.9994432750288884
1153.171063,0.9994897102421278
1153.303466,0.9993585258325827
1153.435869,0.9995052924081732
1153.568271,0.9994166602088522
1153.700674,0.9993624633129312
1153.833077,0.9994140817171951
1153.965479,0.9995132684922312
1154.097882,0.9995295706865843
1154.230285,0.9994534194296126
1154.362687,0.9995420249026247
1154.49509,0.9994624845132369
1154.627493,0.9995173565098593
1154.759895,0.9994768868714076
1154.892298,0.9994823540249314
1155.0247,0.9993821709350242
1155.157103,0.9994736485715401
1155.289506,0.9994346198876034
1155.421908,0.9994321312984982
1155.554311,0.9993905657805184
1155.686714,0.9996110356662481
1155.819116,0.9993671803148902
1155.951519,0.9995128187113616
1156.083922,0.9993845694551128
1156.216324,0.9995029235834373
1156.348727,0.9994292629323975
1156.48113,0.9994911495083468
1156.613532,0.9994776564689067
1156.745935,0.999467551800879
1156.878338,0.9993751952718163
1157.01074,0.9992082735808858
1157.143143,0.9996100660440137
1157.275546,0.999417959451355
1157.407948,0.9994861120856476
1157.540351,0.9994030882227606
1157.672753,0.9994027684138236
1157.805156,0.9994153909504998
1157.937559,0.9994520701684072
1158.069961,0.9995010045396663
1158.202364,0.9994226267441237
1158.334767,0.9993403576597322
1158.467169,0.9994614050943366
1158.599572,0.999321400352958
1158.731975,0.9994409163455426
1158.864377,0.9994676317582863
1158.99678,0.9993397280755052
1159.129183,0.9993420465463637
1159.261585,0.9993310938175547
1159.393988,0.9994100241042604
1159.526391,0.9994108935913596
1159.658793,0.9993696487548741
1159.791196,0.9995172165774392
1159.923598,0.9993903359207148
1160.056001,0.999427643858303
1160.188404,0.9993142152579199
1160.320806,0.9994164703197048
1160.453209,0.9993053114079287
1160.585612,0.9995509508527614
1160.718014,0.9994137519106027
1160.850417,0.9994128324503738
1160.98282,0.9993396381349336
1161.115222,0.9993775438062846
1161.247625,0.9993452244591247
1161.380028,0.9993031728968504
1161.51243,0.9993922847337698
1161.644833,0.9993572366609158
1161.777236,0.9992860349943932
1161.909638,0.9993329825551068
1162.042041,0.9993752752218351
1162.174443,0.9992590246579137
1162.306846,0.9993160440046072
1162.439249,0.999320241140806
1162.571651,0.9993089089135252
1162.704054,0.9992512104828943
1162.836457,0.9992958380384803
1162.968859,0.9993794925943952
1163.101262,0.9992860349943932
1163.233665,0.999366041036954
1163.366067,0.9992200543158786
1163.49847,0.9992905317916685
1163.630873,0.9991901381153001
1163.763275,0.9993395282075795
1163.895678,0.9993562472977413
1164.028081,0.9993223197290693
1164.160483,0.9992782006225897
1164.292886,0.9992712756486544
1164.425289,0.9992111712890809
1164.557691,0.9991905677671519
1164.690094,0.9993398979632734
1164.822496,0.9992364116820525
1164.954899,0.9992629317683385
1165.087302,0.9992523296448768
1165.219704,0.999139220683249
1165.352107,0.9991079481150599
1165.48451,0.9992436561722984
1165.616912,0.9991654184570666
1165.749315,0.9991030824712004
1165.881718,0.9991698347779763
1166.01412,0.9990700926320825
1166.146523,0.9992256999251343
1166.278926,0.9991170999857801
1166.411328,0.9990884956726802
1166.543731,0.999029201530033
1166.676134,0.999042238946182
1166.808536,0.9990337571135788
1166.940939,0.9990165838708984
1167.073341,0.9990772360087823
1167.205744,0.9991481130618841
1167.338147,0.9992362218271522
1167.470549,0.9989359664855353
1167.602952,0.998983716765956
1167.735355,0.9989546467627687
1167.867757,0.9989875129112923
1168.00016,0.9990335872778545
1168.132563,0.998974126568308
1168.264965,0.9989652357381458
1168.397368,0.9988196971060456
1168.529771,0.9989212822347575
1168.662173,0.9989349675500683
1168.794576,0.9988205960441775
1168.926979,0.9988931130517859
1169.059381,0.9987618671197774
1169.191784,0.9989196839619845
1169.324186,0.998692555451342
1169.456589,0.9988464658326274
1169.588992,0.9988398734677076
1169.721394,0.9988119063427922
1169.853797,0.9990194610428031
1169.9862,0.9987077356935544
1170.118602,0.9988078112223712
1170.251005,0.9988549560636704
1170.383408,0.9987283092848169
1170.51581,0.9987099328529898
1170.648213,0.9986972493173832
1170.780616,0.9985837038953154
1170.913018,0.9985791104208425
1171.045421,0.9987267113208005
1171.177824,0.9986853648908288
1171.310226,0.9987097331110232
1171.442629,0.9986394264206367
1171.575032,0.9987097331110232
1171.707434,0.9985576412007634
1171.839837,0.9986078699133573
1171.972239,0.9986656909829291
1172.104642,0.9985600377419781
1172.237045,0.9984158560826945
1172.369447,0.9985761146880048
1172.50185,0.9985594386061352
1172.634253,0.9984073695839855
1172.766655,0.9985942889386773
1172.899058,0.9985228919994892
1173.031461,0.998508313671688
1173.163863,0.998453497069997
1173.296266,0.9983833082563186
1173.428669,0.9983286981829561
1173.561071,0.9982417475400999
1173.693474,0.9984676752103199
1173.825877,0.9983177166276748
1173.958279,0.9981885426728783
1174.090682,0.9982635094474002
1174.223084,0.9982967521757531
1174.355487,0.998335187340584
1174.48789,0.9982566214529486
1174.620292,0.9982568211042928
1174.752695,0.9982261750903036
1174.885098,0.9981974265904414
1175.0175,0.9980951165976927
1175.149903,0.9981202689115487
1175.282306,0.9981214666565901
1175.414708,0.9981331447460666
1175.547111,0.9980129767496978
1175.679514,0.9979416213728453
1175.811916,0.9980043938750042
1175.944319,0.9978614898779716
1176.076722,0.9978409341430049
1176.209124,0.9979267521534628
1176.341527,0.9978659802647795
1176.473929,0.9978965154309611
1176.606332,0.9976477708369662
1176.738735,0.9977485383504945
1176.871137,0.997691768073792
1177.00354,0.9977268874421255
1177.135943,0.9977693915128608
1177.268345,0.9975264642436228
1177.400748,0.9975958945016791
1177.533151,0.9975753442379208
1177.665553,0.9974981348943169
1177.797956,0.9974325016763974
1177.930359,0.9974499568979095
1178.062761,0.9974438724717299
1178.195164,0.9972541766878267
1178.327567,0.9972791083538884
1178.459969,0.9971816789445064
1178.592372,0.9971943432322471
1178.724774,0.9970851564297497
1178.857177,0.9971170636652684
1178.98958,0.9971144711642732
1179.121982,0.9971315219675141
1179.254385,0.9970464702761964
1179.386788,0.9971634306867538
1179.51919,0.9972150850903009
1179.651593,0.9972886822792835
1179.783996,0.9972223647869929
1179.916398,0.9971682170827084
1180.048801,0.9970241366853994
1180.181204,0.9970043958029284
1180.313606,0.9969971176974042
1180.446009,0.9969576373932585
1180.578412,0.9969703985326883
1180.710814,0.9968989183177098
1180.843217,0.9967646450769182
1180.97562,0.996698362431943
1181.108022,0.9967160041490868
1181.240425,0.9967760082586421
1181.372827,0.9967413210571155
1181.50523,0.9965927180047788
1181.637633,0.9965780681995005
1181.770035,0.9963845515297329
1181.902438,0.9964741305274311
1182.034841,0.996360240043277
1182.167243,0.9962620037667367
1182.299646,0.9961888808193051
1182.432049,0.9961178550842003
1182.564451,0.9960567949311965
1182.696854,0.9959782091503262
1182.829257,0.9960894661298749
1182.961659,0.9959311004951619
1183.094062,0.995797355929514
1183.226465,0.9957604125329133
1183.358867,0.9957886925302032
1183.49127,0.9956282838930992
1183.623672,0.9956474997044104
1183.756075,0.9955419666627917
1183.888478,0.995368956504004
1184.02088,0.9954223097099258
1184.153283,0.995258675733291
1184.285686,0.9952346902882315
1184.418088,0.9950295935545075
1184.550491,0.9950340711977532
1184.682894,0.9948400584707253
1184.815296,0.9948997506649815
1184.947699,0.9946929325063107
1185.080102,0.9945932692676852
1185.212504,0.9945864065978035
1185.344907,0.9946120672581149
1185.47731,0.9942913565838
1185.609712,0.9941063361790224
1185.742115,0.9941521655374789
1185.874517,0.9939395391304753
1186.00692,0.9939063421042618
1186.139323,0.9938253420381779
1186.271725,0.9936531270292641
1186.404128,0.9936195421211587
1186.536531,0.993343950286529
1186.668933,0.993358155206583
1186.801336,0.9932453161295325
1186.933739,0.993071016871759
1187.066141,0.9929873045135622
1187.198544,0.9928394597112388
1187.330947,0.9927768135178392
1187.463349,0.9927389894417974
1187.595752,0.9925611065536722
1187.728155,0.9923581485605442
1187.860557,0.992316768088538
1187.99296,0.9921539422671187
1188.125363,0.9920268554871963
1188.257765,0.9918404711524069
1188.390168,0.9917439697694322
1188.52257,0.9918382891057707
1188.654973,0.9915739994198888
1188.787376,0.9914860507067234
1188.919778,0.9914143688565873
1189.052181,0.9913632131949818
1189.184584,0.991470682792039
1189.316986,0.9915514909455742
1189.449389,0.991363312331308
1189.581792,0.9907537122596152
1189.714194,0.990506649093835
1189.846597,0.9903745243197642
1189.979,0.9902224144751639
1190.111402,0.9902646978750062
1190.243805,0.9902489527914836
1190.376208,0.9901139910570693
1190.50861,0.9900399333003329
1190.641013,0.9899557834824203
1190.773415,0.9899815226673988
1190.905818,0.989946873920462
1191.038221,0.9898884687778694
1191.170623,0.9899132162989316
1191.303026,0.9897785972558173
1191.435429,0.989789484880269
1191.567831,0.9896024323446481
1191.700234,0.989591546777763
1191.832637,0.9894549925667648
1191.965039,0.9895064455641447
1192.097442,0.9893708924667016
1192.229845,0.9891532548113788
1192.362247,0.9890236842220574
1192.49465,0.988920831107353
1192.627053,0.9889139086857638
1192.759455,0.988741852634963
1192.891858,0.9887408638936047
1193.02426,0.9885065600749611
1193.156663,0.9881962177413939
1193.289066,0.9881082721916499
1193.421468,0.9880628202565316
1193.553871,0.9880568918973951
1193.686274,0.9879175856969555
1193.818676,0.9877447152460642
1193.951079,0.9874968224343867
1194.083482,0.9874869475155371
1194.215884,0.9872835461554083
1194.348287,0.9871019026946265
1194.48069,0.986876869115615
1194.613092,0.9866923403950635
1194.745495,0.9863411404391842
1194.877898,0.9860679617802734
1195.0103,0.9859338656562144
1195.142703,0.9856539001953453
1195.275106,0.9853405120864335
1195.407508,0.9850617001752592
1195.539911,0.9848213744413483
1195.672313,0.9844117739523894
1195.804716,0.9841804643654516
1195.937119,0.983855738394943
1196.069521,0.9835360372342172
1196.201924,0.983195792631045
