nu,[0]Glyoxal-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
2363.427269,0.9962442704608965
2363.545271,0.9962449678321299
2363.663273,0.9962618045143559
2363.781276,0.9962391896280732
2363.899278,0.9962003370573078
2364.01728,0.9960102801650014
2364.135283,0.9960012165126916
2364.253285,0.9959090906610505
2364.371287,0.9958772220800494
2364.48929,0.9954571501004689
2364.607292,0.9951434314514137
2364.725295,0.9950039221221567
2364.843297,0.9951370625538329
2364.961299,0.9953266542222825
2365.079302,0.9952668368878926
2365.197304,0.9949745699394009
2365.315306,0.9949571580367815
2365.433309,0.9956258943880854
2365.551311,0.9954729779949869
2365.669313,0.9955828842784729
2365.787316,0.9956278856418653
2365.905318,0.995609367135415
2366.02332,0.995517277528165
2366.141323,0.9956164359870161
2366.259325,0.9959330923593547
2366.377328,0.9959936469322105
2366.49533,0.9957916799007619
2366.613332,0.9960024117148685
2366.731335,0.9960037065188454
2366.849337,0.9959411594500746
2366.967339,0.9959746236352272
2367.085342,0.9960290053342845
2367.203344,0.9957409953941866
2367.321346,0.995835894032896
2367.439349,0.9954981637799291
2367.557351,0.9953251612334209
2367.675354,0.9955616785888791
2367.793356,0.9958294211206217
2367.911358,0.9955346992329612
2368.029361,0.9955498314753943
2368.147363,0.9955192685647111
2368.265365,0.9955221555747761
2368.383368,0.9954381370504772
2368.50137,0.9955793997444757
2368.619372,0.9955685479881607
2368.737375,0.9956493914364569
2368.855377,0.9956993742904662
2368.973379,0.9955528181293687
2369.091382,0.9957846098049334
2369.209384,0.9956628327939703
2369.327387,0.9957691752630995
2369.445389,0.9958052227596997
2369.563391,0.9958504333430855
2369.681394,0.9958565080492567
2369.799396,0.996006495333128
2369.917398,0.9961516240518684
2370.035401,0.9961670645217046
2370.153403,0.9961584975217879
2370.271405,0.9962182688247603
2370.389408,0.9959752212201807
2370.50741,0.996018945492133
2370.625413,0.995866765424115
2370.743415,0.9956586510188543
2370.861417,0.9956984781614326
2370.97942,0.9954801454262312
2371.097422,0.9954078761910783
2371.215424,0.9958572051490564
2371.333427,0.9963343350138026
2371.451429,0.9965366114141704
2371.569431,0.9963416082809956
2371.687434,0.9963958107387796
2371.805436,0.9964111553524182
2371.923438,0.9963021539345089
2372.041441,0.9963793703435361
2372.159443,0.9964326780658183
2372.277446,0.9964877823165338
2372.395448,0.9967513881952972
2372.51345,0.9969280281911268
2372.631453,0.9968087030479046
2372.749455,0.9968030212544904
2372.867457,0.9966948739937792
2372.98546,0.9966574986367968
2373.103462,0.9964143438732169
2373.221464,0.9962141843382313
2373.339467,0.9961077943446708
2373.457469,0.9961124760623062
2373.575472,0.9962661880759395
2373.693474,0.996519969391721
2373.811476,0.9963899320208385
2373.929479,0.9965007367419075
2374.047481,0.9965600302997095
2374.165483,0.9964102585827819
2374.283486,0.996351870652412
2374.401488,0.9964012909308092
2374.51949,0.996462372202065
2374.637493,0.9964394538310667
2374.755495,0.9964879816141102
2374.873497,0.996349280140916
2374.9915,0.9963221798090623
2375.109502,0.9962393888759311
2375.227505,0.996022531166791
2375.345507,0.9960940481519578
2375.463509,0.9961152651811439
2375.581512,0.9961277166997805
2375.699514,0.9960696441467283
2375.817516,0.996150827130888
2375.935519,0.9960683492570326
2376.053521,0.9956513827372311
2376.171523,0.9951758736560841
2376.289526,0.9952604672005195
2376.407528,0.9955440573031169
2376.525531,0.995581092230894
2376.643533,0.9957769422929579
2376.761535,0.9958862846040047
2376.879538,0.9958229482504213
2376.99754,0.9959283118919845
2377.115542,0.995694395806041
2377.233545,0.9957815228774278
2377.351547,0.9957079373419062
2377.469549,0.9956904130364232
2377.587552,0.9952703203279177
2377.705554,0.9949736744626909
2377.823556,0.9950604399500244
2377.941559,0.9950612359986948
2378.059561,0.994566614525244
2378.177564,0.9943878075231836
2378.295566,0.9949144752902532
2378.413568,0.9954161381107376
2378.531571,0.995601900093163
2378.649573,0.9955523203530842
2378.767575,0.9954274859193945
2378.885578,0.9954934849495546
2379.00358,0.9953610931203081
2379.121582,0.9953622875543364
2379.239585,0.9951344752008339
2379.357587,0.9948187691212709
2379.47559,0.9943483311108369
2379.593592,0.9942516851501226
2379.711594,0.9941762243109948
2379.829597,0.9942458190824852
2379.947599,0.9940147832015397
2380.065601,0.9943020949884384
2380.183604,0.9944105792647113
2380.301606,0.9946992985614501
2380.419608,0.9949741719496525
2380.537611,0.9952392683783364
2380.655613,0.9951605480656371
2380.773615,0.995175276550739
2380.891618,0.9950941730707118
2381.00962,0.9951345747142863
2381.127623,0.9947903177113311
2381.245625,0.99489776086747
2381.363627,0.9947862390793897
2381.48163,0.994907212441093
2381.599632,0.9947846474226805
2381.717634,0.9947110360824244
2381.835637,0.9947025810745516
2381.953639,0.9944184351393182
2382.071641,0.9945322031157022
2382.189644,0.9944062038677884
2382.307646,0.994481682163027
2382.425649,0.9946794047744174
2382.543651,0.9947245642445064
2382.661653,0.9945984411661324
2382.779656,0.9941949149997038
2382.897658,0.9938927256806477
2383.01566,0.9943413706968806
2383.133663,0.9946841792470191
2383.251665,0.9948459280443855
2383.369667,0.9949406418850426
2383.48767,0.9949619338426021
2383.605672,0.9949359656750149
2383.723674,0.994988300683208
2383.841677,0.9948373724061936
2383.959679,0.9946248978365395
2384.077682,0.9947983755455387
2384.195684,0.9945190753772644
2384.313686,0.9947621655436949
2384.431689,0.9949778533608994
2384.549691,0.9951045221039266
2384.667693,0.9950743708937001
2384.785696,0.9951280068477671
2384.903698,0.9954038945675368
2385.0217,0.9952749981094161
2385.139703,0.9953041600940816
2385.257705,0.9951766697971015
2385.375708,0.9953238673115523
2385.49371,0.9953125206841409
2385.611712,0.9952658416215534
2385.729715,0.9951133785735846
2385.847717,0.9949820322766592
2385.965719,0.995097556396652
2386.083722,0.9950157627392815
2386.201724,0.995161642742842
2386.319726,0.9953450679357119
2386.437729,0.9957024609633108
2386.555731,0.9954719825225067
2386.673733,0.995155174213187
2386.791736,0.9949083068396287
2386.909738,0.994944820644514
2387.027741,0.9950057131308284
2387.145743,0.9953799056227456
2387.263745,0.9956862311454705
2387.381748,0.9957240679411486
2387.49975,0.9957869996908648
2387.617752,0.9957098291887844
2387.735755,0.995379507470863
2387.853757,0.9953966281456289
2387.971759,0.995387669616289
2388.089762,0.9953465609544335
2388.207764,0.9958095047313639
2388.325767,0.9958921603504173
2388.443769,0.9960447427168938
2388.561771,0.995969743371528
2388.679774,0.996246860699367
2388.797776,0.9962105979736231
2388.915778,0.9962721656910007
2389.033781,0.9963270617997043
2389.151783,0.9962287291714996
2389.269785,0.99612263646138
2389.387788,0.9962921909627845
2389.50579,0.9962158779037842
2389.623792,0.9963285562914178
2389.741795,0.9962344076914397
2389.859797,0.9961753327426531
2389.9778,0.996274457119617
2390.095802,0.9961940610149539
2390.213804,0.996454898762299
2390.331807,0.996536412106868
2390.449809,0.9964056751061344
2390.567811,0.9962746563745284
2390.685814,0.9962261389801711
2390.803816,0.9962039233849767
2390.921818,0.9960598827120468
2391.039821,0.9960984309754118
2391.157823,0.9958569063919397
2391.275826,0.9957115218969328
2391.393828,0.9953050558682288
2391.51183,0.9955025439814861
2391.629833,0.9958880772009303
2391.747835,0.9959207428655765
2391.865837,0.9959200457213004
2391.98384,0.9961091888965591
2392.101842,0.9964311834179221
2392.219844,0.9965110007523554
2392.337847,0.9966131483649083
2392.455849,0.9967030469252549
2392.573851,0.9967691305279133
2392.691854,0.9968172756396129
2392.809856,0.996603082622942
2392.927859,0.9968214622809626
2393.045861,0.9967905612945995
2393.163863,0.9969047003482039
2393.281866,0.9969818637581963
2393.399868,0.9969241401793985
2393.51787,0.9968721020974869
2393.635873,0.9968256489398961
2393.753875,0.9968834665042278
2393.871877,0.9969572386102833
2393.98988,0.9968684136775326
2394.107882,0.996607965990011
2394.225885,0.9966098595469453
2394.343887,0.9966848074263881
2394.461889,0.9966675649283677
2394.579892,0.9965498654392413
2394.697894,0.9964442367519241
2394.815896,0.9963643251286355
2394.933899,0.9963392170640052
2395.051901,0.9961888808193051
2395.169903,0.9961881834873326
2395.287906,0.9963111206942447
2395.405908,0.9960175510665854
2395.52391,0.9961221384001863
2395.641913,0.9962240469074759
2395.759915,0.996360937495689
2395.877918,0.996518076005578
2395.99592,0.9965137909870639
2396.113922,0.9967033459362139
2396.231925,0.9967774037460305
2396.349927,0.9968730989700874
2396.467929,0.9970187527695978
2396.585932,0.9970319135039951
2396.703934,0.9971043006485371
2396.821936,0.9970766812419396
2396.939939,0.9970513558158703
2397.057941,0.9970664114050126
2397.175944,0.997023937280592
2397.293946,0.9969871477760769
2397.411948,0.9970739891385346
2397.529951,0.9971472767700238
2397.647953,0.9971112804030707
2397.765955,0.9970593322586226
2397.883958,0.9971069928337832
2398.00196,0.997105995727289
2398.119962,0.9970265295461989
2398.237965,0.9968907437800952
2398.355967,0.9965689993803429
2398.473969,0.9968918403605166
2398.591972,0.9969426831408548
2398.709974,0.9969308195935137
2398.827977,0.9969006130473115
2398.945979,0.9968809742986767
2399.063981,0.9968191695942359
2399.181984,0.9968155810516847
2399.299986,0.9969433810009772
2399.417988,0.9968757905310882
2399.535991,0.9969389944597512
2399.653993,0.996805712626281
2399.771995,0.9967462051015545
2399.889998,0.9966290943028493
2400.008,0.9965446833934144
2400.126003,0.9965370100288947
2400.244005,0.9968654230767775
2400.362007,0.9970797721844424
2400.48001,0.9972379215772262
2400.598012,0.9972297442597964
2400.716014,0.9974181387517865
2400.834017,0.99731560943722
2400.952019,0.9973445320092689
2401.070021,0.9973604896494418
2401.188024,0.9973387474277585
2401.306026,0.9972130906621252
2401.424028,0.9973558020661563
2401.542031,0.9972938681939146
2401.660033,0.9972482929055414
2401.778036,0.9973335612797559
2401.896038,0.9972884828215669
2402.01404,0.9971657241652819
2402.132043,0.9971578465871774
2402.250045,0.9972988546757218
2402.368047,0.9972142873185519
2402.48605,0.9974730980053453
2402.604052,0.9974070674718921
2402.722054,0.9974508546032747
2402.840057,0.9974628240853467
2402.958059,0.9974441717049366
2403.076062,0.9974360924398669
2403.194064,0.9974926486696621
2403.312066,0.9973860224047947
2403.430069,0.9973483219256913
2403.548071,0.9974558418700158
2403.666073,0.9972390185395433
2403.784076,0.9971854682420861
2403.902078,0.997227251188552
2404.02008,0.997053649036626
2404.138083,0.9972500879540842
2404.256085,0.9972279492478722
2404.374087,0.997157248292649
2404.49209,0.9972516835555014
2404.610092,0.9971506670765283
2404.728095,0.9972711301529344
2404.846097,0.9974651182524803
2404.964099,0.9975791350314314
2405.082102,0.9975345442407071
2405.200104,0.9977854557293807
2405.318106,0.9977777728109509
2405.436109,0.9976764037388693
2405.554111,0.9976815916696574
2405.672113,0.9976137516280115
2405.790116,0.9977431505229345
2405.908118,0.9977516313757575
2406.026121,0.9977422525545031
2406.144123,0.9979410226080521
2406.262125,0.997763504690817
2406.380128,0.9977289826707891
2406.49813,0.9978150903974886
2406.616132,0.9977854557293807
2406.734135,0.9977347695156704
2406.852137,0.9979012055556055
2406.970139,0.9979021036670946
2407.088142,0.9979795438749804
2407.206144,0.9979335380784495
2407.324146,0.9977707883909868
2407.442149,0.9977220983645596
2407.560151,0.9979026026182712
2407.678154,0.9977435496202746
2407.796156,0.9977233954041305
2407.914158,0.9977657995495169
2408.032161,0.9977172095382552
2408.150163,0.9976058705105041
2408.268165,0.9976506640196967
2408.386168,0.9975975904161413
2408.50417,0.9975852202827151
2408.622172,0.9976380937005233
2408.740175,0.9974950426548918
2408.858177,0.9975215763759232
2408.97618,0.997464619520046
2409.094182,0.9976016805746468
2409.212184,0.9977224974534787
2409.330187,0.997819281229669
2409.448189,0.9978633858166035
2409.566191,0.9979923180948969
2409.684194,0.9981201690995268
2409.802196,0.9980678689729413
2409.920198,0.9981051974092783
2410.038201,0.9979695641294405
2410.156203,0.9981168753084035
2410.274205,0.9980171684130026
2410.392208,0.9981530077932838
2410.51021,0.9981463201905351
2410.628213,0.9981467194491429
2410.746215,0.9982776848898798
2410.864217,0.9980723602884571
2410.98222,0.998233661814692
2411.100222,0.9981349413873442
2411.218224,0.9981900399568152
2411.336227,0.9981665827664994
2411.454229,0.9981138809622692
2411.572231,0.99819053905196
2411.690234,0.9979455133527579
2411.808236,0.9979068936086881
2411.926239,0.9977093276034336
2412.044241,0.9977599127486656
2412.162243,0.9978437281015321
2412.280246,0.9980276476482868
2412.398248,0.99810360044224
2412.51625,0.9982511310566292
2412.634253,0.9982464392873389
2412.752255,0.9981039996837601
2412.870257,0.9982982496220044
2412.98826,0.9981796588343816
2413.106262,0.99815680078192
2413.224264,0.9980513011838293
2413.342267,0.998146619634476
2413.460269,0.9982627108369121
2413.578272,0.9983548547374979
2413.696274,0.9984914390237781
2413.814276,0.9984299338455133
2413.932279,0.9984458090076685
2414.050281,0.9983120262329076
2414.168283,0.9983736239851974
2414.286286,0.9983614439012833
2414.404288,0.998480056286255
2414.52229,0.9983333903388641
2414.640293,0.9984423144534526
2414.758295,0.9984514003198547
2414.876298,0.9984555938245424
2414.9943,0.9984618841145979
2415.112302,0.9983091311322295
2415.230305,0.9983202124250861
2415.348307,0.9983180161230347
2415.466309,0.9983140228589568
2415.584312,0.9982762873020992
2415.702314,0.9982984492816743
2415.820316,0.9983655371915946
2415.938319,0.9983013443513751
2416.056321,0.9984510009393744
2416.174323,0.9983459694188305
2416.292326,0.99843462647723
2416.410328,0.9984199495960961
2416.528331,0.998601678563757
2416.646333,0.9986239476294881
2416.764335,0.9986215509348899
2416.882338,0.9986648920506959
2417.00034,0.998591992174454
2417.118342,0.998636031052359
2417.236345,0.998603276327721
2417.354347,0.9985922917520966
2417.472349,0.9986661903158994
2417.590352,0.9984378214731467
2417.708354,0.9984755631361113
2417.826357,0.9985551448097808
2417.944359,0.9984067705397434
2418.062361,0.9983644389901077
2418.180364,0.9982747898887913
2418.298366,0.9983147216790174
2418.416368,0.9982418473642796
2418.534371,0.9983322921727388
2418.652373,0.9984219464379921
2418.770375,0.9985424632399699
2418.888378,0.9985636325645846
2419.00638,0.9985405660110921
2419.124382,0.9986142610241763
2419.242385,0.9985905941466436
2419.360387,0.9985316790396017
2419.47839,0.9986323361058798
2419.596392,0.9986378285988328
2419.714394,0.9985767138338534
2419.832397,0.9985098114352818
2419.950399,0.9985923916113307
2420.068401,0.9985719206771305
2420.186404,0.9986259448793806
2420.304406,0.9986250461164348
2420.422408,0.9987587709627884
2420.540411,0.9988745338126706
2420.658413,0.9985944886575551
2420.776416,0.9986748787495497
2420.894418,0.998553946544326
2421.01242,0.9986092679653538
2421.130423,0.9986238477670983
2421.248425,0.9987362991432507
2421.366427,0.9987854381779788
2421.48443,0.9986061722814215
2421.602432,0.9985318787459575
2421.720434,0.9985970850066008
2421.838437,0.9984931364606673
2421.956439,0.9985290828606113
2422.074441,0.9983911955156085
2422.192444,0.9984203489641558
2422.310446,0.9983189146096535
2422.428449,0.9981908385091667
2422.546451,0.9983345883396514
2422.664453,0.9985181989529255
2422.782456,0.9986183553510398
2422.900458,0.9986391268288537
2423.01846,0.9987904321176545
2423.136463,0.9986783741177423
2423.254465,0.9987514800503722
2423.372467,0.9986081694957631
2423.49047,0.9987320045863977
2423.608472,0.998773852334094
2423.726475,0.9987413927113649
2423.844477,0.9986829680488293
2423.962479,0.9987294078865614
2424.080482,0.9987495824243628
2424.198484,0.9987697573696941
2424.316486,0.9988405726558638
2424.434489,0.9988612488697158
2424.552491,0.9988652443227023
2424.670493,0.9987834406091001
2424.788496,0.9987590705904646
2424.906498,0.9987596698460868
2425.0245,0.9986750784845455
2425.142503,0.9985535471228273
2425.260505,0.9986612968635559
2425.378508,0.9986146604699606
2425.49651,0.9986101667140994
