nu,[0]Ethane-1-1-2-2-tetrafluoro-1-2-dimethoxy--HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
871.666987,0.9813599158558817
871.942482,0.9812588409899935
872.217977,0.981074381667607
872.493472,0.9809537169396947
872.768968,0.9805771030268889
873.044463,0.9805329780500722
873.319958,0.9805202312042123
873.595453,0.9808958423777117
873.870949,0.9812323473589524
874.146444,0.9814875009377936
874.421939,0.9818742832042661
874.697435,0.9812048732378659
874.97293,0.9815179275219322
875.248425,0.9811410969938558
875.52392,0.9811244177369809
875.799416,0.9807016442271722
876.074911,0.98046924547783
876.350406,0.9802682698832094
876.625901,0.9801702479573989
876.901397,0.9802614080293367
877.176892,0.9797204530494148
877.452387,0.9796538343236698
877.727882,0.9796538343236698
878.003378,0.9802143566109943
878.278873,0.9802574869915466
878.554368,0.9803084617062012
878.829863,0.9803986542334708
879.105359,0.9808487605072514
879.380854,0.9805270948698535
879.656349,0.9808154122163184
879.931845,0.9814776861118584
880.20734,0.9822307682671936
880.482835,0.9824734092318812
880.75833,0.9823761491788192
881.033826,0.9819685476600751
881.309321,0.981642588214514
881.584816,0.9816386616520143
881.860311,0.9810066898706657
882.135807,0.9805937729793346
882.411302,0.9800428341072442
882.686797,0.9795333443123356
882.962292,0.9794628204504346
883.237788,0.9791905676312447
883.513283,0.978973211452659
883.788778,0.978919369406699
884.064273,0.9792473623311977
884.339769,0.9796068120681655
884.615264,0.980181029889427
884.890759,0.979580363041303
885.166254,0.9794256015704207
885.44175,0.9795333443123356
885.717245,0.9794324575736277
885.99274,0.979663630910996
886.268236,0.9801643669535542
886.543731,0.9807585265721095
886.819226,0.9805839670906343
887.094721,0.9802712106924302
887.370217,0.9801741686462322
887.645712,0.9796499157161698
887.921207,0.979774339156187
888.196702,0.9792914294540054
888.472198,0.9785435365333767
888.747693,0.9785973579079603
889.023188,0.9782617565731171
889.298683,0.9780749264204591
889.574179,0.9779810357343478
889.849674,0.9780103756055157
890.125169,0.9780211337788172
890.400664,0.97800059555066
890.67616,0.977713105638656
890.951655,0.9776153392164947
891.22715,0.9775517962846133
891.502646,0.9768286755430354
891.778141,0.9769322248706604
892.053636,0.976772021122848
892.329131,0.976651885552739
892.604627,0.9769761878099383
892.880122,0.9769322248706604
893.155617,0.9763638157388875
893.431112,0.9760592377450148
893.706608,0.9761802765947487
893.982103,0.9762105386523826
894.257598,0.976337454271744
894.533093,0.9764243521720734
894.808589,0.9765014927429074
895.084084,0.9763774849279919
895.359579,0.9768687263397684
895.635074,0.97651125780666
895.91057,0.9761529439296632
896.186065,0.9761431824490314
896.46156,0.9759128398394704
896.737056,0.9755352346417712
897.012551,0.9751138944364429
897.288046,0.9750904919838069
897.563541,0.9749101169279971
897.839037,0.974429604696349
898.114532,0.9734254854863048
898.390027,0.9730488427084999
898.665522,0.9726820724353393
898.941018,0.9721287737645236
899.216513,0.9720490624732825
899.492008,0.9714864089700184
899.767503,0.9716661505812642
900.042999,0.9719956012450437
900.318494,0.9722823822455288
900.593989,0.9723358592471564
900.869484,0.9725050604067393
901.14498,0.9724155940566971
901.420475,0.9729116524938154
901.69597,0.9728581438244301
901.971465,0.9722522419588561
902.246961,0.972051978624844
902.522456,0.9715194400694488
902.797951,0.9714601791910797
903.073447,0.9712833895268144
903.348942,0.9710668174796306
903.624437,0.9710736149711442
903.899932,0.9706910873297395
904.175428,0.9702689285329462
904.450923,0.9698440437987982
904.726418,0.9698178583631206
905.001913,0.9697208814262119
905.277409,0.9692797587881735
905.552904,0.9689405702340571
905.828399,0.9689047200961901
906.103894,0.9686518689627533
906.37939,0.9685956887835945
906.654885,0.9684533156820225
906.93038,0.9681018309267726
907.205875,0.9679721139726585
907.481371,0.9681144163323796
907.756866,0.9680350342049521
908.032361,0.9686915845035439
908.307857,0.9687516452436468
908.583352,0.968618935359083
908.858847,0.9688775911438345
909.134342,0.968658649549568
909.409838,0.9688611203647871
909.685333,0.9685491973063372
909.960828,0.9682770732171192
910.236323,0.9682073597775616
910.511819,0.9680747244549991
910.787314,0.9684765588405158
911.062809,0.9682741683902568
911.338304,0.9680815010017881
911.6138,0.967554040329831
911.889295,0.967381831037734
912.16479,0.9675840349699958
912.440285,0.9670906929250758
912.715781,0.967133245851722
912.991276,0.9667000671968441
913.266771,0.967369255155674
913.542266,0.966905029336309
913.817762,0.9667590376995252
914.093257,0.9669514418916095
914.368752,0.9668615195889655
914.644248,0.9676111277022714
914.919743,0.9672164228874265
915.195238,0.967021064901824
915.470733,0.9664680870194516
915.746229,0.9659946336623576
916.021724,0.9659617904031517
916.297219,0.9653331539209756
916.572714,0.9657299873909291
916.84821,0.9657628227686986
917.123705,0.9661598328688435
917.3992,0.9659946336623576
917.674695,0.9654982400047539
917.950191,0.9656633543206664
918.225686,0.9658623014625086
918.501181,0.9662593524567998
918.776676,0.9668286468561391
919.052172,0.9671264759426957
919.327667,0.9671235745676199
919.603162,0.9669746490046992
919.878658,0.9671071336066008
920.154153,0.9662593524567998
920.429648,0.9663849743378645
920.705143,0.9666401336506371
920.980639,0.9666498001003058
921.256134,0.966884724543894
921.531629,0.9667397027121217
921.807124,0.9663782096667205
922.08262,0.9657628227686986
922.358115,0.9657299873909291
922.63361,0.9660274780382534
922.909105,0.9660941362339194
923.184601,0.9662922058332876
923.460096,0.9664014030220717
923.735591,0.9664845171165865
924.011086,0.9663753105364402
924.286582,0.966682666752239
924.562077,0.9672560795737214
924.837572,0.9675375920509562
925.113067,0.9678066048925988
925.388563,0.9680747244549991
925.664058,0.9681115119934872
925.939553,0.9681047352366219
926.215049,0.9683003121457425
926.490544,0.9686751168865824
926.766039,0.9689337876738046
927.041534,0.9694319476568168
927.31703,0.9698042810081453
927.592525,0.9700467623873068
927.86802,0.9705387007916849
928.143515,0.9704882340913894
928.419011,0.9704387404535492
928.694506,0.9704484448894758
928.970001,0.9706347888793452
929.245496,0.9704154502032625
929.520992,0.9705687879577581
929.796487,0.970326176088516
930.071982,0.9703989532808333
930.347477,0.9703960420883402
930.622973,0.969927453973151
930.898468,0.9698372549142528
931.173963,0.969850832730866
931.449459,0.9693321013083834
931.724954,0.9690772004866666
932.000449,0.9690636335008289
932.275944,0.968523046831043
932.55144,0.9682141372528011
932.826935,0.9681512053791878
933.10243,0.9675937108587248
933.377925,0.9668325141784612
933.653421,0.9662922058332876
933.928916,0.9661936490547737
934.204411,0.9660941362339194
934.479906,0.9657299873909291
934.755402,0.9648699051956819
935.030897,0.9641764130741397
935.306392,0.9634496980646694
935.581887,0.9625261926958273
935.857383,0.9617353212581238
936.132878,0.9615045324767835
936.408373,0.9608461274015201
936.683869,0.9604186459964934
936.959364,0.9602208201321817
937.234859,0.9596621342082386
937.510354,0.9591037733449016
937.78585,0.9588084148702514
938.061345,0.9580196401701239
938.33684,0.957494789229603
938.612335,0.9570037203726595
938.887831,0.956183919519141
939.163326,0.9556925672728532
939.438821,0.9550706138793535
939.714316,0.9539271243709033
939.989812,0.9532405440399357
940.265307,0.9527507042998968
940.540802,0.9521963647184599
940.816297,0.9515766866121368
941.091793,0.9501114362034658
941.367288,0.949070684505498
941.642783,0.9481609620007194
941.918278,0.9473487361447757
942.193774,0.9460839233163856
942.469269,0.9452092003090783
942.744764,0.9444656133082995
943.02026,0.9431075046842592
943.295755,0.942203498127694
943.57125,0.9410744731191887
943.846745,0.9395925078449281
944.122241,0.9380171936749852
944.397736,0.9370534074708723
944.673231,0.9354823503387034
944.948726,0.9338494893919909
945.224222,0.932282871642932
945.499717,0.9308473301065634
945.775212,0.929126854476518
946.050707,0.9271870071971895
946.326203,0.9256010210323947
946.601698,0.9239530687744695
946.877193,0.9224039755777377
947.152688,0.9207304100155504
947.428184,0.9193439142745978
947.703679,0.9177713439976097
947.979174,0.9164204619767636
948.25467,0.915573164984708
948.530165,0.9146013424126187
948.80566,0.9135994884575886
949.081155,0.9128798556332546
949.356651,0.9123487141344446
949.632146,0.9118479721566348
949.907641,0.9118798873941737
950.183136,0.9120978527330813
950.458632,0.912066841933275
950.734127,0.9119729038864484
951.009622,0.9114732796446641
951.285117,0.9109429565349052
951.560613,0.9099760486340372
951.836108,0.9092910945869792
952.111603,0.9084185940034638
952.387098,0.9068021403667844
952.662594,0.9054058343985428
952.938089,0.9040415113583886
953.213584,0.9027406284425245
953.489079,0.9016579894017346
953.764575,0.9005766487486053
954.04007,0.8998744728467833
954.315565,0.8989750481612314
954.591061,0.8983639529244098
954.866556,0.8978969251066454
955.142051,0.8969456586263372
955.417546,0.8961208480914237
955.693042,0.8954758732995859
955.968537,0.8949566478829986
956.244032,0.8941515492486335
956.519527,0.8935705395902171
956.795023,0.8923828807407679
957.070518,0.8908849361269155
957.346013,0.8891760780782398
957.621508,0.8874438741736863
957.897004,0.8855644860157789
958.172499,0.883530028221263
958.447994,0.8817735517388545
958.723489,0.8799941669480309
958.998985,0.878306199115154
959.27448,0.8768406518352158
959.549975,0.8759992887283619
959.825471,0.8758766574123323
960.100966,0.8757540432634853
960.376461,0.8760518502625159
960.651956,0.8769897274170931
960.927452,0.8781568997521098
961.202947,0.8797214110356277
961.478442,0.8814737996919989
961.753937,0.8831943505933276
962.029433,0.8851395170631994
962.304928,0.8875326229984709
962.580423,0.8895140291945549
962.855918,0.8916781766597451
963.131414,0.8936956482231598
963.406909,0.8952878431100538
963.682404,0.8966138501210044
963.957899,0.8972237548832042
964.233395,0.8971340369936851
964.50889,0.8962732015852793
964.784385,0.8955654253644444
965.05988,0.8944913914032678
965.335376,0.8937582091081409
965.610871,0.8928738263228345
965.886366,0.8926595623172261
966.161862,0.8932667772492807
966.437357,0.8937850222566093
966.712852,0.8947687267193559
966.988347,0.8963986886173886
967.263843,0.8985166877785018
967.539338,0.9004595813938109
967.814833,0.9027406284425245
968.090328,0.9051261072157891
968.365824,0.9076104611272742
968.641319,0.9101316678434169
968.916814,0.9129738871009222
969.192309,0.9150084305803918
969.467805,0.917456602407887
969.7433,0.9191867199057584
970.018795,0.920352067571732
970.29429,0.9210149596729033
970.569786,0.9213300006580492
970.845281,0.9213300006580492
971.120776,0.9214562315147555
971.396272,0.9219935971245835
971.671767,0.9225617201443375
971.947262,0.9236057277248197
972.222757,0.9246499920953997
972.498253,0.9267429909711179
972.773748,0.9286809806046593
973.049243,0.9307831038566172
973.324738,0.9331139058523276
973.600234,0.9356741438786891
973.875729,0.938434704215376
974.151224,0.9411384683591744
974.426719,0.9440765736232947
974.702215,0.9465703354501795
974.97771,0.9495253982586258
975.253205,0.9516423476687934
975.5287,0.9538613056700931
975.804196,0.9558235061236761
976.079691,0.9580196401701239
976.355186,0.9597609844987647
976.630682,0.9611430747308868
976.906177,0.9628891334805129
977.181672,0.9637802179920327
977.457167,0.9649036762333535
977.732663,0.9654325883566149
978.008158,0.9659946336623576
978.283653,0.9666005022176073
978.559148,0.9667793398524888
978.834644,0.9670742525230398
979.110139,0.9674118203393279
979.385634,0.9675879053138763
979.661129,0.967548235023005
979.936625,0.9676537035285516
980.21212,0.9679585624579237
980.487615,0.9681744412869466
980.76311,0.968618935359083
981.038606,0.9685559771744479
981.314101,0.9686789915947993
981.589596,0.968891155525061
981.865091,0.9686751168865824
982.140587,0.9686286215968677
982.416082,0.9687719892418081
982.691577,0.9687719892418081
982.967073,0.9690103364666682
983.242568,0.9687652078616182
983.518063,0.968870809024434
983.793558,0.9686053747889122
984.069054,0.9687845833595298
984.344549,0.9690103364666682
984.620044,0.9690432833782024
984.895539,0.9693195000729746
985.171035,0.9691964043132115
985.44653,0.9693786303659346
985.722025,0.9689570423637639
985.99752,0.9688582137857858
986.273016,0.9687148333805573
986.548511,0.9686218412202479
986.824006,0.9686683361844967
987.099501,0.9687816770101393
987.374997,0.9688543383606816
987.650492,0.9686053747889122
987.925987,0.9686518689627533
988.201483,0.9686160295066357
988.476978,0.9683729373925661
988.752473,0.9682112326147463
989.027968,0.9680553631541237
989.303464,0.968257707869309
989.578959,0.9683303299206921
989.854454,0.9678133795625444
990.129949,0.9676140305400088
990.405445,0.9676904750679406
990.68094,0.9674611596003058
990.956435,0.967322822545818
991.23193,0.9666072684448046
991.507426,0.9663550168680033
991.782921,0.9660603235308769
992.058416,0.9656633543206664
992.333911,0.9650358770925496
992.609407,0.9647049265479699
992.884902,0.9642091956294845
993.160397,0.9637474500216796
993.435892,0.9634496980646694
993.711388,0.9631530012513202
993.986883,0.9624270576035245
994.262378,0.9617353212581238
994.537874,0.9611757541509747
994.813369,0.9608134591885512
995.088864,0.9604186459964934
995.364359,0.9599251176600994
995.639855,0.9594654236342487
995.91535,0.9593004097729825
996.190845,0.9586435140047747
996.46634,0.9576920534737038
996.741836,0.9570037203726595
997.017331,0.9561514098185454
997.292826,0.9552673786918926
997.568321,0.9544824715476399
997.843817,0.9535675616268515
998.119312,0.9527840511581139
998.394807,0.9515766866121368
998.670302,0.9503394903135532
998.945798,0.9487452090829386
999.221293,0.947121399729562
999.496788,0.9455977611341853
999.772284,0.9444656133082995
1000.047779,0.9430424325114517
1000.323274,0.9416223378757237
1000.598769,0.9399148433524983
1000.874265,0.9380490868017501
1001.14976,0.9364117456810082
1001.425255,0.9347454806114387
1001.70075,0.9330812474371484
1001.976246,0.9308147510201471
1002.251741,0.9290311593388911
1002.527236,0.9269329927587848
1002.802731,0.9248081207636638
1003.078227,0.9224039755777377
1003.353722,0.9202581964483485
1003.629217,0.918054061107761
1003.904712,0.9159495428958793
1004.180208,0.9136926803581175
1004.455703,0.9111616090817297
1004.731198,0.9085748554397307
1005.006693,0.9060878617429138
1005.282189,0.9036438205917756
1005.557684,0.9013514777952638
1005.833179,0.8991278869103444
1006.108675,0.8972865627442954
1006.38417,0.8951356571129014
1006.659665,0.8928738263228345
1006.93516,0.8902704375473782
1007.210656,0.8878344353954905
1007.486151,0.8850156062047729
1007.761646,0.8823204208528399
1008.037141,0.8798797751419561
1008.312637,0.8772002302109981
1008.588132,0.8744413969294618
1008.863627,0.871717391429335
1009.139122,0.8690627038419818
1009.414618,0.866355453712318
1009.690113,0.8636307277295545
1009.965608,0.8612417808327082
1010.241103,0.8588852083319027
1010.516599,0.8564151774836135
1010.792094,0.8541315988937666
1011.067589,0.8520244971863755
1011.343085,0.8503646682760079
1011.61858,0.8490561145318597
