nu,[0]1-3-Butadiene-PNNL(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
750.166094,0.9969240404869895
750.285296,0.9966733456170083
750.404498,0.9966090622593765
750.5237,0.99634389986933
750.642902,0.996616237870457
750.762104,0.9967851786401017
750.881306,0.9962995635522761
751.000508,0.9962594134888942
751.11971,0.9960436470682794
751.238912,0.9960447427168938
751.358114,0.9960081885456092
751.477316,0.9959010238300868
751.596518,0.9957427877295913
751.71572,0.9960059973300048
751.834922,0.9962826266036603
751.954124,0.9966540103416561
752.073326,0.9965902265260981
752.192528,0.9965121965662739
752.31173,0.9965325256224395
752.430932,0.9963293533545817
752.550134,0.9961638767921984
752.669336,0.9963517710172299
752.788538,0.9965083101762857
752.90774,0.9965175777466645
753.026942,0.9963987999306956
753.146144,0.9964632690186036
753.265346,0.996603082622942
753.384548,0.9961147671236359
753.50375,0.9965268454032321
753.622952,0.9962986668830724
753.742154,0.9960256188414235
753.861356,0.9960825931362705
753.980558,0.9962643947984149
754.09976,0.9960030093164949
754.218962,0.9958194628762018
754.338164,0.9970022023956704
754.457366,0.9959841850375087
754.576568,0.996249351319632
754.69577,0.9966378646774687
754.814972,0.9965020321937073
754.934174,0.9962412817325682
755.053376,0.996011176574657
755.172578,0.9961381760957176
755.29178,0.9960273120864147
755.410982,0.9959846830297258
755.530184,0.9958518275346682
755.649386,0.9961848960717514
755.768588,0.9961414633571227
755.88779,0.9958533213135298
756.006992,0.9963730931732759
756.126194,0.9959391675697475
756.245396,0.996153217895742
756.364598,0.9959251249264857
756.4838,0.9958956459790784
756.603002,0.9956280847674623
756.722204,0.9960350811297483
756.841406,0.9961668652883116
756.960608,0.9957067424930983
757.07981,0.9961093881184168
757.199012,0.9961947583510407
757.318214,0.9963640262193828
757.437416,0.9962529378237525
757.556618,0.9960989290247518
757.67582,0.9961099857842289
757.795022,0.9959210416418441
757.914224,0.9961223376246339
758.033426,0.9959729304798062
758.152628,0.9961288124408716
758.27183,0.9959724324934655
758.391032,0.9959509197212624
758.510234,0.9962531370743599
758.629436,0.9960097821599858
758.748638,0.9958663670774885
758.86784,0.9959722332989989
758.987042,0.9963535644520318
759.106244,0.9960482288795941
759.225446,0.9964868854779333
759.344648,0.9963179952646947
759.46385,0.9961128745073763
759.583052,0.9959874717907425
759.702254,0.9962649925572311
759.821456,0.9963291540887309
759.940658,0.9961042083630659
760.05986,0.9963257665753659
760.179062,0.9957951651777408
760.298264,0.9963599411352497
760.417466,0.9958863841926381
760.536668,0.995830317367504
760.65587,0.9958267323848145
760.775072,0.9965524564722598
760.894274,0.9958616865165626
761.013476,0.9957533426590823
761.132678,0.99608727473546
761.25188,0.9962678817298989
761.371082,0.9961920686288243
761.490284,0.9959863762051261
761.609486,0.9960855813885323
761.728688,0.9961347892316765
761.84789,0.9960284077170606
761.967092,0.996071237859434
762.086294,0.9964726358173562
762.205496,0.996271368673587
762.324698,0.9962587161075489
762.4439,0.9961595932967378
762.563102,0.9960710386452063
762.682304,0.9963499775856562
762.801506,0.9964942595081697
762.920708,0.9964508133055893
763.03991,0.9964817037596013
763.159112,0.9962009347776893
763.278314,0.9961260232841016
763.397516,0.9962788407368723
763.516718,0.9964962524986817
763.63592,0.9965711918345533
763.755122,0.9961984442784656
763.874324,0.9964341727159564
763.993526,0.9965475733771867
764.112728,0.9965358141852002
764.23193,0.9966007904384879
764.351132,0.9963689084150726
764.470334,0.9967215857743386
764.589536,0.9962947813258485
764.708738,0.9962774459474716
764.82794,0.9966275993603291
764.947142,0.996163677559443
765.066344,0.9963286559242784
765.185546,0.996455396989873
765.304748,0.996262103392942
765.42395,0.9966280976742533
765.543152,0.9968256489398961
765.662354,0.9963971060541755
765.781556,0.9968065100711702
765.900758,0.9966123510747086
766.01996,0.996547673031949
766.139162,0.9967532820247339
766.258364,0.9966555053237929
766.377566,0.9965730853216166
766.496768,0.9964089632502877
766.61597,0.9964334752122795
766.735172,0.9967428161702184
766.854374,0.9970313152850264
766.973576,0.996614643285752
767.092778,0.9965345186894838
767.21198,0.9969218472565129
767.331182,0.9967753105156806
767.450384,0.9968056129457148
767.569586,0.9969276294199952
767.688788,0.9966267023958932
767.80799,0.9970993151394976
767.927192,0.9965862401731647
768.046394,0.9966850067633696
768.165596,0.9967870725337404
768.284798,0.9969599303984615
768.404,0.9968965257631769
768.523202,0.9968600400180272
768.642404,0.9969740873299872
768.761606,0.9967234795471506
768.880808,0.9969925315212109
769.00001,0.9967843812122779
769.119212,0.9971018078909014
769.238414,0.9970758835809137
769.357616,0.9967249746334912
769.476818,0.9968637284069988
769.59602,0.9967130140055596
769.715222,0.9968138864666374
769.834424,0.9969473687824768
769.953626,0.9968591428443949
770.072828,0.9970721944069694
770.19203,0.9973741535817477
770.311232,0.9968460840751587
770.430434,0.9971921494071052
770.549636,0.9971309236887803
770.668838,0.9975304543574599
770.78804,0.9972958627836456
770.907242,0.9968223594206823
771.026444,0.9972322373372733
771.145646,0.9970128703763096
771.264848,0.9970244357926853
771.38405,0.9969329131504331
771.503252,0.9968976223499584
771.622454,0.997509606188828
771.741656,0.9972513843800412
771.860858,0.9969901387420067
771.98006,0.9969863501866777
772.099262,0.9967381314899915
772.218464,0.9970703996786348
772.337666,0.9971731032189431
772.456868,0.996907691066791
772.57607,0.997242708330738
772.695272,0.9970603293184533
772.814474,0.9968051145430329
772.933676,0.9970874497282468
773.052878,0.9968782827236797
773.17208,0.9965716901202738
773.291282,0.9972424091579704
773.410484,0.9972023208189033
773.529686,0.9970139670910703
773.648888,0.9970518543416729
773.76809,0.9973130164200064
773.887292,0.9971996283762719
774.006494,0.9972644484587462
774.125696,0.9970562413794835
774.244898,0.9972306417669701
774.3641,0.9972035174624062
774.483302,0.9976201363764531
774.602504,0.9970633205039281
774.721706,0.9969632203716603
774.840908,0.9976129535373294
774.96011,0.9974673126781544
775.079312,0.9972226639537473
775.198514,0.9971989303367763
775.317716,0.9972602599568585
775.436918,0.9972539772370114
775.55612,0.997682090510578
775.675322,0.9972870866186683
775.794524,0.9970872503107767
775.913726,0.9974992321428687
776.032928,0.9973851247577785
776.15213,0.9972947657587999
776.271332,0.9975205788548457
776.390534,0.9976851833298525
776.509736,0.9976476710721941
776.628938,0.9973765472825887
776.74814,0.9976253240146501
776.867342,0.9973864213592835
776.986544,0.997912781276729
777.105746,0.9977150145628088
777.224948,0.9976254237771874
777.34415,0.9976489680150095
777.463352,0.9979075921437581
777.582554,0.9976781995580124
777.701756,0.9976095616590536
777.820958,0.9977587154374887
777.94016,0.9976366970081697
778.059362,0.9974347957737895
778.178564,0.9975333471999722
778.297766,0.9975766410867113
778.416968,0.9973449309471615
778.53617,0.9973141134649278
778.655372,0.9975626751114981
778.774574,0.9972926714419909
778.893776,0.9976540560377208
779.012978,0.9971398979074775
779.13218,0.9975114017077351
779.251382,0.9976051721866391
779.370584,0.9977188058870675
779.489786,0.997540728974054
779.608988,0.9977707883909868
779.72819,0.9976000844132348
779.847392,0.9976367967718445
779.966594,0.9975201798466939
780.085796,0.9978698719496912
780.204998,0.9977978283457418
780.3242,0.9975194815828125
780.443402,0.9978432291797927
780.562604,0.997436192183481
780.681806,0.9976699188633209
780.801008,0.9972953641358389
780.92021,0.9975837239060069
781.039412,0.9978596937289064
781.158614,0.997562874624053
781.277816,0.9975663661002243
781.397018,0.9976254237771874
781.51622,0.9972366251687709
781.635422,0.9976407873270127
781.754624,0.997754325308799
781.873826,0.9978799504862944
781.993028,0.9976140509121818
782.11223,0.9975033218981045
782.231432,0.9978428300425809
782.350634,0.9977546246351415
782.469836,0.997641286147531
782.589038,0.9978012208641255
782.70824,0.9978658804781864
782.827442,0.9977380620458425
782.946644,0.9977479397015511
783.065846,0.9974440719605244
783.185048,0.9979280494590839
783.30425,0.9980258512001379
783.423452,0.9979465112987703
783.542654,0.9980536965098266
783.661856,0.9979886255301511
783.781058,0.9978163875579492
783.90026,0.9975177858011351
784.019462,0.9978422313370625
784.138664,0.9976605408101605
784.257866,0.997709527145319
784.377068,0.9976250247270977
784.49627,0.9982223818380455
784.615472,0.9976549539267753
784.734674,0.9978838422256903
784.853876,0.9977970301077985
784.973078,0.9980162701979552
785.09228,0.99749633939929
785.211482,0.9978904282807829
785.330684,0.9978437281015321
785.449886,0.9979635763300191
785.569088,0.9976810928289863
785.68829,0.9978166869029104
785.807492,0.9979941144826862
785.926694,0.9975970916174708
786.045896,0.9979429186977963
786.165098,0.9975780376949864
786.2843,0.9976498658994848
786.403502,0.9977553230636232
786.522704,0.9979180702284854
786.641906,0.9976339036293289
786.761108,0.9979719592592685
786.88031,0.9977546246351415
786.999512,0.9978308560004647
787.118714,0.9979257542272095
787.237916,0.9977314769963637
787.357118,0.9978123963003815
787.47632,0.9981898403188272
787.595522,0.9974522510354487
787.714724,0.997442176818588
787.833926,0.9978999082848815
787.953128,0.9975225738979984
788.07233,0.997938028789475
788.191532,0.9977603118527105
788.310734,0.9979233592082735
788.429936,0.9977960323112672
788.549138,0.9979780469067874
788.66834,0.997955193471186
788.787542,0.9977582165582557
788.906744,0.9982038150744148
789.025946,0.997805611199156
789.145148,0.9976817912059958
789.26435,0.9979613808125662
789.383552,0.9980234559409693
789.502754,0.9979661710386907
789.621956,0.9978129949879989
789.741158,0.997500828142917
789.86036,0.9978266651196704
789.979562,0.9979035007310177
790.098764,0.9978030169079395
790.217966,0.9976627356657647
790.337168,0.997869073654113
790.45637,0.9974381870578602
790.575572,0.9980577885383709
790.694774,0.9978113984884841
790.813976,0.9978570992970754
790.933178,0.9977002484898624
791.05238,0.9980099827152585
791.171582,0.9978325523143619
791.290784,0.9978639845348146
791.409986,0.9978851394755284
791.529188,0.9977813648173987
791.64839,0.9978103008965494
791.767592,0.9976954595401631
791.886794,0.9978023184460721
792.005996,0.9978297583871268
792.125198,0.997959684279661
792.2444,0.9977059353974864
792.363602,0.9975947971467987
792.482804,0.9978907276479563
792.602006,0.9981551039168011
792.721208,0.9977769745890519
792.84041,0.997731975862227
792.959612,0.9980376279746649
793.078814,0.9983244053787835
793.198016,0.9980047930768415
793.317218,0.9981620910269833
793.43642,0.9979746537871962
793.555622,0.9978490166873057
793.674824,0.9980358315085514
793.794026,0.9975444198815794
793.913228,0.9978695725887745
794.03243,0.9973119193762916
794.151632,0.9981271559651645
794.270834,0.9977591145410547
794.390036,0.9978082054971178
794.509238,0.9975145937493278
794.62844,0.9978787530310723
794.747642,0.9977512322751848
794.866844,0.9978848401100314
794.986046,0.9974821750518377
795.105248,0.9978523095944941
795.22445,0.9975936000337604
795.343652,0.9979662708353128
795.462854,0.9980254519898772
795.582056,0.9979932162883873
795.701258,0.9981418285422003
795.82046,0.9977941365006069
795.939662,0.9979353343604347
796.058864,0.9980125775445869
796.178066,0.9976784988615172
796.297268,0.9980155715868105
796.41647,0.9977683937439682
796.535672,0.9979894239213709
796.654874,0.9979668696152549
796.774076,0.9978136934573398
796.893278,0.9981606936010341
797.01248,0.9979979068675268
797.131682,0.9977075317282601
797.250884,0.9981992233474264
797.370086,0.9977821630428098
797.489288,0.9978382399761199
797.60849,0.9978580971546737
797.727692,0.9976931648432451
797.846894,0.9979682667698504
797.966096,0.9978991099652742
798.085298,0.9977839590523196
798.2045,0.9984128608396191
798.323702,0.9981296512861736
798.442904,0.9978330512307627
798.562106,0.997828361426443
798.681308,0.9975632736492827
798.80051,0.9977375631769362
798.919712,0.9975765413290522
799.038914,0.9977889479845873
799.158116,0.9978016199846936
799.277318,0.9981277548416377
799.39652,0.9978291596894514
799.515722,0.9979327397319384
799.634924,0.9978681755723509
799.754126,0.9978708698200621
799.873328,0.9978195805754982
799.99253,0.9979311430408322
800.111732,0.997866778557883
800.230934,0.9977342706484104
800.350136,0.9979069933993825
800.469338,0.9977958327520807
800.58854,0.9976534574454667
800.707742,0.9979941144826862
800.826944,0.9979472098615727
800.946146,0.9978022186658453
801.065348,0.997524768450075
801.18455,0.9976694200284862
801.303752,0.9978577977972894
801.422954,0.9976178418527781
801.542156,0.9980116793336713
801.661358,0.997684584718922
801.78056,0.9978386391114957
801.899762,0.9976875777771658
802.018964,0.9976943620757612
802.138166,0.9976316090739893
802.257368,0.9979124819029395
802.37657,0.997744547364323
802.495772,0.9974894566982936
802.614974,0.9974782848789409
802.734176,0.9977006475700416
802.853378,0.9976162456655081
802.97258,0.9979401244615359
803.091782,0.997569059533049
803.210984,0.9980648747738257
803.330186,0.9975926024406592
803.449388,0.9975047184037328
803.56859,0.9976021793756118
803.687792,0.9976123549697369
803.806994,0.9976737100162159
803.926196,0.9977283840335791
804.045398,0.9973537076211711
804.1646,0.9974257191584466
804.283802,0.9976648307597095
804.403004,0.9975164890288565
804.522206,0.9976590443204717
804.641408,0.9977224974534787
804.76061,0.9976229297167456
804.879812,0.9979518004292963
804.999014,0.9976711160679419
805.118216,0.997682489583494
805.237418,0.9974510540934656
805.35662,0.9974554428877589
805.475822,0.9973900119568635
805.595024,0.9975044191523621
805.714226,0.9975714537016648
805.833428,0.9976270199791425
805.95263,0.9974018809686263
806.071832,0.9972684375245181
806.191034,0.9974783846267743
806.310236,0.9975107034499983
806.429438,0.9974846687603924
806.54864,0.9975177858011351
806.667842,0.997476190176742
806.787044,0.9973756496441002
806.906246,0.9976410866192937
807.025448,0.9973071322905677
807.14465,0.9974971373966808
807.263852,0.9974470642972287
807.383054,0.9975465147270608
807.502256,0.9973325639466933
807.621458,0.9976539562723202
807.74066,0.9975201798466939
807.859862,0.9974581360210905
807.979064,0.9974653177455239
808.098266,0.9975178855529186
808.217468,0.9977408557163274
808.33667,0.9976761044359932
808.455872,0.9978611905195696
808.575074,0.9974459671060615
808.694276,0.9973469256390181
808.813478,0.9971552539801467
808.93268,0.9974268163273411
809.051882,0.9973199976355555
809.171084,0.9973239869235246
809.290286,0.9972902779424516
809.409488,0.9973062347145525
809.52869,0.9974850677543398
809.647892,0.9976097611809859
809.767094,0.9975700571026073
809.886296,0.9973655762009097
810.005498,0.9974264173566944
810.1247,0.997064716393554
810.243902,0.9972414119160599
810.363104,0.9971811803537916
810.482306,0.9971836733098587
810.601508,0.997260858313194
810.72071,0.9972801056334955
810.839912,0.9970186530677276
810.959114,0.9970874497282468
811.078316,0.9972455006142306
811.197518,0.9972793078097301
811.31672,0.9972089023759397
811.435922,0.9973407421072481
811.555124,0.9972407138473158
811.674326,0.9971076908089225
811.793528,0.997001504494373
811.91273,0.99731560943722
812.031932,0.9976119559248746
812.151134,0.9971483736326315
812.270336,0.9974075661755506
812.389538,0.9970349046042223
812.50874,0.9970824643034617
812.627942,0.9969358042600733
812.747144,0.9968308324467476
812.866346,0.9969173611182941
812.985548,0.9969893411502146
813.10475,0.9969768788613398
813.223952,0.9970113748581257
813.343154,0.9968963263838917
813.462356,0.9969177598853183
813.581558,0.9966469341233033
813.70076,0.9968273435449397
813.819962,0.9969924318219628
813.939164,0.9971684165163718
814.058366,0.9966122514134784
814.177568,0.996594711192208
814.29677,0.9965323263159543
814.415972,0.9964325784225554
814.535174,0.9967613557590168
814.654376,0.9966389609797229
814.773578,0.9966107564962224
814.89278,0.9967386298591818
815.011982,0.9966476317764014
815.131184,0.9964176320459772
815.250386,0.9968896472008802
815.369588,0.9967004555007017
815.48879,0.9964444360407914
815.607992,0.9965297353352741
815.727194,0.9964195252412766
815.846396,0.99626568994297
815.965598,0.9962115941847193
816.0848,0.9965589340842791
816.204002,0.9966668672613165
816.323204,0.9968273435449397
816.442406,0.9968564513283428
816.561608,0.9964390552553649
816.68081,0.9966231145462228
816.800012,0.9962741582373247
816.919214,0.996517278791436
817.038416,0.9968264464007343
817.157618,0.9963102240146395
817.27682,0.9966443428446432
817.396022,0.9962802355282256
817.515224,0.9961498309805589
817.634426,0.9963850497221332
817.753628,0.996258915359312
817.87283,0.9963416082809956
817.992032,0.9962631992818585
818.111234,0.9961910724372538
818.230436,0.9966612859424875
818.349638,0.9963810641899054
818.46884,0.9960513166338897
818.588042,0.9961512255912985
818.707244,0.9962912943002161
818.826446,0.9960866770832745
818.945648,0.995839777800456
819.06485,0.9961422602706121
819.184052,0.9958948492628803
819.303254,0.9955266354345559
819.422456,0.9957971567700628
819.541658,0.9956748803871349
819.66086,0.995733626938084
819.780062,0.9960696441467283
819.899264,0.9959297061925972
820.018466,0.9957550354412037
820.137668,0.9960792064612112
820.25687,0.9955984154926107
820.376072,0.9957045519406744
820.495274,0.9957390039141872
820.614476,0.9957505545536263
820.733678,0.9957032575255983
820.85288,0.9953724403014484
820.972082,0.9953233696497431
821.091284,0.995602597014737
821.210486,0.9954248978112956
821.329688,0.9954961727855925
821.44889,0.9950865108750787
821.568092,0.9951971706476573
821.687294,0.9952471307996131
821.806496,0.9951108907932479
821.925698,0.9950215338474416
822.0449,0.9951026314071308
822.164102,0.9950415339812726
822.283304,0.9950890981033703
822.402506,0.9948384667279051
822.521708,0.9946502610948146
822.64091,0.9944598038066823
822.760112,0.9941831835689224
822.879314,0.9949227331146681
822.998516,0.9948043443536985
823.117718,0.9950487978109837
823.23692,0.9947311294482956
823.356122,0.9946994975013298
823.475324,0.994869705146201
823.594526,0.9947639561172045
823.713728,0.994528026089221
823.83293,0.9946717457724878
823.952132,0.9944303682321383
824.071334,0.9943226772548304
824.190536,0.9944185345811667
824.309738,0.9938941171314376
824.42894,0.9943481322411906
824.548142,0.9939351658061245
824.667344,0.9942416432588143
824.786546,0.9944472736920942
824.905748,0.9941160784688541
825.02495,0.9942364732157115
825.144152,0.9941300956043811
825.263354,0.9940154790121314
825.382556,0.9936654484044317
825.501758,0.9935284313866372
825.62096,0.9935450234499847
825.740162,0.9942409472899076
825.859364,0.9936211319136979
825.978566,0.9930789614716723
826.097768,0.9926904456921181
826.21697,0.9936604800896105
826.336172,0.993523165699905
826.455374,0.9937971177992501
826.574576,0.9933802080024138
826.693778,0.9935856602724612
826.81298,0.9933740490642169
826.932182,0.9932476999211517
827.051384,0.9934065329267295
827.170586,0.9931793668300825
827.289788,0.9933001447842398
827.40899,0.9930721092504784
827.528192,0.9930291101590849
827.647394,0.992420966819525
827.766596,0.9924400214850121
827.885798,0.9927036485628447
828.005,0.9927251904657473
828.124202,0.9923794844900986
828.243404,0.9927227086558734
828.362606,0.9924097525259608
828.481808,0.9922991050072679
828.60101,0.9921257654952703
828.720212,0.9921313214151137
828.839414,0.9918235108253614
828.958616,0.9918628870003531
829.077818,0.9917249284680097
829.19702,0.9913776872035545
829.316222,0.9908136546724466
829.435424,0.9908005760185242
829.554626,0.9912141233795524
829.673828,0.9920980855725497
829.79303,0.9921244757326135
829.912232,0.9917757060842431
830.031434,0.9918180558110532
830.150636,0.9914075281210428
830.269838,0.9916734592798592
830.38904,0.9917057883615928
830.508242,0.9915821303600209
830.627444,0.9909276047947404
830.746646,0.991122539425796
830.865848,0.9910115399174687
830.98505,0.9906219507782174
831.104252,0.9906506792313505
831.223454,0.9905800483559419
831.342656,0.9904549459962149
831.461858,0.9901192386751281
831.58106,0.9906815880147171
831.700262,0.9906093699593309
831.819464,0.99023598061517
831.938666,0.9898419451131515
832.057868,0.9895400893552351
832.17707,0.9896113388066181
832.296272,0.9898033420300572
832.415474,0.9889297314348844
832.534676,0.9883928883568016
832.653878,0.987309215861313
832.77308,0.9879590791069103
832.892282,0.9892877888021372
833.011484,0.9895648281667028
833.130686,0.9900092425381098
833.249888,0.9894144257436952
833.36909,0.9896776449875504
833.488292,0.9894500453041702
833.607494,0.9891196241724394
833.726696,0.9892818530932115
833.845898,0.9885579637525691
833.9651,0.9889811571179752
834.084302,0.9886261766053843
834.203504,0.9882298169839809
834.322706,0.9882564995492525
834.441908,0.9874583108092934
834.56111,0.9874405367196661
834.680312,0.9877694091726181
834.799514,0.9880055142748462
834.918716,0.9875916266798714
835.037918,0.9867979221240075
835.15712,0.9873082285525908
835.276322,0.9862908383237365
835.395524,0.9868699610017097
835.514726,0.9869104234995862
835.633928,0.9864427388088756
835.75313,0.9854104737464011
835.872332,0.9836147232645953
835.991534,0.9826807329931168
836.110736,0.9844747783220407
836.229938,0.9855336577544596
836.34914,0.9869627311381719
836.468342,0.9866321539980032
836.587544,0.9866153813939528
836.706746,0.9865147517572492
836.825948,0.9862444837436766
836.94515,0.9863569220236835
837.064352,0.9855868780089122
837.183554,0.9859555564398567
837.302756,0.9856913557552038
837.421958,0.985346424147242
837.54116,0.9849149369160675
837.660362,0.9838921417307211
837.779564,0.9838685286026783
837.898766,0.9840535132740699
838.017968,0.9840358004702466
838.13717,0.9843497579641546
838.256372,0.9826689408950735
838.375574,0.9826522356650732
838.494776,0.9820687135603106
838.613978,0.9828920320645465
838.73318,0.9833531165434434
838.852382,0.9826512530133288
838.971584,0.9818350090184268
839.090786,0.9796332618091612
839.209988,0.9776603105564315
839.32919,0.9781864333178435
839.448392,0.9802535659694407
839.567594,0.9815405026938787
839.686796,0.9814207620568774
839.805998,0.9825205690873517
839.9252,0.9825972086806458
840.044402,0.9819135589611041
840.163604,0.9820932655850485
840.282806,0.9811832869681044
840.402008,0.9814933898804661
840.52121,0.9808654350779136
840.640412,0.9810871357174697
840.759614,0.9808124697744954
840.878816,0.9796166081852666
840.998018,0.9801947525199036
841.11722,0.9791523799437718
841.236422,0.9796891024965287
841.355624,0.9789516742789168
841.474826,0.9775938319156131
841.594028,0.9774892349716344
841.71323,0.9762437303749529
841.832432,0.9779096457245062
841.951634,0.9782695826984741
842.070836,0.9780406943970983
842.190038,0.976992796546305
842.30924,0.9741860277435627
842.428442,0.9713552671570789
842.547644,0.969734457613585
842.666846,0.9741314748535042
842.786048,0.975458170402312
842.90525,0.9754279316677323
843.024452,0.9760006759476215
843.143654,0.975180204435779
843.262856,0.97671634670438
843.382058,0.9759870120338059
843.50126,0.9756386468573938
843.620462,0.9758650212818826
843.739664,0.9750514891441896
843.858866,0.9757449972658931
843.978068,0.9747414720659697
844.09727,0.9745416705445519
844.216472,0.9740671842977755
844.335674,0.972620795395023
844.454876,0.9724039251395821
844.574078,0.9714475502908383
844.69328,0.9709522383554694
844.812482,0.9698944770003276
844.931684,0.9705891701163172
845.050886,0.9722172415081574
845.170088,0.9710017581823703
845.28929,0.9714660079696412
845.408492,0.9692855744841733
845.527694,0.9665637720963998
845.646896,0.9621633887140286
845.766098,0.959452950664816
845.8853,0.9658719601338165
846.004502,0.9673605488715559
846.123704,0.9685705056230686
846.242906,0.9689948324253175
846.362108,0.9683138684450064
846.48131,0.9691741130522628
846.600512,0.967636285918647
846.719714,0.9687923336671979
846.838916,0.9685550086189549
846.958118,0.9685259524045418
847.07732,0.9689909564537397
847.196522,0.9683342032497585
847.315724,0.9687429265180739
847.434926,0.9669688471742107
847.554128,0.9656971531295434
847.67333,0.9636703533095875
847.792532,0.9625560314702994
847.911734,0.9623192718091901
848.030936,0.9625800956718875
848.150138,0.9649461329291482
848.26934,0.9646364349296662
848.388542,0.9641484523635928
848.507744,0.9632859255370577
848.626946,0.9599174382898755
848.746148,0.9562929306994854
848.86535,0.9505476374532118
848.984552,0.9493184242827885
849.103754,0.9548853481516176
849.222956,0.9590529421919517
849.342158,0.96099699208609
849.46136,0.9598704034877614
849.580562,0.9600479959392019
849.699764,0.959134465156715
849.818966,0.9589675902783131
849.938168,0.9587278783459836
850.05737,0.957097511332938
850.176572,0.9590826732939893
850.295774,0.9603283708867664
850.414976,0.9606626233163844
850.534178,0.9592466904541902
850.65338,0.9578634956948966
850.772582,0.9559821859957576
850.891784,0.9529212619404199
851.010986,0.9526630552670186
851.130188,0.9542534232413646
851.24939,0.9554288325213558
851.368592,0.9544767446699912
851.487794,0.9544738812440524
851.606996,0.9539576505272991
851.726198,0.9517241924299672
851.8454,0.9492016652974266
851.964602,0.9414914614668801
852.083804,0.9323285546228663
852.203006,0.93415210564774
852.322208,0.9460517570098231
852.44141,0.949849241631589
852.560612,0.9506569567172561
852.679814,0.9513178929509117
852.799016,0.949661190099462
852.918218,0.9483591483515299
853.03742,0.9474624248142968
853.156622,0.9457178596759452
853.275824,0.9470304804393836
853.395026,0.9481334657315192
853.514228,0.9484321748174358
853.63343,0.9490517032816207
853.752632,0.949662139761127
853.871834,0.9476727848217024
853.991036,0.9436433419102859
854.110238,0.9382104451210977
854.22944,0.934299713341133
854.348642,0.9404620330080737
854.467844,0.9447395480547772
854.587046,0.9452092003090783
854.706248,0.9445695102399898
854.82545,0.9420131922426136
854.944652,0.9389688255051708
855.063854,0.931345466667819
855.183056,0.9218967928791972
855.302258,0.9128415154844667
855.42146,0.9236084985461591
855.540662,0.9353888067809254
855.659864,0.9374704890309613
855.779066,0.9382648629050152
855.898268,0.9370243592654902
856.01747,0.9338961830337917
856.136672,0.9332828147550815
856.255874,0.9324451029763146
856.375076,0.9350119210393705
856.494278,0.9358772071994842
856.61348,0.9360260235060117
856.732682,0.9362684856435912
856.851884,0.93334441345359
856.971086,0.9338420186259588
857.090288,0.9300415652652249
857.20949,0.9230849609644138
857.328692,0.9184773815978076
857.447894,0.9240704182657388
857.567096,0.9314237029728979
857.686298,0.9324525625669767
857.8055,0.9319724731308955
857.924702,0.9292541535753704
858.043904,0.9273316596529105
858.163106,0.9212839353096596
858.282308,0.9082723503827567
858.40151,0.8924810482567638
858.520712,0.8942767392286224
858.639914,0.9129930597538635
858.759116,0.9205932314045184
858.878318,0.9232068162215312
858.99752,0.9210554852226844
859.116722,0.9174951363943962
859.235924,0.9203805989280606
859.355126,0.9185866869097548
859.474328,0.9173263328197047
859.59353,0.920122928435913
859.712732,0.9221568044346954
859.831934,0.9223357202090247
859.951136,0.9198864872273017
860.070338,0.9163132470549076
860.18954,0.9079200090694431
860.308742,0.9012883854000777
860.427944,0.9057870905036035
860.547146,0.9096839931998307
860.666348,0.909503893599626
860.78555,0.9131692844195292
860.904752,0.9150486918370785
861.023954,0.9161135125389028
861.143156,0.9125257269546752
861.262358,0.9051061946604693
861.38156,0.8922758012199787
861.500762,0.8693321550429511
861.619964,0.8639244121004965
861.739166,0.8884117153741655
861.858368,0.8993706842159714
861.97757,0.9014235887978891
862.096772,0.9002254923355447
862.215974,0.9039511117273096
862.335176,0.903679967067524
862.454378,0.9021450162014127
862.57358,0.9025149714937077
862.692782,0.9034992491465049
862.811984,0.9056937992378643
862.931186,0.9036257478960913
863.050388,0.9024427731839592
863.16959,0.8925970783348288
863.288792,0.8818000053422088
863.407994,0.8826910732611553
863.527196,0.8885094460379447
863.646398,0.8899232997730007
863.7656,0.8849802062885278
863.884802,0.8925792265717803
864.004004,0.8965600549038698
864.123206,0.8979867192887904
864.242408,0.8951804150146953
864.36161,0.8844228443460127
864.480812,0.867829510576962
864.600014,0.8349194715829991
864.719216,0.8327348456770671
864.838418,0.8614226605983937
864.95762,0.871830722056552
865.076822,0.8794311508655481
865.196024,0.8807248653044675
865.315226,0.8875414983690777
865.434428,0.8866810005245844
865.55363,0.8869204367171575
865.672832,0.8885716438760662
865.792034,0.8866544004935711
865.911236,0.8845024459840238
866.030438,0.876130698477156
866.14964,0.8723539774507065
866.268842,0.8576321508822612
866.388044,0.8564494347758541
866.507246,0.867881581909721
866.626448,0.8697321398237174
866.74565,0.8722231341675805
866.864852,0.8624224906740174
866.984054,0.8649011984665287
867.103256,0.8749224719812851
867.222458,0.8764198693182179
867.34166,0.8738207638884432
867.460862,0.8589711011473051
867.580064,0.8261821575935513
867.699266,0.7844597615236882
867.818468,0.7978776612414331
867.93767,0.8374614886849145
868.056872,0.8549690581486926
868.176074,0.8632939774163194
868.295276,0.8652558806627817
868.414478,0.8689758019167663
868.53368,0.8681940755246842
868.652882,0.8660003207835213
868.772084,0.8697060482508983
868.891286,0.8670228043086835
869.010488,0.8584730423596504
869.12969,0.8407003369870003
869.248892,0.8198039931833008
869.368094,0.82983366656792
869.487296,0.8480124175162342
