nu,[1](Z)-HFC-1225ye-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
731.797471,0.3998563185612881
731.857736,0.4177801256680869
731.918001,0.42296324286999004
731.978266,0.39347017820765556
732.038531,0.37274154811529675
732.098796,0.3887806407286956
732.159061,0.4030196334435257
732.219326,0.3895823543300935
732.279591,0.3787912565143874
732.339856,0.3942815622133568
732.400121,0.4006808715755396
732.460385,0.3750447225459935
732.52065,0.3552974333061378
732.580915,0.36465630468960103
732.64118,0.3721047047243017
732.701445,0.35600873924158355
732.76171,0.3441423152637113
732.821975,0.3574713714195355
732.88224,0.3676587797117972
732.942505,0.3574713714195355
733.00277,0.3510593435022431
733.063035,0.3603065795805561
733.1233,0.35958668655438547
733.183565,0.34345471845918735
733.24383,0.3441423152637113
733.304095,0.3654228875597436
733.36436,0.36829906287330283
733.424625,0.34687180685044616
733.48489,0.34003728691088575
733.545155,0.35883234684653437
733.60542,0.36615446466811247
733.665685,0.35032289242516507
733.72595,0.34687180685044616
733.786215,0.3625474198004838
733.84648,0.36106401843010855
733.906745,0.3386459881459963
733.96701,0.33796937301037827
734.027275,0.3676587797117972
734.08754,0.383360300360802
734.147805,0.36692419697996637
734.20807,0.35822285007593735
734.268335,0.37581811099104073
734.3286,0.3857290881871113
734.388865,0.37274154811529675
734.44913,0.3690548503696938
734.509395,0.3871860314620346
734.56966,0.3998563185612881
734.629925,0.3942815622133568
734.69019,0.3942815622133568
734.750455,0.40634610791013054
734.81072,0.40788092404752213
734.870984,0.3973968004916006
734.931249,0.40150310986856513
734.991514,0.4177801256680869
735.051779,0.42036159400172807
735.112044,0.41209144515545515
735.172309,0.42036159400172807
735.232574,0.44101340816289014
735.292839,0.44191841296260354
735.353104,0.43056369938893735
735.413369,0.4375518788438638
735.473634,0.457165412784838
735.533899,0.4590482291686597
735.594164,0.44909088286334486
735.654429,0.4590482291686597
735.714694,0.4788011037781074
735.774959,0.4768372696850799
735.835224,0.46362928538560094
735.895489,0.4740653962649086
735.955754,0.49838121640999744
736.016019,0.5023239744601138
736.076284,0.4924413065448821
736.136549,0.5043927744669617
736.196814,0.5259179852391697
736.257079,0.5269972229496052
736.317344,0.5166291361939256
736.377609,0.5250141837966161
736.437874,0.543128140880579
736.498139,0.543128140880579
736.558404,0.5377561899867694
736.618669,0.5551649512134842
736.678934,0.5766787076837322
736.739199,0.5721523367903372
736.799464,0.5597472144128882
736.859729,0.5754977272515127
736.919994,0.6002614311982817
736.980259,0.6027335824713883
737.040524,0.6002614311982817
737.100789,0.6222458544190621
737.161054,0.6450290012621803
737.221319,0.6284555357961469
737.281583,0.5990261654106057
737.341848,0.607501885541642
737.402113,0.641285835652586
737.462378,0.6516940993027796
737.522643,0.6399661465775749
737.582908,0.6450290012621803
737.643173,0.6661369493006878
737.703438,0.6688804061041502
737.763703,0.6595549431394718
737.823968,0.6675106057966674
737.884233,0.6877017760950631
737.944498,0.690534046724041
738.004763,0.6877017760950631
738.065028,0.7087446304879391
738.125293,0.7362099078736688
738.185558,0.7362099078736688
738.245823,0.7187440249630628
738.306088,0.7216319749730586
738.366353,0.7406626651892732
738.426618,0.742138051415405
738.486883,0.733270950076378
738.547148,0.742138051415405
738.607413,0.761709522530829
738.667678,0.760172422289226
738.727943,0.7436163765834043
738.788208,0.7511123784479473
738.848473,0.7802272933632393
738.908738,0.7864784159706845
738.969003,0.7541077625745762
739.029268,0.7347536544227533
739.089533,0.7755366791988686
739.149798,0.8692713039219122
739.210063,1.0
739.270328,1.0
739.330593,0.8850775594655461
739.390858,0.8486486653925008
739.451123,0.8571777262754517
739.511388,0.8710028761596601
739.571653,0.8588852083319027
739.631917,0.8401960680806081
739.692182,0.8486486653925008
739.752447,0.8780076257678001
739.812712,0.8868317491079402
739.872977,0.8744938649873035
739.933242,0.8710028761596601
739.993507,0.8815355050176386
740.053772,0.8832915073154146
740.114037,0.8727640801867019
740.174302,0.8762621279388907
740.234567,0.8975647646978211
740.294832,0.9120358321878179
740.355097,0.910225416233164
740.415362,0.9047831294195522
740.475627,0.9065845339669089
740.535892,0.9065845339669089
740.596157,0.9083877082963276
740.656422,0.9249033809059156
740.716687,1.0
740.776952,0.9249033809059156
740.837217,0.9011622138583357
740.897482,0.9029573121943608
740.957747,0.9267745007684745
741.018012,1.0
741.078277,0.9249033809059156
741.138542,0.9230674225167713
741.198807,1.0
741.259072,1.0
741.319337,1.0
741.379602,0.9304964668050013
741.439867,1.0
741.500132,1.0
741.560397,1.0
741.620662,1.0
741.680927,1.0
741.741192,1.0
741.801457,1.0
741.861722,1.0
741.921987,1.0
741.982252,1.0
742.042516,1.0
742.102781,1.0
742.163046,1.0
742.223311,1.0
742.283576,1.0
742.343841,1.0
742.404106,1.0
742.464371,1.0
742.524636,1.0
742.584901,1.0
742.645166,1.0
742.705431,1.0
742.765696,1.0
742.825961,1.0
742.886226,1.0
742.946491,1.0
743.006756,1.0
743.067021,1.0
743.127286,1.0
743.187551,1.0
743.247816,1.0
743.308081,1.0
743.368346,1.0
743.428611,1.0
743.488876,1.0
743.549141,1.0
743.609406,1.0
743.669671,1.0
743.729936,1.0
743.790201,1.0
743.850466,1.0
743.910731,1.0
743.970996,1.0
744.031261,1.0
744.091526,1.0
744.151791,1.0
744.212056,1.0
744.272321,1.0
744.332586,1.0
744.392851,1.0
744.453115,1.0
744.51338,1.0
744.573645,1.0
744.63391,1.0
744.694175,1.0
744.75444,1.0
744.814705,1.0
744.87497,1.0
744.935235,1.0
744.9955,1.0
745.055765,1.0
745.11603,1.0
745.176295,1.0
745.23656,1.0
745.296825,1.0
745.35709,1.0
745.417355,1.0
745.47762,1.0
745.537885,1.0
745.59815,1.0
745.658415,1.0
745.71868,1.0
745.778945,1.0
745.83921,1.0
745.899475,1.0
745.95974,1.0
746.020005,1.0
746.08027,1.0
746.140535,1.0
746.2008,1.0
746.261065,1.0
746.32133,1.0
746.381595,1.0
746.44186,1.0
746.502125,1.0
746.56239,1.0
746.622655,1.0
746.68292,1.0
746.743185,1.0
746.803449,1.0
746.863714,1.0
746.923979,1.0
746.984244,1.0
747.044509,1.0
747.104774,1.0
747.165039,1.0
747.225304,1.0
747.285569,1.0
747.345834,1.0
747.406099,1.0
747.466364,1.0
747.526629,1.0
747.586894,1.0
747.647159,1.0
747.707424,1.0
747.767689,1.0
747.827954,1.0
747.888219,1.0
747.948484,1.0
748.008749,1.0
748.069014,1.0
748.129279,1.0
748.189544,1.0
748.249809,1.0
748.310074,1.0
748.370339,1.0
748.430604,1.0
748.490869,1.0
748.551134,1.0
748.611399,1.0
748.671664,1.0
748.731929,1.0
748.792194,1.0
748.852459,1.0
748.912724,1.0
748.972989,1.0
749.033254,1.0
749.093519,1.0
749.153784,1.0
749.214048,1.0
749.274313,1.0
749.334578,1.0
749.394843,1.0
749.455108,1.0
749.515373,1.0
749.575638,1.0
749.635903,1.0
749.696168,1.0
749.756433,1.0
749.816698,1.0
749.876963,1.0
749.937228,1.0
749.997493,1.0
750.057758,1.0
750.118023,1.0
750.178288,1.0
750.238553,1.0
750.298818,1.0
750.359083,1.0
750.419348,1.0
750.479613,1.0
750.539878,1.0
750.600143,1.0
750.660408,1.0
750.720673,1.0
750.780938,1.0
750.841203,1.0
750.901468,1.0
750.961733,1.0
751.021998,1.0
751.082263,1.0
751.142528,1.0
751.202793,1.0
751.263058,1.0
751.323323,1.0
751.383588,1.0
751.443853,1.0
751.504118,1.0
751.564383,1.0
751.624647,1.0
751.684912,1.0
751.745177,1.0
751.805442,1.0
751.865707,1.0
751.925972,1.0
751.986237,1.0
752.046502,1.0
752.106767,1.0
752.167032,1.0
752.227297,1.0
752.287562,1.0
752.347827,1.0
752.408092,1.0
752.468357,1.0
752.528622,1.0
752.588887,1.0
752.649152,1.0
752.709417,1.0
752.769682,1.0
752.829947,1.0
752.890212,1.0
752.950477,1.0
753.010742,1.0
753.071007,1.0
753.131272,1.0
753.191537,1.0
753.251802,1.0
753.312067,1.0
753.372332,1.0
753.432597,1.0
753.492862,1.0
753.553127,1.0
753.613392,1.0
753.673657,1.0
753.733922,1.0
753.794187,1.0
753.854452,1.0
753.914717,1.0
753.974981,1.0
754.035246,1.0
754.095511,1.0
754.155776,1.0
754.216041,1.0
754.276306,1.0
754.336571,1.0
754.396836,1.0
754.457101,1.0
754.517366,1.0
754.577631,1.0
754.637896,1.0
754.698161,1.0
754.758426,1.0
754.818691,1.0
754.878956,1.0
754.939221,1.0
754.999486,1.0
755.059751,1.0
755.120016,1.0
755.180281,1.0
755.240546,1.0
755.300811,1.0
755.361076,1.0
755.421341,1.0
755.481606,1.0
755.541871,1.0
755.602136,1.0
755.662401,1.0
755.722666,1.0
755.782931,1.0
755.843196,1.0
755.903461,1.0
755.963726,1.0
756.023991,1.0
756.084256,1.0
756.144521,1.0
756.204786,1.0
756.265051,1.0
756.325316,1.0
756.38558,1.0
756.445845,1.0
756.50611,1.0
756.566375,1.0
756.62664,1.0
756.686905,1.0
756.74717,1.0
756.807435,1.0
756.8677,1.0
756.927965,1.0
756.98823,1.0
757.048495,1.0
757.10876,1.0
757.169025,1.0
757.22929,1.0
757.289555,1.0
757.34982,1.0
757.410085,1.0
757.47035,1.0
757.530615,1.0
757.59088,1.0
757.651145,1.0
757.71141,1.0
757.771675,1.0
757.83194,1.0
757.892205,1.0
757.95247,1.0
758.012735,1.0
758.073,1.0
758.133265,1.0
758.19353,1.0
758.253795,1.0
758.31406,1.0
758.374325,1.0
758.43459,1.0
758.494855,1.0
758.55512,1.0
758.615385,1.0
758.67565,1.0
758.735914,1.0
758.796179,1.0
758.856444,1.0
758.916709,1.0
758.976974,1.0
759.037239,1.0
759.097504,1.0
759.157769,1.0
759.218034,1.0
759.278299,1.0
759.338564,1.0
759.398829,1.0
759.459094,1.0
759.519359,1.0
759.579624,1.0
759.639889,1.0
759.700154,1.0
759.760419,1.0
759.820684,1.0
759.880949,1.0
759.941214,1.0
760.001479,1.0
760.061744,1.0
760.122009,1.0
760.182274,1.0
760.242539,1.0
760.302804,1.0
760.363069,1.0
760.423334,1.0
760.483599,1.0
760.543864,1.0
760.604129,1.0
760.664394,1.0
760.724659,1.0
760.784924,1.0
760.845189,1.0
760.905454,1.0
760.965719,1.0
761.025984,1.0
761.086249,1.0
761.146513,1.0
761.206778,1.0
761.267043,1.0
761.327308,1.0
761.387573,1.0
761.447838,1.0
761.508103,1.0
761.568368,1.0
761.628633,1.0
761.688898,1.0
761.749163,1.0
761.809428,1.0
761.869693,1.0
761.929958,1.0
761.990223,1.0
762.050488,1.0
762.110753,1.0
762.171018,1.0
762.231283,1.0
762.291548,1.0
762.351813,1.0
762.412078,1.0
762.472343,1.0
762.532608,1.0
762.592873,1.0
762.653138,1.0
762.713403,1.0
762.773668,1.0
762.833933,1.0
762.894198,1.0
762.954463,1.0
763.014728,1.0
763.074993,1.0
763.135258,1.0
763.195523,1.0
763.255788,1.0
763.316053,1.0
763.376318,1.0
763.436583,1.0
763.496848,1.0
763.557112,1.0
763.617377,1.0
763.677642,1.0
763.737907,1.0
763.798172,1.0
763.858437,1.0
763.918702,1.0
763.978967,1.0
764.039232,1.0
764.099497,1.0
764.159762,1.0
764.220027,1.0
764.280292,1.0
764.340557,1.0
764.400822,1.0
764.461087,1.0
764.521352,1.0
764.581617,1.0
764.641882,1.0
764.702147,1.0
764.762412,1.0
764.822677,1.0
764.882942,1.0
764.943207,1.0
765.003472,1.0
765.063737,1.0
765.124002,1.0
765.184267,1.0
765.244532,1.0
765.304797,1.0
765.365062,1.0
765.425327,1.0
765.485592,1.0
765.545857,1.0
765.606122,1.0
765.666387,1.0
765.726652,1.0
765.786917,1.0
765.847182,1.0
765.907446,1.0
765.967711,1.0
766.027976,1.0
766.088241,1.0
766.148506,1.0
766.208771,1.0
766.269036,1.0
766.329301,1.0
766.389566,1.0
766.449831,1.0
766.510096,1.0
766.570361,1.0
766.630626,1.0
766.690891,1.0
766.751156,1.0
766.811421,1.0
766.871686,1.0
766.931951,1.0
766.992216,1.0
767.052481,1.0
767.112746,1.0
767.173011,1.0
767.233276,1.0
767.293541,1.0
767.353806,1.0
767.414071,1.0
767.474336,1.0
767.534601,1.0
767.594866,1.0
767.655131,1.0
767.715396,1.0
767.775661,1.0
767.835926,1.0
767.896191,1.0
767.956456,1.0
768.016721,1.0
768.076986,1.0
768.137251,1.0
768.197516,1.0
768.257781,1.0
768.318045,1.0
768.37831,1.0
768.438575,1.0
768.49884,1.0
768.559105,1.0
768.61937,1.0
768.679635,1.0
768.7399,1.0
768.800165,1.0
768.86043,1.0
768.920695,1.0
768.98096,1.0
769.041225,1.0
769.10149,1.0
769.161755,1.0
769.22202,1.0
769.282285,1.0
769.34255,1.0
769.402815,1.0
769.46308,1.0
769.523345,1.0
769.58361,1.0
769.643875,1.0
769.70414,1.0
769.764405,1.0
769.82467,1.0
769.884935,1.0
769.9452,1.0
770.005465,1.0
770.06573,1.0
770.125995,1.0
770.18626,1.0
770.246525,1.0
770.30679,1.0
770.367055,1.0
770.42732,1.0
770.487585,1.0
770.54785,1.0
770.608115,1.0
770.66838,1.0
770.728644,1.0
770.788909,1.0
770.849174,1.0
770.909439,1.0
770.969704,1.0
771.029969,1.0
771.090234,1.0
771.150499,1.0
771.210764,1.0
771.271029,1.0
771.331294,1.0
771.391559,1.0
771.451824,1.0
771.512089,1.0
771.572354,1.0
771.632619,1.0
771.692884,1.0
771.753149,1.0
771.813414,1.0
771.873679,1.0
771.933944,1.0
771.994209,1.0
772.054474,1.0
772.114739,1.0
772.175004,1.0
772.235269,1.0
772.295534,1.0
772.355799,1.0
772.416064,1.0
772.476329,1.0
772.536594,1.0
772.596859,1.0
772.657124,1.0
772.717389,1.0
772.777654,1.0
772.837919,1.0
772.898184,1.0
772.958449,1.0
773.018714,1.0
773.078978,1.0
773.139243,1.0
773.199508,1.0
773.259773,1.0
773.320038,1.0
773.380303,1.0
773.440568,1.0
773.500833,1.0
773.561098,1.0
773.621363,1.0
773.681628,1.0
773.741893,1.0
773.802158,1.0
773.862423,1.0
773.922688,1.0
773.982953,1.0
774.043218,1.0
774.103483,1.0
774.163748,1.0
774.224013,1.0
774.284278,1.0
774.344543,1.0
774.404808,1.0
774.465073,1.0
774.525338,1.0
774.585603,1.0
774.645868,1.0
774.706133,1.0
774.766398,1.0
774.826663,1.0
774.886928,1.0
774.947193,1.0
775.007458,1.0
775.067723,1.0
775.127988,1.0
775.188253,1.0
775.248518,1.0
775.308783,1.0
775.369048,1.0
775.429313,1.0
775.489577,1.0
775.549842,1.0
775.610107,1.0
775.670372,1.0
775.730637,1.0
775.790902,1.0
775.851167,1.0
775.911432,1.0
775.971697,1.0
776.031962,1.0
776.092227,1.0
776.152492,1.0
776.212757,1.0
776.273022,1.0
776.333287,1.0
776.393552,1.0
776.453817,1.0
776.514082,1.0
776.574347,1.0
776.634612,1.0
776.694877,1.0
776.755142,1.0
776.815407,1.0
776.875672,1.0
776.935937,1.0
776.996202,1.0
777.056467,1.0
777.116732,1.0
777.176997,1.0
777.237262,1.0
777.297527,1.0
777.357792,1.0
777.418057,1.0
777.478322,1.0
777.538587,1.0
777.598852,1.0
777.659117,1.0
777.719382,1.0
777.779647,1.0
777.839912,1.0
777.900176,1.0
777.960441,1.0
778.020706,1.0
778.080971,1.0
778.141236,1.0
778.201501,1.0
778.261766,1.0
778.322031,1.0
778.382296,1.0
778.442561,1.0
778.502826,1.0
778.563091,1.0
778.623356,1.0
778.683621,1.0
778.743886,1.0
778.804151,1.0
778.864416,1.0
778.924681,1.0
778.984946,1.0
779.045211,1.0
779.105476,1.0
779.165741,1.0
779.226006,1.0
779.286271,1.0
779.346536,1.0
779.406801,1.0
779.467066,1.0
779.527331,1.0
779.587596,1.0
779.647861,1.0
779.708126,1.0
779.768391,1.0
779.828656,1.0
779.888921,1.0
779.949186,1.0
780.009451,1.0
780.069716,1.0
780.129981,1.0
780.190246,1.0
780.25051,1.0
780.310775,1.0
780.37104,1.0
780.431305,1.0
780.49157,1.0
780.551835,1.0
780.6121,1.0
780.672365,1.0
780.73263,1.0
780.792895,1.0
780.85316,1.0
780.913425,1.0
780.97369,1.0
781.033955,1.0
781.09422,1.0
781.154485,1.0
781.21475,1.0
781.275015,1.0
781.33528,1.0
781.395545,1.0
781.45581,1.0
781.516075,1.0
781.57634,1.0
781.636605,1.0
781.69687,1.0
781.757135,1.0
781.8174,1.0
781.877665,1.0
781.93793,1.0
781.998195,1.0
782.05846,1.0
782.118725,1.0
782.17899,1.0
782.239255,1.0
782.29952,1.0
782.359785,1.0
782.42005,1.0
782.480315,1.0
782.54058,1.0
782.600845,1.0
782.661109,1.0
782.721374,1.0
782.781639,1.0
782.841904,1.0
782.902169,1.0
782.962434,1.0
783.022699,1.0
783.082964,1.0
783.143229,1.0
783.203494,1.0
783.263759,1.0
783.324024,1.0
783.384289,1.0
783.444554,1.0
783.504819,1.0
783.565084,1.0
783.625349,1.0
783.685614,1.0
783.745879,1.0
783.806144,1.0
783.866409,1.0
783.926674,1.0
783.986939,1.0
784.047204,1.0
784.107469,1.0
784.167734,1.0
784.227999,1.0
784.288264,1.0
784.348529,1.0
784.408794,1.0
784.469059,1.0
784.529324,1.0
784.589589,1.0
784.649854,1.0
784.710119,1.0
784.770384,1.0
784.830649,1.0
784.890914,1.0
784.951179,1.0
785.011444,1.0
785.071708,1.0
785.131973,1.0
785.192238,1.0
785.252503,1.0
785.312768,1.0
785.373033,1.0
785.433298,1.0
785.493563,1.0
785.553828,1.0
785.614093,1.0
785.674358,1.0
785.734623,1.0
785.794888,1.0
785.855153,1.0
785.915418,1.0
785.975683,1.0
786.035948,1.0
786.096213,1.0
786.156478,1.0
786.216743,1.0
786.277008,1.0
786.337273,1.0
786.397538,1.0
786.457803,1.0
786.518068,1.0
786.578333,1.0
786.638598,1.0
786.698863,1.0
786.759128,1.0
786.819393,1.0
786.879658,1.0
786.939923,1.0
787.000188,1.0
787.060453,1.0
787.120718,1.0
787.180983,1.0
787.241248,1.0
787.301513,1.0
787.361778,1.0
787.422042,1.0
787.482307,1.0
787.542572,1.0
787.602837,1.0
787.663102,1.0
787.723367,1.0
787.783632,1.0
787.843897,1.0
787.904162,1.0
787.964427,1.0
788.024692,1.0
788.084957,1.0
788.145222,1.0
788.205487,1.0
788.265752,1.0
788.326017,1.0
788.386282,1.0
788.446547,1.0
788.506812,1.0
788.567077,1.0
788.627342,1.0
788.687607,1.0
788.747872,1.0
788.808137,1.0
788.868402,1.0
788.928667,1.0
788.988932,1.0
789.049197,1.0
789.109462,1.0
789.169727,1.0
789.229992,1.0
789.290257,1.0
789.350522,1.0
789.410787,1.0
789.471052,1.0
789.531317,1.0
789.591582,1.0
789.651847,1.0
789.712112,1.0
789.772377,1.0
789.832641,1.0
789.892906,1.0
789.953171,1.0
790.013436,1.0
790.073701,1.0
790.133966,1.0
790.194231,1.0
790.254496,1.0
790.314761,1.0
790.375026,1.0
790.435291,1.0
790.495556,1.0
790.555821,1.0
790.616086,1.0
790.676351,1.0
790.736616,1.0
790.796881,1.0
790.857146,1.0
790.917411,1.0
790.977676,1.0
791.037941,1.0
791.098206,1.0
791.158471,1.0
791.218736,1.0
791.279001,1.0
791.339266,1.0
791.399531,1.0
791.459796,1.0
791.520061,1.0
791.580326,1.0
791.640591,1.0
791.700856,1.0
791.761121,1.0
791.821386,1.0
791.881651,1.0
791.941916,1.0
792.002181,1.0
792.062446,1.0
792.122711,1.0
792.182976,1.0
792.24324,1.0
792.303505,1.0
792.36377,1.0
792.424035,1.0
792.4843,1.0
792.544565,1.0
792.60483,1.0
792.665095,1.0
792.72536,1.0
792.785625,1.0
792.84589,1.0
792.906155,1.0
792.96642,1.0
793.026685,1.0
793.08695,1.0
793.147215,1.0
793.20748,1.0
793.267745,1.0
793.32801,1.0
793.388275,1.0
793.44854,1.0
793.508805,1.0
793.56907,1.0
793.629335,1.0
793.6896,1.0
793.749865,1.0
793.81013,1.0
793.870395,1.0
793.93066,1.0
793.990925,1.0
794.05119,1.0
794.111455,1.0
794.17172,1.0
794.231985,1.0
794.29225,1.0
794.352515,1.0
794.41278,1.0
794.473045,1.0
794.53331,1.0
794.593574,1.0
794.653839,1.0
794.714104,1.0
794.774369,1.0
794.834634,1.0
794.894899,1.0
794.955164,1.0
795.015429,1.0
795.075694,1.0
795.135959,1.0
795.196224,1.0
795.256489,1.0
795.316754,1.0
795.377019,1.0
795.437284,1.0
795.497549,1.0
795.557814,1.0
795.618079,1.0
795.678344,1.0
795.738609,1.0
795.798874,1.0
795.859139,1.0
795.919404,1.0
795.979669,1.0
796.039934,1.0
796.100199,1.0
796.160464,1.0
796.220729,1.0
796.280994,1.0
796.341259,1.0
796.401524,1.0
796.461789,1.0
796.522054,1.0
796.582319,1.0
796.642584,1.0
796.702849,1.0
796.763114,1.0
796.823379,1.0
796.883644,1.0
796.943909,1.0
797.004173,1.0
797.064438,1.0
797.124703,1.0
797.184968,1.0
797.245233,1.0
797.305498,1.0
797.365763,1.0
797.426028,1.0
797.486293,1.0
797.546558,1.0
797.606823,1.0
797.667088,1.0
797.727353,1.0
797.787618,1.0
797.847883,1.0
797.908148,1.0
797.968413,1.0
798.028678,1.0
798.088943,1.0
798.149208,1.0
798.209473,1.0
798.269738,1.0
798.330003,1.0
798.390268,1.0
798.450533,1.0
798.510798,1.0
798.571063,1.0
798.631328,1.0
798.691593,1.0
798.751858,1.0
798.812123,1.0
798.872388,1.0
798.932653,1.0
798.992918,1.0
799.053183,1.0
799.113448,1.0
799.173713,1.0
799.233978,1.0
799.294243,1.0
799.354507,1.0
799.414772,1.0
799.475037,1.0
799.535302,1.0
799.595567,1.0
799.655832,1.0
799.716097,1.0
799.776362,1.0
799.836627,1.0
799.896892,1.0
799.957157,1.0
800.017422,1.0
800.077687,1.0
800.137952,1.0
800.198217,1.0
800.258482,1.0
800.318747,1.0
800.379012,1.0
800.439277,1.0
800.499542,1.0
800.559807,1.0
800.620072,1.0
800.680337,1.0
800.740602,1.0
800.800867,1.0
800.861132,1.0
800.921397,1.0
800.981662,1.0
801.041927,1.0
801.102192,1.0
801.162457,1.0
801.222722,1.0
801.282987,1.0
801.343252,1.0
801.403517,1.0
801.463782,1.0
801.524047,1.0
801.584312,1.0
801.644577,1.0
801.704842,1.0
801.765106,1.0
801.825371,1.0
801.885636,1.0
801.945901,1.0
802.006166,1.0
802.066431,1.0
802.126696,1.0
802.186961,1.0
802.247226,1.0
802.307491,1.0
802.367756,1.0
802.428021,1.0
802.488286,1.0
802.548551,1.0
802.608816,1.0
802.669081,1.0
802.729346,1.0
802.789611,1.0
802.849876,1.0
802.910141,1.0
802.970406,1.0
803.030671,1.0
803.090936,1.0
803.151201,1.0
803.211466,1.0
803.271731,1.0
803.331996,1.0
803.392261,1.0
803.452526,1.0
803.512791,1.0
803.573056,1.0
803.633321,1.0
803.693586,1.0
803.753851,1.0
803.814116,1.0
803.874381,1.0
803.934646,1.0
803.994911,1.0
