nu,[0]CFC-112a-PNNL(x-sec)-X=0.01-T=278.2K-P=1.0atm-L=15cm
1124.527704,0.9042132955645295
1124.646906,0.9040234307089685
1124.766108,0.9036980408476025
1124.88531,0.9038064911193904
1125.004512,0.90356249630757
1125.123714,0.9029031363809198
1125.242916,0.9036257478960913
1125.362118,0.90356249630757
1125.48132,0.9037522643567424
1125.600522,0.9034721445756012
1125.719724,0.9045298256075033
1125.838926,0.9039059153016433
1125.958128,0.9050654657981159
1126.07733,0.9059356517681368
1126.196532,0.9061893492666242
1126.315734,0.9064041415942858
1126.434936,0.9070823855238047
1126.554138,0.9074933869292369
1126.67334,0.908082541297267
1126.792542,0.9088583750213827
1126.911744,0.9095457317410015
1127.030946,0.9101089148361347
1127.150148,0.9114650764220618
1127.26935,0.9120741384971967
1127.388552,0.9129811909212343
1127.507754,0.9136579606959416
1127.626956,0.9147559231011867
1127.746158,0.9160393103496164
1127.86536,0.9168861218390386
1127.984562,0.9176759007409694
1128.103764,0.9185765825117731
1128.222966,0.9195158476618378
1128.342168,0.920193780629177
1128.46137,0.9213124955543356
1128.580572,0.9224814607660186
1128.699774,0.9233646980856197
1128.818976,0.9243828068578106
1128.938178,0.9252327051257512
1129.05738,0.9263019662796194
1129.176582,0.9272046239176847
1129.295784,0.9282631681782337
1129.414986,0.9289475502970139
1129.534188,0.9301317836725775
1129.65339,0.9308547769149915
1129.772592,0.931433017256499
1129.891794,0.9322735488608296
1130.010996,0.9326222843775802
1130.130198,0.933574977997262
1130.2494,0.9345613538888359
1130.368602,0.9346286447287571
1130.487804,0.9352569262569648
1130.607006,0.9355712253834834
1130.726208,0.9358940531408269
1130.84541,0.9369147338286693
1130.964612,0.936789195665581
1131.083814,0.9371086952528866
1131.203016,0.9373064460495604
1131.322218,0.9375839298231635
1131.44142,0.9378502414736978
1131.560622,0.9376636278443164
1131.679824,0.938227333061101
1131.799026,0.9378174172896727
1131.918228,0.9379656041480581
1132.03743,0.9375914305246049
1132.156632,0.9378877562336468
1132.275834,0.938072538322063
1132.395036,0.9377170761943671
1132.514238,0.9373448764016653
1132.63344,0.9366243352752838
1132.752642,0.9366608643366716
1132.871844,0.9364613768187428
1132.991046,0.9359099634749677
1133.110248,0.9353598101773649
1133.22945,0.9350306214647949
1133.348652,0.9339680958084917
1133.467854,0.9339774355361483
1133.587056,0.9328899853864537
1133.706258,0.9319845888517981
1133.82546,0.9313203206796913
1133.944662,0.9301568975697728
1134.063864,0.9296119853026845
1134.183066,0.9286596211877397
1134.302268,0.9279002882271297
1134.42147,0.927217604873286
1134.540672,0.9260481943092064
1134.659874,0.9251281597369977
1134.779076,0.9236500618637613
1134.898278,0.9223919844039979
1135.01748,0.9208979982002355
1135.136682,0.919414706481462
1135.255884,0.9172694603501347
1135.375086,0.9158616159603217
1135.494288,0.9141944353587793
1135.61349,0.9120194156905874
1135.732692,0.9097649586781359
1135.851894,0.9079318121062806
1135.971096,0.9058360043271521
1136.090298,0.9034540753134029
1136.2095,0.9013604913551095
1136.328702,0.8986514753904867
1136.447904,0.8961387706876109
1136.567106,0.8930613495156083
1136.686308,0.8911611532685598
1136.80551,0.8880120200404421
1136.924712,0.8848120760222141
1137.043914,0.8821527958977529
1137.163116,0.8792025284885201
1137.282318,0.8759992887283619
1137.40152,0.873375228919934
1137.520722,0.8700714015099773
1137.639924,0.8674390751517616
1137.759126,0.8649963428312041
1137.878328,0.8622241563104885
1137.99753,0.859778913594752
1138.116732,0.8569634586284547
1138.235934,0.8550545593294954
1138.355136,0.8529963589691315
1138.474338,0.8511473637555363
1138.59354,0.8506538414198705
1138.712742,0.8496506618793263
1138.831944,0.8495487099171408
1138.951146,0.8493788171649989
1139.070348,0.8496081804082779
1139.18955,0.8508239892023656
1139.308752,0.8519904168880985
1139.427954,0.8545331350988632
1139.547156,0.8574177696433121
1139.666358,0.8589023862078476
1139.78556,0.8616121944316826
1139.904762,0.8624397392963166
1140.023964,0.8618793356167007
1140.143166,0.8627330186623443
1140.262368,0.8619741475581797
1140.38157,0.8611642725603578
1140.500772,0.8606649421021036
1140.619974,0.859117138647336
1140.739176,0.8575292411988599
1140.858378,0.8566550073079174
1140.97758,0.8548151775678936
1141.096782,0.8534741707049535
1141.215984,0.8520841409886872
1141.335186,0.8508580228426019
1141.454388,0.8496506618793263
1141.57359,0.8482244471232099
1141.692792,0.8469615338010708
1141.811994,0.8456159349968604
1141.931196,0.8445173485172938
1142.050398,0.8433274181539323
1142.1696,0.8423160322050831
1142.288802,0.841676115219863
1142.408004,0.8407844112243408
1142.527206,0.8404481647136365
1142.646408,0.8401120526746403
1142.76561,0.8394318374363362
1142.884812,0.8390541780892159
1143.004014,0.8385173552168815
1143.123216,0.8387773358919214
1143.242418,0.8383161351989975
1143.36162,0.8384670456848695
1143.480822,0.8386850754593901
1143.600024,0.8388108876563879
1143.719226,0.8389954463523844
1143.838428,0.8391296963635153
1143.95763,0.8393227183903611
1144.076832,0.8395661572756266
1144.196034,0.8398012687137291
1144.315236,0.8402212743407426
1144.434438,0.8407928191104924
1144.55364,0.8414488933450871
1144.672842,0.8414993817933262
1144.792044,0.8424508135524562
1144.911246,0.84237499639106
1145.030448,0.8436563799904008
1145.14965,0.8448298777505879
1145.268852,0.8450326612542951
1145.388054,0.8451509741085773
1145.507256,0.8451763290181222
1145.626458,0.8461488408836368
1145.74566,0.8472410772293539
1145.864862,0.8476478505642143
1145.984064,0.8484619832219062
1146.103266,0.8491919743786827
1146.222468,0.8494382757632272
1146.34167,0.8509090758555475
1146.460872,0.8512239704655246
1146.580074,0.8521182250360032
1146.699276,0.8522119631962615
1146.818478,0.8539437106104789
1146.93768,0.8552854552300582
1147.056882,0.8565350840017216
1147.176084,0.856989167917851
1147.295286,0.8573748998265843
1147.414488,0.8581640476867792
1147.53369,0.8592288311352145
1147.652892,0.8613709767892875
1147.772094,0.8632162844545876
1147.891296,0.8640194490127618
1148.010498,0.8649184966634794
1148.1297,0.8654895312919761
1148.248902,0.866676064539537
1148.368104,0.8676299327418601
1148.487306,0.8697408371886024
1148.606508,0.8707241998298799
1148.72571,0.8719702261321094
1148.844912,0.8727466250796498
1148.964114,0.8742577835161898
1149.083316,0.8747475049841719
1149.202518,0.8747300102090205
1149.32172,0.8744151640810486
1149.440922,0.8756489590834706
1149.560124,0.876823115197546
1149.679326,0.8774283319227906
1149.798528,0.8785697305026201
1149.91773,0.8786663784885171
1150.036932,0.8784994477355281
1150.156134,0.8791673610907331
1150.275336,0.8806896370144258
1150.394538,0.8811300919374877
1150.51374,0.8817030126763156
1150.632942,0.8818529149298011
1150.752144,0.882020482902091
1150.871346,0.8825675051608676
1150.990548,0.8834328452633193
1151.10975,0.8846439776976164
1151.228952,0.8856264776994837
1151.348154,0.8846528241816257
1151.467356,0.8848120760222141
1151.586558,0.8848032279456943
1151.70576,0.8842548199684083
1151.824962,0.8838481562910394
1151.944164,0.8831766868829534
1152.063366,0.8826204607998305
1152.182568,0.8824969025845955
1152.30177,0.8815178744838441
1152.420972,0.8803638421245019
1152.540174,0.8803902534359334
1152.659376,0.8798445806548449
1152.778578,0.8785609448492434
1152.89778,0.877112514573832
1153.016982,0.876156982792373
1153.136184,0.8749049737068288
1153.255386,0.8738819334828262
1153.374588,0.8724499416661612
1153.49379,0.8715082043588445
1153.612992,0.869775627517892
1153.732194,0.8684198353318238
1153.851396,0.8662428348237219
1153.970598,0.8648233608614114
1154.0898,0.8627416460356677
1154.209002,0.8606305161929423
1154.328204,0.8586104090354689
1154.447406,0.8569977378523798
1154.566608,0.8540547305089953
1154.68581,0.8518455908277915
1154.805012,0.8495911884145902
1154.924214,0.8468768418823571
1155.043416,0.84358889017963
1155.162618,0.8409441754395933
1155.28182,0.8377714067670375
1155.401022,0.8346439936137416
1155.520224,0.8311541516051745
1155.639426,0.8278610108329721
1155.758628,0.8244077741004875
1155.87783,0.821051042770527
1155.997032,0.8175362783572127
1156.116234,0.8133855911606541
1156.235436,0.8098145565968549
1156.354638,0.8057675319301514
1156.47384,0.8015723842747741
1156.593042,0.7972156975355429
1156.712244,0.7923040970025612
1156.831446,0.7879977850330282
1156.950648,0.7825949672766609
1157.06985,0.777050451171303
1157.189052,0.7715683634672402
1157.308254,0.765320942848291
1157.427456,0.7589495293822855
1157.546658,0.7516608906668157
1157.66586,0.744680508675027
1157.785062,0.73715285991631
1157.904264,0.7288480535810617
1158.023466,0.7202261637332864
1158.142668,0.7112509200320555
1158.26187,0.7022189703632522
1158.381072,0.6926780237162554
1158.500274,0.6830959131918294
1158.619476,0.6730268864411206
1158.738678,0.6625561301208357
1158.85788,0.6517853428635821
1158.977082,0.6406512768337328
1159.096284,0.6288452990424614
1159.215486,0.6174914850301118
1159.334688,0.6054822687909552
1159.45389,0.5932911632880246
1159.573092,0.5805438165421211
1159.692294,0.5678431742821428
1159.811496,0.554410440063711
1159.930698,0.5412684026317579
1160.0499,0.5276352755333397
1160.169102,0.5142735277066319
1160.288304,0.5009044072474285
1160.407506,0.4868106697354433
1160.526708,0.47246576013350194
1160.64591,0.4580852393805817
1160.765112,0.4435875898008261
1160.884314,0.42949292943928624
1161.003516,0.41522281467536093
1161.122718,0.4003364341553042
1161.24192,0.3868299841199801
1161.361122,0.37173650335637465
1161.480324,0.35800798083311075
1161.599526,0.3437639668467007
1161.718728,0.32955896107518906
1161.83793,0.3159093416720188
1161.957132,0.3024014015294998
1162.076334,0.28837314358851557
1162.195536,0.2754084528958806
1162.314738,0.2622125092448863
1162.43394,0.2488512377027422
1162.553142,0.23612357219433128
1162.672344,0.22366631566204778
1162.791546,0.21150640442182664
1162.910748,0.19901004065056593
1163.02995,0.18813415127705943
1163.149152,0.17694788938672565
1163.268354,0.16569608199519367
1163.387556,0.15498917549773286
1163.506758,0.14513368438949217
1163.62596,0.13553843848981592
1163.745162,0.12623626611392944
1163.864364,0.11691594747560782
1163.983566,0.10870690102278849
1164.102768,0.10065061667400542
1164.22197,0.09269877696230551
1164.341172,0.08548622731926891
1164.460374,0.07895320056211658
1164.579576,0.07238182840316602
1164.698778,0.06627781852406807
1164.81798,0.06056125177923127
1164.937182,0.05537096057524594
1165.056384,0.050514240113745286
1165.175586,0.04591791192597621
1165.294788,0.04172728698631723
1165.41399,0.0377149014009197
1165.533192,0.03411902951675954
1165.652394,0.03098351469427269
1165.771596,0.02804065100707069
1165.890798,0.025443372054041832
1166.01,0.02289584101457547
1166.129202,0.0205683868675318
1166.248404,0.018499714119819242
1166.367606,0.01652964241284418
1166.486808,0.014985083589762591
1166.60601,0.013425491882044152
1166.725212,0.012066768616174168
1166.844414,0.010801178828731571
1166.963616,0.00959800514017268
1167.082818,0.008528003509772874
1167.20202,0.007451797503912609
1167.321222,0.006474395725491053
1167.440424,0.005529820075793922
1167.559626,0.004765751699324676
1167.678828,0.004011861222836622
1167.79803,0.0033600480651673863
1167.917232,0.0027814024501913092
1168.036434,0.0022975774356347855
1168.155636,0.001889203438238144
1168.274838,0.001531358544468551
1168.39404,0.0012349806216462472
1168.513242,0.0009870399926001077
1168.632444,0.0007789996199209496
1168.751646,0.0006199324732311617
1168.870848,0.00047675873103332315
1168.99005,0.0003771754855143566
1169.109252,0.0002911709518149992
1169.228454,0.0002261075018240766
1169.347656,0.0001751969129089377
1169.466858,0.000135735828324424
1169.58606,0.00010412692190255713
1169.705262,7.969529562064393e-05
1169.824464,6.246525973503732e-05
1169.943666,4.870153543175237e-05
1170.062868,3.853282817983078e-05
1170.18207,3.040206573656593e-05
1170.301272,2.4841373712314483e-05
1170.420474,2.083242272594377e-05
1170.539676,1.787692111847148e-05
1170.658878,1.5807911743530486e-05
1170.77808,1.42322505935799e-05
1170.897282,1.3457149928029129e-05
1171.016484,1.324354889425348e-05
1171.135686,1.3538135541480944e-05
1171.254888,1.3687877101124272e-05
1171.37409,1.3950433149996304e-05
1171.493292,1.4548829708312762e-05
1171.612494,1.6819022843900504e-05
1171.731696,2.185676660337482e-05
1171.850898,2.8318365675569146e-05
1171.9701,3.6726940449848904e-05
1172.089302,5.0421141330348585e-05
1172.208504,7.726264239328717e-05
1172.327706,0.00012143881527562987
1172.446908,0.00015208058699709882
1172.56611,0.00017312442540300344
1172.685312,0.0001789686333786572
1172.804514,0.00017305518948094998
1172.923716,0.00016121043447384672
1173.042918,0.00014874159787616246
1173.16212,0.00013634801594095489
1173.281322,0.00012504961242571332
1173.400524,0.00011247270364802794
1173.519726,0.00010116072189677523
1173.638928,9.291736576110763e-05
1173.75813,8.35805266346009e-05
1173.877332,7.536255683455663e-05
1173.996534,6.924912834859102e-05
1174.115736,6.481328241957176e-05
1174.234938,6.032885769312959e-05
1174.35414,5.7992318258980005e-05
1174.473342,5.6952099675353386e-05
1174.592544,5.5357411795317117e-05
1174.711746,5.536294781329292e-05
1174.830948,5.5696124029292645e-05
1174.95015,5.865134796050985e-05
1175.069352,6.215371295237426e-05
1175.188554,6.708836009821265e-05
1175.307756,7.359010383745946e-05
1175.426958,8.06735333439495e-05
1175.54616,9.325247110555381e-05
1175.665362,0.00011041108737970008
1175.784564,0.00012964637581191086
1175.903766,0.0001544716459234005
1176.022968,0.00017496930489941696
1176.14217,0.0002060688956883311
1176.261372,0.0002580131513801857
1176.380574,0.0003344911955393331
1176.499776,0.0004411171815560417
1176.618978,0.0005435983016262617
1176.73818,0.0006493101930834843
1176.857382,0.0007999190683310628
1176.976584,0.001043578089536704
1177.095786,0.001406712299114085
1177.214988,0.001808061503804053
1177.33419,0.0022123499557323224
1177.453392,0.002723057361390237
1177.572594,0.0035828381977358148
1177.691796,0.004866890727979383
1177.810998,0.006417029262958413
1177.9302,0.007568200155302779
1178.049402,0.008507560842362793
1178.168604,0.010150828004738717
1178.287806,0.01365021508953807
1178.407008,0.019291320485518654
1178.52621,0.024509364744378752
1178.645412,0.027775526159486336
1178.764614,0.029899904277859563
1178.883816,0.032624230494269074
1179.003018,0.04018747094381702
1179.12222,0.04989173106880891
1179.241422,0.060054667895307945
1179.360624,0.06865920979335219
1179.479826,0.0756982678931988
1179.599028,0.08186366805833609
1179.71823,0.08830133964232935
1179.837432,0.0953310221791792
1179.956634,0.10348796015997311
1180.075836,0.11182725102224626
1180.195038,0.12003162851145673
1180.31424,0.12819535084663422
1180.433442,0.135511333512706
1180.552644,0.14288716730545328
1180.671846,0.1499430085623719
1180.791048,0.15687593640474365
1180.91025,0.16416225179812
1181.029452,0.17116966866219785
1181.148654,0.1777281754705505
1181.267856,0.18520351082709163
1181.387058,0.19204990862075413
1181.50626,0.19952813999354072
1181.625462,0.207028254471493
1181.744664,0.21455267492836952
1181.863866,0.22268434579109508
1181.983068,0.2306162973424085
1182.10227,0.23918929769126293
1182.221472,0.247090651392378
1182.340674,0.256250448061081
1182.459876,0.26511276903117753
1182.579078,0.27419931775119444
1182.69828,0.2835689430549753
1182.817482,0.2930535271885214
1182.936684,0.30315835082569936
1183.055886,0.313266817342184
1183.175088,0.3231301809371299
1183.29429,0.3335708474686414
1183.413492,0.3441423152637113
1183.532694,0.35472941195110985
1183.651896,0.36611785105235695
1183.771098,0.37675506410994125
1183.8903,0.3874339098347887
1184.009502,0.3994167184352663
1184.128704,0.4106886065266991
1184.247906,0.4221857060563468
1184.367108,0.43363157974220967
1184.48631,0.44564616225939585
1184.605512,0.45692774856824164
1184.724714,0.4685183549263107
1184.843916,0.4799420075420338
1184.963118,0.49223452462337647
1185.08232,0.5029824500740161
1185.201522,0.5144072562077875
1185.320724,0.5258916899972943
1185.439926,0.5370575611469227
1185.559128,0.5478520556086794
1185.67833,0.5583440106621127
1185.797532,0.5684908846255732
1185.916734,0.5787179807211691
1186.035936,0.588752139316213
1186.155138,0.5985770642205456
1186.27434,0.6080792865549626
1186.393542,0.6175347109469533
1186.512744,0.626961590121497
1186.631946,0.63533681715262
1186.751148,0.6443585198116547
1186.87035,0.6518244511573911
1186.989552,0.6607299964254314
1187.108754,0.6687265813012767
1187.227956,0.6754676589027888
1187.347158,0.6832872068273823
1187.46636,0.6910244999875204
1187.585562,0.6981927976232296
1187.704764,0.7050123208074172
1187.823966,0.7111086840721191
1187.943168,0.7178676919244559
1188.06237,0.7230983757754942
1188.181572,0.7294532485867181
1188.300774,0.7353784605339914
1188.419976,0.7406774785907104
1188.539178,0.7466042649659164
1188.65838,0.7508420266579481
1188.777582,0.7557459532133666
1188.896784,0.7600888079216488
1189.015986,0.7649536769465918
1189.135188,0.769426382150339
1189.25439,0.7735383734893608
1189.373592,0.7772913741522988
1189.492794,0.7806175045545893
1189.611996,0.7851189845582804
1189.731198,0.789078081832864
1189.8504,0.792724129472745
1189.969602,0.7953603472827054
1190.088804,0.7984204025622127
1190.208006,0.801420099989227
1190.327208,0.8041093593185503
1190.44641,0.807017440033181
1190.565612,0.8094097505285069
1190.684814,0.8119471720407561
1190.804016,0.8144925481247492
1190.923218,0.8171439551087135
1191.04242,0.8195662844947034
1191.161622,0.8215191752699939
1191.280824,0.8240286337333712
1191.400026,0.8257609121199049
1191.519228,0.8280431602910611
1191.63843,0.8309048427578898
1191.757632,0.8325516641617237
1191.876834,0.8346940737557477
1191.996036,0.8361058993970355
1192.115238,0.8383999710042378
1192.23444,0.8402044700832989
1192.353642,0.8418444672775516
1192.472844,0.843934832537941
1192.592046,0.8461319180760478
1192.711248,0.8471478858364793
1192.83045,0.8492599124541198
1192.949652,0.8509346035107361
1193.068854,0.8534827054893344
1193.188056,0.854541680472941
1193.307258,0.8559100415586492
1193.42646,0.8578122725460592
1193.545662,0.8594264764947207
1193.664864,0.860561668505591
1193.784066,0.8624483637368316
1193.903268,0.8633198766241281
1194.02247,0.8646417670236508
1194.141672,0.8662774852301183
1194.260874,0.867647285514042
1194.380076,0.8688715310769118
1194.499278,0.8699930986075249
1194.61848,0.8710028761596601
1194.737682,0.8720835896299743
1194.856884,0.8732966286863948
1194.976086,0.874222813904246
1195.095288,0.8752199961980095
1195.21449,0.8758241063894341
1195.333692,0.8768581888236218
1195.452894,0.8772967275435773
1195.572096,0.8783237654147986
1195.691298,0.8790530767624336
1195.8105,0.8803022188123942
1195.929702,0.8807953261120866
1196.048904,0.881323961882626
1196.168106,0.8816148467834161
1196.287308,0.8823204208528399
1196.40651,0.8833533398850414
1196.525712,0.8837244262104664
1196.644914,0.8844847561120034
1196.764116,0.8849625068613969
1196.883318,0.8855024986713401
1197.00252,0.8861845981699227
1197.121722,0.8866366675828911
1197.240924,0.886902698485806
1197.360126,0.8873107675758046
1197.479328,0.8884294837861565
1197.59853,0.8887849266635072
1197.717732,0.889256107526538
1197.836934,0.8898343118924916
1197.956136,0.8903505654924609
1198.075338,0.8910453098486204
1198.19454,0.8916870934860959
1198.313742,0.8922847240226048
1198.432944,0.8929988374090915
1198.552146,0.8933293081122429
1198.671348,0.8936420280928864
1198.79055,0.8944556124631953
1198.909752,0.8944198349542517
1199.028954,0.8957714291018
1199.148156,0.8965152280218059
1199.267358,0.8966317825773308
1199.38656,0.8980406001083562
1199.505762,0.8982561557180206
1199.624964,0.8984358249154851
1199.744166,0.8991458696479094
1199.863368,0.9000544657400421
1199.98257,0.9003605362874383
1200.101772,0.9010360599793732
1200.220974,0.9013875325754664
1200.340176,0.9019826447123689
1200.459378,0.9023435099384874
1200.57858,0.902812850581647
1200.697782,0.9031379217171499
1200.816984,0.903815529229492
1200.936186,0.9040505518187044
1201.055388,0.904394156309114
1201.17459,0.9049242865977153
1201.293792,0.9056784025741493
1201.412994,0.9058206052459711
1201.532196,0.9065074775564655
1201.651398,0.9067586149086662
1201.7706,0.9069318223448973
1201.889802,0.9078491940705565
1202.009004,0.9079118378261322
1202.128206,0.908011713621361
1202.247408,0.9088183861326438
1202.36661,0.9092592699556029
1202.485812,0.9097795150339253
1202.605014,0.9100625004650544
1202.724216,0.9106678932986709
1202.843418,0.9110131018431181
1202.96262,0.9114222385701674
1203.081822,0.9116200386564702
1203.201024,0.9122529225486068
1203.320226,0.912844254013121
1203.439428,0.9132706518358873
1203.55863,0.9133154031942265
1203.677832,0.9141505550790172
1203.797034,0.9143196885760729
1203.916236,0.9144751361357991
1204.035438,0.9153589459287086
1204.15464,0.915805750105674
1204.273842,0.9162665162709529
1204.393044,0.9171254603491555
1204.512246,0.9179062663017238
1204.631448,0.9181871885981314
1204.75065,0.9191876390929379
1204.869852,0.9190846958422891
1204.989054,0.9200189604193033
1205.108256,0.9204358234207145
1205.227458,0.9213438207117092
1205.34666,0.9217105885343077
1205.465862,0.9223855276827057
1205.585064,0.9230738840113442
1205.704266,0.9236629930551455
1205.823468,0.9246536907027653
1205.94267,0.9257445003100115
1206.061872,0.9260935717824665
1206.181074,0.9265613671446039
1206.300276,0.9271462118663767
1206.419478,0.9280422678323912
1206.53868,0.9289085353192218
1206.657882,0.9292643754272799
1206.777084,0.9301206221581427
1206.896286,0.9307858962101173
1207.015488,0.9312690994706501
1207.13469,0.9321234649015459
1207.253892,0.9329860780036334
1207.373094,0.9331017754503993
1207.492296,0.9340222675290133
1207.611498,0.9342445912841626
1207.7307,0.9348688751587403
1207.849902,0.9353860006187144
1207.969104,0.9361318004229512
1208.088306,0.9365859344647595
1208.207508,0.936760155650638
1208.32671,0.9371902272559643
1208.445912,0.9377602121719919
1208.565114,0.9380959904286712
1208.684316,0.9391265855193258
1208.803518,0.9391895091084723
1208.92272,0.9394374878706333
1209.041922,0.9401301084985445
1209.161124,0.9403962029698414
1209.280326,0.9409888392385355
1209.399528,0.9412551767650225
1209.51873,0.941736281072031
1209.637932,0.9423090308292053
1209.757134,0.9430462046887261
1209.876336,0.9435518129453471
1209.995538,0.943467840570821
1210.11474,0.9440293709746895
1210.233942,0.9445458962974094
1210.353144,0.945100507500999
1210.472346,0.945543863597895
1210.591548,0.9466205050074399
1210.71075,0.9470891981494011
1210.829952,0.9472066444914944
1210.949154,0.9479571293066891
1211.068356,0.9482624206515946
1211.187558,0.9485592732442657
1211.30676,0.9488552699105968
1211.425962,0.9493402588576436
1211.545164,0.9496459956419764
1211.664366,0.9498815370548236
1211.783568,0.9498834368197975
1211.90277,0.9502824716547114
1212.021972,0.9502520631021578
1212.141174,0.9508033691620594
1212.260376,0.950923177934368
1212.379578,0.9511019682975872
1212.49878,0.9512170585985741
1212.617982,0.9514548925912341
1212.737184,0.9513892444685316
1212.856386,0.951695641132466
1212.975588,0.951967865011989
1213.09479,0.9521144793522153
1213.213992,0.952593513402293
1213.333194,0.9525868452710378
1213.452396,0.952573509148557
1213.571598,0.9528088238654879
1213.6908,0.9527583263360193
1213.810002,0.9533120397617948
1213.929204,0.9534045155146532
1214.048406,0.9531118652525039
1214.167608,0.9530518210964037
1214.28681,0.9533597065554428
1214.406012,0.9532481699947918
1214.525214,0.953661015827072
1214.644416,0.9538880141605689
1214.763618,0.9542247960680771
1214.88282,0.9534588611208725
1215.002022,0.9536238237727044
1215.121224,0.9537191909233598
1215.240426,0.9534712561666348
1215.359628,0.9534312112148257
1215.47883,0.9534855583427433
1215.598032,0.9539080460192001
1215.717234,0.9531623815200315
1215.836436,0.9533902145541779
1215.955638,0.95360951952263
1216.07484,0.9533282462042251
1216.194042,0.9531385527583544
1216.313244,0.9531452247515756
1216.432446,0.9533320595248366
1216.551648,0.9528717113231263
1216.67085,0.9526144706901172
1216.790052,0.9522715912026797
1216.909254,0.9522773048493678
1217.028456,0.9519450180573933
1217.147658,0.9523249199049767
1217.26686,0.9518507801654582
1217.386062,0.9518079478440852
1217.505264,0.9514558440466023
1217.624466,0.9510525122811033
1217.743668,0.950926030708181
1217.86287,0.9507006879430756
1217.982072,0.9503955619975801
1218.101274,0.950253013354696
1218.220476,0.9500971846388098
1218.339678,0.9495519853419945
1218.45888,0.9494285516072666
1218.578082,0.948801186701598
1218.697284,0.9488486279469543
1218.816486,0.948722439471157
1218.935688,0.948775569415392
1219.05489,0.9484416591866057
1219.174092,0.9482159569313531
1219.293294,0.9483117315795414
1219.412496,0.947709744781025
1219.531698,0.9473657885754977
1219.6509,0.9475315920958833
1219.770102,0.9473572623217686
1219.889304,0.9466176651501846
1220.008506,0.9470238512492227
1220.127708,0.9470920394212574
1220.24691,0.9465201685518352
1220.366112,0.946598732986204
1220.485314,0.9466593172437906
1220.604516,0.9463800939326671
1220.723718,0.9463763084198623
1220.84292,0.9467142250765025
1220.962122,0.9462655888689973
1221.081324,0.9466687838842962
1221.200526,0.9462589650330586
1221.319728,0.9466810906584805
1221.43893,0.9462599112924968
1221.558132,0.9465608697941534
1221.677334,0.9465305803309539
1221.796536,0.9470418448733354
1221.915738,0.946515435962824
1222.03494,0.9465353129956873
1222.154142,0.9469547210313652
1222.273344,0.9467795506117378
1222.392546,0.9470503682882946
1222.511748,0.9470077519805957
1222.63095,0.9469869180392263
1222.750152,0.9472748458251163
1222.869354,0.9471602325030173
1222.988556,0.9470588917799648
1223.107758,0.9471829646213816
1223.22696,0.946804167200068
1223.346162,0.9470162750887174
1223.465364,0.9469594558168074
1223.584566,0.9468628708782296
1223.703768,0.9461671823649818
1223.82297,0.9465949465988448
1223.942172,0.9466271313741672
1224.061374,0.9466583705849467
1224.180576,0.9462627500764889
1224.299778,0.9457566349030787
1224.41898,0.9457821706769525
1224.538182,0.9454634957851696
1224.657384,0.9451591055489849
1224.776586,0.9457660925167157
1224.895788,0.9453141243534894
1225.01499,0.9451600507085629
1225.134192,0.9449785973989021
1225.253394,0.9451969126693441
1225.372596,0.9446828653823912
1225.491798,0.9449360743187956
1225.611,0.9450816056798679
1225.730202,0.9451298060708571
1225.849404,0.9451203548200526
1225.968606,0.944756553519691
1226.087808,0.9447556087636099
1226.20701,0.9452630787690175
1226.326212,0.9452753672689166
1226.445414,0.9455088791221586
1226.564616,0.9455608835406187
1226.683818,0.9459751299209443
1226.80302,0.946013915696374
1226.922222,0.946540045684084
1227.041424,0.9467861780917883
1227.160626,0.9469869180392263
1227.279828,0.9477779823391719
1227.39903,0.9474899016230282
1227.518232,0.9481552730520143
1227.637434,0.9486237774679651
1227.756636,0.9492215987416982
1227.875838,0.9496032625336747
1227.99504,0.950294825407142
1228.114242,0.9504411820794293
1228.233444,0.9513178929509117
1228.352646,0.9517260958802555
1228.471848,0.9526030393850569
1228.59105,0.9529326970641738
1228.710252,0.9537411267170116
1228.829454,0.9544042071938553
1228.948656,0.9554011254869667
1229.067858,0.9558799013741809
1229.18706,0.9560749207653628
1229.306262,0.9565607302102631
1229.425464,0.957561816210766
1229.544666,0.9580991591002479
1229.663868,0.9588640273710607
1229.78307,0.9595038030187767
1229.902272,0.9598300897774088
1230.021474,0.9603869527041177
1230.140676,0.9607673412493496
1230.259878,0.9609076235215287
1230.37908,0.960666465974563
1230.498282,0.9609028189954224
1230.617484,0.9605924975045056
1230.736686,0.9604926010794693
1230.855888,0.9603245295809654
1230.97509,0.9603859923176452
1231.094292,0.9603149263836857
1231.213494,0.9600652769586575
1231.332696,0.9600806381259779
1231.451898,0.9601459258291272
1231.5711,0.9603840715475813
1231.690302,0.9601209623595821
1231.809504,0.9600047947514186
1231.928706,0.9602448259527565
1232.047908,0.960202576109918
1232.16711,0.9605425479933339
1232.286312,0.9605166136946527
1232.405514,0.96082691067114
1232.524716,0.9608528533479527
1232.643918,0.9602083373426583
1232.76312,0.9609028189954224
1232.882322,0.9612689927211249
1233.001524,0.9614766492496504
1233.120726,0.9618805542564492
1233.239928,0.9619161444953721
1233.35913,0.9625598817021258
1233.478332,0.9627976633577318
1233.597534,0.9627466364337993
1233.716736,0.9629979461003934
1233.835938,0.9634535518711693
1233.95514,0.9637821455543962
1234.074342,0.963702154955971
1234.193544,0.9637532325237272
1234.312746,0.9642709069927473
1234.431948,0.9642795854699633
1234.55115,0.9646547631960478
1234.670352,0.9652018775390386
1234.789554,0.965510791563459
1234.908756,0.9654769992771227
