nu,[0]Isopentylacetate-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
2252.805456,0.9995835467407417
2253.04651,0.9997896221325278
2253.287564,0.9999344861461262
2253.528618,0.9993300145405561
2253.769672,0.9997300064548191
2254.010726,0.9999103570181722
2254.25178,0.9998891561436343
2254.492834,1.0
2254.733888,0.9997710562116299
2254.974942,0.9999888810618158
2255.215996,0.9998998250178487
2255.45705,0.9997192194262455
2255.698104,1.0
2255.939158,0.9997109017969413
2256.180212,0.999940793752759
2256.421266,0.9994161105298403
2256.66232,0.9996023290920446
2256.903374,0.9995909336904468
2257.144428,0.9995325093078419
2257.385482,0.9999565909422005
2257.626536,0.999838073111574
2257.86759,0.9996042583264014
2258.108644,0.9997614084674878
2258.349698,0.9998142372560356
2258.590752,0.9997513309232814
2258.831806,0.9994236261672502
2259.07286,0.9999299164559663
2259.313914,0.9998705583782898
2259.554968,0.9996563690546424
2259.796022,0.9997495513674962
2260.037076,0.9992826773989564
2260.27813,0.9995573380037442
2260.519184,0.9990538778560623
2260.760238,0.9994765270597931
2261.001292,0.9992138791550242
2261.242346,0.9998739779414468
2261.4834,0.9996959162428404
2261.724454,0.9997555098925787
2261.965508,0.9998533407555186
2262.206562,0.9993898462195702
2262.447616,0.9994503511123248
2262.68867,0.9997168400973347
2262.929724,0.9996695945958917
2263.170778,0.9997921016138652
2263.411832,0.9995179562204531
2263.652886,0.9996956563219359
2263.89394,0.9994032181451705
2264.134994,0.9987235154004377
2264.376048,0.9994017889995904
2264.617102,0.999048962523075
2264.858156,0.9993681297141624
2265.09921,0.999209022987372
2265.340264,0.9997037938776983
2265.581318,0.999385279018409
2265.822372,0.9992686675540285
2266.063426,0.9994732687716258
2266.30448,0.999546202997021
2266.545534,0.9992979165759852
2266.786588,0.9989512503227436
2267.027642,0.9993469733147977
2267.268696,0.9995146178360544
2267.50975,0.9990532884144482
2267.750804,0.9991174696591755
2267.991858,0.9990239566404929
2268.232912,0.9988403728877693
2268.473966,0.999177438489351
2268.71502,0.9987436898192098
2268.956074,0.9988612488697158
2269.197128,0.9988849221618415
2269.438182,0.998882125287975
2269.679236,0.9992079138659721
2269.92029,0.9990120982965071
2270.161344,0.999218065869949
2270.402398,0.9993055012759559
2270.643452,0.9992968273418498
2270.884506,0.999044536745974
2271.12556,0.9992792698508364
2271.366614,0.9992693470569535
2271.607668,0.998821594865273
2271.848722,0.998620053003687
2272.089776,0.9993332124017192
2272.33083,0.9987084347892141
2272.571884,0.998867441828657
2272.812938,0.9987218175719047
2273.053992,0.9989932071563445
2273.295046,0.9989174863410972
2273.5361,0.9990952795065969
2273.777154,0.9989519495888636
2274.018208,0.9990242963086959
2274.259262,0.9993748055155661
2274.500316,0.9993342916821715
2274.74137,0.9994595660870431
2274.982424,0.9992578855032749
2275.223478,0.9988437689508104
2275.464532,0.9992910614157907
2275.705586,0.9990594226204711
2275.94664,0.998889417154105
2276.187694,0.9985903944285447
2276.428748,0.9990943003937027
2276.669802,0.998959341860642
2276.910856,0.9986472158385415
2277.15191,0.9992187853072154
2277.392964,0.9993561273749988
2277.634018,0.9993077297297085
2277.875072,0.998959341860642
2278.116126,0.9991668372729682
2278.35718,0.9993795125819852
2278.598234,0.9991848524134502
2278.839288,0.9989157881828139
2279.080342,0.9991443862463729
2279.321396,0.9991032223456418
2279.56245,0.9991481430363279
2279.803504,0.9988903161549849
2280.044558,0.9988763317884496
2280.285612,0.999134254973662
2280.526666,0.999054527241294
2280.76772,0.9988211953367149
2281.008774,0.9989971032374497
2281.249828,0.9991959134509891
2281.490882,0.9991442963233822
2281.731936,0.9989965038393677
2281.97299,0.9987383964916811
2282.214044,0.9990150353963936
2282.455098,0.9990865174794171
2282.696152,0.9990966382771009
2282.937206,0.998929573315808
2283.17826,0.9986366302341574
2283.419314,0.9990039863512034
2283.660368,0.9983623424269872
2283.901422,0.9987290083948781
2284.142476,0.998437022723209
2284.38353,0.9985721203915346
2284.624584,0.9985922917520966
2284.865638,0.9988536575530715
2285.106692,0.9987469856788244
2285.347746,0.9988708379837327
2285.5888,0.998753777181418
2285.829854,0.9986752782195811
2286.070908,0.9987055385389527
2286.311962,0.9987460868069417
2286.553016,0.9986676883163084
2286.79407,0.9984182522836245
2287.035124,0.9980935196467836
2287.276178,0.9976676242251464
2287.517232,0.9982792821354534
2287.758286,0.9981626899244176
2287.99934,0.9980740570129119
2288.240394,0.9979360329154133
2288.481448,0.9981998222671401
2288.722502,0.9978743623742184
2288.963556,0.9978811479429535
2289.20461,0.9981889419483753
2289.445664,0.9983397796930082
2289.686718,0.997972358448132
2289.927772,0.9982271733169779
2290.168826,0.9980710627952321
2290.40988,0.9978551035848725
2290.650934,0.997682290047016
2290.891988,0.9980853353134783
2291.133042,0.9978790523947432
2291.374096,0.9974149470188494
2291.61515,0.9974697066025775
2291.856204,0.9978567999399905
2292.097258,0.9975577870663658
2292.338312,0.9976011817739312
2292.579366,0.9976586452569338
2292.82042,0.9975323496671238
2293.061474,0.9972454008896855
2293.302528,0.9975462154631513
2293.543582,0.9977225972257334
2293.784636,0.9975448188994271
2294.02569,0.9979004072349604
2294.266744,0.9976841856451679
2294.507798,0.9973243858531992
2294.748852,0.9974461665952749
2294.989906,0.9971608380652044
2295.23096,0.9972432069522168
2295.472014,0.9968888496894814
2295.713068,0.9974804793335814
2295.954122,0.997409062288022
2296.195176,0.9972295448138674
2296.43623,0.9970436785499881
2296.677284,0.9973135150766392
2296.918338,0.997579733579092
2297.159392,0.9972762162486678
2297.400446,0.9974560413612041
2297.6415,0.9975128979759599
2297.882554,0.9976093621371612
2298.123608,0.9972025202593874
2298.364662,0.9975591836482453
2298.605716,0.9974875614701263
2298.84677,0.9974345962868503
2299.087824,0.9970856549724525
2299.328878,0.9974928481682118
2299.569932,0.9974899554431466
2299.810986,0.9972808037298138
2300.05204,0.9973527102679622
2300.293094,0.9980717614452206
2300.534148,0.9976604410441114
2300.775202,0.9978816468836522
2301.016256,0.9980133759549683
2301.25731,0.9979266523607926
2301.498364,0.9979461121202456
2301.739418,0.9980037950725474
2301.980472,0.9981761652116896
2302.221526,0.9981313481080231
2302.46258,0.9981454218592511
2302.703634,0.9984739655764884
2302.944688,0.9983626419357349
2303.185742,0.9981407305867929
2303.426796,0.9982039148948012
2303.66785,0.9982548245926471
2303.908904,0.998608369217417
2304.149958,0.998547655674279
2304.391012,0.9986786737212995
2304.632066,0.9989294734228557
2304.87312,0.9987148265436503
2305.114174,0.9989088956876545
2305.355228,0.9988998056580635
2305.596282,0.9991022632070087
2305.837336,0.9988167006514489
2306.07839,0.998710931563422
2306.319444,0.9990133071018773
2306.560498,0.9991810155509837
2306.801552,0.9991357237020964
2307.042606,0.9990634288567882
2307.28366,0.9990044159230098
2307.524714,0.9995014942952785
2307.765768,0.9994010994125939
2308.006822,0.9997456523518489
2308.247876,0.9993724569875326
2308.48893,0.9993645220017261
2308.729984,0.9994819642268893
2308.971038,0.9994771967092905
2309.212092,0.9996377756190974
2309.453146,0.9999255947682065
2309.6942,0.9996948865565769
2309.935254,0.9996797412937712
2310.176308,0.9997304163442058
2310.417362,0.9996342269112929
2310.658416,0.9996828403057727
2310.89947,0.9996035985878087
2311.140524,0.9998486014619156
2311.381578,0.9998468017360527
2311.622632,0.9999421876711971
2311.863686,0.9999429796257233
2312.10474,0.9998976352396296
2312.345794,0.999886296464737
2312.586848,0.9997761750525419
2312.827902,1.0
2313.068956,0.9997459422781302
2313.31001,0.9997583092119254
2313.551064,0.9999646086262894
2313.792118,0.9998080484250614
2314.033172,0.9998560303646228
2314.274226,0.9993492518284943
2314.51528,0.9995657643076205
2314.756334,0.9994601657629627
2314.997388,0.9996700244539098
2315.238442,0.9995087207172058
2315.479496,0.9996569188657966
2315.72055,0.9997183596680865
2315.961604,0.9997441427370536
2316.202658,0.9998543406093593
2316.443712,0.9998450420072302
2316.684766,0.9995279314594325
2316.92582,0.9995686130741082
2317.166874,0.999502054016272
2317.407928,0.9993720672323504
2317.648982,0.999783883356567
2317.890036,0.9998318041465089
2318.13109,0.9995496514373698
2318.372144,0.9994873814338161
2318.613198,0.9992737138735416
2318.854252,0.9993933440901531
2319.095306,0.9991147120987647
2319.33636,0.9995076112631415
2319.577414,0.9990974675276549
2319.818468,0.9995691428456135
2320.059522,0.9996759825050106
2320.300576,0.9992081137075748
2320.54163,0.9994537192656835
2320.782684,0.9991168901712111
2321.023738,0.9994092645529307
2321.264792,0.9989982021348677
2321.505846,0.9994776964480138
2321.7469,0.9989411609660667
2321.987954,0.9989490526324104
2322.229008,0.9992598340580514
2322.470062,0.9994541190472511
2322.711116,0.9989715292389555
2322.95217,0.9988194973421262
2323.193224,0.9991440665202205
2323.434278,0.9990245960160298
2323.675332,0.9988763317884496
2323.916386,0.9987215179554043
2324.15744,0.9992016088839278
2324.398494,0.9994866518082939
2324.639548,0.9990775057596725
2324.880602,0.999216187341751
2325.121656,0.9992669088427213
2325.36271,0.9989123918749078
2325.603764,0.9990577042397419
2325.844818,0.999127101198007
2326.085872,0.9987111313056283
2326.326926,0.9986818694981686
2326.56798,0.999026404252185
2326.809034,0.9989284744938817
2327.050088,0.9987116306613188
2327.291142,0.9987556748153974
2327.532196,0.998878029879657
2327.77325,0.9991576050140449
2328.014304,0.9990516100063336
2328.255358,0.9991531587725955
2328.496412,0.9993572766352061
2328.737466,0.9987483839255831
2328.97852,0.9990613108445642
2329.219574,0.9987919303044264
2329.460628,0.9986513103005201
2329.701682,0.9987348010399255
2329.942736,0.999052818859513
2330.18379,0.9988241918047956
2330.424844,0.9988408723080806
2330.665898,0.998973826876115
2330.906952,0.9985872988031202
2331.148006,0.9991805859032394
2331.38906,0.9985613358708709
2331.630114,0.9991100961994575
2331.871168,0.9989536478086214
2332.112222,0.9986033761880536
2332.353276,0.9991586341469081
2332.59433,0.9986873622635559
2332.835384,0.9993263869791874
2333.076438,0.999189248836473
2333.317492,0.998965435531213
2333.558546,0.9991877100862145
2333.7996,0.9988420709178465
2334.040654,0.9988866202676525
2334.281708,0.9990417993676936
2334.522762,0.998844068603986
2334.763816,0.9987129289872826
2335.00487,0.9984861470331752
2335.245924,0.9986721823310173
2335.486978,0.9984736660343436
2335.728032,0.9987009445040418
2335.969086,0.9986513103005201
2336.21014,0.9991632402788286
2336.451194,0.9989016036793319
2336.692248,0.9987765490271359
2336.933302,0.9989120922012351
2337.174356,0.9988040157598999
2337.41541,0.9987002454136253
2337.656464,0.9985186982121498
2337.897518,0.9989834170708859
2338.138572,0.9987827414609363
2338.379626,0.9985783115578737
2338.62068,0.9984595876549054
2338.861734,0.9986234483176392
2339.102788,0.9982039148948012
2339.343842,0.9982319648189094
2339.584896,0.998867441828657
2339.82595,0.9988484635275567
2340.067004,0.9986775751753626
2340.308058,0.9989534480179117
2340.549112,0.9986918563667979
2340.790166,0.9985243897849505
2341.03122,0.998654006662698
2341.272274,0.9987481841759263
2341.513328,0.9984666767431439
2341.754382,0.9982245779297012
2341.995436,0.9985751161123894
2342.23649,0.9990487826942779
2342.477544,0.9987420918305845
2342.718598,0.9985856012061552
2342.959652,0.9986021778647212
2343.200706,0.9985746168249562
2343.44176,0.9988840231658161
2343.682814,0.9988056138476036
2343.923868,0.9988613487558458
2344.164922,0.9989647362556529
2344.405976,0.9988373763711454
2344.64703,0.998713328472534
2344.888084,0.9990274532304602
2345.129138,0.9990055547886931
2345.370192,0.9993063706721201
2345.611246,0.9987915307877342
2345.8523,0.9987814430442163
2346.093354,0.9988172999416491
2346.334408,0.9986502117846829
2346.575462,0.9993368599746013
2346.816516,0.9991369626311618
2347.05757,0.9991331059699294
2347.298624,0.999117919262138
2347.539678,0.9993750553592987
2347.780732,0.9997677669702657
2348.021786,0.9994900900482899
2348.26284,0.9995985306104112
2348.503894,0.9996560191749744
2348.744948,0.9997294666007613
2348.986002,0.9998658090044172
2349.227056,0.9995344783888248
2349.46811,0.999706173175559
2349.709164,0.9998318741347376
2349.950218,0.9999971891039505
2350.191272,0.9999758362919471
2350.432326,1.0
2350.67338,1.0
2350.914434,1.0
2351.155488,1.0
2351.396542,0.9999980014019972
2351.637596,0.9999930800239432
2351.87865,1.0
2352.119704,1.0
2352.360758,1.0
2352.601812,1.0
2352.842866,1.0
2353.08392,1.0
2353.324974,1.0
2353.566028,1.0
2353.807082,1.0
2354.048136,1.0
2354.28919,1.0
2354.530244,1.0
2354.771298,1.0
2355.012352,1.0
2355.253406,1.0
2355.49446,1.0
2355.735514,1.0
2355.976568,1.0
2356.217622,1.0
2356.458676,1.0
2356.69973,1.0
2356.940784,1.0
2357.181838,1.0
2357.422892,1.0
2357.663946,1.0
2357.905,1.0
2358.146054,1.0
2358.387108,1.0
2358.628162,1.0
2358.869216,1.0
2359.11027,1.0
2359.351324,1.0
2359.592378,1.0
2359.833432,1.0
2360.074486,1.0
2360.31554,1.0
2360.556594,1.0
2360.797648,1.0
2361.038702,1.0
2361.279756,1.0
2361.52081,1.0
2361.761864,1.0
2362.002918,1.0
2362.243972,1.0
2362.485026,1.0
2362.72608,1.0
2362.967134,1.0
2363.208188,1.0
2363.449242,1.0
2363.690296,1.0
2363.93135,1.0
2364.172404,1.0
2364.413458,1.0
2364.654512,1.0
2364.895566,1.0
2365.13662,1.0
2365.377674,1.0
2365.618728,1.0
2365.859782,1.0
2366.100836,1.0
2366.34189,1.0
2366.582944,1.0
2366.823998,1.0
2367.065052,1.0
2367.306106,1.0
2367.54716,1.0
2367.788214,1.0
2368.029268,1.0
2368.270322,1.0
2368.511376,1.0
2368.75243,1.0
2368.993484,1.0
2369.234538,1.0
2369.475592,1.0
2369.716646,1.0
2369.9577,1.0
2370.198754,1.0
2370.439808,1.0
2370.680862,1.0
2370.921916,1.0
2371.16297,1.0
2371.404024,1.0
2371.645078,1.0
2371.886132,1.0
2372.127186,1.0
2372.36824,1.0
2372.609294,1.0
2372.850348,1.0
2373.091402,1.0
2373.332456,1.0
2373.57351,1.0
2373.814564,1.0
2374.055618,1.0
2374.296672,1.0
2374.537726,1.0
2374.77878,1.0
2375.019834,1.0
2375.260888,1.0
2375.501942,1.0
2375.742996,1.0
2375.98405,1.0
2376.225104,1.0
2376.466158,1.0
2376.707212,1.0
2376.948266,1.0
2377.18932,1.0
2377.430374,1.0
2377.671428,1.0
2377.912482,0.9999099530544696
2378.153536,0.9996985154556016
2378.39459,0.9999008149191654
2378.635644,0.9999663005678386
2378.876698,0.9999756192972141
2379.117752,0.9998132174460337
2379.358806,0.9999283495670149
2379.59986,0.9998958254265478
2379.840914,0.9998252752661446
2380.081968,0.9996476920750171
2380.323022,0.999630348338017
2380.564076,0.9997240380844962
2380.80513,0.9995390362764381
2381.046184,0.9992678181760221
2381.287238,0.9992197845265004
2381.528292,0.9992917309410261
2381.769346,0.9996053279035301
2382.0104,0.9996443332644146
2382.251454,0.9994024785870628
2382.492508,0.9993897162988986
2382.733562,0.9989095949241262
2382.974616,0.9993921248310171
2383.21567,0.9996110956429121
2383.456724,0.9993904458536578
2383.697778,0.9990428883238484
2383.938832,0.9994281835493763
2384.179886,0.9987720545427778
2384.42094,0.9992575657408027
2384.661994,0.998815901598408
2384.903048,0.9989959044416452
2385.144102,0.9987590705904646
2385.385156,0.9985992819226045
2385.62621,0.9989467550522315
2385.867264,0.998913191005141
2386.108318,0.998875233025089
2386.349372,0.9985853016305198
2386.590426,0.9987481841759263
2386.83148,0.9988918144915829
2387.072534,0.9988136043244762
2387.313588,0.9988183986412833
2387.554642,0.9988653442092317
2387.795696,0.9988195972240809
2388.03675,0.9986659905826814
2388.277804,0.9985791104208425
2388.518858,0.9985798094264644
2388.759912,0.9984124614745546
2389.000966,0.9986212513484696
2389.24202,0.9985590391824396
2389.483074,0.9984545953694478
2389.724128,0.9986213512105997
2389.965182,0.998731105727998
2390.206236,0.9988795281978256
2390.44729,0.9986293402133654
2390.688344,0.9987582715835277
2390.929398,0.9990225280372563
2391.170452,0.998512607266668
2391.411506,0.9985944886575551
2391.65256,0.9988278874611423
2391.893614,0.9982956540499297
2392.134668,0.9983567516135239
2392.375722,0.9985621347202591
2392.616776,0.99868416646911
2392.85783,0.9983810119773504
2393.098884,0.9986068713059867
2393.339938,0.9985117086057259
2393.580992,0.9988322823135157
2393.822046,0.9981420281705861
2394.0631,0.9984172538658714
2394.304154,0.9985910934420655
2394.545208,0.9983131243767405
2394.786262,0.9988109075313852
2395.027316,0.9987262119575696
2395.26837,0.9985447598902765
2395.509424,0.9987248137418516
2395.750478,0.9986407246527349
2395.991532,0.9985535471228273
2396.232586,0.9984759625264165
2396.47364,0.9986807709487163
2396.714694,0.9983044390903395
2396.955748,0.9986077700525753
2397.196802,0.9979543951073505
2397.437856,0.9982845730296696
2397.67891,0.998250931406423
2397.919964,0.998260315009281
2398.161018,0.998426639032168
2398.402072,0.9984478059012835
2398.643126,0.9982015192082804
2398.88418,0.9979350349798793
2399.125234,0.9979338374585559
2399.366288,0.9980973124093645
2399.607342,0.9980438158271406
2399.848396,0.9979405236376655
2400.08945,0.9979255546420787
2400.330504,0.9982753888538449
2400.571558,0.9979147771042873
2400.812612,0.9980697653036938
2401.053666,0.997858596083847
2401.29472,0.9978001232833862
2401.535774,0.9979597840756343
2401.776828,0.9982410487711212
2402.017882,0.9982992479207532
2402.258936,0.9977976287861962
2402.49999,0.9978981120666632
2402.741044,0.9981690781860755
2402.982098,0.9980268492264881
2403.223152,0.9979803422589348
2403.464206,0.9978665789845472
2403.70526,0.9978506132470096
2403.946314,0.9977887484268176
2404.187368,0.9971988306168882
2404.428422,0.9976062695529321
2404.669476,0.9976388918113175
2404.91053,0.9972053124303532
2405.151584,0.9975204791027927
2405.392638,0.9974474632761343
2405.633692,0.9975465147270608
2405.874746,0.997416443142392
2406.1158,0.9976762042036086
2406.356854,0.9977073321867738
2406.597908,0.9973999859068526
2406.838962,0.997332264746969
2407.080016,0.9974874617213751
2407.32107,0.997628117369468
2407.562124,0.9976149487652317
2407.803178,0.9973516131805843
2408.044232,0.9973918072605007
2408.285286,0.9972017224976902
2408.52634,0.9972265531297205
2408.767394,0.9971904541818921
2409.008448,0.9972045146664222
2409.249502,0.997071895285356
2409.490556,0.9973507155645364
2409.73161,0.997494543907495
2409.972664,0.9976195378045508
2410.213718,0.9974522510354487
2410.454772,0.9972444036447832
2410.695826,0.9977645024548206
2410.93688,0.9971856676791997
2411.177934,0.9974199341060521
2411.418988,0.9973942010037107
2411.660042,0.9971639292685938
2411.901096,0.997484968005838
2412.14215,0.9973670722503961
2412.383204,0.997476389672
2412.624258,0.9971844710571164
2412.865312,0.9974916511775122
2413.106366,0.9974926486696621
2413.34742,0.997234730420983
2413.588474,0.9969522538365522
2413.829528,0.9977200031503529
2414.070582,0.9975144939978735
2414.311636,0.997391707521325
2414.55269,0.9974925489204023
2414.793744,0.9977448466877322
2415.034798,0.9976276185555341
2415.275852,0.9977589149892517
2415.516906,0.9975610790124948
2415.75796,0.9973825315598253
2415.999014,0.9973623846361724
2416.240068,0.9977829612688595
2416.481122,0.9976605408101605
2416.722176,0.9975857190754499
2416.96323,0.9974828732896046
2417.204284,0.997853806374081
2417.445338,0.9978344481980124
2417.686392,0.9977385609149982
2417.927446,0.998003894872932
2418.1685,0.998218987887717
2418.409554,0.998129252034393
2418.650608,0.9979378292018892
2418.891662,0.9983377830154455
2419.132716,0.9981927350735615
2419.37377,0.9979517006341213
2419.614824,0.9975747456928938
2419.855878,0.9979743543948449
2420.096932,0.9978700715236856
2420.337986,0.9980432170010307
2420.57904,0.998264407884963
2420.820094,0.9980135755576635
2421.061148,0.9983594471803923
2421.302202,0.9982860704576522
2421.543256,0.9982405496507215
2421.78431,0.9984453097848889
2422.025364,0.9986582010183341
2422.266418,0.9985632331392115
2422.507472,0.9987247138693753
2422.748526,0.9987441891911795
2422.98958,0.9985934900635657
2423.230634,0.9984071699025315
2423.471688,0.9982861702862642
2423.712742,0.9983558530928518
2423.953796,0.998597784024805
2424.19485,0.9987497821742993
2424.435904,0.998878229655283
2424.676958,0.9986138615785517
2424.918012,0.9988250907469728
2425.159066,0.999191756804635
2425.40012,0.9988193974601814
2425.641174,0.9987778474374935
2425.882228,0.9990570948147283
2426.123282,0.9991040016464591
2426.364336,0.9989636373950473
2426.60539,0.9993278360034991
2426.846444,0.9990208496808191
2427.087498,0.9989539474947606
2427.328552,0.9987350007869057
2427.569606,0.9990474539602805
2427.81066,0.9991733218867846
2428.051714,0.9989767239044136
2428.292768,0.9989150889420069
2428.533822,0.9990709618234411
2428.774876,0.9989634376023399
2429.01593,0.9994962169413208
2429.256984,0.9989289739582438
2429.498038,0.9996036385719534
2429.739092,0.9995077112139076
2429.980146,0.9995138382149565
2430.2212,0.9996963461121768
2430.462254,0.9990034269091277
2430.703308,0.9994204280167636
2430.944362,0.9993897962500791
2431.185416,0.9993618537020146
2431.42647,0.998651709761124
2431.667524,0.999182174601634
2431.908578,0.9992272886952602
2432.149632,0.9990489825040544
2432.390686,0.9992754226330534
2432.63174,0.9990596324229718
2432.872794,0.9991947344005069
2433.113848,0.9993539687680949
2433.354902,0.9995206549225781
2433.595956,0.9992926203110625
2433.83701,0.999328645459374
2434.078064,0.9993263370128693
2434.319118,0.9994631441586944
2434.560172,0.99956664392588
2434.801226,0.9998253752486771
2435.04228,0.9994151510908347
2435.283334,0.9995011744548514
2435.524388,0.9991127438447206
2435.765442,0.9993451445115099
2436.006496,0.9992073343255501
2436.24755,0.9992557371011306
2436.488604,0.9989269761022938
2436.729658,0.9992929001130353
2436.970712,0.9995256925193737
2437.211766,0.9993945033871047
2437.45282,0.9994342900742333
2437.693874,0.9996250902962134
2437.934928,0.9993965721358679
2438.175982,0.9990576842585881
2438.417036,0.9993519800556758
2438.65809,0.9992041068910725
2438.899144,0.9992092927738446
2439.140198,0.9993257074374753
2439.381252,0.9991898383583037
2439.622306,0.9989444574773372
2439.86336,0.9991805859032394
2440.104414,0.9989124917661519
2440.345468,0.9987734528246329
2440.586522,0.9989668340838017
2440.827576,0.9991496117851777
2441.06863,0.9989773232906278
2441.309684,0.9992197245733151
2441.550738,0.9986603980687931
2441.791792,0.9986019781443055
2442.032846,0.9990163241266204
2442.2739,0.9985562432210443
2442.514954,0.9983335900055622
2442.756008,0.9985753158274326
2442.997062,0.9987931288554619
2443.238116,0.9982207846835123
2443.47917,0.9983921939073032
2443.720224,0.9983170178055177
2443.961278,0.9981875444848347
2444.202332,0.9980372287596935
2444.443386,0.9978725662019827
2444.68444,0.998206709869676
2444.925494,0.9984293347877327
2445.166548,0.9978732647130235
2445.407602,0.9980510017684839
2445.648656,0.9978440274546954
2445.88971,0.9977368647608864
2446.130764,0.9978005224035154
2446.371818,0.9976732111794855
2446.612872,0.9975266637489355
2446.853926,0.9971031041240942
2447.09498,0.9970148644040444
2447.336034,0.9973887153506907
2447.577088,0.9969126756177078
2447.818142,0.9973264802366085
2448.059196,0.9969506587142222
2448.30025,0.9969149685194985
2448.541304,0.9967889664309774
2448.782358,0.9969066941595984
2449.023412,0.9966782293283669
2449.264466,0.9967054390154381
2449.50552,0.9965227596515417
2449.746574,0.9967521855967266
2449.987628,0.9965939139167579
2450.228682,0.9959879697846029
2450.469736,0.996153217895742
2450.71079,0.995758022710791
2450.951844,0.9958619852751134
2451.192898,0.9959790059332122
2451.433952,0.9957211803455386
2451.675006,0.9954312685510279
2451.91606,0.9957059459280229
2452.157114,0.9954234046750687
2452.398168,0.9955546101260542
2452.639222,0.9956067785544257
2452.880276,0.9951873182444374
2453.12133,0.9954651137895244
2453.362384,0.9955279296200231
2453.603438,0.995176172208891
2453.844492,0.9949932756371488
2454.085546,0.9948756743823396
2454.3266,0.9947213811309938
2454.567654,0.9948310054673845
2454.808708,0.9944439920215058
2455.049762,0.9946392205381915
2455.290816,0.9947016858426314
2455.53187,0.9941443117663935
2455.772924,0.994357578593317
2456.013978,0.9942509891741866
2456.255032,0.9940697537389721
2456.496086,0.99403108517766
2456.73714,0.9939985808926226
2456.978194,0.9939699541457201
2457.219248,0.9941328791725458
2457.460302,0.9938928250699253
2457.701356,0.9936522327418522
2457.94241,0.99340325469058
2458.183464,0.9938925269021224
2458.424518,0.9935266430370703
2458.665572,0.9932199886968973
2458.906626,0.9929128332584306
2459.14768,0.9933586518857848
2459.388734,0.9929070743806985
2459.629788,0.9930049798448926
2459.870842,0.9928369776156921
2460.111896,0.9926311838414941
2460.35295,0.9930009085328213
2460.594004,0.9928719260923938
2460.835058,0.9923131957546031
2461.076112,0.9924650312886757
2461.317166,0.9923934771394779
2461.55822,0.9925439353950598
2461.799274,0.9923517974887168
2462.040328,0.9925347047793831
2462.281382,0.9920026503272266
2462.522436,0.9918578285125286
2462.76349,0.9917401019754923
2463.004544,0.9918082368609046
2463.245598,0.9916286366524988
2463.486652,0.9916960696924885
2463.727706,0.9917486309770439
2463.96876,0.9917337548591505
2464.209814,0.991367773476251
2464.450868,0.9915975991619108
2464.691922,0.9915064755297428
2464.932976,0.9915026086620287
2465.17403,0.991758052633791
2465.415084,0.9911554452403384
2465.656138,0.9909671435949655
2465.897192,0.990997566753267
2466.138246,0.9907676819854444
2466.3793,0.9908418932640027
2466.620354,0.9904644544093368
2466.861408,0.9905340865080213
2467.102462,0.9904922868515497
2467.343516,0.990195579811343
2467.58457,0.9904242423687977
2467.825624,0.9900801297376071
2468.066678,0.9902696492108738
2468.307732,0.9900809218020277
2468.548786,0.9901478535346085
2468.78984,0.9899241054042008
2469.030894,0.990067753813335
2469.271948,0.9899924125240422
2469.513002,0.9897815665960631
2469.754056,0.9896548826634834
2469.99511,0.9895984739428354
2470.236164,0.9891473199096547
2470.477218,0.9895252463652174
2470.718272,0.98934121178514
2470.959326,0.9892284333154915
2471.20038,0.989088961939357
2471.441434,0.9887507513516808
2471.682488,0.9890009369389151
2471.923542,0.9886350742810133
2472.164596,0.9890355525774781
2472.40565,0.9884334132959798
2472.646704,0.9886044270687449
2472.887758,0.9885826780105899
2473.128812,0.9886123359357968
2473.369866,0.9885203992636763
2473.61092,0.988298007193888
2473.851974,0.9879383321840925
2474.093028,0.9880766532328458
2474.334082,0.9879027670443102
2474.575136,0.9877091570763662
2474.81619,0.9876874277139344
2475.057244,0.9878583124200297
2475.298298,0.9875995274444879
2475.539352,0.9873674688234944
2475.780406,0.9875600242534592
2476.02146,0.9874592982680979
2476.262514,0.9875303978971292
2476.503568,0.9875698999030799
2476.744622,0.9874178258484976
2476.985676,0.9871700150757626
2477.22673,0.9872282598248553
2477.467784,0.9867910145627291
2477.708838,0.9869844445571037
2477.949892,0.9870604452853251
2478.190946,0.9867308221467281
2478.432,0.9862504012283314
2478.673054,0.9865443476437381
2478.914108,0.9863874995622156
2479.155162,0.9864437252521077
2479.396216,0.9867061541845253
2479.63727,0.9862306764175557
2479.878324,0.9864861432442737
2480.119378,0.9860561290357287
2480.360432,0.9862612500424133
2480.601486,0.9859969674428521
2480.84254,0.9861793937557427
2481.083594,0.9861744628711011
2481.324648,0.9863983498843875
2481.565702,0.9864328744308095
2481.806756,0.9862237728269833
2482.04781,0.9857169840636201
2482.288864,0.9856824845729224
2482.529918,0.9859003444746455
2482.770972,0.986013729533776
2483.012026,0.9862878794556599
2483.25308,0.9860521848191011
2483.494134,0.9860659896463221
2483.735188,0.9862780166261796
2483.976242,0.9861024747629095
2484.217296,0.9861567118905288
2484.45835,0.9863401540985369
2484.699404,0.9863460721572156
2484.940458,0.9861724905241477
2485.181512,0.9861320582809029
2485.422566,0.9865295495895091
2485.66362,0.9865769041443896
2485.904674,0.9865216573846812
2486.145728,0.9867712789397948
2486.386782,0.9866558334538514
2486.627836,0.9865739444181167
2486.86889,0.9868314738237354
2487.109944,0.9868265396787017
2487.350998,0.9873388355820825
