nu,[0]PFC-318-HITRAN(x-sec)-X=0.01-T=253.0K-P=0.0atm-L=15cm
1364.362607,1.0
1364.377672,0.9999994231901663
1364.392738,0.9999993756701949
1364.407804,0.9999983517013584
1364.42287,0.9999993994301803
1364.437935,0.9999966880054847
1364.453001,0.9999987041008397
1364.468067,0.9999997449700325
1364.483133,0.999995176511633
1364.498198,0.999997761702505
1364.513264,0.9999996235700709
1364.52833,0.9999968454049758
1364.543396,0.9999989260005767
1364.558461,1.0
1364.573527,1.0
1364.588593,1.0
1364.603659,0.9999999628150007
1364.618724,0.9999990928404114
1364.63379,0.9999997275700371
1364.648856,0.9999961842072802
1364.663922,0.9999965706058804
1364.678987,0.9999997298300365
1364.694053,0.9999976418027805
1364.709119,0.9999985295010811
1364.724185,1.0
1364.73925,0.9999984697011709
1364.754316,1.0
1364.769382,1.0
1364.784448,0.9999982146015938
1364.799513,1.0
1364.814579,0.999998120101767
1364.829645,0.999999873640008
1364.844711,1.0
1364.859776,0.9999995185101159
1364.874842,1.0
1364.889908,0.9999950162124192
1364.904974,0.9999964819061885
1364.920039,0.9999979635020737
1364.935105,0.9999971317041135
1364.950171,1.0
1364.965237,1.0
1364.980302,0.9999960782076902
1364.995368,1.0
1365.010434,1.0
1365.0255,0.9999965219060486
1365.040565,0.9999999422610016
1365.055631,1.0
1365.070697,0.9999988859006206
1365.085763,0.9999999210210031
1365.100828,0.9999985761010137
1365.115894,1.0
1365.13096,1.0
1365.146026,0.999999370800198
1365.161091,0.9999965849058314
1365.176157,0.999998407501268
1365.191223,0.9999995760500898
1365.206289,0.9999980798018436
1365.221354,1.0
1365.23642,1.0
1365.251486,0.9999997407300336
1365.266552,0.999998112701781
1365.281617,0.999997595402891
1365.296683,0.999995591609717
1365.311749,0.9999959151083432
1365.326815,0.9999992394102892
1365.34188,0.9999974746031888
1365.356946,1.0
1365.372012,0.9999995334001088
1365.387078,0.9999983643013377
1365.402144,0.9999973885034099
1365.417209,0.9999984840011491
1365.432275,1.0
1365.447341,0.9999976724027089
1365.462407,1.0
1365.477472,0.9999998573000102
1365.492538,0.9999978356023423
1365.507604,0.9999968597049307
1365.52267,0.9999961985072257
1365.537735,0.999996398906484
1365.552801,0.9999975313030472
1365.567867,1.0
1365.582933,0.9999987115008301
1365.597998,1.0
1365.613064,1.0
1365.62813,1.0
1365.643196,1.0
1365.658261,1.0
1365.673327,1.0
1365.688393,1.0
1365.703459,0.9999988295006851
1365.718524,0.9999991131703933
1365.73359,1.0
1365.748656,0.9999997180900397
1365.763722,1.0
1365.778787,0.9999992832102569
1365.793853,0.9999999418320017
1365.808919,0.9999985575010404
1365.823985,0.9999972619037486
1365.83905,1.0
1365.854116,0.9999960439078254
1365.869182,0.9999948530132458
1365.884248,0.9999988246006908
1365.899313,1.0
1365.914379,0.9999986769008753
1365.929445,0.9999983013014427
1365.944511,0.9999995439901039
1365.959576,0.9999979074021895
1365.974642,0.9999950849120791
1365.989708,0.9999964132064325
1366.004774,1.0
1366.019839,0.9999999529680011
1366.034905,1.0
1366.049971,1.0
1366.065037,1.0
1366.080102,0.9999981462017183
1366.095168,0.9999959523081919
1366.110234,0.9999995726100913
1366.1253,1.0
1366.140365,0.9999983397013783
1366.155431,1.0
1366.170497,1.0
1366.185563,1.0
1366.200628,0.9999984946011331
1366.215694,0.9999984903011396
1366.23076,0.9999993805301919
1366.245826,0.9999971649040189
1366.260891,0.9999995668900938
1366.275957,1.0
1366.291023,0.9999995328201091
1366.306089,1.0
1366.321154,0.9999995935100826
1366.33622,0.9999996799600512
1366.351286,1.0
1366.366352,1.0
1366.381417,0.9999991234703841
1366.396483,0.9999977208025974
1366.411549,0.9999991051504004
1366.426615,0.9999985613010349
1366.44168,1.0
1366.456746,1.0
1366.471812,0.9999994042901774
1366.486878,1.0
1366.501943,0.9999987619007664
1366.517009,0.9999989114005925
1366.532075,1.0
1366.547141,0.9999999927032
1366.562206,1.0
1366.577272,1.0
1366.592338,0.9999995608800964
1366.607404,0.9999992766202617
1366.622469,0.9999995654600944
1366.637535,1.0
1366.652601,0.9999976415027813
1366.667667,1.0
1366.682732,1.0
1366.697798,0.9999979764020475
1366.712864,1.0
1366.72793,1.0
1366.742995,0.999999936479002
1366.758061,0.9999991901703279
1366.773127,0.9999952366113449
1366.788193,0.9999993911301853
1366.803258,1.0
1366.818324,0.9999948416133045
1366.83339,0.9999984739011645
1366.848456,0.9999992746202631
1366.863521,1.0
1366.878587,1.0
1366.893653,0.9999980231019541
1366.908719,1.0
1366.923784,0.9999982512015292
1366.93885,1.0
1366.953916,0.9999995866400855
1366.968982,0.9999969714045862
1366.984047,0.9999998086600183
1366.999113,0.9999985137011046
1367.014179,0.9999995414101052
1367.029245,0.999998726400811
1367.04431,1.0
1367.059376,1.0
1367.074442,0.9999974039033699
1367.089508,1.0
1367.104573,0.9999997218700387
1367.119639,0.9999979827020348
1367.134705,0.9999988650006442
1367.149771,0.9999977248025883
1367.164836,0.9999994750001379
1367.179902,0.9999992946602487
1367.194968,1.0
1367.210034,0.9999997217800387
1367.225099,0.9999951536117437
1367.240165,1.0
1367.255231,1.0
1367.270297,0.9999978230023696
1367.285362,0.9999984825011514
1367.300428,0.9999987519007789
1367.315494,0.9999984402012165
1367.33056,0.9999993510502105
1367.345626,0.9999984708011692
1367.360691,0.9999982132015963
1367.375757,0.9999976358027948
1367.390823,1.0
1367.405889,1.0
1367.420954,0.9999989428005588
1367.43602,1.0
1367.451086,0.9999984024012761
1367.466152,1.0
1367.481217,1.0
1367.496283,0.9999972966036542
1367.511349,1.0
1367.526415,0.9999985807010072
1367.54148,0.9999977254025869
1367.556546,0.9999981616016899
1367.571612,1.0
1367.586678,1.0
1367.601743,0.9999991601103527
1367.616809,1.0
1367.631875,1.0
1367.646941,0.9999976882026722
1367.662006,0.999999537400107
1367.677072,1.0
1367.692138,0.9999966135057342
1367.707204,1.0
1367.722269,1.0
1367.737335,1.0
1367.752401,0.9999990785304246
1367.767467,0.9999984923011366
1367.782532,1.0
1367.797598,1.0
1367.812664,1.0
1367.82773,0.9999992963702475
1367.842795,1.0
1367.857861,1.0
1367.872927,0.9999993937001838
1367.887993,0.9999981087017885
1367.903058,1.0
1367.918124,0.9999962958068606
1367.93319,0.9999959294082849
1367.948256,1.0
1367.963321,0.9999982856014695
1367.978387,0.999999639600065
1367.993453,0.9999993779601934
1368.008519,0.9999998091500182
1368.023584,0.9999980360019286
1368.03865,1.0
1368.053716,0.9999986574009013
1368.068782,0.9999996616400573
1368.083847,1.0
1368.098913,0.9999955544098816
1368.113979,0.9999978476023164
1368.129045,0.9999974755031865
1368.14411,0.9999984645011789
1368.159176,0.9999987364007984
1368.174242,0.9999998320500141
1368.189308,1.0
1368.204373,0.9999991755703398
1368.219439,1.0
1368.234505,0.9999962729069456
1368.249571,0.9999966393056472
1368.264636,1.0
1368.279702,1.0
1368.294768,0.9999995617400961
1368.309834,1.0
1368.324899,0.9999976933026604
1368.339965,0.9999995102101199
1368.355031,0.999999045040456
1368.370097,0.9999987430007901
1368.385162,1.0
1368.400228,0.9999980523018968
1368.415294,1.0
1368.43036,1.0
1368.445425,0.9999950821120929
1368.460491,0.9999977357025636
1368.475557,1.0
1368.490623,0.9999999159250035
1368.505688,1.0
1368.520754,0.9999992660302693
1368.53582,0.9999986984008471
1368.550886,0.9999997025800442
1368.565951,0.9999975906029026
1368.581017,1.0
1368.596083,0.9999979627020753
1368.611149,0.9999979879020243
1368.626214,0.9999989944005057
1368.64128,0.9999976051028677
1368.656346,1.0
1368.671412,0.999997520103075
1368.686477,1.0
1368.701543,1.0
1368.716609,1.0
1368.731675,0.9999978236023683
1368.74674,0.9999968311050209
1368.761806,1.0
1368.776872,1.0
1368.791938,1.0
1368.807003,1.0
1368.822069,0.9999992646002704
1368.837135,0.9999975960028896
1368.852201,1.0
1368.867266,1.0
1368.882332,0.9999986686008863
1368.897398,1.0
1368.912464,0.9999989732005271
1368.927529,0.9999991503803609
1368.942595,0.9999978628022839
1368.957661,0.9999996911300477
1368.972727,1.0
1368.987792,0.9999970687042963
1369.002858,0.9999990006704993
1369.017924,1.0
1369.03299,1.0
1369.048055,0.9999976670027214
1369.063121,0.9999994234701662
1369.078187,0.9999999544270011
1369.093253,1.0
1369.108318,1.0
1369.123384,0.9999977861024507
1369.13845,1.0
1369.153516,0.9999995688900929
1369.168581,0.9999982197015848
1369.183647,0.9999994581101468
1369.198713,0.9999989552005458
1369.213779,1.0
1369.228844,0.9999985819010055
1369.24391,0.9999974191033305
1369.258976,0.999996985704543
1369.274042,0.9999987854007376
1369.289108,0.9999984628011815
1369.304173,0.9999989517005494
1369.319239,0.9999995067701216
1369.334305,0.9999971984039244
1369.349371,1.0
1369.364436,1.0
1369.379502,1.0
1369.394568,0.9999993845401894
1369.409634,0.9999977552025195
1369.424699,1.0
1369.439765,0.9999979853020295
1369.454831,1.0
1369.469897,0.9999996733800534
1369.484962,0.9999978207023746
1369.500028,0.9999990816804216
1369.515094,0.9999987625007657
1369.53016,0.9999995405501055
1369.545225,0.999999457820147
1369.560291,0.9999993696601986
1369.575357,0.999998027701945
1369.590423,0.9999984078012676
1369.605488,0.9999980606018807
1369.620554,0.9999997946100211
1369.63562,1.0
1369.650686,1.0
1369.665751,1.0
1369.680817,0.9999979690020625
1369.695883,0.9999982126015974
1369.710949,1.0
1369.726014,0.9999980509018995
1369.74108,0.999999899750005
1369.756146,1.0
1369.771212,0.9999999008110049
1369.786277,0.999996751005278
1369.801343,1.0
1369.816409,1.0
1369.831475,0.9999972224038576
1369.84654,0.9999978488023138
1369.861606,1.0
1369.876672,0.9999986374009283
1369.891738,0.9999997142000409
1369.906803,0.9999978602022894
1369.921869,0.9999989471005543
1369.936935,0.9999998654000091
1369.952001,0.9999985850010011
1369.967066,1.0
1369.982132,0.9999974262033122
1369.997198,0.9999985089011116
1370.012264,0.999999922223003
1370.027329,1.0
1370.042395,0.9999992271002986
1370.057461,1.0
1370.072527,1.0
1370.087592,0.9999985338010748
1370.102658,1.0
1370.117724,0.9999956374095161
1370.13279,0.9999991770003387
1370.147855,0.9999989775005228
1370.162921,0.9999983185014137
1370.177987,1.0
1370.193053,0.9999958807084843
1370.208118,0.9999978113023952
1370.223184,0.9999988807006264
1370.23825,1.0
1370.253316,0.9999976968026524
1370.268381,0.9999973077036243
1370.283447,0.999997842202328
1370.298513,0.9999960525077913
1370.313579,1.0
1370.328644,1.0
1370.34371,0.9999998619100096
1370.358776,0.9999973701034582
1370.373842,0.9999993361602203
1370.388907,0.9999995162201171
1370.403973,1.0
1370.419039,1.0
1370.434105,0.999996751005278
1370.44917,1.0
1370.464236,0.9999998822600069
1370.479302,0.9999987482007835
1370.494368,0.9999988292006854
1370.509433,0.999999302960243
1370.524499,0.9999983769013172
1370.539565,0.9999973515035073
1370.554631,0.99999868090087
1370.569696,0.9999981204017665
1370.584762,1.0
1370.599828,1.0
1370.614894,0.9999981843016483
1370.629959,0.9999987805007436
1370.645025,1.0
1370.660091,0.9999967968051302
1370.675157,1.0
1370.690222,1.0
1370.705288,0.9999949160129235
1370.720354,1.0
1370.73542,0.9999998367700134
1370.750485,0.9999979853020295
1370.765551,0.9999995162201171
1370.780617,1.0
1370.795683,1.0
1370.810748,0.9999997117400415
1370.825814,0.9999982441015416
1370.84088,0.9999981047017961
1370.855946,0.9999994924601288
1370.871011,0.999998950300551
1370.886077,0.9999978299023546
1370.901143,0.9999994020001788
1370.916209,1.0
1370.931274,0.9999960353078594
1370.94634,0.9999997586300291
1370.961406,0.9999990098304902
1370.976472,0.9999996919800475
1370.991537,1.0
1371.006603,0.9999959093083669
1371.021669,0.9999996373100658
1371.036735,1.0
1371.0518,1.0
1371.066866,0.9999978319023504
1371.081932,0.9999972376038154
1371.096998,0.9999996338700671
1371.112063,0.9999973945033943
1371.127129,1.0
1371.142195,1.0
1371.157261,1.0
1371.172326,1.0
1371.187392,1.0
1371.202458,1.0
1371.217524,0.9999993562002072
1371.23259,1.0
1371.247655,0.9999971002042044
1371.262721,0.9999982985014475
1371.277787,0.9999990375904632
1371.292853,0.9999967309053435
1371.307918,1.0
1371.322984,0.9999999248000029
1371.33805,1.0
1371.353116,0.9999987133008278
1371.368181,1.0
1371.383247,1.0
1371.398313,0.9999995849200861
1371.413379,1.0
1371.428444,0.9999993642202021
1371.44351,0.9999984135012585
1371.458576,0.9999946126145121
1371.473642,0.9999996914100476
1371.488707,1.0
1371.503773,0.9999982424015446
1371.518839,0.9999997060100432
1371.533905,0.9999979982020036
1371.54897,0.9999975926028978
1371.564036,1.0
1371.579102,0.9999998700400085
1371.594168,0.9999980861018315
1371.609233,1.0
1371.624299,1.0
1371.639365,1.0
1371.654431,1.0
1371.669496,0.9999986148009594
1371.684562,1.0
1371.699628,0.9999973541035004
1371.714694,1.0
1371.729759,0.9999997083000426
1371.744825,0.9999982793014804
1371.759891,1.0
1371.774957,0.999994792913557
1371.790022,0.9999968969048146
1371.805088,0.999998184501648
1371.820154,0.9999982449015402
1371.83522,1.0
1371.850285,1.0
1371.865351,1.0
1371.880417,0.9999978840022388
1371.895483,0.9999991231903844
1371.910548,0.9999993997101801
1371.925614,0.9999998549800105
1371.94068,1.0
1371.955746,0.9999971059041879
1371.970811,0.9999982301015663
1371.985877,1.0
1372.000943,0.9999994996201252
1372.016009,0.9999977729024799
1372.031074,0.9999988043007149
1372.04614,0.9999975316030465
1372.061206,0.9999960439078254
1372.076272,0.9999990350204656
1372.091337,0.9999999150670036
1372.106403,1.0
1372.121469,1.0
1372.136535,1.0
1372.1516,0.9999975379030309
1372.166666,1.0
1372.181732,0.9999991910303272
1372.196798,0.9999990627904392
1372.211863,0.9999988887006175
1372.226929,0.9999975075031062
1372.241995,0.9999989563005447
1372.257061,0.9999980368019271
1372.272126,0.9999963731065772
1372.287192,0.9999974589032286
1372.302258,1.0
1372.317324,1.0
1372.332389,1.0
1372.347455,1.0
1372.362521,0.9999994787201358
1372.377587,0.9999962529070203
1372.392652,0.9999974351032893
1372.407718,1.0
1372.422784,0.999996985704543
1372.43785,0.9999989978005022
1372.452915,1.0
1372.467981,0.999995834908674
1372.483047,1.0
1372.498113,0.9999994166001702
1372.513178,0.9999974583032302
1372.528244,1.0
1372.54331,1.0
1372.558376,0.9999986766008757
1372.573441,0.9999983778013157
1372.588507,0.999997476903183
1372.603573,0.9999996381700654
1372.618639,1.0
1372.633704,0.9999979017022014
1372.64877,0.9999985198010954
1372.663836,0.9999991280503802
1372.678902,0.9999994383601577
1372.693967,0.9999995660300942
1372.709033,0.9999970229044316
1372.724099,0.9999989116005923
1372.739165,0.9999998025100195
1372.75423,0.9999958092087814
1372.769296,1.0
1372.784362,1.0
1372.799428,0.9999992694602668
1372.814493,0.9999986314009365
1372.829559,0.9999994332101606
1372.844625,0.9999995923700831
1372.859691,0.9999992935102495
1372.874756,0.9999998597900098
1372.889822,0.999999378820193
1372.904888,1.0
1372.919954,1.0
1372.935019,0.9999996281500692
1372.950085,1.0
1372.965151,0.9999994094501744
1372.980217,0.9999997008600447
1372.995282,0.9999987273008099
1373.010348,0.9999964504062998
1373.025414,1.0
1373.04048,0.9999974406032752
1373.055545,0.9999965076060984
1373.070611,1.0
1373.085677,0.999998754200776
1373.100743,0.9999998610800096
1373.115809,1.0
1373.130874,1.0
1373.14594,0.9999992417002875
1373.161006,0.9999988667006422
1373.176072,1.0
1373.191137,1.0
1373.206203,0.9999968340050118
1373.221269,0.9999979132021773
1373.236335,0.9999991034304019
1373.2514,0.9999978190023784
1373.266466,0.9999982776014833
1373.281532,1.0
1373.296598,0.9999986760008764
1373.311663,0.9999994463701533
1373.326729,0.9999995402701056
1373.341795,0.9999996304400682
1373.356861,0.9999973332035559
1373.371926,0.9999950019124905
1373.386992,1.0
1373.402058,1.0
1373.417124,0.9999989563005447
1373.432189,0.9999992892202526
1373.447255,0.9999986620008952
1373.462321,0.9999975216030712
1373.477387,1.0
1373.492452,1.0
1373.507518,0.9999940229178629
1373.522584,0.9999975124030941
1373.53765,1.0
1373.552715,0.9999988449006671
1373.567781,0.9999996556300593
1373.582847,1.0
1373.597913,0.9999978218023723
1373.612978,0.9999977612025062
1373.628044,1.0
1373.64311,1.0
1373.658176,0.9999960382078479
1373.673241,0.9999962443070526
1373.688307,0.9999988595006504
1373.703373,0.9999965277060284
1373.718439,0.9999996971400459
1373.733504,1.0
1373.74857,0.999997572202947
1373.763636,0.9999989546005464
1373.778702,1.0
1373.793767,0.9999948988130111
1373.808833,0.9999964389063407
1373.823899,1.0
1373.838965,0.999998407501268
1373.85403,0.9999975539029917
1373.869096,1.0
1373.884162,1.0
1373.899228,0.9999991744303408
1373.914293,0.9999984668011753
1373.929359,0.9999993373102196
1373.944425,0.9999983116014254
1373.959491,0.9999986228009483
1373.974556,1.0
1373.989622,0.999999805370019
1374.004688,0.9999984124012602
1374.019754,0.999999821170016
1374.034819,1.0
1374.049885,1.0
1374.064951,0.9999999456680014
1374.080017,1.0
1374.095082,1.0
1374.110148,1.0
1374.125214,1.0
1374.14028,1.0
1374.155345,1.0
1374.170411,1.0
1374.185477,0.999998871300637
1374.200543,0.9999985272010846
1374.215608,1.0
1374.230674,0.9999988615006481
1374.24574,0.9999980156019689
1374.260806,0.999998191701635
1374.275871,0.9999998113800178
1374.290937,1.0
1374.306003,1.0
1374.321069,0.9999965277060284
1374.336134,0.999997721402596
1374.3512,1.0
1374.366266,0.9999974451032637
1374.381332,0.9999992411302879
1374.396397,1.0
1374.411463,0.99999940000018
1374.426529,1.0
1374.441595,1.0
1374.45666,1.0
1374.471726,0.9999987178008221
1374.486792,0.9999995511401008
1374.501858,0.9999980248019507
1374.516923,0.9999982358015562
1374.531989,1.0
1374.547055,0.9999987313008047
1374.562121,0.9999993393102182
1374.577186,0.9999999140930037
1374.592252,0.9999989222005808
1374.607318,0.9999997733700257
1374.622384,1.0
1374.637449,0.9999992646002704
1374.652515,0.9999981622016888
1374.667581,0.9999973040036342
1374.682647,0.9999989134005903
1374.697712,1.0
1374.712778,1.0
1374.727844,1.0
1374.74291,1.0
1374.757975,0.9999962929068713
1374.773041,0.9999976200028322
1374.788107,1.0
1374.803173,0.9999999046470045
1374.818238,1.0
1374.833304,1.0
1374.84837,0.9999995803400881
1374.863436,0.9999984370012215
1374.878501,1.0
1374.893567,0.9999987064008367
1374.908633,0.9999997489200315
1374.923699,1.0
1374.938764,0.9999973633034761
1374.95383,1.0
1374.968896,1.0
1374.983962,1.0
1374.999027,0.9999997191500395
1375.014093,1.0
1375.029159,0.9999992007603193
1375.044225,0.9999988386006744
1375.059291,1.0
1375.074356,0.9999974740031904
1375.089422,0.9999989111005928
1375.104488,0.9999976859026776
1375.119554,0.9999974471032587
1375.134619,1.0
1375.149685,0.9999978711022661
1375.164751,1.0
1375.179817,1.0
1375.194882,1.0
1375.209948,1.0
1375.225014,0.9999992176503061
1375.24008,0.9999982149015932
1375.255145,0.9999986068009705
1375.270211,0.9999998672600088
1375.285277,0.9999996058200777
1375.300343,1.0
1375.315408,0.9999984897011405
1375.330474,0.9999980964018118
1375.34554,1.0
1375.360606,0.9999968626049216
1375.375671,0.9999970658043048
1375.390737,0.9999969370046909
1375.405803,0.9999988624006471
1375.420869,0.9999989357005664
1375.435934,0.9999994446601542
1375.451,1.0
1375.466066,0.999995202311509
1375.481132,0.9999998380300131
1375.496197,0.9999983159014181
1375.511263,0.9999967481052874
1375.526329,1.0
1375.541395,0.9999957662089625
1375.55646,0.9999990788204243
1375.571526,0.999998723300815
1375.586592,1.0
1375.601658,1.0
1375.616723,0.9999971680040101
1375.631789,0.999998687800861
1375.646855,1.0
1375.661921,0.9999986448009183
1375.676986,0.999997395003393
1375.692052,1.0
1375.707118,0.999999441510156
1375.722184,1.0
1375.737249,0.9999968826048591
1375.752315,0.9999981980016236
1375.767381,1.0
1375.782447,0.9999997396500339
1375.797512,1.0
1375.812578,0.9999992814902581
1375.827644,1.0
1375.84271,1.0
1375.857775,0.9999997342400353
1375.872841,0.999999070510432
1375.887907,0.9999971643040206
1375.902973,0.9999948674131718
1375.918038,0.9999992122103103
1375.933104,1.0
1375.94817,0.9999983589013466
1375.963236,1.0
1375.978301,0.9999990971404076
1375.993367,0.9999978768022539
1376.008433,0.999996888404841
1376.023499,1.0
1376.038564,1.0
1376.05363,1.0
1376.068696,1.0
1376.083762,0.9999962958068606
1376.098827,0.9999984519011983
1376.113893,0.9999994160301705
1376.128959,0.9999991146003919
1376.144025,0.9999963273067444
1376.15909,0.999998361701342
1376.174156,0.9999984264012381
1376.189222,0.999996149807412
1376.204288,0.9999964532062899
1376.219353,0.9999986526009077
1376.234419,1.0
1376.249485,0.9999974371032843
1376.264551,0.999996968504595
1376.279616,0.9999973710034559
1376.294682,0.9999978135023904
1376.309748,0.9999985260010863
1376.324814,1.0
1376.339879,1.0
1376.354945,0.9999942319166355
1376.370011,0.9999943492159657
1376.385077,0.9999972863036821
1376.400142,0.9999998417300126
1376.415208,0.9999972130038837
1376.430274,1.0
1376.44534,0.9999956718093667
1376.460405,0.9999963559066397
1376.475471,0.999999953998001
1376.490537,0.9999983262014008
1376.505603,0.99999980016002
1376.520668,0.9999975264030594
1376.535734,0.9999998527800108
1376.5508,0.9999985867009987
1376.565866,1.0
1376.580931,0.9999996991400453
1376.595997,0.9999975848029166
1376.611063,0.9999989623005384
1376.626129,0.9999983191014127
1376.641194,1.0
1376.65626,1.0
1376.671326,1.0
1376.686392,1.0
1376.701457,1.0
1376.716523,0.9999971809039736
1376.731589,1.0
1376.746655,1.0
1376.76172,0.9999973166036004
1376.776786,0.9999965935058022
1376.791852,0.9999949819125906
1376.806918,0.9999967080054186
1376.821983,1.0
1376.837049,0.999999272040265
1376.852115,0.9999977534025236
1376.867181,1.0
1376.882246,0.9999975364030347
1376.897312,0.9999981848016475
1376.912378,1.0
1376.927444,1.0
1376.942509,1.0
1376.957575,0.9999981376017343
1376.972641,0.999997856202298
1376.987707,0.9999991833003335
1377.002773,1.0
1377.017838,1.0
1377.032904,0.999998223501578
1377.04797,0.9999975508029992
1377.063036,0.9999979547020916
1377.078101,0.9999981968016257
1377.093167,0.999998580201008
1377.108233,1.0
1377.123299,1.0
1377.138364,1.0
1377.15343,0.9999997020000444
1377.168496,1.0
1377.183562,0.9999970286044146
1377.198627,1.0
1377.213693,0.9999984061012702
1377.228759,0.9999983609013433
1377.243825,1.0
1377.25889,0.9999963588066292
1377.273956,0.999999899640005
1377.289022,0.9999993304402242
1377.304088,0.9999988916006143
1377.319153,0.999997636102794
1377.334219,0.9999972894036737
1377.349285,1.0
1377.364351,0.9999985063011155
1377.379416,0.9999977400025538
1377.394482,0.9999968282050301
1377.409548,0.9999977935024343
1377.424614,0.9999998969200053
1377.439679,0.999996742405306
1377.454745,0.9999956488094665
1377.469811,0.9999982822014755
1377.484877,0.9999970401043805
1377.499942,0.9999997236400382
1377.515008,0.9999984098012644
1377.530074,0.999998598500982
1377.54514,1.0
1377.560205,0.9999967481052874
1377.575271,0.9999966107057436
1377.590337,0.9999976489027639
1377.605403,0.9999987482007835
1377.620468,0.9999994163201703
1377.635534,0.9999991695603448
1377.6506,1.0
1377.665666,1.0
1377.680731,0.9999982369015542
1377.695797,0.9999991844503325
1377.710863,0.999999832740014
1377.725929,1.0
1377.740994,0.9999983365013836
1377.75606,0.9999974079033594
1377.771126,1.0
1377.786192,0.9999997225900384
1377.801257,1.0
1377.816323,0.9999983257014017
1377.831389,0.9999993848301892
1377.846455,1.0
1377.86152,0.9999977179026039
1377.876586,0.9999974600032258
1377.891652,0.9999984614011836
1377.906718,1.0
1377.921783,0.9999998473700117
1377.936849,0.9999992746202631
1377.951915,0.9999972788037025
1377.966981,1.0
1377.982046,0.9999984359012232
1377.997112,0.9999970572043301
1378.012178,0.9999997617700284
1378.027244,0.999997223303855
1378.042309,0.9999964389063407
1378.057375,0.9999972250038504
1378.072441,0.9999991795803366
1378.087507,0.9999984339012263
1378.102572,1.0
1378.117638,1.0
1378.132704,0.9999965019061183
1378.14777,0.9999964618062595
1378.162835,0.999995411310528
1378.177901,0.9999965563059295
1378.192967,1.0
1378.208033,1.0
1378.223098,0.9999999647610006
1378.238164,1.0
1378.25323,1.0
1378.268296,1.0
1378.283361,0.9999998540600107
1378.298427,1.0
1378.313493,1.0
1378.328559,0.999999890910006
1378.343624,0.9999985561010424
1378.35869,0.9999995906500838
1378.373756,1.0
1378.388822,0.9999991209003865
1378.403887,0.9999988029007165
1378.418953,0.9999963759065671
1378.434019,0.9999989884005117
1378.449085,1.0
1378.46415,0.9999985155011019
1378.479216,1.0
1378.494282,1.0
1378.509348,1.0
1378.524413,0.9999987825007411
1378.539479,0.999999226810299
1378.554545,0.9999986632008935
1378.569611,0.9999992611602729
1378.584676,0.9999994269101642
1378.599742,1.0
1378.614808,1.0
1378.629874,0.9999981897016386
1378.644939,0.9999995995200802
1378.660005,1.0
1378.675071,1.0
1378.690137,1.0
1378.705202,0.9999980789018453
1378.720268,0.9999966536055992
1378.735334,0.9999974334032937
1378.7504,1.0
1378.765465,1.0
1378.780531,0.999999909943004
1378.795597,0.9999976461027704
1378.810663,0.9999955372099583
1378.825728,1.0
1378.840794,1.0
1378.85586,1.0
1378.870926,0.9999996272900694
1378.885991,0.9999978725022631
1378.901057,1.0
1378.916123,0.9999983700013284
1378.931189,0.9999998439000122
1378.946255,0.9999957605089866
1378.96132,0.9999953540107926
1378.976386,1.0
1378.991452,1.0
1379.006518,1.0
1379.021583,0.9999977523025261
1379.036649,0.9999991612603517
1379.051715,1.0
1379.066781,1.0
1379.081846,0.9999953712107129
1379.096912,0.9999986494009121
1379.111978,1.0
1379.127044,0.9999989197005835
1379.142109,1.0
1379.157175,0.9999996430300637
1379.172241,1.0
1379.187307,0.9999977838024557
1379.202372,0.9999955658098311
1379.217438,0.9999991312003774
1379.232504,0.9999982183015872
1379.24757,0.999997740802552
1379.262635,0.9999985364010711
1379.277701,0.9999984090012657
1379.292767,0.9999963044068287
1379.307833,0.9999962557070099
1379.322898,0.9999985014011229
1379.337964,0.9999990542004473
1379.35303,1.0
1379.368096,1.0
1379.383161,0.9999980045019911
1379.398227,0.999998720100819
1379.413293,0.9999980657018708
1379.428359,0.9999973990033826
1379.443424,1.0
1379.45849,0.9999965305060187
1379.473556,1.0
1379.488622,1.0
1379.503687,0.9999986042009741
1379.518753,1.0
1379.533819,1.0
1379.548885,1.0
1379.56395,0.9999972095038935
1379.579016,0.9999993318702232
1379.594082,0.9999998503100112
1379.609148,0.9999990519104495
1379.624213,0.9999997281400369
1379.639279,1.0
1379.654345,1.0
1379.669411,0.9999992826302573
1379.684476,1.0
1379.699542,0.9999981124017815
1379.714608,0.9999976796026921
1379.729674,1.0
1379.744739,0.9999980431019148
1379.759805,0.9999982550015225
1379.774871,0.9999984010012783
1379.789937,0.9999976744027042
1379.805002,1.0
1379.820068,1.0
1379.835134,0.9999976538027523
1379.8502,1.0
1379.865265,1.0
1379.880331,0.9999994483801521
1379.895397,1.0
1379.910463,0.9999967939051395
1379.925528,0.9999954742102414
1379.940594,1.0
1379.95566,1.0
1379.970726,1.0
1379.985791,1.0
1380.000857,1.0
1380.015923,1.0
1380.030989,0.999995448510358
1380.046054,1.0
1380.06112,1.0
1380.076186,0.9999979235021559
1380.091252,1.0
1380.106317,1.0
1380.121383,0.9999993834001901
1380.136449,1.0
1380.151515,0.9999993384502188
1380.16658,0.9999984791011566
1380.181646,1.0
1380.196712,0.9999991406503692
1380.211778,0.9999993599202048
1380.226843,0.9999992557202769
1380.241909,0.9999995628800955
1380.256975,0.999996925604726
1380.272041,0.9999975468030091
1380.287106,1.0
1380.302172,1.0
1380.317238,0.9999981513017089
1380.332304,0.9999974065033631
