nu,[0]CFC-13-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
651.018456,0.998165884050136
651.137658,0.9982486354319211
651.25686,0.9982255761547782
651.376062,0.9982701978353196
651.495264,0.9982424463095677
651.614466,0.9983007453707482
651.733668,0.9982781840288469
651.85287,0.9982964526867724
651.972072,0.9981996226271956
652.091274,0.99819463164156
652.210476,0.9982597160532717
652.329678,0.9981981253288846
652.44888,0.9981424274274772
652.568082,0.9981244610254816
652.687284,0.9981112858695522
652.806486,0.9980202622710201
652.925688,0.9978575982257498
653.04489,0.997723694721194
653.164092,0.9979171721026264
653.283294,0.9981253593379007
653.402496,0.9982829757756305
653.521698,0.9982824766342674
653.6409,0.9983134238707227
653.760102,0.9982107027045011
653.879304,0.9981972269509761
653.998506,0.9983925932642607
654.117708,0.9983511608313691
654.23691,0.9982803802432677
654.356112,0.9982520294830515
654.475314,0.9982239789951342
654.594516,0.9983039399382447
654.713718,0.9982673028559436
654.83292,0.9982963528571321
654.952122,0.998406271336483
655.071324,0.9982066100490099
655.190526,0.9983596468523017
655.309728,0.9983796142449121
655.42893,0.9984267388748369
655.548132,0.9983289976816105
655.667334,0.998247138060091
655.786536,0.9982632099683922
655.905738,0.9982512308817473
656.02494,0.9982983494518344
656.144142,0.9982776848898798
656.263344,0.9984091667188681
656.382546,0.9983843066401261
656.501748,0.9984242428111098
656.62095,0.9984026770803758
656.740152,0.9984116627449049
656.859354,0.9984430133633173
656.978556,0.9984100652875225
657.097758,0.9983953887674355
657.21696,0.9984469072986626
657.336162,0.9985316790396017
657.455364,0.9985305806553588
657.574566,0.9985136057797745
657.693768,0.9984738657290968
657.81297,0.998549453061677
657.932172,0.9986329352854613
658.051374,0.998631337474043
658.170576,0.9985617352954852
658.289778,0.9986696856536823
658.40898,0.9986763767629914
658.528182,0.9986942532301294
658.647384,0.9986645924512731
658.766586,0.9987233156557547
658.885788,0.9987681593393607
659.00499,0.9987952263232348
659.124192,0.9986835672587898
659.243394,0.9987865368425651
659.362596,0.9988465657172789
659.481798,0.9988604497810364
659.601,0.9989100943790485
659.720202,0.9988886180428909
659.839404,0.9989253778204106
659.958606,0.9988524589294017
660.077808,0.9988795281978256
660.19701,0.9987793456053883
660.316212,0.9989348676565766
660.435414,0.9989073973254348
660.554616,0.9989539474947606
660.673818,0.9989061986372773
660.79302,0.9989061986372773
660.912222,0.9988907157111914
661.031424,0.998904800169578
661.150626,0.9989576436312042
661.269828,0.9989878126075912
661.38903,0.9989658351174671
661.508232,0.9989780225749988
661.627434,0.9989643366698382
661.746636,0.9989176861246145
661.865838,0.9990483830748447
661.98504,0.9989905098783265
662.104242,0.9990431480750331
662.223444,0.9989778227794143
662.342646,0.9989753253379792
662.461848,0.9989939064518343
662.58105,0.9990278628318
662.700252,0.9990145658594373
662.819454,0.9990280226762708
662.938656,0.9989672336706152
663.057858,0.9990337071618922
663.17706,0.998980919615465
663.296262,0.9989791214514281
663.415464,0.9990118685237508
663.534666,0.9989730276973732
663.653868,0.9990023979361279
663.77307,0.9989954049438178
663.892272,0.9990375634394445
