nu,[0]HFC-1234yf-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1607.509252,1.0
1607.628254,1.0
1607.747256,1.0
1607.866258,1.0
1607.98526,1.0
1608.104262,1.0
1608.223264,1.0
1608.342266,1.0
1608.461268,1.0
1608.58027,1.0
1608.699272,1.0
1608.818274,1.0
1608.937276,1.0
1609.056278,1.0
1609.17528,1.0
1609.294282,1.0
1609.413284,1.0
1609.532286,1.0
1609.651288,1.0
1609.77029,1.0
1609.889292,1.0
1610.008294,1.0
1610.127296,1.0
1610.246298,1.0
1610.3653,1.0
1610.484302,1.0
1610.603304,1.0
1610.722306,1.0
1610.841308,1.0
1610.96031,1.0
1611.079312,1.0
1611.198314,1.0
1611.317316,1.0
1611.436318,1.0
1611.55532,1.0
1611.674322,1.0
1611.793324,1.0
1611.912326,1.0
1612.031328,1.0
1612.15033,1.0
1612.269332,1.0
1612.388334,1.0
1612.507336,1.0
1612.626338,1.0
1612.74534,1.0
1612.864342,1.0
1612.983344,1.0
1613.102346,1.0
1613.221348,1.0
1613.34035,1.0
1613.459352,1.0
1613.578354,1.0
1613.697356,1.0
1613.816358,1.0
1613.93536,1.0
1614.054362,1.0
1614.173364,1.0
1614.292366,1.0
1614.411368,1.0
1614.53037,1.0
1614.649372,1.0
1614.768374,1.0
1614.887376,1.0
1615.006378,1.0
1615.12538,1.0
1615.244382,1.0
1615.363384,1.0
1615.482386,1.0
1615.601388,1.0
1615.72039,1.0
1615.839392,1.0
1615.958394,1.0
1616.077396,1.0
1616.196398,1.0
1616.3154,1.0
1616.434402,1.0
1616.553404,1.0
1616.672406,1.0
1616.791408,1.0
1616.91041,1.0
1617.029412,1.0
1617.148414,1.0
1617.267416,1.0
1617.386418,1.0
1617.50542,1.0
1617.624422,1.0
1617.743424,1.0
1617.862426,1.0
1617.981428,1.0
1618.10043,1.0
1618.219432,1.0
1618.338434,1.0
1618.457436,1.0
1618.576438,1.0
1618.69544,1.0
1618.814442,1.0
1618.933444,1.0
1619.052446,1.0
1619.171448,1.0
1619.29045,1.0
1619.409452,1.0
1619.528454,1.0
1619.647456,1.0
1619.766458,1.0
1619.88546,1.0
1620.004462,1.0
1620.123464,1.0
1620.242466,1.0
1620.361468,1.0
1620.48047,1.0
1620.599472,1.0
1620.718474,1.0
1620.837476,1.0
1620.956478,1.0
1621.07548,1.0
1621.194482,1.0
1621.313484,1.0
1621.432486,1.0
1621.551488,1.0
1621.67049,1.0
1621.789492,1.0
1621.908494,1.0
1622.027496,1.0
1622.146498,1.0
1622.2655,1.0
1622.384502,1.0
1622.503504,1.0
1622.622506,1.0
1622.741508,1.0
1622.86051,1.0
1622.979512,1.0
1623.098514,1.0
1623.217516,1.0
1623.336518,1.0
1623.45552,1.0
1623.574522,1.0
1623.693524,1.0
1623.812526,1.0
1623.931528,1.0
1624.05053,1.0
1624.169532,1.0
1624.288534,1.0
1624.407536,1.0
1624.526538,1.0
1624.64554,1.0
1624.764542,1.0
1624.883544,1.0
1625.002546,1.0
1625.121548,1.0
1625.24055,1.0
1625.359552,1.0
1625.478554,1.0
1625.597556,1.0
1625.716558,1.0
1625.83556,1.0
1625.954562,1.0
1626.073564,1.0
1626.192566,1.0
1626.311568,1.0
1626.43057,1.0
1626.549572,1.0
1626.668574,1.0
1626.787576,1.0
1626.906578,1.0
1627.02558,1.0
1627.144582,1.0
1627.263584,1.0
1627.382586,1.0
1627.501588,1.0
1627.62059,1.0
1627.739592,1.0
1627.858594,1.0
1627.977596,1.0
1628.096598,1.0
1628.2156,1.0
1628.334602,1.0
1628.453604,1.0
1628.572606,1.0
1628.691608,1.0
1628.81061,1.0
1628.929612,1.0
1629.048614,1.0
1629.167616,1.0
1629.286618,1.0
1629.40562,1.0
1629.524622,1.0
1629.643624,1.0
1629.762626,1.0
1629.881628,1.0
1630.00063,1.0
1630.119632,1.0
1630.238634,1.0
1630.357636,1.0
1630.476638,1.0
1630.59564,1.0
1630.714642,1.0
1630.833644,1.0
1630.952646,1.0
1631.071648,1.0
1631.19065,1.0
1631.309652,1.0
1631.428654,1.0
1631.547656,1.0
1631.666658,1.0
1631.78566,1.0
1631.904662,1.0
1632.023664,1.0
1632.142666,1.0
1632.261668,1.0
1632.38067,1.0
1632.499672,1.0
1632.618674,1.0
1632.737676,1.0
1632.856678,1.0
1632.97568,1.0
1633.094682,1.0
1633.213684,1.0
1633.332686,1.0
1633.451688,1.0
1633.57069,1.0
1633.689692,1.0
1633.808694,1.0
1633.927696,1.0
1634.046698,1.0
1634.1657,1.0
1634.284702,1.0
1634.403704,1.0
1634.522706,1.0
1634.641708,1.0
1634.76071,1.0
1634.879712,1.0
1634.998714,1.0
1635.117716,1.0
1635.236718,1.0
1635.35572,1.0
1635.474722,1.0
1635.593724,1.0
1635.712726,1.0
1635.831728,1.0
1635.95073,1.0
1636.069732,1.0
1636.188734,1.0
1636.307736,1.0
1636.426738,1.0
1636.54574,1.0
1636.664742,1.0
1636.783744,1.0
1636.902746,1.0
1637.021748,1.0
1637.14075,1.0
1637.259752,1.0
1637.378754,1.0
1637.497756,1.0
1637.616758,1.0
1637.73576,1.0
1637.854762,1.0
1637.973764,1.0
1638.092766,1.0
1638.211768,1.0
1638.33077,1.0
1638.449772,1.0
1638.568774,1.0
1638.687776,1.0
1638.806778,1.0
1638.92578,1.0
1639.044782,1.0
1639.163784,1.0
1639.282786,1.0
1639.401788,1.0
1639.52079,1.0
1639.639792,1.0
1639.758794,1.0
1639.877796,1.0
1639.996798,1.0
1640.1158,1.0
1640.234802,1.0
1640.353804,1.0
1640.472806,1.0
1640.591808,1.0
1640.71081,1.0
1640.829812,1.0
1640.948814,1.0
1641.067816,1.0
1641.186818,1.0
1641.30582,1.0
1641.424822,1.0
1641.543824,1.0
1641.662826,1.0
1641.781828,1.0
1641.90083,1.0
1642.019832,1.0
1642.138834,1.0
1642.257836,1.0
1642.376838,1.0
1642.49584,1.0
1642.614842,1.0
1642.733844,1.0
1642.852846,1.0
1642.971848,1.0
1643.09085,1.0
1643.209852,1.0
1643.328854,1.0
1643.447856,1.0
1643.566858,1.0
1643.68586,1.0
1643.804862,1.0
1643.923864,1.0
1644.042866,1.0
1644.161868,1.0
1644.28087,1.0
1644.399872,1.0
1644.518874,1.0
1644.637876,1.0
1644.756878,1.0
1644.87588,1.0
1644.994882,1.0
1645.113884,1.0
1645.232886,1.0
1645.351888,1.0
1645.47089,1.0
1645.589892,1.0
1645.708894,1.0
1645.827896,1.0
1645.946898,1.0
1646.0659,1.0
1646.184902,1.0
1646.303904,1.0
1646.422906,1.0
1646.541908,1.0
1646.66091,1.0
1646.779912,1.0
1646.898914,1.0
1647.017916,1.0
1647.136918,1.0
1647.25592,1.0
1647.374922,1.0
1647.493924,1.0
1647.612926,1.0
1647.731928,1.0
1647.85093,1.0
1647.969932,1.0
1648.088934,1.0
1648.207936,1.0
1648.326938,1.0
1648.44594,1.0
1648.564942,1.0
1648.683944,1.0
1648.802946,1.0
1648.921948,1.0
1649.04095,1.0
1649.159952,1.0
1649.278954,1.0
1649.397956,1.0
1649.516958,1.0
1649.63596,1.0
1649.754962,1.0
1649.873964,1.0
1649.992966,1.0
1650.111968,1.0
1650.23097,1.0
1650.349972,1.0
1650.468974,1.0
1650.587976,1.0
1650.706978,1.0
1650.82598,1.0
1650.944982,1.0
1651.063984,1.0
1651.182986,1.0
1651.301988,1.0
1651.42099,1.0
1651.539992,1.0
1651.658994,1.0
1651.777996,1.0
1651.896998,1.0
1652.016,1.0
1652.135002,1.0
1652.254004,1.0
1652.373006,1.0
1652.492008,1.0
1652.61101,1.0
1652.730012,1.0
1652.849014,1.0
1652.968016,1.0
1653.087018,1.0
1653.20602,1.0
1653.325022,1.0
1653.444024,1.0
1653.563026,1.0
1653.682028,1.0
1653.80103,1.0
1653.920032,1.0
1654.039034,1.0
1654.158036,1.0
1654.277038,1.0
1654.39604,1.0
1654.515042,1.0
1654.634044,1.0
1654.753046,1.0
1654.872048,1.0
1654.99105,1.0
1655.110052,1.0
1655.229054,1.0
1655.348056,1.0
1655.467058,1.0
1655.58606,1.0
1655.705062,1.0
1655.824064,1.0
1655.943066,1.0
1656.062068,1.0
1656.18107,1.0
1656.300072,1.0
1656.419074,1.0
1656.538076,1.0
1656.657078,1.0
1656.77608,1.0
1656.895082,1.0
1657.014084,1.0
1657.133086,1.0
1657.252088,1.0
1657.37109,1.0
1657.490092,1.0
1657.609094,1.0
1657.728096,1.0
1657.847098,1.0
1657.9661,0.9997698064985907
1658.085102,0.9928768904644352
1658.204104,0.9843094004514127
1658.323106,0.9758562385362134
1658.442108,0.9993031029456309
1658.56111,0.9835980019564313
1658.680112,0.9799213163300728
1658.799114,0.9994344999554562
1658.918116,0.9898765901875157
1659.037118,0.9998095381401634
1659.15612,0.9841932587946519
1659.275122,0.9999310133796864
1659.394124,0.9959282122991583
1659.513126,0.9873566078410728
1659.632128,0.9973400439689729
1659.75113,0.9817014885367988
1659.870132,0.978734371128769
1659.989134,0.9930677397428106
1660.108136,0.996105702520499
1660.227138,0.9937739625961645
1660.34614,0.9994099241632629
1660.465142,0.9888011789258919
1660.584144,0.981062608845664
1660.703146,0.9970763821189801
1660.822148,0.9935718495277682
1660.94115,0.9892492073307175
1661.060152,0.9808193354858138
1661.179154,0.9968897468898499
1661.298156,0.9957392030620079
1661.417158,0.9934780607720718
1661.53616,0.9906948632369402
1661.655162,0.9923659882208844
1661.774164,0.9951514921458542
1661.893166,0.989839965431241
1662.012168,0.9931384486830886
1662.13117,0.9957989492065581
1662.250172,0.9861123358369623
1662.369174,0.9830375108504567
1662.488176,0.9887131795369984
1662.607178,0.9763442886578442
1662.72618,0.9708415561093048
1662.845182,0.9744062186664698
1662.964184,0.9794422519471752
1663.083186,0.9803790464564647
1663.202188,0.9883237032761226
1663.32119,0.9793883841046973
1663.440192,0.9839501930795812
1663.559194,0.9812244975315728
1663.678196,0.9873556204849586
1663.797198,0.9774198356996547
1663.9162,0.9759040566634363
1664.035202,0.9856893843744637
1664.154204,0.9778177265380776
1664.273206,0.985086327025598
1664.392208,0.9956384393533877
1664.51121,0.9861892555989894
1664.630212,0.9924515338560329
1664.749214,0.9699352134238206
1664.868216,0.9772224168328203
1664.987218,0.9815542443571079
1665.10622,0.9849651688587538
1665.225222,0.9874494237244881
1665.344224,0.9891117112470977
1665.463226,0.9774735952689928
1665.582228,0.9911251163477485
1665.70123,0.9884828362022069
1665.820232,0.9762066338180377
1665.939234,0.985786972454047
1666.058236,0.983381634197327
1666.177238,0.9840495770678892
1666.29624,0.9799879532452127
1666.415242,0.9973876182237073
1666.534244,0.9791161519759354
1666.653246,0.9711425636454561
1666.772248,0.9759001530550168
1666.89125,0.96685958586786
1667.010252,0.987514597537166
1667.129254,0.9814688528524331
1667.248256,0.9787970121330121
1667.367258,0.9882110407958326
1667.48626,0.9787666698959431
1667.605262,0.9842926673338369
1667.724264,0.9891601789083968
1667.843266,0.9706813804674006
1667.962268,0.9765844988975021
1668.08127,0.9769371095439965
1668.200272,0.9728999776240349
1668.319274,0.9754308579559168
1668.438276,0.9678317681914475
1668.557278,0.9776329364509753
1668.67628,0.9874217755277003
1668.795282,0.9778548843176794
1668.914284,0.9597561857058392
1669.033286,0.9830080201674936
1669.152288,0.9615199166723762
1669.27129,0.955914313670048
1669.390292,0.9469878650266179
1669.509294,0.9592639570500172
1669.628296,0.9650339470227255
1669.747298,0.9676933781437204
1669.8663,0.9762290868288241
1669.985302,0.9728386868561241
1670.104304,0.9605819310451487
1670.223306,0.9633466144620476
1670.342308,0.9676933781437204
1670.46131,0.9703232651143542
1670.580312,0.9725955075830857
1670.699314,0.9638409380584282
1670.818316,0.9531423653201905
1670.937318,0.9710881811846152
1671.05632,0.9695298652282843
1671.175322,0.9577064189622467
1671.294324,0.9646547631960478
1671.413326,0.9589877288091628
1671.532328,0.9743740637918121
1671.65133,0.9444608909920387
1671.770332,0.9622567230893779
1671.889334,0.9566009066046304
1672.008336,0.9641310978476414
1672.127338,0.968404894226785
1672.24634,0.9584652228927572
1672.365342,0.9800937976596586
1672.484344,0.9525658885909661
1672.603346,0.9624617056012584
1672.722348,0.9629690565953551
1672.84135,0.950779599374954
1672.960352,0.9606972077933407
1673.079354,0.9453141243534894
1673.198356,0.9630056501147782
1673.317358,0.962791886589082
1673.43636,0.9499841298007341
1673.555362,0.9562709362150168
1673.674364,0.9547440355774796
1673.793366,0.9534588611208725
1673.912368,0.9501465909769647
1674.03137,0.9499489810381876
1674.150372,0.9541847194682568
1674.269374,0.949604212137412
1674.388376,0.9451449282687314
1674.507378,0.9427708753969899
1674.62638,0.9415413618366859
1674.745382,0.9413493069891318
1674.864384,0.9414603927612881
1674.983386,0.93266238799803
1675.102388,0.8943125110136224
1675.22139,0.9070179849606795
1675.340392,0.9209072072262625
1675.459394,0.9095093506393587
1675.578396,0.9234588860883309
1675.697398,0.9294056343477508
1675.8164,0.9153845763380186
1675.935402,0.931105210531793
1676.054404,0.9361467786515835
1676.173406,0.9203511472201247
1676.292408,0.9302703836337854
1676.41141,0.9339652939084071
1676.530412,0.9266697811666564
1676.649414,0.9347230469891086
1676.768416,0.93334441345359
1676.887418,0.9259481865047395
1677.00642,0.9153168403856308
1677.125422,0.932327622294778
1677.244424,0.8910363994400741
1677.363426,0.8961835787463374
1677.482428,0.9203658729562858
1677.60143,0.9191692555239923
1677.720432,0.9014055605063966
1677.839434,0.8970712398090226
1677.958436,0.8986155300503826
1678.077438,0.9001084706281169
1678.19644,0.8955654253644444
1678.315442,0.9089447206683631
1678.434444,0.8949834969851695
1678.553446,0.8825851566874855
1678.672448,0.8967035159892351
1678.79145,0.9028399353734342
1678.910452,0.8760693714747326
1679.029454,0.8936330917172874
1679.148456,0.8849890561348399
1679.267458,0.894366171374078
1679.38646,0.8787454620212867
1679.505462,0.8776477164276918
1679.624464,0.860165901171544
1679.743466,0.8709070711126567
1679.862468,0.8588336767653654
1679.98147,0.8631127047153617
1680.100472,0.8565265186937082
1680.219474,0.8627761563917117
1680.338476,0.8621465596283236
1680.457478,0.8540376495851949
1680.57648,0.8664074365990119
1680.695482,0.8416592818658927
1680.814484,0.8485892620650641
1680.933486,0.8364822317201863
1681.052488,0.8358968990483184
1681.17149,0.8353620961880973
1681.290492,0.831046108588414
1681.409494,0.838617983337074
1681.528496,0.825975637870194
1681.647498,0.8138981855333587
1681.7665,0.8196400487796509
1681.885502,0.8234931891597831
1682.004504,0.8221930972639707
1682.123506,0.8076148539546946
1682.242508,0.8059448202881804
1682.36151,0.8101223446043794
1682.480512,0.7932237030234578
1682.599514,0.7945574388689528
1682.718516,0.7853231420335872
1682.837518,0.7852524661312675
1682.95652,0.7828845809897861
1683.075522,0.7739175001708218
1683.194524,0.7583046963751628
1683.313526,0.7605906321186459
1683.432528,0.768818775344729
1683.55153,0.7651219852687565
1683.670532,0.7595721232249685
1683.789534,0.7563507918791456
1683.908536,0.7447847712444511
1684.027538,0.7459251641225447
1684.14654,0.7339458697659011
1684.265542,0.7383037158119845
1684.384544,0.7319376106541593
1684.503546,0.7126463388990879
1684.622548,0.7117489699732202
1684.74155,0.7662168923796939
1684.860552,0.7548999915727176
1684.979554,0.7084895283421048
1685.098556,0.7081495349734369
1685.217558,0.6997375099844253
1685.33656,0.7044414920444222
1685.455562,0.6993038071899942
1685.574564,0.7041175234765651
1685.693566,0.6989542426848081
1685.812568,0.6945091096688292
1685.93157,0.6935028012097558
1686.050572,0.6842786919302651
1686.169574,0.6886445731968668
1686.288576,0.6860052487818686
1686.407578,0.6820720374208465
1686.52658,0.673605938520165
1686.645582,0.6580331295921792
1686.764584,0.6572768264508053
1686.883586,0.6771787557045539
1687.002588,0.6684324063287442
1687.12159,0.6519678683119543
1687.240592,0.6375006387431619
1687.359594,0.6492548229321154
1687.478596,0.643798171686197
1687.597598,0.646811740353928
1687.7166,0.6400877516975453
1687.835602,0.6328954730096257
1687.954604,0.6385597686380767
1688.073606,0.6320606021212625
1688.192608,0.6259842925312238
1688.31161,0.602619073969371
1688.430612,0.6113228886909766
1688.549614,0.6089251044705415
1688.668616,0.6109745339349599
1688.787618,0.6073621761751604
1688.90662,0.5949666056318862
1689.025622,0.5888581242396469
1689.144624,0.5982240079145074
1689.263626,0.6010663206715963
1689.382628,0.5961815763561622
1689.50163,0.5915790270546404
1689.620632,0.5873760699392845
1689.739634,0.5883401570293147
1689.858636,0.5756991867093992
1689.977638,0.58012597543506
1690.09664,0.5750547645640498
1690.215642,0.5645705078519825
1690.334644,0.5707522793359029
1690.453646,0.5590703298811759
1690.572648,0.5632622224716167
1690.69165,0.5604193142494337
1690.810652,0.564124673278623
1690.929654,0.5609463560756786
1691.048656,0.5581876962241699
1691.167658,0.5470855993753785
1691.28666,0.5515846288117204
1691.405662,0.5528270914728767
1691.524664,0.5435628172406448
1691.643666,0.545097827732806
1691.762668,0.5275244837590211
1691.88167,0.5288396564340447
1692.000672,0.5356951659160218
1692.119674,0.5304497751300162
1692.238676,0.5304126449453287
1692.357678,0.5202478220863503
1692.47668,0.5178394639037673
1692.595682,0.5264599598329668
1692.714684,0.5245051669514145
1692.833686,0.5154680273747535
1692.952688,0.5111715657605183
1693.07169,0.5115346264434991
1693.190692,0.5076820059223995
1693.309694,0.5102982093156433
1693.428696,0.5075500257590244
1693.547698,0.5002836707186266
1693.6667,0.5028416347030674
1693.785702,0.5047005479207464
1693.904704,0.5031987790349414
1694.023706,0.49565260043614784
1694.142708,0.4929586414700598
1694.26171,0.500413761384067
1694.380712,0.4943013141819442
1694.499714,0.4893291047657552
1694.618716,0.4809268978251184
1694.737718,0.4851874344105329
1694.85672,0.4693906100122324
1694.975722,0.48411151302076505
1695.094724,0.48095575430467363
1695.213726,0.47677051714011115
1695.332728,0.46229133102611325
1695.45173,0.4564299686616357
1695.570732,0.456507568352095
1695.689734,0.45208728924322555
1695.808736,0.48469764248833536
1695.927738,0.4779687142464379
1696.04674,0.4483773957321753
1696.165742,0.4502690436931867
1696.284744,0.45796157306165325
1696.403746,0.4435476687142199
1696.522748,0.4448046864578444
1696.64175,0.4511975539604178
1696.760752,0.447400997670053
1696.879754,0.44815774462718205
1696.998756,0.4467884779750393
1697.117758,0.453363974679297
1697.23676,0.4415429419093894
1697.355762,0.43961760916927217
1697.474764,0.44309104981454644
1697.593766,0.43621501653708444
1697.712768,0.4333758125688973
1697.83177,0.434860495208076
1697.950772,0.4331938329460142
1698.069774,0.43808601789462326
1698.188776,0.43351017989665336
1698.307778,0.43614086628722293
1698.42678,0.43661215287175975
1698.545782,0.44280313421487394
1698.664784,0.44024671205174076
1698.783786,0.44225439861483085
1698.902788,0.4414899599353423
1699.02179,0.4382875838194632
1699.140792,0.44817118956119395
1699.259794,0.4437384352236271
1699.378796,0.4525667558422268
1699.497798,0.446511554973696
1699.6168,0.4461143364782196
1699.735802,0.4527976237540198
1699.854804,0.44470239314414106
1699.973806,0.4546033493067935
1700.092808,0.44969306802032993
1700.21181,0.4658274464581431
1700.330812,0.44918071002233395
1700.449814,0.44808604512415495
1700.568816,0.45062940305266586
1700.687818,0.45940642646619667
1700.80682,0.45501722664028843
1700.925822,0.4557731825062874
1701.044824,0.459649976407257
1701.163826,0.44936940554382904
1701.282828,0.461146268988977
1701.40183,0.4519336056925669
1701.520832,0.4489292392431114
1701.639834,0.4520014008179281
1701.758836,0.45793409619158393
1701.877838,0.45026454102526314
1701.99684,0.44654281187652295
1702.115842,0.4542488969487246
1702.234844,0.44584228971566614
1702.353846,0.4458868761739235
1702.472848,0.4413398788641922
1702.59185,0.43862958149659714
1702.710852,0.43829634965879766
1702.829854,0.43812544741053533
1702.948856,0.4262411555681146
1703.067858,0.42591733535714954
1703.18686,0.42656948764953107
1703.305862,0.4357790195553713
1703.424864,0.4280394135099828
1703.543866,0.4394154315734664
1703.662868,0.4356570185108391
1703.78187,0.4405285601292183
1703.900872,0.4504807198837307
1704.019874,0.4597603056405732
1704.138876,0.47112586093217945
1704.257878,0.4713332019226624
1704.37688,0.471663250667592
1704.495882,0.48521654652995233
1704.614884,0.49120191673942887
1704.733886,0.49978863496774384
1704.852888,0.5090596900773251
1704.97189,0.5064245144816047
1705.090892,0.5108240872518836
1705.209894,0.5085864846401877
1705.328896,0.5242954068394531
1705.447898,0.5199669641009046
1705.5669,0.5265126084613376
1705.685902,0.5302429400531771
1705.804904,0.5280153097276161
1705.923906,0.538698087238962
1706.042908,0.5373530240504039
1706.16191,0.5295646632796515
1706.280912,0.5375357551411062
1706.399914,0.5332526244660168
1706.518916,0.5339569827044766
1706.637918,0.5408247444663073
1706.75692,0.5423086362695434
1706.875922,0.5419237337943398
1706.994924,0.5497783950718997
1707.113926,0.5417720163903053
1707.232928,0.5340851477595171
1707.35193,0.5403490280371054
1707.470932,0.5421947634129952
1707.589934,0.546544252642844
1707.708936,0.5520095125351462
1707.827938,0.5507578720910602
1707.94694,0.5483124446717264
1708.065942,0.5442426955976429
1708.184944,0.543263939889968
1708.303946,0.5444767702791997
1708.422948,0.5478739701291914
1708.54195,0.5611820030276263
1708.660952,0.5542663120867434
1708.779954,0.5642544368757187
1708.898956,0.5557982001411754
1709.017958,0.5556314856895512
1709.13696,0.5599543592016437
1709.255962,0.5604809637646623
1709.374964,0.5643221514709383
1709.493966,0.5577469020807644
1709.612968,0.5664989794591433
1709.73197,0.570062086728643
1709.850972,0.5798301866201472
1709.969974,0.5787932189490417
1710.088976,0.5843296419529792
1710.207978,0.584382233987361
1710.32698,0.6016676876256309
1710.445982,0.5959431514137872
1710.564984,0.6007418324781308
1710.683986,0.598086432214499
1710.802988,0.6099184617570794
1710.92199,0.5968496737864035
1711.040992,0.6196874753785904
1711.159994,0.6321048479119956
1711.278996,0.6167324374135058
1711.397998,0.6317004302367921
1711.517,0.6424861621207189
1711.636002,0.6386108554630135
1711.755004,0.6500148956307694
1711.874006,0.6508279222861046
1711.993008,0.6566921103125417
1712.11201,0.6621984463938684
1712.231012,0.6636303409274549
1712.350014,0.6651983580644965
1712.469016,0.6771448976132279
1712.588018,0.6824336314146237
1712.70702,0.6925187260907298
1712.826022,0.6915844565843163
1712.945024,0.6870899937978434
1713.064026,0.7030340170045316
1713.183028,0.7183129078961386
1713.30203,0.7141301859499547
1713.421032,0.714315883937994
1713.540034,0.73152784033859
1713.659036,0.725517562142862
1713.778038,0.727319078654113
1713.89704,0.7501365667709818
1714.016042,0.7420490001924154
1714.135044,0.7400703720059839
1714.254046,0.7634787401219533
1714.373048,0.7790656203574365
1714.49205,0.7705197437159829
1714.611052,0.7591013344681645
1714.730054,0.7842401435384144
1714.849056,0.7701961933739502
1714.968058,0.7638605749427645
1715.08706,0.7820004210577113
1715.206062,0.7810625833675966
1715.325064,0.779494224303914
1715.444066,0.8068157108903663
1715.563068,0.8040450331428862
1715.68207,0.8093288136003679
1715.801072,0.8310627296767961
1715.920074,0.8279189631320372
1716.039076,0.8164741717142463
1716.158078,0.8319607622751614
1716.27708,0.833426302513871
1716.396082,0.8301905717736641
1716.515084,0.8400448463987132
1716.634086,0.8460388486839698
1716.753088,0.8460642302301516
1716.87209,0.8592889792585537
1716.991092,0.8537387887115439
1717.110094,0.852373898852669
1717.229096,0.8545673171079028
1717.348098,0.8313037728179685
1717.4671,0.8715082043588445
1717.586102,0.8483686575367586
1717.705104,0.8613968183062121
1717.824106,0.853747326142118
1717.943108,0.8849979060696508
1718.06211,0.8837597758945038
1718.181112,0.8877190244207649
1718.300114,0.8758854162227004
1718.419116,0.8745988105477097
1718.538118,0.8810772257179739
1718.65712,0.8713774879321677
1718.776122,0.8950192970410453
1718.895124,0.8920973639040611
1719.014126,0.8971699230728816
1719.133128,0.9027677110676151
1719.25213,0.8970712398090226
1719.371132,0.9082223967772223
1719.490134,0.9184681968699153
1719.609136,0.9005136105895541
1719.728138,0.9160942743571411
1719.84714,0.9180494708489311
1719.966142,0.9141450701921414
1720.085144,0.924741536976014
1720.204146,0.9230683455846553
1720.323148,0.9230748070856897
1720.44215,0.9339559543021662
1720.561152,0.9263325347488836
1720.680154,0.9383727695687636
1720.799156,0.9196905722712059
1720.918158,0.9323304192818402
1721.03716,0.9364211098452857
1721.156162,0.9366177789278841
1721.275164,0.9306974757500157
1721.394166,0.9349427327172131
1721.513168,0.941236351849737
1721.63217,0.9356423314986108
1721.751172,0.9414773392008753
1721.870174,0.9414377979830003
1721.989176,0.9379618522931451
1722.108178,0.9277908024529066
1722.22718,0.9424852590947995
1722.346182,0.9426775457002218
1722.465184,0.9517318062539619
1722.584186,0.9531223495406852
1722.703188,0.9515443335547971
1722.82219,0.9376505006454172
1722.941192,0.9456204557527869
1723.060194,0.9485535819057003
1723.179196,0.9309804507926709
1723.298198,0.9524649219581015
1723.4172,0.9283030843526571
1723.536202,0.9596362236804088
1723.655204,0.958062752023941
1723.774206,0.9551756774252693
1723.893208,0.9518250805413402
1724.01221,0.9461302825644203
1724.131212,0.960347577646251
1724.250214,0.9554718277862054
1724.369216,0.9662661162959404
1724.488218,0.9675288842518129
1724.60722,0.9640722876444021
1724.726222,0.9581968901986775
1724.845224,0.9676933781437204
1724.964226,0.9612132407363703
1725.083228,0.9516280731406376
1725.20223,0.9576240597517128
1725.321232,0.9737321628133762
1725.440234,0.9667261684510238
1725.559236,0.9626176370276703
1725.678238,0.9617016611109358
1725.79724,0.9635701368041919
1725.916242,0.9696578516174102
1726.035244,0.9492899451572491
1726.154246,0.9635614647119851
1726.273248,0.9779829916983752
1726.39225,0.963181896274781
1726.511252,0.9644551003258863
1726.630254,0.9699061158038843
1726.749256,0.9650580731729766
1726.868258,0.9670297681305726
1726.98726,0.9635209959803166
1727.106262,0.9603149263836857
1727.225264,0.9595632940987683
1727.344266,0.9579794041901982
1727.463268,0.9562412922754776
1727.58227,0.9651555489608116
1727.701272,0.9575551133015127
1727.820274,0.9639999849342142
1727.939276,0.9751177948998215
1728.058278,0.9563149256898329
1728.17728,0.9631347015181445
1728.296282,0.9660216818907736
1728.415284,0.957294693729362
1728.534286,0.9718138550614086
1728.653288,0.9579544970494835
1728.77229,0.968613123662906
1728.891292,0.9709570931287981
1729.010294,0.973560801033
1729.129296,0.9612084346821816
1729.248298,0.9731626960833893
1729.3673,0.9754737778578977
1729.486302,0.9660023616503388
1729.605304,0.9611911330860723
1729.724306,0.9659637223286645
1729.843308,0.9582792986747483
1729.96231,0.9407084663420788
1730.081312,0.9493658913906704
1730.200314,0.9618805542564492
1730.319316,0.9768228145885651
1730.438318,0.96552623985971
1730.55732,0.9710211784117356
1730.676322,0.9834062190454913
1730.795324,0.9787226263867841
1730.914326,0.9758757558561567
1731.033328,0.9838390129895567
1731.15233,0.979028035487559
1731.271332,0.9730498157578291
1731.390334,0.9912151145941713
1731.509336,0.9712202581582868
1731.628338,0.9688950310974342
1731.74734,0.9718643906957869
1731.866342,0.9800418540649001
1731.985344,0.9668537847277483
1732.104346,0.9699604320672105
1732.223348,0.9743896539015534
1732.34235,0.9679295241366269
1732.461352,0.9686818976361332
1732.580354,0.9738081168842458
1732.699356,0.9537048852427887
1732.818358,0.9703902197295547
1732.93736,0.965417141558776
1733.056362,0.9806526103708175
1733.175364,0.9427689898571247
1733.294366,0.9952169752684086
1733.413368,0.9739191373376163
1733.53237,0.9500639318192752
1733.651372,0.9755684034036147
1733.770374,0.9666420669328376
1733.889376,0.9841657017692058
1734.008378,0.9599155184569188
1734.12738,0.9638303358664218
1734.246382,0.9550572429843557
1734.365384,0.9516090407694991
1734.484386,0.927745341817381
1734.603388,0.9674282664800655
1734.72239,0.9444467241849251
1734.841392,0.9525506476586764
1734.960394,0.9839108358590077
1735.079396,0.9576039498576127
1735.198398,0.9841420820758008
1735.3174,0.9789350322419118
