nu,[0]HCFC-22-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
570.944419,0.9877526172353941
571.063421,0.9890879728508897
571.182424,0.987574837764924
571.301426,0.9881023435598026
571.420428,0.9873427849453236
571.539431,0.9876913784715468
571.658433,0.9880825817105506
571.777436,0.9872381321568151
571.896438,0.9873743804199666
572.01544,0.9869962884415016
572.134443,0.9866755667678531
572.253445,0.9852922315842232
572.372447,0.9857071269430651
572.49145,0.9855819500868419
572.610452,0.9854055467063499
572.729455,0.9849966882484649
572.848457,0.9845742152961339
572.967459,0.9847967542147414
573.086462,0.9839580647126124
573.205464,0.9837947412300941
573.324466,0.9849661538244151
573.443469,0.9831377857904984
573.562471,0.9827554195668781
573.681474,0.9836009527548634
573.800476,0.9816219739366122
573.919478,0.9824960063801597
574.038481,0.9817171958862739
574.157483,0.9818968665724874
574.276486,0.9818782107092539
574.395488,0.9811656258278897
574.51449,0.9814963343650523
574.633493,0.9797253516639266
574.752495,0.9804623822171331
574.871497,0.9786521608944725
574.9905,0.9797596426513236
575.109502,0.97910048624283
575.228505,0.9784388379764404
575.347507,0.9785220088123788
575.466509,0.9782656696279695
575.585512,0.977208735814752
575.704514,0.9762329917529813
575.823516,0.9766343059770156
575.942519,0.9757703669656267
576.061521,0.976052405354264
576.180524,0.975960660740225
576.299526,0.975344048472638
576.418528,0.9754689005012018
576.537531,0.9762261581459567
576.656533,0.974380884434131
576.775536,0.9739181634189659
576.894538,0.9727890733482496
577.01354,0.97350141563541
577.132543,0.9730673308121478
577.251545,0.9718021933651182
577.370547,0.9712338553370812
577.48955,0.9714271501064848
577.608552,0.9711173142670447
577.727555,0.9706192588469638
577.846557,0.969511444335844
577.965559,0.9696151876105541
578.084562,0.969163452195654
578.203564,0.967795959078497
578.322566,0.9683438866402078
578.441569,0.9680640756915984
578.560571,0.9670558782867976
578.679574,0.9657193644194942
578.798576,0.9665753709312578
578.917578,0.9650986064632431
579.036581,0.9658835506668811
579.155583,0.9642072672130216
579.274585,0.964167735525471
579.393588,0.9629112801852691
579.51259,0.963300374934311
579.631593,0.9631770803773394
579.750595,0.9622769306927419
579.869597,0.9629132060097552
579.9886,0.9613449359712687
580.107602,0.9611430747308868
580.226605,0.9608739923432544
580.345607,0.9595776876561312
580.464609,0.958175810098975
580.583612,0.9600374354693293
580.702614,0.9574536178388573
580.821616,0.9572353432982332
580.940619,0.956684134503866
581.059621,0.9550257266153602
581.178624,0.9565789050367974
581.297626,0.9554441195049717
581.416628,0.9546094261586502
581.535631,0.954454791957321
581.654633,0.953476023534834
581.773635,0.9551346057541873
581.892638,0.9529793919103444
582.01164,0.9518431653896761
582.130643,0.9519631051845635
582.249645,0.951405418223164
582.368647,0.9511400131372109
582.48765,0.9499698801456598
582.606652,0.9502330582509448
582.725655,0.9500164298102444
582.844657,0.9504630424780107
582.963659,0.9496488445842367
583.082662,0.9468969585551558
583.201664,0.9480822679067235
583.320666,0.9470380567135323
583.439669,0.9472056972853234
583.558671,0.9458786453784876
583.677674,0.9448595375965548
583.796676,0.9455315716075663
583.915678,0.9456923256384451
584.034681,0.9443352860464508
584.153683,0.9430943012716176
584.272685,0.9431537180842077
584.391688,0.9446838100657289
584.51069,0.9442767390736908
584.629693,0.9410735320451862
584.748695,0.9418022049190138
584.867697,0.9412561180206699
584.9867,0.944035035167908
585.105702,0.9413879031019332
585.224704,0.9400586613253256
585.343707,0.9414142623322476
585.462709,0.9410565928740623
585.581712,0.9415507772973816
585.700714,0.9401526718919081
585.819716,0.9388082755634207
585.938719,0.9403924413925526
586.057721,0.938085671429531
586.176724,0.9393613965158573
586.295726,0.937784594254474
586.414728,0.9383605708020514
586.533731,0.9389171836399324
586.652733,0.9386355507318889
586.771735,0.9385951902709635
586.890738,0.9374142424890326
587.00974,0.9375061135864067
587.128743,0.9403595282330875
587.247745,0.9378952593657093
587.366747,0.9380181316926478
587.48575,0.9383783998222717
587.604752,0.9379168312047499
587.723754,0.9389153058074429
587.842757,0.9363911448492132
587.961759,0.9389293896426585
588.080762,0.9389481684182385
588.199764,0.9384262583410445
588.318766,0.9385304294371093
588.437769,0.9396197564227581
588.556771,0.9388683612157771
588.675774,0.9389641306727804
588.794776,0.939111559614165
588.913778,0.9410838839109738
589.032781,0.9395511666840952
589.151783,0.9399890995582046
589.270785,0.9404808424368275
589.389788,0.9411704676110827
