nu,[0]Acetylene-PNNL(x-sec)-X=0.01-T=278.22K-P=1.0atm-L=15cm
611.616232,0.9997220486356398
611.737235,1.0005915649055435
611.858237,1.0010339341417582
611.97924,0.9990329079352461
612.100242,1.0000478971470317
612.221244,1.0012175406014776
612.342247,1.001286326609289
612.463249,0.999844812042897
612.584252,0.9998907659664715
612.705254,1.0001566322655526
612.826257,1.0000727736478734
612.947259,1.0003170502498095
613.068261,1.0006701344398194
613.189264,1.0018047265622763
613.310266,0.9996615872745084
613.431269,0.9994890805638088
613.552271,0.9997920116325801
613.673273,0.9998636592952388
613.794276,1.0003528222271256
613.915278,0.9999808431834941
614.036281,1.0004630171593685
614.157283,1.0003065369728588
614.278286,0.9995839465742404
614.399288,1.0009833431651713
614.52029,0.9998201861684453
614.641293,1.0001066756894468
614.762295,1.000937058765487
614.883298,0.9994734086978933
615.0043,0.9999575109026873
615.125303,0.99991255782329
615.246305,1.0003558833114452
615.367307,1.0008147717463132
615.48831,1.0002027805571982
615.609312,0.9998304743710936
615.730315,1.0005996697300437
615.851317,1.0012939364142885
615.972319,1.0004621867754089
616.093322,1.0003123187613518
616.214324,1.0003202812791
616.335327,1.0000494952248482
616.456329,1.0003676875805132
616.577332,1.0004993446310428
616.698334,1.0001370993972634
616.819336,0.9991096166267264
616.940339,1.0014239128025202
617.061341,0.9999566479397277
617.182344,0.9997968906295016
617.303346,1.000021192224552
617.424348,0.9994944078548054
617.545351,1.0002330971629227
617.666353,1.000613538137574
617.787356,1.0003619454864663
617.908358,1.0010159156931102
618.029361,1.000352872244768
618.150363,1.0018935905825834
618.271365,1.0000937003896073
618.392368,1.0005062280902128
618.51337,0.9998137673434545
618.634373,1.0007709670424267
618.755375,1.0004048519304305
618.876378,0.9993217101426402
618.99738,0.9995416550721439
619.118382,1.0003733096627154
619.239385,1.0001557521281035
619.360387,0.9998981351885723
619.48139,1.0010174172181099
619.602392,1.0006470792655184
619.723394,1.000437905852786
619.844397,1.000916499729442
619.965399,1.0002816096445533
620.086402,0.9999344921457332
620.207404,0.9999117198969176
620.328407,0.9994564477780615
620.449409,1.0003299244130914
620.570411,1.0011153215089557
620.691414,1.0003053466087881
620.812416,1.000249151032964
620.933419,1.000586441889846
621.054421,1.000862121413212
621.175424,1.000227805943834
621.296426,0.9997757351511216
621.417428,0.9996834201219883
621.538431,0.9999502972352233
621.659433,1.0003776813036307
621.780436,1.000136619331571
621.901438,0.9997591889996247
622.02244,0.9995384365531963
622.143443,1.0002175436591907
622.264445,1.0002083316980346
622.385448,0.999680730977205
622.50645,1.0001147565840331
622.627453,0.999600159957344
622.748455,1.0007247825280137
622.869457,1.0007444169408597
622.99046,1.001158370393325
623.111462,0.9998795872501972
623.232465,1.000965185492017
623.353467,0.9999264157074569
623.474469,1.0001151566300157
623.595472,0.9996819905757196
623.716474,1.00055127189453
623.837477,1.00082562063724
623.958479,0.9999969726045825
624.079482,1.000472301499247
624.200484,0.9996941567795762
624.321486,1.0002935730841458
624.442489,0.999843352270537
624.563491,0.9995388263732626
624.684494,1.000901886455223
624.805496,0.9997222785717375
624.926499,1.0002978043349091
625.047501,1.000062326942243
625.168503,1.0004250102912917
625.289506,0.999974007337815
625.410508,1.0002626044745198
625.531511,1.0001275581348472
625.652513,1.0002083216959514
625.773515,0.9998276748496847
625.894518,1.0006960521319341
626.01552,1.0002206943494154
626.136523,0.9997288967551278
626.257525,1.0008251502493086
626.378528,1.0006799610687882
626.49953,0.9992109214863193
626.620532,1.0005217660725874
626.741535,1.0005622279909416
626.862537,1.0005757156606818
626.98354,0.9997328057027561
627.104542,0.9997059132519878
627.225545,1.000067008244952
627.346547,1.000862791991058
627.467549,0.9997600787856988
627.588552,0.9995700324625465
627.709554,0.999727187220176
627.830557,1.0003705686436022
627.951559,0.9990917626974026
628.072561,0.9999271526534969
628.193564,1.0007083407549062
628.314566,1.0005746550509853
628.435569,0.9993045119639993
628.556571,0.9999187742989859
628.677574,1.000116746814379
628.798576,1.000777071763945
628.919578,1.0005467994403405
629.040581,1.0005180241281797
629.161583,1.0005756556261405
629.282586,0.9999302944295462
629.403588,0.999421817212124
629.52459,1.000053023405691
629.645593,1.0002741375688375
629.766595,1.0000303154595043
629.887598,0.9997261175126579
630.0086,1.000795326104213
630.129603,0.9994925487969357
630.250605,0.9998928357424993
630.371607,1.00038083249829
630.49261,0.9999920520315853
630.613612,1.0009350969307744
630.734615,1.0000131410863433
630.855617,0.9996139645308734
630.97662,1.0000162031312694
631.097622,1.0005704726576683
631.218624,1.0002795390637644
631.339627,1.0007204093702693
631.460629,1.0008051439545187
631.581632,0.9997688167269722
631.702634,0.999421847194779
631.823636,0.9998455619267872
631.944639,0.9999272286479634
632.065641,0.9994992754044241
632.186644,0.9998385330371934
632.307646,1.0006640603905381
632.428649,0.9999028437199771
632.549651,1.0005731541901284
632.670653,1.000249541130209
632.791656,0.9975538965985826
632.912658,0.9997277170757256
633.033661,0.9998507511387196
633.154663,1.0001129863824805
633.275666,0.99999824500154
633.396668,0.9996667555382746
